,q95cell_abundance_w_sf_0,q95cell_abundance_w_sf_1,q95cell_abundance_w_sf_2,q95cell_abundance_w_sf_3,q95cell_abundance_w_sf_4,q95cell_abundance_w_sf_5,q95cell_abundance_w_sf_6,q95cell_abundance_w_sf_7,q95cell_abundance_w_sf_8,q95cell_abundance_w_sf_9,q95cell_abundance_w_sf_10,q95cell_abundance_w_sf_11,q95cell_abundance_w_sf_12,q95cell_abundance_w_sf_13,q95cell_abundance_w_sf_14,q95cell_abundance_w_sf_15,q95cell_abundance_w_sf_16,q95cell_abundance_w_sf_17,q95cell_abundance_w_sf_18,q95cell_abundance_w_sf_19,q95cell_abundance_w_sf_20,q95cell_abundance_w_sf_21,q95cell_abundance_w_sf_22,q95cell_abundance_w_sf_23,q95cell_abundance_w_sf_24,q95cell_abundance_w_sf_25,q95cell_abundance_w_sf_26
cellid_000067875-1_1,0.30686077,0.2408267,0.60460633,0.27763808,0.4153625,0.39130974,0.36899763,0.6996838,0.28180894,0.59911525,6.8948207,0.68532735,0.4390742,0.6839552,0.59042567,0.40967387,0.7468683,0.22158146,0.39058504,0.38284984,0.47566497,0.3442378,0.17057031,0.58642507,0.24508238,0.2955152,0.60838
cellid_000067883-1_1,0.1515643,0.2619002,0.4325787,0.23738179,0.1254251,0.18420437,0.16023502,0.26589814,0.14419237,0.24978822,2.1653159,0.23178175,0.3726692,0.25343847,0.17660215,0.22995375,0.36723098,0.27934024,0.1682493,0.10715086,0.4777163,0.1597324,0.068452306,0.25510582,0.15015619,0.20011808,0.11260412
cellid_000067890-1_1,0.4913782,0.2517771,0.44108447,0.30573088,0.3262715,0.36815974,0.30585897,0.46643928,0.34403014,0.56437594,0.38161036,0.3683116,0.6665449,0.40937367,0.518421,0.6024663,0.3728284,0.6548232,0.49461,0.5926707,0.34227276,0.4877892,0.27629706,0.41507465,0.282487,0.3146511,0.40674794
cellid_000067894-1_1,0.79005754,1.4706521,1.0191911,1.3162792,1.3226849,1.6913823,0.71251005,1.3371238,1.0910954,1.1766131,1.155419,0.92034864,1.2377217,0.946082,0.9919437,1.2742683,1.2185439,1.0476464,0.9607665,1.2231374,1.6430925,0.93287235,0.8693638,0.9880326,0.8959583,0.9101332,0.7866918
cellid_000067896-1_1,0.24142966,0.40690696,0.4530685,0.39918533,0.25833544,0.3420534,0.37362677,0.43041605,0.31476158,0.6931621,2.9474032,0.47692987,0.38354403,0.57260555,0.5130609,0.7235986,1.0999682,0.4045288,0.44030508,0.43372965,0.5662395,0.53196275,0.30667412,0.48327792,0.3131155,0.4737284,1.1033905
cellid_000067910-1_1,0.24014024,0.1265199,0.47048166,0.26159757,0.27157712,0.2492351,0.20054777,0.42222401,0.24254236,0.52913535,5.4251447,0.27021924,0.29007962,0.43577656,0.37656257,0.159105,0.41679883,0.22068161,0.26950106,0.30917424,0.5049878,0.2786191,0.34196785,0.46301502,0.22430162,0.1700231,0.171358
cellid_000067920-1_1,0.17050642,0.24914482,0.296794,0.15309832,0.26275074,0.2272768,0.22686435,0.3560713,0.17968173,0.29264402,3.7366905,0.34275898,0.24829902,0.22280516,0.1623546,0.23446427,0.52896416,0.34682873,0.10817667,0.2660289,0.26933196,0.2232787,0.1460047,0.3529616,0.12736623,0.21677136,0.28120187
cellid_000067921-1_1,0.37802982,0.6113095,1.4141707,0.43199554,0.5401336,0.48093745,0.6110492,0.5867532,0.43357125,0.7281126,1.2224021,0.6875039,0.7276261,0.47920418,0.58873636,0.50767183,2.3883312,0.3837464,0.48221028,0.55251294,0.5906441,0.57118833,0.35681692,0.5484069,0.3796945,0.2278359,0.4105695
cellid_000067929-1_1,0.7131175,2.1909702,1.255431,0.9410513,0.8426119,0.6939286,0.8661499,1.18244,0.6487137,1.3152997,10.465568,1.1628404,1.0811652,1.1872457,1.0707318,1.8312125,1.8551824,1.0825793,0.93259245,0.78214616,1.8016349,0.6403673,0.6184662,1.1923294,0.9811774,0.7992492,1.7204202
cellid_000067936-1_1,0.44989827,0.3314175,0.50758684,0.4806347,0.44139677,0.35845682,0.4314156,0.7329063,0.32721305,0.817229,1.0102394,0.44755098,0.49477783,0.28666016,0.56302,0.313955,5.1286516,0.34825116,0.48148468,0.52040803,0.46963,0.40044045,0.31637925,0.5155736,0.27537704,0.4850263,0.7430212
cellid_000067949-1_1,0.8553044,0.548762,0.83314997,1.1168222,1.2103826,1.0873132,0.4878545,1.0936793,0.8255508,1.0185838,0.9921102,0.9206696,1.381227,0.8825893,0.55584544,1.0231786,0.785629,1.1946969,0.9285222,1.0022609,0.96037084,0.5308561,0.62730753,1.3933603,0.647146,0.5019912,0.63578653
cellid_000067954-1_1,0.9996973,0.60218316,0.556309,0.5462101,0.65972906,0.72112244,0.81921387,0.6684596,0.8905545,0.77003187,1.237893,0.6590375,0.7581156,0.6593886,0.8232685,0.5637488,3.0605867,0.9999384,0.7760452,0.93584496,0.97424763,1.127482,1.0022538,0.6943977,1.1245978,0.6534034,0.7941943
cellid_000067961-1_1,0.21576032,1.2579829,0.72430575,0.43762794,0.6699593,0.41130605,0.59453505,0.63663113,0.27973825,0.6390991,0.6413543,0.9213135,0.45744962,0.5162776,0.46793348,1.5382264,0.5811579,0.45634183,0.33113405,0.5548071,0.5374384,0.33613655,0.24854638,0.54428184,0.34205243,0.42701584,1.5525529
cellid_000067967-1_1,0.31021813,0.33612016,0.3277878,0.2889168,0.40223482,0.3067734,0.28225192,0.5066639,0.27398396,0.38148355,0.43106204,0.33917883,0.6961993,0.42842275,0.35518637,0.35891023,3.5004845,0.49330938,0.36124337,0.38982132,0.60503155,0.3402369,0.23795226,0.5411028,0.43106484,0.32965037,0.31906813
cellid_000067969-1_1,0.27808088,0.24427369,0.89262676,0.44708958,0.5388695,0.29205474,0.3253546,0.315451,0.33779177,0.47368225,4.5806675,0.37048078,0.48798463,0.41953063,0.37374103,0.4481541,0.8804388,0.4560237,0.65021807,0.27993387,0.373254,0.4378689,0.265912,0.42932957,0.31470248,0.5329778,0.37289035
cellid_000067974-1_1,0.36730427,2.2841802,1.0249515,0.56283736,0.34642345,0.2769425,0.42063746,0.55927145,0.41012087,0.663404,1.5663899,1.3866869,0.75072676,0.6388459,0.36654207,1.2657406,1.054024,0.40618128,0.43405154,0.5515767,0.6321024,0.4349464,0.6183218,0.7543114,0.38474253,0.44077855,0.82278997
cellid_000067980-1_1,0.34734368,0.67235863,0.76570797,0.49957258,0.47085434,0.43511367,0.65517986,0.48469436,0.4946691,0.6576604,1.739496,0.40485996,0.9790209,0.70363015,0.47120976,0.3989281,6.382108,0.9030442,0.56394786,0.46118858,0.6110664,0.30291912,0.28384495,0.56983745,0.33996588,0.33785647,0.6176933
cellid_000067981-1_1,0.2573237,0.25350183,0.5025427,0.20826933,0.35932475,0.23228732,0.27790016,0.5202954,0.20518754,0.71197945,3.1596012,0.5175518,0.66435134,0.589365,0.34904906,0.2226093,0.63504285,0.29308167,0.29576227,0.36333337,0.46690804,0.29114377,0.105987445,0.36286193,0.2504174,0.27309525,0.57284963
cellid_000067982-1_1,0.85834134,0.75142556,0.62893397,0.70224744,0.75684834,0.56731796,0.81656784,0.7413323,0.75012684,0.8071576,1.1910923,0.96881753,1.0725002,0.6972361,1.2586534,0.69788545,0.9407848,0.96324265,1.011104,1.6953863,1.0478175,0.90083224,0.91463006,0.6486323,0.65929025,0.80295724,1.1986423
cellid_000067985-1_1,0.26845402,0.29852766,0.38767424,0.35424677,0.26633537,0.24900098,0.39986324,0.5142732,0.25867352,0.3689396,4.1005793,0.40199566,0.50320446,0.2770004,0.32374427,0.3236106,0.48792976,0.2641509,0.35617816,0.29966086,0.4324359,0.30407676,0.241346,0.7018363,0.22035335,0.15967917,0.39486408
cellid_000067995-1_1,1.0237303,1.0070852,0.8809042,1.5274216,1.8942701,2.3132083,0.9452617,1.3895577,1.1997186,0.99905384,1.0534478,1.1374563,1.0872259,1.0554154,1.1560355,0.7131612,1.0961033,1.705217,1.0728285,1.4042492,1.0268506,1.1960324,0.8070047,1.0243014,0.9088279,0.882172,0.5537127
cellid_000067998-1_1,0.8138954,0.6537917,0.72282606,0.83484876,1.5807939,1.2961025,0.83059126,1.1752715,1.0559456,1.1978977,1.0712389,0.741073,0.9195385,0.86691415,0.7946095,0.64380246,0.7436258,1.1357182,1.3319851,0.8914832,1.4393888,0.7379945,0.84451586,0.7126218,0.7711292,0.7117092,0.4043254
cellid_000068012-1_1,0.28035173,0.9348278,0.6548282,0.35685122,0.64523214,0.3447998,0.31715742,0.4679319,0.7991089,0.6644414,6.7904344,0.5736093,0.42532507,0.55730665,0.34799036,0.84238195,0.8174433,0.3950936,0.42368537,0.44659168,0.6595772,0.3002432,0.32656956,0.42031324,0.37336478,0.42889827,0.740161
cellid_000068015-1_1,0.20039085,0.3751082,0.45781717,0.4871562,0.31956357,0.20650841,0.26516664,0.5267762,0.22705424,0.47315392,1.8748251,0.5062625,0.35833684,0.48456421,0.24311516,0.4347292,0.58822775,0.2873725,0.3233788,0.2990431,0.6153833,0.24401855,0.16674489,0.46526513,0.2307787,0.2728094,0.45097747
cellid_000068028-1_1,0.11711624,0.8690604,0.2931467,0.15884255,0.34679863,0.19397213,0.3632874,0.25249666,0.15449584,0.33003443,1.5564151,0.30924338,0.43420038,0.37514836,0.20357844,0.4432813,0.40634197,0.31017447,0.13569856,0.14202587,0.70410514,0.15765683,0.12739673,0.22227393,0.25683242,0.15866484,0.21109703
cellid_000068031-1_1,0.22620587,0.51754284,0.6504505,0.2912727,0.3812571,0.26821843,0.30199704,0.3750838,0.20403948,0.3232553,2.0013363,0.39538333,0.45927274,0.47370777,0.545539,0.46094352,0.42992616,0.42301086,0.33222938,0.26427847,0.45228702,0.24549349,0.24681668,0.6121584,0.2680905,0.25818422,0.51199865
cellid_000068033-1_1,0.16290097,0.25108767,0.20889759,0.12840219,0.3313741,0.21836618,0.2557485,0.38461876,0.3320774,0.52040553,2.6415207,0.36620238,0.868832,0.2417896,0.15265852,0.2920326,0.43100786,0.39647028,0.3690112,0.2445706,0.30957702,0.2546969,0.09971094,0.24552631,0.19383404,0.29243496,0.16451183
cellid_000068037-1_1,0.12174833,0.12215122,0.30543727,0.2598332,0.34176472,0.2205609,0.29190335,0.34151518,0.17309473,0.368172,3.501992,0.40919608,0.3617785,0.38373378,0.33131412,0.2990125,0.4349113,0.24314265,0.2791635,0.15568294,0.67481947,0.38184333,0.2392398,0.1930028,0.2470121,0.19127081,0.27911258
cellid_000068039-1_1,0.27537313,0.2121088,0.2655212,0.17848596,0.34944218,0.35009968,0.2410167,0.4208602,0.320885,0.38240835,3.0991037,0.2817245,0.38007042,0.42219624,0.34465858,0.39199042,0.60036457,0.33767933,0.27095288,0.23258899,0.50102204,0.25372994,0.20865896,0.3157202,0.1712836,0.21922852,0.2769864
cellid_000068041-1_1,0.19077864,0.2869746,0.58447015,0.52012694,0.37555242,0.38374808,0.29735968,0.4933505,0.30261225,0.45812267,2.6763887,0.40733796,0.35576165,0.26060277,0.21190956,0.24346462,0.9430748,0.32422006,0.3318924,0.26985836,0.523583,0.26013848,0.24704508,0.3092601,0.36609206,0.2959468,0.32074243
cellid_000068050-1_1,0.20326789,0.36506227,0.3904221,0.42037922,0.22660108,0.32769936,0.37578171,0.24519183,0.18514945,0.4877414,0.39258245,0.41950923,0.3561288,0.60983664,0.29590476,0.25931564,0.48946217,0.33644342,0.22712532,0.38986558,0.43974483,0.26079637,0.16239348,0.4239049,0.25151628,0.20090805,1.2744477
cellid_000068066-1_1,0.22958444,0.19784385,0.38438156,0.28453782,0.37205386,0.27630448,0.27828676,0.3788326,0.1930018,0.5060055,4.4160924,0.39067298,0.22569714,0.47381955,0.28712234,0.22882669,0.6420605,0.3212977,0.20114551,0.24506727,0.47469702,0.250127,0.18700272,0.52452785,0.28228986,0.22676839,0.27491787
cellid_000068073-1_1,0.3572931,0.6541913,0.9765999,0.4871568,0.66450423,0.67393315,0.6744485,0.6869378,0.48135233,0.68691754,6.346394,0.45152947,1.0313051,0.7919564,0.5874143,0.71032834,1.9423138,0.64880085,0.5357979,0.78810644,0.7458591,0.48085684,0.37473813,0.76279044,0.42267805,0.47399706,0.8541093
cellid_000068080-1_1,0.25901133,0.44003892,0.6682594,0.22056693,0.26112676,0.32824352,0.172759,0.3643557,0.18109933,0.4384349,1.0825565,0.398733,0.28199103,0.26669288,0.2717976,0.24833947,2.3464532,0.2805148,0.28594095,0.34124523,0.35958028,0.3487153,0.2829065,0.5187611,0.26218742,0.29874167,0.28049597
cellid_000068088-1_1,0.24973878,0.34025005,0.40953824,0.19440526,0.43143386,0.2851223,0.24525802,0.25262684,0.25155452,0.70192754,5.4314604,0.26335338,0.5418794,0.35192564,0.31962895,0.3583552,0.47866622,0.40688607,0.21328281,0.27719375,0.36590657,0.32537222,0.18936215,0.2573397,0.5213699,0.28505883,0.6409148
cellid_000068089-1_1,0.20950922,1.6479143,0.8867735,0.41885117,0.29776993,0.24000247,0.41002268,0.5839996,0.26774764,0.61482394,2.595655,0.5811214,0.4080952,0.27517867,0.3272771,0.780347,0.5583254,0.34484133,0.34106946,0.36427924,0.7570521,0.34995076,0.1363153,0.55870223,0.35932037,0.31946868,0.6125809
cellid_000068096-1_1,1.9100852,1.0624979,1.2706462,1.9536132,2.730468,2.509047,2.69148,2.2772653,1.3389777,2.1852946,2.2048843,1.9192922,1.5926601,1.5944427,1.5397549,1.1375773,1.7451308,2.087796,1.7598745,1.4641541,1.6371819,2.2549417,2.1885824,1.3561784,1.7699492,1.331827,1.11257
cellid_000068118-1_1,0.12571907,0.16937804,0.32021043,0.19161707,0.21323018,0.2848551,0.12821326,0.2351888,0.09191044,0.46120423,2.6448913,0.1952989,0.274426,0.57070374,0.22273836,0.16689025,0.28254458,0.19643854,0.24811389,0.25235048,0.3246713,0.15962443,0.100623816,0.20351934,0.12231712,0.14892568,0.18354125
cellid_000068126-1_1,0.23192005,0.4657513,0.50642705,0.40494117,0.3613283,0.22732842,0.32205108,0.33910707,0.29261163,0.31693074,3.0167818,0.5240248,0.6083077,0.31769806,0.23439035,0.3802407,0.70138144,0.25765646,0.37020186,0.26032186,0.38418755,0.28561637,0.21169582,0.36169162,0.2842642,0.26951617,0.22308242
cellid_000068138-1_1,0.21846598,0.452377,0.7514521,0.32394916,0.26880223,0.37553823,0.62584996,0.45864975,0.2975021,0.5900426,1.6801091,0.5597077,0.39746037,0.63910794,0.42210907,0.5143664,0.47423223,0.29360598,0.19669753,0.34919608,0.45247823,0.37893668,0.18785767,0.3607529,0.26138476,0.39479232,0.42182773
cellid_000068141-1_1,0.6729513,0.76931894,1.2757252,0.5854053,0.53033227,0.6374513,0.4787718,0.86355746,0.72331446,0.8958726,1.2987282,1.660676,1.1188518,0.7812994,0.48094153,1.1041903,1.9065199,0.55003136,0.8261325,0.67611367,1.1266081,0.5616042,0.7191261,0.8669736,0.8013435,0.7783799,1.3957348
cellid_000068148-1_1,0.39599985,0.5763758,0.7552189,0.37649724,0.685595,0.5832791,0.7205214,0.6646151,0.4086117,0.5086627,4.3240757,0.57599974,0.6260338,0.8084831,0.49694943,0.7789622,0.7065229,0.8574222,0.4686242,0.49464253,0.904676,0.5155537,0.5911121,0.5764303,0.47748798,0.5128534,1.0264165
cellid_000068150-1_1,0.13492185,0.26476753,0.741586,0.26027903,0.21121669,0.22230954,0.19626452,0.48256546,0.1799401,0.53560346,4.277857,0.4314055,0.4962723,0.39846858,0.2402794,0.5797906,0.5886248,0.26991868,0.4103494,0.24645899,0.38414893,0.23205185,0.11865229,0.43695587,0.25822824,0.20219843,0.2976561
cellid_000068155-1_1,0.95505846,2.3715584,1.1275785,1.2347224,1.4112254,1.3528596,1.4543557,1.5164076,1.2378196,1.6688863,1.7979922,1.1993222,1.1745943,1.5502161,1.1295338,2.0311618,1.2050796,2.0022185,1.621691,1.6807457,1.6147466,0.7562893,1.1649171,1.1620247,1.1487759,1.0609684,1.1634213
cellid_000068158-1_1,0.8442554,0.53863764,0.72544765,1.5586855,1.6023607,1.2472363,1.39574,1.366769,1.16599,0.934404,1.0190184,1.0041411,1.1009128,0.9216483,1.3220239,0.43437114,0.9199574,0.9455623,1.0841506,1.1055714,1.0048585,0.80176157,0.7757778,0.8300507,0.7390356,0.65479684,0.8406796
cellid_000068176-1_1,0.5442171,0.64247453,0.5652619,0.736106,1.7436776,0.9704837,0.8194646,1.0244817,0.98824394,0.9403229,0.832553,1.0086299,0.76638514,0.59399706,0.90334475,0.65261716,0.78009033,0.9474159,0.94501185,0.907736,1.3114902,0.7635485,0.560927,0.73600394,0.743381,0.847495,0.65548354
cellid_000068188-1_1,0.32400078,0.16598518,0.33347046,0.22293383,0.31147486,0.26248696,0.21568006,0.501699,0.22169463,0.37420946,3.768656,0.32270297,0.36117917,0.41717213,0.32904154,0.58879334,0.7971168,0.2128352,0.3322382,0.4008869,0.50266194,0.37624747,0.28032154,0.34036428,0.23947798,0.24488552,0.30481887
cellid_000068191-1_1,0.8209546,1.3505659,0.88391197,1.0017653,1.1363174,1.2240081,0.9931217,1.2261399,0.8459033,1.3415025,0.9809339,1.5300709,1.3253995,0.9309729,0.8624244,1.0448401,1.1234264,1.2269689,1.1394793,0.88944,1.0648133,0.92449665,0.7101264,0.73671347,0.8189278,0.64878,1.1713188
cellid_000068200-1_1,0.20689853,0.17986886,0.22128291,0.1210509,0.34046125,0.2772816,0.28688708,0.544045,0.18152091,0.20409058,1.7770449,0.17355576,0.32240176,0.34531984,0.42179242,0.25788933,0.3177206,0.20692755,0.18286815,0.1918765,0.27186066,0.29066586,0.12941469,0.34572288,0.1621664,0.21782903,0.13211237
cellid_000068207-1_1,0.7113943,1.6199895,1.3692646,0.5307937,0.65840304,0.57706517,0.7912727,0.91046906,0.6429894,1.2616268,0.73768604,1.2004899,0.53627616,1.3642495,0.7816979,1.3878375,0.87104696,0.90099734,0.6530797,0.91652423,1.7334249,0.7221147,0.5211834,0.6530351,0.6061977,0.6796984,2.4400299
cellid_000068215-1_1,0.22537209,0.25280893,1.0027276,0.3998218,0.33356646,0.31006017,0.32934687,0.29836786,0.2814981,0.56384563,5.299588,0.69246054,0.37407413,0.47783673,0.28676957,0.35106802,0.7726913,0.35924768,0.2406572,0.5374197,0.49302706,0.30183363,0.19011694,0.4107614,0.37436312,0.24248795,0.23155878
cellid_000068220-1_1,0.8015244,0.6533702,0.827551,0.6256374,0.8816635,0.7757085,0.7184833,0.8719507,0.9433293,1.0959913,12.758429,1.4141326,1.1539719,0.81132615,0.6233558,0.7078542,1.4553989,0.9275009,0.8489584,0.7500917,0.99309367,0.7924384,1.0675058,0.9329662,1.2691392,0.8983219,0.85544825
cellid_000068221-1_1,0.6610949,1.3526524,2.3413782,0.72453094,0.9556231,0.5056935,0.72651905,0.8602055,0.61229485,1.409461,1.2503141,1.595489,1.6463089,1.3076607,0.930121,1.2660693,2.092202,0.6558528,0.6243548,0.83739173,0.97266275,0.49333227,0.35261163,0.85134923,0.69323266,0.6471424,0.9519535
cellid_000068232-1_1,0.22711936,1.3837051,0.9020475,0.3565871,0.44557366,0.27049744,0.41022345,0.6652589,0.2158064,0.6287811,2.876936,0.92797244,0.40859485,0.40026543,0.27281374,0.6084731,0.8336592,0.52086616,0.28880322,0.41210234,0.6068349,0.50652796,0.23692189,0.42233735,0.2759936,0.3156749,0.82151806
cellid_000068256-1_1,0.35366914,0.2309769,0.35758525,0.5875898,0.4540466,0.38376862,0.5831321,0.569329,0.44675028,0.48309463,0.35787827,0.74056697,0.6676139,0.37572038,0.34690455,0.29425088,0.34070092,0.35485366,0.31528842,0.37303805,1.1202642,0.2699543,0.29009753,0.47702044,0.3268314,0.3692013,0.38742515
cellid_000068279-1_1,0.19697106,0.34426048,0.53646356,0.3040504,0.44017428,0.2196388,0.22130413,0.48796287,0.20650598,0.46886447,2.2829175,0.49007052,0.31034684,0.4964291,0.32416445,0.4413554,0.44533956,0.42570394,0.4998504,0.2831639,0.74656034,0.3269611,0.18143275,0.33662397,0.28044945,0.3046465,0.51437366
cellid_000068286-1_1,0.30232334,0.29455793,0.32486284,0.32410365,0.4069328,0.27698302,0.34082693,0.7405504,0.27135593,0.5018794,4.5643353,0.41033095,0.5388816,0.35569522,0.322298,0.30457598,0.4412168,0.2605122,0.48713288,0.29282293,0.36090326,0.28991595,0.25934806,0.3873491,0.24333546,0.30754074,0.284028
cellid_000068289-1_1,0.061101656,0.13284484,0.342128,0.08083093,0.12441077,0.07325953,0.10582838,0.13331795,0.08591545,0.1601244,1.0246186,0.23194085,0.15727223,0.10635074,0.0845501,0.14319229,0.17739628,0.09086166,0.082397655,0.1683132,0.17713957,0.060464237,0.07998238,0.1405864,0.06999561,0.06955008,0.11753279
cellid_000068299-1_1,0.28272837,1.6717299,1.3063244,0.4189614,0.47952104,0.26908422,0.48074824,0.4891511,0.29141098,0.5560453,4.172501,1.1901188,0.5649989,0.51098543,0.55962,0.8210051,1.0329604,0.41690725,0.64547557,0.35949445,0.9901243,0.27567837,0.3331215,0.9192229,0.3263943,0.33749878,1.6932521
cellid_000068304-1_1,0.19656903,0.30739728,0.48945972,0.15973641,0.24376945,0.17178479,0.2695359,0.38804328,0.36328042,0.5457114,3.389093,0.42037553,0.30380931,0.3642274,0.29443038,0.26203895,0.342194,0.25303307,0.14578354,0.22091669,0.27646536,0.31942454,0.1311423,0.53165716,0.1974375,0.15176642,0.3201681
cellid_000068307-1_1,0.24694203,0.19416606,0.42057064,0.27993697,0.27455947,0.19777921,0.28427273,0.21633893,0.2075671,0.33369243,3.1049216,0.373863,0.47997236,0.23817535,0.23484325,0.18533018,0.5112595,0.25015697,0.22584288,0.24059853,0.39976192,0.3189179,0.24631721,0.44657978,0.124335244,0.15822157,0.22037247
cellid_000068310-1_1,0.37610015,0.4685818,0.44931403,0.4001604,0.53348774,0.42838672,0.34191924,0.58877075,0.4827418,0.5569138,1.0851889,0.30006897,0.4865103,0.6344424,0.46992752,0.3093491,5.918687,0.39686516,0.4972152,0.38103828,0.38997105,0.37744617,0.41728216,0.42545393,0.42345265,0.33503562,0.59849036
cellid_000068341-1_1,0.12730893,0.19610941,0.3419405,0.17944011,0.21859947,0.09619557,0.22857073,0.17584567,0.15855666,0.20902903,1.415486,0.29241142,0.25231433,0.22913921,0.12657642,0.1999755,0.24587464,0.10439438,0.17913237,0.230943,0.3644539,0.17023206,0.13769403,0.31746584,0.1902844,0.15941738,0.16849692
cellid_000068342-1_1,0.22621942,0.5805249,0.39386785,0.22991225,0.37888837,0.3092611,0.36167714,0.6193662,0.34405255,0.6926581,1.0303997,0.4900617,0.38449606,0.39081302,0.4414117,0.35947204,3.391368,0.6985188,0.30828986,0.6978202,0.7345965,0.65291345,0.19990762,0.6544503,0.41016585,0.43865135,0.75523293
cellid_000068350-1_1,1.1006619,0.77731955,1.1970565,0.77415174,1.2360768,1.122106,1.0016581,0.9175168,1.3183967,1.2945758,1.4103702,1.2495183,1.3318393,0.7450614,1.1611286,0.8720398,5.8818445,1.2897284,0.90530396,1.2424393,1.0223775,1.246583,1.3624518,0.96126187,1.0613562,0.5850566,0.6478591
cellid_000068354-1_1,0.16946058,0.84508485,0.7347405,0.22337763,0.18752183,0.255579,0.2280003,0.6380596,0.22948673,0.33155027,2.1497352,0.44671598,0.3858024,0.46180534,0.2760312,0.5284495,0.6890008,0.30206248,0.35738635,0.39262065,0.4156536,0.30188486,0.18740378,0.38124824,0.20721044,0.30759174,0.36076272
cellid_000068356-1_1,0.27822345,0.8131299,0.74325,0.33312762,0.3558513,0.27215162,0.34717372,0.44847444,0.30293822,0.87804806,4.592651,0.64581215,0.48625842,0.8155504,0.37939984,0.47791544,0.7028245,0.36139464,0.5579196,0.38830623,0.5672794,0.29517734,0.16875868,0.55681586,0.617958,0.7545738,0.9304489
cellid_000068373-1_1,0.38147378,0.68871105,0.93939483,0.4029834,0.49712375,0.70021,0.49708477,0.7037179,0.39967388,0.5268993,0.545907,0.54209095,0.37616438,1.0868884,0.44765022,0.42430398,0.7391835,0.4886916,0.31765187,0.39015797,0.8487112,0.29802442,0.3214916,0.47902906,0.26839098,0.4813032,0.54967034
cellid_000068410-1_1,0.19772801,0.27614424,0.40732923,0.27887434,0.30508518,0.34649,0.38815755,0.35200766,0.243395,0.24315763,2.172931,0.67619526,0.71226865,0.38736057,0.26120973,0.5812522,0.74881035,0.31660536,0.1520342,0.4346328,0.66808283,0.24270703,0.23475252,0.35819298,0.16030958,0.20384118,0.36544204
cellid_000068416-1_1,0.26355815,0.29839367,0.5271448,0.36334404,0.39482987,0.6105592,0.4540693,0.516765,0.33402932,0.53603905,0.8439212,0.30800694,0.4753261,0.3162078,0.30133885,0.30750105,3.0376463,0.4355221,0.53554213,0.2241696,0.55466765,0.25086302,0.22768341,0.7093181,0.22168511,0.23639546,0.57458
cellid_000068417-1_1,0.51883316,0.26964754,0.7134632,0.51801705,0.9126434,0.9471554,0.7873794,1.1714246,0.64468056,0.80366397,0.63847136,0.45852014,1.082947,0.9046553,0.5029679,0.44660833,0.7930661,0.67530245,0.5688689,0.70126605,0.6350091,0.47497353,0.35409275,0.88295233,0.47012347,0.46438554,0.3346533
