,q05cell_abundance_w_sf_0,q05cell_abundance_w_sf_1,q05cell_abundance_w_sf_2,q05cell_abundance_w_sf_3,q05cell_abundance_w_sf_4,q05cell_abundance_w_sf_5,q05cell_abundance_w_sf_6,q05cell_abundance_w_sf_7,q05cell_abundance_w_sf_8,q05cell_abundance_w_sf_9,q05cell_abundance_w_sf_10,q05cell_abundance_w_sf_11,q05cell_abundance_w_sf_12,q05cell_abundance_w_sf_13,q05cell_abundance_w_sf_14,q05cell_abundance_w_sf_15,q05cell_abundance_w_sf_16,q05cell_abundance_w_sf_17,q05cell_abundance_w_sf_18,q05cell_abundance_w_sf_19,q05cell_abundance_w_sf_20,q05cell_abundance_w_sf_21,q05cell_abundance_w_sf_22,q05cell_abundance_w_sf_23,q05cell_abundance_w_sf_24,q05cell_abundance_w_sf_25,q05cell_abundance_w_sf_26
cellid_000077324-16P17,0.016160911,0.019833297,0.3856371,0.058710694,0.07559564,0.06477801,0.027307764,0.0993922,0.11228725,0.049091704,0.079945,0.054980747,0.07772371,0.40543643,0.02242698,0.036729645,0.0690013,0.060475584,0.043650955,0.04577599,0.0763979,0.025394224,0.03931032,0.03476322,0.05056892,0.04402831,0.09239029
cellid_000077356-16P17,0.012405104,0.007612197,0.021481194,0.03383356,0.016054614,0.025248997,0.01865293,0.021071773,0.024908936,0.02431684,0.048757695,0.01402962,0.029015796,0.01694093,0.014847374,0.00853594,0.013050985,0.013650487,0.018356198,0.017258683,0.0177704,0.008871184,0.01011124,0.030181676,0.011541529,0.011143096,0.02216797
cellid_000077757-16P17,0.0055148657,0.0054812594,0.06217663,0.010367071,0.014351715,0.0062148664,0.0148376785,0.021899614,0.010176773,0.01697589,0.017457457,0.038889755,0.034520786,0.013741952,0.036237307,0.009063314,0.015533283,0.0145101445,0.04571425,0.011581083,0.039605923,0.010130974,0.0061675673,0.03728705,0.008020556,0.03946329,0.023461234
cellid_000078075-16P17,0.007976146,0.14001188,0.1451233,0.0066116215,0.013986042,0.008344024,0.01103971,0.019167855,0.0062995465,0.01768098,0.016649142,0.115590736,0.016092813,0.016155733,0.0070764315,0.48259604,0.01642197,0.010112701,0.01155851,0.012943626,0.054664858,0.0069620865,0.0056594755,0.01217084,0.009931857,0.009908655,0.047009207
cellid_000078096-16P17,0.011876152,0.028582888,0.4262128,0.022780767,0.03527124,0.026309986,0.016559357,0.03144749,0.025325488,0.035915297,0.058917396,0.04487514,0.10030801,1.1572766,0.014478668,0.019212116,0.0399184,0.036949635,0.023311963,0.030112281,0.04701496,0.011055583,0.01711525,0.03217871,0.015508742,0.018311277,0.030663515
cellid_000078117-16P17,0.00795398,0.007079027,0.20101936,0.007504892,0.008138364,0.0067122797,0.006560787,0.011689431,0.0053416663,0.015153747,0.013476982,0.4609031,0.019507883,0.013360062,0.0058258967,0.014089687,0.012140785,0.0089776395,0.00589281,0.010003904,0.28674456,0.0065355846,0.0072797677,0.01111298,0.0055924687,0.008011031,0.030707076
cellid_000078131-16P17,0.20578636,0.071029246,0.10923676,0.05587064,0.05239819,0.073280714,0.066272385,0.07383958,0.08032881,0.12043898,0.09265173,0.061944626,0.1236123,0.13371485,0.18248548,0.05439257,0.078758836,0.1118144,0.08118934,0.12630743,0.070953436,0.16923814,0.28600794,0.06762692,0.12733777,0.044425905,0.09812592
cellid_000078144-16P17,0.07693514,4.4035845,0.20243505,0.08165154,0.07729877,0.07031655,0.12109679,0.17098828,0.049163237,0.12916999,0.13739166,0.3949781,0.13523935,0.17647484,0.047230624,2.2296038,0.12938286,0.07932787,0.068125315,0.10168542,0.1749186,0.09402658,0.042907402,0.089354806,0.10224369,0.07992367,0.5943551
cellid_000078145-16P17,0.006218383,0.06515525,0.54884094,0.014231328,0.008905534,0.007016787,0.007943579,0.021693418,0.0062648593,0.012604804,0.023741737,0.4521471,0.025491422,0.023747804,0.007890146,0.68870735,0.012919206,0.009585433,0.0072855977,0.0069832387,0.08304771,0.011726744,0.006215827,0.014651695,0.008523762,0.0067300014,0.103771105
cellid_000078174-16P17,0.0040375255,0.36268863,0.047413945,0.007143376,0.008134259,0.0065872106,0.005839496,0.017745258,0.006151744,0.024119087,0.021875003,0.026550172,0.017950075,0.019764513,0.008414578,2.2021396,0.013631625,0.008594488,0.008912246,0.0053576473,0.02504337,0.005358586,0.0039778263,0.017843813,0.0075727175,0.004624431,0.042514093
cellid_000078203-16P17,0.0053773876,0.012119786,1.4309945,0.004323216,0.009082048,0.0039751194,0.007835773,0.00740062,0.0041217734,0.0075905505,0.014908114,0.06676328,0.018287111,0.012030256,0.006077034,0.015190834,0.0060790544,0.004772827,0.0056476495,0.0057918895,0.035022266,0.004071982,0.0023303065,0.007350765,0.0047988915,0.002873448,0.009202765
cellid_000078208-16P17,0.028246691,2.893004,0.16140385,0.051630136,0.06130281,0.039015006,0.0638217,0.111121744,0.043580316,0.09582951,0.09793251,0.17291664,0.09713858,0.14431149,0.07836388,7.7083564,0.09239782,0.05401889,0.043507174,0.08244706,0.19725834,0.04013748,0.025351796,0.084794946,0.06292001,0.050715037,1.4178048
cellid_000078210-16P17,0.017993212,0.032768313,0.039072793,0.06380715,0.024694854,0.023249166,0.048811097,0.05059953,0.017872142,0.053237345,0.045631252,0.10005899,0.0400072,0.03534205,0.03746337,0.040604424,0.04380705,0.025070561,0.025127972,0.029061934,0.08223099,0.023685744,0.01494324,0.02569991,0.02441597,0.043977585,0.44198805
cellid_000078213-16P17,0.006165791,0.0068783145,0.015207784,0.008915458,0.016255531,0.0060438444,0.010704714,0.019360153,0.0073597003,0.016508026,0.015622613,0.039317533,0.022893278,0.015111063,0.018393112,0.013690471,0.008919971,0.011317473,0.006334223,0.007935086,0.032046802,0.007578762,0.0033664103,0.008659893,0.009931555,0.008375382,0.0047980645
cellid_000078222-16P17,0.092497,1.2216226,0.3092613,0.068419024,0.061727338,0.09075513,0.10523583,0.1692381,0.0833879,0.13917083,0.16333394,0.22590585,0.12816036,0.13406608,0.089516394,2.1794689,0.10938523,0.0756201,0.071798965,0.12048771,0.18823972,0.10479545,0.055262327,0.13435277,0.09978041,0.10621924,0.7743211
cellid_000078266-16P17,0.003929573,0.25964612,0.031976797,0.004197001,0.0056374413,0.0037433938,0.003221032,0.007220151,0.0038903004,0.010255197,0.011558394,0.037412737,0.008898196,0.005872034,0.0028665892,0.017179295,0.010405741,0.003984374,0.005273954,0.006353291,0.024130933,0.0063677677,0.0031180836,0.006490419,0.0043865656,0.0029886928,0.020978391
cellid_000078274-16P17,0.09516007,1.1540277,0.2015369,0.059431657,0.053452328,0.050622337,0.060601685,0.08815239,0.05257941,0.07651296,0.09168318,0.13120879,0.081883244,0.09008063,0.08402089,0.35566363,0.08889436,0.08088286,0.042559516,0.0795842,0.11716377,0.04804784,0.059847537,0.06540851,0.06605308,0.09763604,0.09032962
cellid_000078312-16P17,0.32195002,0.029262932,0.052907024,0.104475245,0.20028642,0.0715657,0.16295935,0.10694747,0.11236376,0.12888223,0.1340879,0.0877175,0.1469125,0.08994206,0.18727349,0.049938254,0.133912,0.09114593,0.10998843,0.09093323,0.10967162,0.1687649,0.051318318,0.10602436,0.057758816,0.08657273,0.06123955
cellid_000078322-16P17,0.008189263,1.031731,0.04851079,0.015028102,0.01296114,0.014822728,0.021400865,0.037243225,0.010355885,0.026676975,0.03488261,0.05994294,0.01806595,0.025966393,0.023567533,1.5391601,0.017555408,0.019692598,0.013140263,0.023817291,0.056169804,0.011867056,0.008401105,0.026915845,0.0103632705,0.009844769,0.10133834
cellid_000078336-16P17,0.008102094,0.010946941,0.0066047474,0.007907023,0.005456631,0.0066014314,0.0035681946,0.017511345,0.0034756707,0.017467506,0.01689439,0.021968346,0.009303345,0.010939023,0.005259738,0.029402167,0.0075054783,0.006409111,0.0071033,0.008460022,0.0175323,0.0052544167,0.0034223292,0.007288328,0.0064486354,0.005665882,0.010313909
cellid_000078339-16P17,0.42897436,0.0129756965,0.039275922,0.0534594,0.02907536,0.07466227,0.08424029,0.046741668,0.076222375,0.06435705,0.08520176,0.048004147,0.059002,0.036466084,0.053976797,0.023596035,0.048903156,0.050335813,0.049921513,0.11217029,0.049040925,0.0909792,0.1185324,0.07539056,0.058401696,0.09877326,0.06110277
cellid_000078353-16P17,0.2588273,0.020569867,0.062244274,0.0671876,0.13586453,0.09545292,0.070192955,0.1275967,0.17418875,0.17628458,0.11477003,0.058934234,0.10191255,0.057117857,0.074679494,0.04981075,0.0948754,0.17364597,0.10887299,0.08756302,0.08754155,0.1731253,0.17120104,0.060683805,0.10662902,0.10862501,0.048731048
cellid_000078358-16P17,0.020252338,0.14452146,6.4876175,0.0246768,0.044749472,0.026851889,0.02302595,0.07963739,0.02004831,0.0831767,0.04551252,1.3874114,0.10994536,0.12682179,0.033235557,0.41273955,0.059688013,0.025883444,0.03183531,0.05718151,0.26819283,0.030704023,0.020899901,0.047617722,0.04180321,0.065107904,0.18500912
cellid_000078374-16P17,0.032485444,0.009706813,0.030565906,0.016685607,0.015622345,0.015137404,0.024610087,0.034776766,0.022769671,0.032975752,0.035038043,0.014512915,0.026194459,0.018031305,0.019978255,0.015459793,0.034216583,0.016985336,0.019116241,0.031421807,0.025644496,0.027850023,0.036602512,0.01548117,0.036103766,0.010697072,0.052234963
cellid_000078376-16P17,0.0038568245,0.005597039,0.5316448,0.0060789236,0.007704953,0.0037403475,0.0040266523,0.01045533,0.004746117,0.008509665,0.0076660793,0.03387584,0.015311341,0.005662041,0.0048398008,0.007721072,0.0074875313,0.0044625676,0.0031405846,0.0070089363,0.087873325,0.0039378433,0.0024634004,0.0048990594,0.004143003,0.00514514,0.018272795
cellid_000078393-16P17,0.027495489,0.046706017,2.4105368,0.054085333,0.057074204,0.041040506,0.0957126,0.09767996,0.03309192,0.07675543,0.090135194,0.10482544,0.16188924,0.09002986,0.03911306,0.050260454,0.101073556,0.05552584,0.035584707,0.043693453,0.07970772,0.0566593,0.023415068,0.083541706,0.056420933,0.03915728,0.34547877
cellid_000078444-16P17,0.003906846,0.009438462,2.0457678,0.005806785,0.0076527866,0.003783576,0.0062956233,0.012488375,0.0043769404,0.01653741,0.021746276,0.4068337,0.034356322,0.017373858,0.0080119185,0.041266125,0.017634226,0.007183751,0.009553449,0.011315076,0.1104282,0.005231999,0.0037422183,0.008221876,0.00643841,0.005712708,0.058863636
cellid_000078448-16P17,0.10635113,0.15745476,0.23704842,0.059399795,0.097570665,0.14356963,0.19628623,0.11102346,0.063584864,0.13322365,0.13224164,0.10173163,0.106673636,0.06443547,0.07222209,0.19032069,0.13757783,0.08052337,0.13108188,0.07970988,0.119609594,0.08968944,0.07192082,0.08671285,0.120542385,0.0928348,0.28182393
cellid_000078460-16P17,0.0028093192,0.0112921465,0.039177727,0.004365805,0.003901396,0.0030271604,0.0033100108,0.0055440026,0.0021429625,0.007123677,0.0059281997,0.011889353,0.00845278,0.009445681,0.0037568286,0.024104055,0.0051130056,0.0028631557,0.0036600104,0.0025780995,0.059541445,0.0035232725,0.0019137983,0.0047604525,0.0038670984,0.0021475216,0.09749453
cellid_000078464-16P17,0.003550664,0.0014068775,0.005332074,0.006440948,0.0037524349,0.003872802,0.003465341,0.0045588883,0.008047672,0.0087247025,0.00661592,0.009443167,0.0080623925,0.0038537967,0.0048407647,0.0046078777,0.00698127,0.0034391796,0.0039529684,0.0027758917,0.011788887,0.0034616594,0.0036851733,0.0041771326,0.002355049,0.008079706,0.003873614
cellid_000078472-16P17,0.0064446093,0.0036439218,0.038780086,0.0049796645,0.009541202,0.0070081144,0.009122435,0.009123317,0.010733455,0.017841127,0.007006128,0.012212073,0.03265189,0.02289141,0.00865517,0.007354713,0.011262809,0.005774964,0.0075811953,0.0126598375,0.018309496,0.004808451,0.0072391545,0.0110342465,0.007728756,0.004934167,0.0069642314
cellid_000078485-16P17,0.08724935,0.018610563,0.04963601,0.038233217,0.040797047,0.07971609,0.061733253,0.06542532,0.027499435,0.06428076,0.048391692,0.057676796,0.05031531,0.07795219,0.094471335,0.019163128,0.05832973,0.044169944,0.09023626,0.038194034,0.09253134,0.058579635,0.030803807,0.03915475,0.041781384,0.059571855,0.03296102
cellid_000078494-16P17,0.05703008,1.1322649,0.08903778,0.07042821,0.050373677,0.07165156,0.08500372,0.077518076,0.023221437,0.099038556,0.10801271,0.05886653,0.089049555,0.079969,0.10697876,0.20906018,0.05782644,0.044699583,0.033772223,0.06819544,0.08057754,0.076182045,0.05695736,0.055221137,0.050467093,0.05698771,0.13013896
cellid_000078502-16P17,0.0027278021,0.028126419,0.007759327,0.0026122185,0.006450948,0.0054134573,0.005642929,0.009360141,0.0030185976,0.00826429,0.011238079,0.0083782645,0.0077860532,0.0075141247,0.0043663834,0.037040513,0.00937064,0.00583677,0.0036061155,0.00419128,0.006732703,0.0035919542,0.0023198808,0.008805729,0.0021490979,0.0033494846,0.013373865
cellid_000078509-16P17,0.0020394493,0.0040663537,0.047108885,0.0036746117,0.0039034549,0.0018946206,0.0037677647,0.006827455,0.001825943,0.0049103824,0.0068820524,0.02648787,0.00653099,0.005113676,0.0022589874,0.0036648703,0.0090122605,0.0023077552,0.0033606766,0.0022182325,0.02410185,0.003072247,0.0026520644,0.0038475045,0.0023511697,0.005197529,0.008740589
cellid_000078512-16P17,0.0049437555,0.0028825726,0.013100825,0.013906002,0.006371185,0.0062889527,0.008673817,0.009600837,0.0034303677,0.012339233,0.009161215,0.2530049,0.011094026,0.006505595,0.0032128387,0.004435045,0.007637244,0.005486188,0.0049329232,0.0059201857,0.01958688,0.0044743824,0.0016788874,0.004135604,0.0041453745,0.0036401823,0.0045382357
cellid_000078516-16P17,0.03544255,0.14019504,0.09398928,0.054076087,0.055702396,0.035644922,0.044512495,0.06427267,0.036934815,0.06734662,0.08439264,0.39100367,0.053633552,0.07487309,0.029962461,0.10937263,0.05737214,0.035082698,0.04397961,0.041106727,0.3612296,0.02445603,0.022462262,0.048646137,0.033678446,0.031768695,0.8869217
cellid_000078519-16P17,0.0031567516,0.08881422,0.009975774,0.0052488367,0.0074141803,0.0037739272,0.0062296893,0.01705689,0.0061662514,0.014736514,0.011457578,0.013850064,0.008850565,0.016227497,0.0049457834,1.283161,0.0076564336,0.006186245,0.006730854,0.004321121,0.01815024,0.004930182,0.0049815853,0.012463861,0.0039752023,0.004383986,0.19741684
cellid_000078520-16P17,0.017123794,0.10714752,0.02697423,0.0153001975,0.009469443,0.00570985,0.022398269,0.03530999,0.01088992,0.021069163,0.023437385,0.029914908,0.019403404,0.025816249,0.014401574,0.4598204,0.016501496,0.010656979,0.01249377,0.017327266,0.031801008,0.014856747,0.0083778,0.017579462,0.0154983625,0.009613909,0.016077464
cellid_000078531-16P17,0.009862613,0.033095866,3.4919765,0.023839235,0.021734053,0.02293588,0.016674165,0.034236632,0.020123463,0.0509884,0.030275278,1.0414726,0.07854952,0.75251496,0.020147251,0.04275515,0.041695766,0.03921541,0.02833109,0.022725912,0.16901787,0.020707713,0.010826356,0.028491098,0.024340503,0.012371647,0.07605008
cellid_000078534-16P17,0.008956994,0.015052494,1.4049196,0.010861802,0.016500767,0.007896314,0.010804932,0.022881731,0.010131103,0.021519145,0.029837215,0.244561,0.028965274,0.05806087,0.01075574,0.031135444,0.016356321,0.019477567,0.021295153,0.014446398,0.59930766,0.00969369,0.008073419,0.016213497,0.0093113305,0.010336724,0.04729722
cellid_000078545-16P17,0.015114462,0.20113052,0.057940956,0.030494533,0.027024783,0.033413418,0.015151858,0.047448814,0.022429116,0.033959847,0.046142977,0.13570297,0.044668645,0.031001182,0.02052395,2.3778427,0.03326417,0.015037665,0.028704152,0.03673511,0.07826837,0.019979913,0.011243388,0.0394364,0.025273105,0.030097215,0.06868445
cellid_000078547-16P17,0.057838704,2.119497,0.10488248,0.07176073,0.06515618,0.055217557,0.06637686,0.061813697,0.05927856,0.09790889,0.1092309,0.45836994,0.100213766,0.16784514,0.035568725,0.3933,0.06532705,0.06047145,0.03891425,0.07655557,0.16025516,0.056263145,0.08367429,0.061544932,0.07153383,0.035039153,0.2415589
cellid_000078558-16P17,0.010769393,0.019639865,0.16333513,0.014086767,0.013780399,0.014998096,0.02839448,0.031798635,0.0114429165,0.024746303,0.06795045,0.038306035,0.047284774,0.043556344,0.0104819825,0.014081992,0.036412865,0.01602767,0.029674785,0.012079614,0.03962626,0.008559849,0.008301172,0.025248704,0.013357679,0.016289778,0.011145623
cellid_000078559-16P17,0.0064942394,1.4298329,0.04463516,0.016719423,0.01889656,0.0138862105,0.020411827,0.03275706,0.013238723,0.017937664,0.022132061,0.061919197,0.01752827,0.03033163,0.012052232,0.27801082,0.021154659,0.015661838,0.0150366,0.012393049,0.039100636,0.0088258935,0.00785667,0.016990164,0.015191133,0.0089268265,0.048213772
cellid_000078561-16P17,0.004905802,0.17296837,0.096528806,0.019108433,0.018388996,0.012377156,0.012956025,0.019668588,0.008706722,0.02749953,0.015528634,0.07650891,0.027883882,0.035224766,0.01129215,2.076949,0.020810232,0.01236063,0.009226203,0.012323086,0.052808896,0.0083672665,0.0038839257,0.029513491,0.013805705,0.009644676,0.19472522
cellid_000078567-16P17,0.34426898,0.0065679383,0.067376986,0.033592574,0.020847693,0.018750116,0.032207772,0.02782893,0.014156453,0.03188849,0.033205308,0.029461317,0.025848003,0.021506263,0.024917742,0.01407481,0.025134088,0.023279412,0.016480263,0.036791738,0.02624052,0.025345156,0.012471134,0.040816683,0.015706716,0.012698468,0.009595096
cellid_000078582-16P17,0.03753649,2.3028443,0.113552354,0.066843346,0.05393342,0.047506224,0.049361285,0.087978065,0.045516104,0.09408171,0.08607482,0.85166097,0.09782624,0.16743104,0.051566657,1.6052123,0.0860073,0.053809974,0.045223687,0.12970239,0.2837912,0.05672564,0.028930467,0.10479422,0.032014847,0.046086382,2.4642005
cellid_000078592-16P17,0.45213997,0.035243586,0.09078966,0.13543223,0.11846174,0.17504072,0.24530083,0.117292754,0.1274971,0.14369664,0.15858048,0.07847065,0.10489851,0.106049806,0.26835537,0.06393237,0.09964727,0.111874826,0.07874901,0.2070885,0.09356406,0.15685618,0.22622423,0.08911366,0.1205631,0.17233336,0.053254567
cellid_000078618-16P17,0.13681139,0.11779544,0.042427085,0.05591543,0.050034646,0.04395474,0.04439135,0.051693644,0.061987147,0.07656333,0.063345306,0.069165334,0.05279574,0.044214122,0.053753123,0.03828434,0.05251506,0.06815685,0.083136655,0.029043626,0.056749776,0.043628648,0.03799309,0.042448346,0.044803567,0.031626184,0.07053532
cellid_000078619-16P17,0.06749608,0.010664514,0.024275668,0.026076898,0.016936002,0.028972337,0.03094205,0.027373502,0.12414285,0.03245332,0.0620826,0.0233843,0.027949242,0.020349963,0.015641754,0.014757101,0.047429457,0.039625946,0.03065797,0.0179087,0.02424039,0.06372908,0.03777087,0.032515347,0.023680778,0.025642667,0.009820604
cellid_000078627-16P17,0.010554578,0.0055102934,0.011031742,0.012254125,0.009228043,0.014127701,0.21157679,0.009470348,0.008912382,0.029902715,0.015359375,0.013703389,0.01520545,0.01270725,0.026977725,0.010853594,0.012391985,0.018251872,0.012606078,0.0128152985,0.01318462,0.015612883,0.00566111,0.032595865,0.010875571,0.0054600257,0.009198081
cellid_000078640-16P17,0.18274869,0.024628498,0.06411554,0.09525816,0.059028693,0.09025265,0.24370854,0.0533321,0.071527354,0.09619718,0.0939521,0.032665536,0.06980792,0.07106607,0.061171763,0.025898285,0.049093943,0.086704634,0.04144748,0.0806561,0.052222934,0.099903286,0.23867422,0.113575116,0.05075344,0.057591196,0.024123328
cellid_000078654-16P17,0.008217994,0.024081588,0.8075782,0.02349135,0.020646684,0.009978041,0.01499732,0.03217354,0.019840322,0.02642179,0.02936725,0.9745162,0.03124489,0.032085903,0.016405297,0.016309774,0.067627974,0.016135013,0.013050089,0.011584195,0.09239366,0.014946464,0.007611141,0.018970653,0.016696949,0.014160174,0.022875164
cellid_000078660-16P17,0.21795887,0.01439265,0.053492088,0.04188964,0.060322963,0.08717931,0.114143364,0.0862822,0.064134926,0.0838484,0.09935391,0.049240395,0.06574761,0.041000385,0.12972175,0.022200378,0.052020673,0.052082893,0.06100714,0.080447905,0.04284237,0.14517215,0.09490816,0.036132876,0.098259255,0.053626057,0.03963449
cellid_000078681-16P17,0.46523875,0.04733833,0.120417215,0.1661996,0.11205909,0.22587438,0.14144799,0.085786566,0.11794353,0.13446814,0.13476597,0.10857186,0.10168117,0.12922846,0.25639245,0.07775182,0.13821281,0.14252383,0.10189496,0.17812964,0.09810176,0.26782826,0.13352798,0.11041016,0.14061704,0.18524152,0.0744735
cellid_000078682-16P17,0.013291991,0.01271213,3.5721993,0.01492151,0.016726289,0.01792891,0.0142126065,0.023472212,0.008988233,0.031214364,0.03951947,0.0965739,0.040945485,0.053131327,0.014191386,0.030607654,0.015841708,0.020305777,0.013085657,0.02391785,0.1113488,0.013107267,0.012256578,0.01861933,0.017825594,0.018641455,0.10558752
cellid_000078685-16P17,0.033268943,0.0937196,2.4626975,0.04840086,0.05038228,0.023915444,0.0361218,0.07626734,0.040503506,0.066491365,0.09526596,3.2140987,0.07848232,0.113095246,0.048864264,0.20201887,0.06890658,0.049266316,0.042408943,0.04803347,0.34772182,0.04133902,0.06020237,0.061709713,0.052014355,0.07294893,0.63756174
cellid_000078714-16P17,0.20274702,0.015901946,0.045839194,0.06353128,0.0498185,0.063749924,0.17185612,0.044954006,0.025768096,0.06991204,0.05871381,0.020834247,0.032093428,0.028659493,0.031368587,0.022327317,0.03337056,0.055882465,0.029233418,0.06309867,0.023176813,0.061444383,0.14601347,0.034734484,0.026271071,0.039404165,0.029803071
cellid_000078724-16P17,0.5596055,0.053856418,0.10572336,0.14214014,0.094711155,0.129897,0.17393155,0.1153936,0.11171125,0.1866185,0.19696364,0.15534496,0.13675785,0.09222409,0.16445932,0.06148904,0.08434599,0.11997213,0.14500885,0.23628868,0.12080872,0.14412017,0.076690644,0.10220127,0.13206834,0.10428746,0.07597657
cellid_000078725-16P17,0.004659099,0.05901306,1.0220389,0.00679857,0.008414736,0.007536608,0.004671712,0.017047377,0.009509077,0.015079826,0.0183929,0.1226432,0.014821746,0.012881385,0.0067373673,0.021873085,0.01260539,0.008763708,0.00791975,0.006277751,0.06923068,0.005505177,0.0033588447,0.028148307,0.008310414,0.0042614695,0.047685727
cellid_000078729-16P17,0.013017134,0.2828856,0.036717433,0.016121399,0.009916488,0.013384111,0.018612958,0.025824266,0.016546872,0.027943918,0.02694479,0.013453225,0.020849533,0.028920604,0.02316848,0.0548107,0.021820724,0.007654685,0.03451914,0.025663745,0.025592716,0.03151946,0.010495052,0.022193871,0.011171422,0.021043064,0.031069484
cellid_000078747-16P17,0.016540209,0.20990989,0.018297756,0.033345126,0.008133398,0.017249487,0.01600815,0.01588569,0.0050588157,0.028395856,0.02021022,0.024841236,0.018569235,0.12637965,0.021890432,0.06780307,0.028201226,0.011802639,0.012032566,0.013948621,0.04687376,0.013951879,0.0075184563,0.019388955,0.009895209,0.0103944475,0.027596343
cellid_000078756-16P17,0.060679384,0.013182721,0.020090489,0.018147532,0.028743908,0.023377836,0.10678869,0.05018593,0.021223651,0.053535603,0.07776393,0.020610048,0.053122044,0.088760376,0.024041843,0.02121603,0.016553905,0.031554013,0.028438188,0.029866638,0.035645507,0.05449874,0.023510367,0.024956908,0.022183768,0.022481088,0.022869889
cellid_000078759-16P17,0.002988286,0.1052542,0.18930183,0.0061862464,0.0055098906,0.0045203166,0.0052726525,0.011420758,0.0046517714,0.008792816,0.026433961,1.0954235,0.013356524,0.04873609,0.0069637434,0.055732753,0.010027073,0.0075410553,0.005677998,0.0051127006,0.14116944,0.005063242,0.0036242625,0.013962438,0.005684861,0.0052981116,0.0692981
cellid_000078777-16P17,0.6149173,0.16339876,0.159775,0.18500043,0.17016734,0.18353203,0.22871423,0.18187413,0.2602739,0.20741406,0.21959542,0.17136256,0.18057811,0.1584394,0.26928428,0.17086709,0.13899967,0.18586244,0.1791513,0.22787869,0.19106376,0.51266724,0.3268706,0.14836368,0.25896364,0.14998184,0.23204145
cellid_000078784-16P17,0.17208351,0.54032004,0.09612874,0.05380856,0.054990087,0.029688323,0.069958076,0.08002807,0.03306954,0.094448015,0.097514,0.11560422,0.065485425,0.05967415,0.046010066,0.24499239,0.07739664,0.07260904,0.038298305,0.04989049,0.068713844,0.05263604,0.035480056,0.08946225,0.043212805,0.0400519,0.08646423
cellid_000078800-16P17,0.07455973,0.011733686,0.035020053,0.053946726,0.059371635,0.06872912,0.15291251,0.06021488,0.046550352,0.05512418,0.037142895,0.043804795,0.043301392,0.04989408,0.076684855,0.020855978,0.038792826,0.07434735,0.0419004,0.043583516,0.060246386,0.07261778,0.099175535,0.042587724,0.058668222,0.02617172,0.019813148
cellid_000078805-16P17,0.0050626323,0.83613324,0.020915678,0.0026525918,0.009979837,0.005017363,0.005924976,0.025154786,0.006951576,0.017132754,0.019480564,0.015989654,0.015077547,0.023679722,0.007230905,1.2498134,0.013487736,0.0079931505,0.011714687,0.009879018,0.0194017,0.0059129004,0.0042128772,0.014061002,0.009095773,0.0073987385,0.15218712
cellid_000078810-16P17,0.041027512,0.016717894,0.021626664,0.0173139,0.028748445,0.024146972,0.017759055,0.04950122,0.039347023,0.033770036,0.03594841,0.01575614,0.022449123,0.013305006,0.05707137,0.019706557,0.022679437,0.027121214,0.020376302,0.045420796,0.022965088,0.023812577,0.02462115,0.019006383,0.01334115,0.013765565,0.012164049
cellid_000078818-16P17,0.014235272,2.0031147,0.06384507,0.01706524,0.017490782,0.011912082,0.022929648,0.04134199,0.012385664,0.029692767,0.026532147,0.07786227,0.027342752,0.02233864,0.018394904,0.7971071,0.020534571,0.017686013,0.015130046,0.016178254,0.054993916,0.012698526,0.013827763,0.02281695,0.013369509,0.01898585,0.24176861
cellid_000078824-16P17,0.7646789,0.055980995,0.12130849,0.2324728,0.25287548,0.3163721,0.4093691,0.1792167,0.29250693,0.23996681,0.27645954,0.19642751,0.18042679,0.19944511,0.25207445,0.10308953,0.24122974,0.35536763,0.19601294,0.24012545,0.21096425,0.42471606,0.81205577,0.15311572,0.26549488,0.24397653,0.14399087
cellid_000078871-16P17,0.048739154,0.0086839255,0.03306012,0.02857019,0.056808997,0.04737374,0.06593621,0.03681435,0.048818484,0.054248743,0.0468674,0.03777665,0.02468875,0.029426804,0.02289717,0.015607719,0.04310615,0.04495078,0.061317913,0.025929729,0.032170292,0.06769101,0.0500814,0.024359874,0.01790469,0.037625127,0.011492377
cellid_000078873-16P17,0.012828724,0.009773324,0.013139584,0.0055800327,0.010680798,0.015281317,0.021092277,0.011765441,0.0108890245,0.02017638,0.018445157,0.010645279,0.032990176,0.01513245,0.011077705,0.015035889,0.011678626,0.010996134,0.01050543,0.010780684,0.009268417,0.01148893,0.006495471,0.013609537,0.008298489,0.0056073964,0.0054187034
cellid_000078878-16P17,0.005449801,0.0042061494,0.008245437,0.003540079,0.006021837,0.011428322,0.010372076,0.012130129,0.003624987,0.008966084,0.013501542,0.004389422,0.010528015,0.008950376,0.0055112997,0.0048959358,0.009148142,0.008803547,0.0055182157,0.0063808183,0.0109897,0.0047513107,0.0046789027,0.0062101665,0.006098831,0.0049083834,0.026985954
cellid_000078892-16P17,0.009923076,2.3182104,0.08584862,0.020340659,0.0221673,0.012980064,0.022956096,0.061678674,0.030219683,0.04522627,0.055715352,0.44842464,0.034780312,0.06423948,0.022687083,1.26965,0.07758021,0.021995708,0.026826553,0.024909422,0.07831292,0.01456801,0.010382158,0.059579067,0.025594521,0.021482177,0.7930074
