"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Scd4.14",0.00393573139910076,-0.110355191456189,0.096,0.071,1,"19","Scd4"
"Cnep1r1.6",0.00395325399378289,0.562787711441025,0.056,0.039,1,"19","Cnep1r1"
"Myoc.15",0.00396293837515452,-3.5401540580664,0.001,0.011,1,"19","Myoc"
"Hdgf.8",0.00397608268587272,0.183475962195292,0.111,0.085,1,"19","Hdgf"
"Dync2i2.7",0.00397735354302335,0.447781904233596,0.037,0.023,1,"19","Dync2i2"
"Plpp1.10",0.00403133154085108,0.251474340394266,0.173,0.142,1,"19","Plpp1"
"Sec23b.10",0.00403903893692309,0.452626297108486,0.046,0.03,1,"19","Sec23b"
"St6galnac4.11",0.00404399428340038,0.626872279834918,0.062,0.043,1,"19","St6galnac4"
"Suz12.8",0.00404877966929829,0.302949624265852,0.067,0.047,1,"19","Suz12"
"Tmem63b.14",0.00406725400328451,0.310180706870778,0.457,0.411,1,"19","Tmem63b"
"Clcn4.12",0.00407045408155536,0.113093475753687,0.235,0.199,1,"19","Clcn4"
"Mpp1.11",0.00411207528348786,0.316992587627767,0.104,0.079,1,"19","Mpp1"
"Ppp3ca.16",0.00413973861331916,-0.417072321941127,0.57,0.565,1,"19","Ppp3ca"
"Slc11a2.8",0.00415812485871604,0.197358769470763,0.075,0.054,1,"19","Slc11a2"
"Tatdn3.11",0.00418122755210695,-1.09428133016345,0.039,0.061,1,"19","Tatdn3"
"Glt1d1.10",0.00418712402758379,0.323334697111193,0.04,0.025,1,"19","Glt1d1"
"Lrrc1.14",0.00418723886191047,-2.95075070026319,0.006,0.019,1,"19","Lrrc1"
"Ddo.8",0.00419267714280328,0.622521688089367,0.019,0.01,1,"19","Ddo"
"Ano6.13",0.00420317803482375,-3.114850639292,0.002,0.012,1,"19","Ano6"
"Dgcr8.5",0.00420776530910904,0.197277281988267,0.128,0.1,1,"19","Dgcr8"
"Gpr52.12",0.00421522283128165,-0.88702853428228,0.104,0.134,1,"19","Gpr52"
"Usp3.10",0.00426509160298523,0.282401908230424,0.07,0.05,1,"19","Usp3"
"Oard1.12",0.0042853252336399,0.209945774709319,0.114,0.088,1,"19","Oard1"
"Man2b1.9",0.00429399661336582,0.34071953884293,0.083,0.061,1,"19","Man2b1"
"Pip5k1c.14",0.00431192632214482,0.113656076668905,0.322,0.279,1,"19","Pip5k1c"
"Grm3.17",0.00433357533464603,-0.799008716678374,0.189,0.223,1,"19","Grm3"
"S1pr1.19",0.00433657013741797,-2.16301339701782,0.018,0.034,1,"19","S1pr1"
"Gucy1a2.15",0.00433782185124276,0.154217663938351,0.339,0.298,1,"19","Gucy1a2"
"Entpd6.12",0.00434699264473663,0.427574388408268,0.045,0.029,1,"19","Entpd6"
"Por.11",0.00438024275521761,0.119185912141408,0.118,0.091,1,"19","Por"
"Nup210.8",0.00438073308389348,0.579809870159118,0.044,0.029,1,"19","Nup210"
"Lrsam1.11",0.00439281005894131,0.297341520217626,0.153,0.124,1,"19","Lrsam1"
"Tox4.11",0.00439579286082981,0.191141732225187,0.181,0.15,1,"19","Tox4"
"Myt1l.17",0.00439676435000361,-0.331723230315013,0.345,0.379,1,"19","Myt1l"
"Lama1.15",0.00441743690411227,-0.838813667077392,0.028,0.048,1,"19","Lama1"
"Pck2.7",0.00448534241799057,0.739085860801095,0.029,0.017,1,"19","Pck2"
"Dnttip1.12",0.00448704252592366,0.291472624338305,0.109,0.084,1,"19","Dnttip1"
"Cilk1.8",0.00449062614717769,0.674583372543524,0.065,0.046,1,"19","Cilk1"
"Snapc5.12",0.00449578779973757,-1.05544124139638,0.025,0.044,1,"19","Snapc5"
"Nek4.6",0.0045075119877844,0.657263292352694,0.023,0.013,1,"19","Nek4"
"Sap30bp.12",0.00451148857294295,0.305927467305867,0.097,0.074,1,"19","Sap30bp"
"Ccdc9b.16",0.00452757267534141,-0.950043822273635,0.053,0.078,1,"19","Ccdc9b"
"Myo1g.15",0.00455112294314971,-3.74051869064856,0.004,0.016,1,"19","Myo1g"
"Atp10a.17",0.00457434133232753,-1.80325195211836,0.004,0.016,1,"19","Atp10a"
"Slc35b3.3",0.0046043365212018,0.540853329694464,0.043,0.028,1,"19","Slc35b3"
"Alpl.16",0.00462399215894702,-0.691728846348108,0.008,0.022,1,"19","Alpl"
"Rgs9.12",0.00462536113790969,0.170333308730512,0.162,0.133,1,"19","Rgs9"
"Kank4.14",0.00462552362081126,-0.73991803475347,0.058,0.083,1,"19","Kank4"
"Opn5.18",0.004660716426197,-0.464097373046757,0.051,0.076,1,"19","Opn5"
"Ube2ql1.15",0.00469898645297344,0.220689959406876,0.349,0.313,1,"19","Ube2ql1"
"Apeh.13",0.00472427711439874,0.349493878289854,0.071,0.051,1,"19","Apeh"
"Dennd4c.17",0.00473102147856366,-1.62252158485681,0.032,0.052,1,"19","Dennd4c"
"Pou5f2.16",0.0047659736997926,-1.33040956268143,0.029,0.049,1,"19","Pou5f2"
"Gtpbp8.6",0.0047659972590257,0.343031778556615,0.056,0.039,1,"19","Gtpbp8"
"Arhgap15.18",0.00481290168445927,-4.59396133068526,0.001,0.01,1,"19","Arhgap15"
"Ncbp1.5",0.00483902906233097,0.227766177414645,0.054,0.037,1,"19","Ncbp1"
"Tmem63a.12",0.00485982022077649,-4.638156805548,0.001,0.01,1,"19","Tmem63a"
"Gmeb2.6",0.0048714362025841,0.246812249618032,0.09,0.067,1,"19","Gmeb2"
"Tbp.5",0.00488465324431658,0.57771881202704,0.033,0.02,1,"19","Tbp"
"Cpm.17",0.00488955002835007,-3.11408939688225,0.005,0.017,1,"19","Cpm"
"Trps1.14",0.00491716936498786,-0.124550798050808,0.242,0.202,1,"19","Trps1"
"Isca1.11",0.00492922827854455,-0.819237199035089,0.043,0.066,1,"19","Isca1"
"Dpf1.16",0.00495035102939575,0.400889464019576,0.259,0.23,1,"19","Dpf1"
"Grxcr2.18",0.00495505720398761,-1.2841919818509,0.008,0.022,1,"19","Grxcr2"
"Phldb3.1",0.00495683380223141,1.16327963150892,0.013,0.006,1,"19","Phldb3"
"Med20.2",0.00498372553165638,1.21790867816958,0.017,0.008,1,"19","Med20"
"Plekhg3.19",0.00499255466488834,-2.41921612448677,0.009,0.023,1,"19","Plekhg3"
"Clint1.8",0.00499355437736686,0.179709404996724,0.123,0.097,1,"19","Clint1"
"Lpcat3.4",0.00499672600774594,0.57892831817523,0.051,0.035,1,"19","Lpcat3"
"Pappa2.17",0.00500013414229849,0.719411869475212,0.085,0.063,1,"19","Pappa2"
"Rhpn2.18",0.00500988585611463,-2.35242254958957,0.016,0.031,1,"19","Rhpn2"
"Rnf126.7",0.0050464512442772,0.30618854143406,0.117,0.092,1,"19","Rnf126"
"Snx33.15",0.00508372838389568,-1.47587070023618,0.043,0.065,1,"19","Snx33"
"Itch.11",0.00508984822702845,0.257604291305914,0.215,0.18,1,"19","Itch"
"Inhba.11",0.00511214368344627,0.397595079127468,0.029,0.017,1,"19","Inhba"
"Ank.7",0.00512562431218037,0.593716153157768,0.044,0.029,1,"19","Ank"
"Cnrip1.15",0.00512934744992567,0.274604090814516,0.188,0.158,1,"19","Cnrip1"
"Kcna10.16",0.00517044062667167,-0.640922183739012,0.039,0.061,1,"19","Kcna10"
"Lmf2.9",0.00519418049503759,0.669916271357802,0.038,0.024,1,"19","Lmf2"
"Stc1.19",0.00523324934568414,0.790996862308644,0.047,0.031,1,"19","Stc1"
"Rbm34.14",0.00525881115939215,-2.34418045732179,0.021,0.038,1,"19","Rbm34"
"Elp2.10",0.00528554011752324,0.402383944992344,0.049,0.033,1,"19","Elp2"
"Tmbim4.12",0.00528645081869828,0.257921761171644,0.177,0.147,1,"19","Tmbim4"
"Eps8l2.18",0.00528748435873574,-1.623086241425,0.019,0.035,1,"19","Eps8l2"
"Ero1a.3",0.00532242698158391,0.692278382029763,0.017,0.008,1,"19","Ero1a"
"Acsl1.12",0.0053627981104158,0.467528414734836,0.031,0.019,1,"19","Acsl1"
"Uba5.10",0.00544838083448808,0.328969070604337,0.079,0.058,1,"19","Uba5"
"Arhgef18.15",0.00547996772781632,-0.30963798008665,0.223,0.182,1,"19","Arhgef18"
"Plbd2.7",0.00550738796649665,0.37843804206242,0.071,0.051,1,"19","Plbd2"
"Zbtb10.9",0.00554238896313448,0.190052383656825,0.103,0.078,1,"19","Zbtb10"
"Rgma.16",0.00555543504757303,-0.838740436962011,0.229,0.259,1,"19","Rgma"
"Gfap.17",0.00558143894541688,-2.14467516302962,0.013,0.027,1,"19","Gfap"
"Gng14.18",0.00560739914062227,-3.17733708530509,0.001,0.01,1,"19","Gng14"
"Rab1b.9",0.00563765567501721,0.228676112540319,0.227,0.193,1,"19","Rab1b"
"Pax3.16",0.00563961190273195,-4.69852698261825,0.002,0.012,1,"19","Pax3"
"Supt3.6",0.0057020688367803,0.635234686628641,0.044,0.029,1,"19","Supt3"
"Tmem255a.10",0.00570234639259729,0.130820216256253,0.158,0.128,1,"19","Tmem255a"
"Tkt.15",0.00571099159985794,-0.415194989040327,0.071,0.099,1,"19","Tkt"
"Inava.12",0.00572417258879878,-4.31111668084087,0.003,0.013,1,"19","Inava"
"Rgcc.16",0.0057789110760625,-3.3601498081323,0.003,0.013,1,"19","Rgcc"
"Galnt3.18",0.00578426399250916,-1.73860081042763,0.009,0.023,1,"19","Galnt3"
"Fbxo41.14",0.00579448776735303,-0.419121879447091,0.345,0.375,1,"19","Fbxo41"
"1110059G10Rik.13",0.0057990026686899,-0.8154397129311,0.045,0.068,1,"19","1110059G10Rik"
"Spag1.16",0.00582125018576119,-0.408578155617526,0.008,0.021,1,"19","Spag1"
"Atp6v0e2.16",0.00586735330015593,0.102567739193905,0.361,0.319,1,"19","Atp6v0e2"
"Dimt1.2",0.00590870162926011,0.842311474940135,0.021,0.011,1,"19","Dimt1"
"Crot.11",0.00591660596939998,-0.807955826501083,0.105,0.133,1,"19","Crot"
"Stat6.11",0.00591872992165399,-1.53268976111046,0.033,0.053,1,"19","Stat6"
"Mctp2.12",0.00591897193052263,-2.32851372053741,0.006,0.018,1,"19","Mctp2"
"Rgl1.18",0.00594164387105048,-2.34266537029863,0.013,0.027,1,"19","Rgl1"
"Slc45a1.15",0.00595835165042066,0.507676848952608,0.079,0.059,1,"19","Slc45a1"
"Rab8a.9",0.00596354288272756,-1.37940727059762,0.026,0.044,1,"19","Rab8a"
"Lgr4.11",0.00598739177606021,0.208750734094121,0.156,0.127,1,"19","Lgr4"
"Dpf2.10",0.00600185209684147,-0.77845556324043,0.031,0.051,1,"19","Dpf2"
"Clybl.9",0.00601133868476742,0.166905870340897,0.081,0.059,1,"19","Clybl"
"Scml4.13",0.00602298832569723,0.665972632818507,0.09,0.069,1,"19","Scml4"
"Fgf5.16",0.00602467645908265,-4.14973475560753,0.001,0.01,1,"19","Fgf5"
"Igdcc3.14",0.00607263697944128,-0.739001344790837,0.047,0.07,1,"19","Igdcc3"
"Tafazzin.3",0.00609158337723369,0.564042999136023,0.03,0.018,1,"19","Tafazzin"
"Ube2w.8",0.00609349258830405,0.154333343863524,0.118,0.093,1,"19","Ube2w"
"Camk1g.15",0.00610689204001493,0.458930993247204,0.042,0.027,1,"19","Camk1g"
"Rccd1.10",0.00612153326339225,0.269306069499106,0.199,0.168,1,"19","Rccd1"
"Timp3.16",0.00612216650117713,-1.15527605606068,0.04,0.061,1,"19","Timp3"
"Onecut1.18",0.00613956538755593,-1.19403783240276,0.025,0.043,1,"19","Onecut1"
"Arhgap18.14",0.00616354678863819,-1.93031934166921,0.01,0.024,1,"19","Arhgap18"
"Foxn4.8",0.00618463409737657,0.765896423246162,0.03,0.018,1,"19","Foxn4"
"Arl8b.11",0.00620442116841937,0.572657812593908,0.16,0.131,1,"19","Arl8b"
"Snw1.8",0.00621348136153405,0.475470660962711,0.07,0.051,1,"19","Snw1"
"Ints1.9",0.00626295549172301,0.322251761999561,0.086,0.064,1,"19","Ints1"
"Esrrg.16",0.006290514035399,0.255146656730903,0.072,0.052,1,"19","Esrrg"
"Sanbr.13",0.00629220743212499,0.176093869037094,0.196,0.165,1,"19","Sanbr"
"Slc48a1.10",0.00629359317386279,0.373291147750597,0.121,0.095,1,"19","Slc48a1"
"Tcp11l2.8",0.00630228628912739,0.674526408800161,0.035,0.022,1,"19","Tcp11l2"
"Zcchc8.8",0.00633705793104113,0.250571832473488,0.076,0.056,1,"19","Zcchc8"
"Dmwd.8",0.0063722576915634,-1.02726083387088,0.014,0.028,1,"19","Dmwd"
"Mtss2.10",0.00637655714503008,-0.160131571980655,0.548,0.489,1,"19","Mtss2"
"Stard13.14",0.00638794517796131,-1.08014117664731,0.07,0.096,1,"19","Stard13"
"Vav1.16",0.00639448274672095,-3.8525857302624,0.002,0.012,1,"19","Vav1"
"Pik3r2.12",0.00641248460421415,-0.490830542617438,0.27,0.304,1,"19","Pik3r2"
"Lrtm1.9",0.00648810042842595,-2.17529965671353,0.004,0.015,1,"19","Lrtm1"
"Atg5.11",0.00648827503416529,0.138292198739735,0.178,0.148,1,"19","Atg5"
"Msantd2.13",0.00651135963460809,0.527108633538138,0.048,0.032,1,"19","Msantd2"
"Slc7a10.14",0.00651516388077913,-1.52811399150288,0.022,0.039,1,"19","Slc7a10"
"Mfap3l.11",0.00655663206586608,0.242541903298332,0.089,0.067,1,"19","Mfap3l"
"Fam13b.12",0.00656690311687067,-0.411757317959668,0.389,0.421,1,"19","Fam13b"
"Pik3ap1.14",0.0066250028541571,-1.23056158299589,0.029,0.048,1,"19","Pik3ap1"
"Ap3b1.14",0.00667526269194612,-1.55981010765669,0.022,0.039,1,"19","Ap3b1"
"Uckl1.10",0.00667742476177574,0.169682858858743,0.142,0.116,1,"19","Uckl1"
"Tnfaip3.11",0.00667902791404705,0.19671268080529,0.078,0.058,1,"19","Tnfaip3"
"Ubqln4.12",0.006693626104467,-0.822731036591563,0.054,0.078,1,"19","Ubqln4"
"Mlf2.7",0.00669502394904317,0.25745764208457,0.123,0.098,1,"19","Mlf2"
"Odad2.18",0.00672543405085085,-3.68547940764747,0.001,0.01,1,"19","Odad2"
"Hepacam2.15",0.0067268242081469,-3.01742048087552,0.003,0.013,1,"19","Hepacam2"
"Tppp2.16",0.00673867195382496,-1.75189681875712,0.023,0.04,1,"19","Tppp2"
"Prpf38a.6",0.00675951651673712,0.330760064933262,0.066,0.047,1,"19","Prpf38a"
"Thop1.8",0.0067827582363228,0.412162323122611,0.072,0.053,1,"19","Thop1"
"Acadsb.11",0.0067919300283429,0.233544157332361,0.12,0.095,1,"19","Acadsb"
"Bicral.4",0.00681300192144088,-0.969162181040298,0.029,0.048,1,"19","Bicral"
"Rpn2.9",0.006818428491854,0.273819462954424,0.135,0.109,1,"19","Rpn2"
"Wnt7a.18",0.00683651979187459,-2.10382157758214,0.008,0.021,1,"19","Wnt7a"
"Wasl.13",0.00685539681953748,-0.592267012687108,0.105,0.134,1,"19","Wasl"
"Nr0b1.8",0.00686773208166928,1.29346338401905,0.018,0.009,1,"19","Nr0b1"
"Cab39l.8",0.0068943896456177,0.294495248576201,0.116,0.091,1,"19","Cab39l"
"Myl9.10",0.00691863748731366,-3.70019372809094,0.002,0.011,1,"19","Myl9"
"Rpl4.9",0.00692003954018884,0.255389737997374,0.205,0.175,1,"19","Rpl4"
"Emx2.13",0.00692102172718303,-2.50488540950704,0.001,0.01,1,"19","Emx2"
"Morc3.10",0.00692181408057616,0.302142884862079,0.058,0.04,1,"19","Morc3"
"Rap2b.12",0.00693110884755213,-0.911247366822483,0.067,0.092,1,"19","Rap2b"
"Minpp1.8",0.00698692735870978,0.327778996553033,0.046,0.031,1,"19","Minpp1"
"Cdh24.18",0.00699415036275392,-0.561900092344485,0.429,0.436,1,"19","Cdh24"
"Thbs3.15",0.00699423257314816,-2.524545702495,0.004,0.015,1,"19","Thbs3"
"Mlxipl.3",0.00701209394184253,0.69585165221056,0.016,0.008,1,"19","Mlxipl"
"Chst12.16",0.00702874568935657,0.212094389539683,0.142,0.116,1,"19","Chst12"
"Pde8b.12",0.00702939634417667,0.157135210003117,0.219,0.185,1,"19","Pde8b"
"Tlr2.15",0.00706169655383985,-3.5771647871641,0.003,0.013,1,"19","Tlr2"
"Ap1s3.17",0.00708339777153275,-2.01910553605322,0.06,0.082,1,"19","Ap1s3"
"Vax1.19",0.0071028336922212,-0.758783233367717,0.021,0.037,1,"19","Vax1"
"Prim2.5",0.00710713781629431,0.269712121383009,0.038,0.024,1,"19","Prim2"
"Tbccd1.7",0.00710903250983585,0.516090986118717,0.03,0.019,1,"19","Tbccd1"
"Dip2b.12",0.00711708149453894,-0.774418929976049,0.287,0.314,1,"19","Dip2b"
"Hdhd5.9",0.007185810795714,0.863671666346842,0.024,0.014,1,"19","Hdhd5"
"Shisa3.12",0.00719571123285949,-3.84965210614456,0.002,0.011,1,"19","Shisa3"
"2410004B18Rik.9",0.00722982801703499,-0.845305997642464,0.032,0.052,1,"19","2410004B18Rik"
"Sdsl.12",0.00723061116883067,0.273790207272012,0.046,0.031,1,"19","Sdsl"
"Zbtb34.8",0.00723085518791655,0.224413679337256,0.092,0.07,1,"19","Zbtb34"
"Sos1.7",0.00723670683337347,0.455057234205536,0.068,0.049,1,"19","Sos1"
"Sil1.12",0.00724139235292207,0.545295925281565,0.053,0.037,1,"19","Sil1"
"Ttc39c.10",0.00727220391617816,0.207615660347818,0.209,0.179,1,"19","Ttc39c"
"Rdh13.4",0.0072817550507577,-1.86184628156831,0.004,0.015,1,"19","Rdh13"
"Sh2d1a.1",0.00729200350885836,1.0238312881595,0.01,0.005,1,"19","Sh2d1a"
"Sdad1.7",0.00729991385769576,0.711338160550875,0.038,0.024,1,"19","Sdad1"
"Havcr2.18",0.007331472563897,-3.01796399719966,0.004,0.015,1,"19","Havcr2"
"Usp54.14",0.0073357387212194,-0.508594945555886,0.319,0.349,1,"19","Usp54"
"Elac2.10",0.00736047368225797,0.505407973322903,0.05,0.034,1,"19","Elac2"
"Ttc38.10",0.00736206330421278,-1.64964526952233,0.022,0.039,1,"19","Ttc38"
"Jak2.15",0.00737066235205917,-1.66694163994212,0.013,0.026,1,"19","Jak2"
"Cpsf4.5",0.00738736612214398,0.409958573915306,0.037,0.023,1,"19","Cpsf4"
"Ide.7",0.00747271377658301,0.19365026342683,0.104,0.08,1,"19","Ide"
"Ly75.14",0.00748018766032269,-1.82523180363503,0.039,0.058,1,"19","Ly75"
"Tra2b.12",0.00748171149877854,0.118487435504958,0.177,0.147,1,"19","Tra2b"
"Gpr153.16",0.00752862922913165,-0.499788138917529,0.428,0.438,1,"19","Gpr153"
"Afap1l2.17",0.00754916953786449,-3.47442267081155,0.004,0.015,1,"19","Afap1l2"
"Slc18a3.18",0.00756244548360872,-1.94858216541773,0.009,0.022,1,"19","Slc18a3"
"Zfr2.3",0.00756747756654216,0.216430610903571,0.144,0.118,1,"19","Zfr2"
"Neurl1b.13",0.00757428613244265,0.948348589843546,0.035,0.022,1,"19","Neurl1b"
"Capn1.17",0.007574412789938,-1.38562471394437,0.012,0.025,1,"19","Capn1"
"Nup160.8",0.00758987116703743,0.411955091418705,0.038,0.024,1,"19","Nup160"
"Trib3.3",0.00759990239034447,0.919164313664162,0.017,0.009,1,"19","Trib3"
"Ark2n.11",0.00763758224791023,-1.08552080016375,0.055,0.079,1,"19","Ark2n"
"Vasn.13",0.00764026812126054,-3.28215552844268,0.004,0.015,1,"19","Vasn"
"Trp53inp1.9",0.00764557961334474,0.20632449964856,0.126,0.1,1,"19","Trp53inp1"
"Wdr41.7",0.00767577926947769,0.226728480991548,0.115,0.091,1,"19","Wdr41"
"Kcna1.15",0.00768965677715063,-0.725132248540213,0.206,0.238,1,"19","Kcna1"
"Abcb6.13",0.00769725586033022,0.647781691714614,0.051,0.036,1,"19","Abcb6"
"Wdr26.10",0.00769783773341743,0.16822531899847,0.127,0.101,1,"19","Wdr26"
"Dpp9.12",0.00770020646628357,0.458987403511041,0.127,0.102,1,"19","Dpp9"
"Map7.17",0.00770699980825603,-0.230695816707323,0.094,0.123,1,"19","Map7"
"Ldb1.14",0.0077162198176137,0.199954602526127,0.304,0.267,1,"19","Ldb1"
"Kat14.7",0.00772189281886866,-1.63756763396206,0.006,0.018,1,"19","Kat14"
"Samd13.9",0.00773841096327258,0.591613451550768,0.049,0.034,1,"19","Samd13"
"Dnajc14.6",0.00774165332521472,0.1913693396136,0.088,0.066,1,"19","Dnajc14"
"Epg5.4",0.00774181622143435,0.410684720642362,0.052,0.036,1,"19","Epg5"
"Veph1.16",0.00774703713471926,-1.17579610856799,0.081,0.105,1,"19","Veph1"
"Bsn.15",0.00778784921359215,-0.906118672662348,0.835,0.733,1,"19","Bsn"
"Sh2d1b2.16",0.00780138181303866,0.293695515842573,0.036,0.022,1,"19","Sh2d1b2"
"Sppl2a.8",0.00780796764486041,0.331290745061227,0.075,0.056,1,"19","Sppl2a"
"Map2k1.18",0.00781239039693385,-0.690738797827024,0.089,0.116,1,"19","Map2k1"
"Tada2a.11",0.00783507793600138,0.225873726843087,0.109,0.085,1,"19","Tada2a"
"Fntb.10",0.00784280448418144,0.40726214478189,0.078,0.059,1,"19","Fntb"
"Nup214.9",0.00790622869230108,0.169578773108452,0.128,0.102,1,"19","Nup214"
"Dennd6b.9",0.00790814670550145,0.3897402636607,0.078,0.058,1,"19","Dennd6b"
"Epb41l1.14",0.00793585550915377,-0.518449487184648,0.417,0.43,1,"19","Epb41l1"
"Npc2.16",0.00794039733036197,-1.68999791848717,0.044,0.064,1,"19","Npc2"
"Bgn.11",0.00796023408442096,-1.68379563140649,0.008,0.021,1,"19","Bgn"
"Irs2.12",0.00796286073647763,0.797075640702764,0.191,0.162,1,"19","Irs2"
"Tesmin.13",0.00810783872072454,-0.282159355438486,0.022,0.012,1,"19","Tesmin"
"Znrf3.17",0.00814443729182053,-1.18710326360627,0.095,0.12,1,"19","Znrf3"
"Tkfc.14",0.00819921708791768,0.140171271985559,0.071,0.052,1,"19","Tkfc"
"Itga4.16",0.00821588714459037,-2.41385632109908,0.003,0.013,1,"19","Itga4"
"Zfta.6",0.00823647293989672,0.263794465648784,0.051,0.035,1,"19","Zfta"
"Abtb3.17",0.00827392423958825,-0.342056680694173,0.64,0.558,1,"19","Abtb3"
"Ganab.14",0.00832369631225332,0.314270179740791,0.14,0.115,1,"19","Ganab"
"Rgs16.14",0.00835156823861393,-0.442964321328297,0.062,0.086,1,"19","Rgs16"
"Lama5.18",0.00837146431672487,-1.0008634940705,0.037,0.056,1,"19","Lama5"
"Ankrd27.7",0.00838190180194944,0.1751891134722,0.114,0.09,1,"19","Ankrd27"
"Sbf2.10",0.00843068788940973,-0.120044438958812,0.372,0.323,1,"19","Sbf2"
"Mipol1.12",0.00845933758403231,-1.6243602367672,0.017,0.032,1,"19","Mipol1"
"Katnip.13",0.00851146349778486,0.236246337763829,0.136,0.11,1,"19","Katnip"
"Commd10.12",0.00853579368756527,0.128545320328912,0.161,0.133,1,"19","Commd10"
"Galnt5.14",0.00853685848828717,-3.14783753985593,0.003,0.013,1,"19","Galnt5"
"Igfbp3.16",0.0085474664451076,-1.72455995267288,0.012,0.025,1,"19","Igfbp3"
"Chrna7.15",0.00855005016656635,0.259138054427813,0.023,0.013,1,"19","Chrna7"
"Kazn.16",0.00858845197372346,-0.261566168358655,0.486,0.41,1,"19","Kazn"
"Akap8l.8",0.00859410574908405,0.149880341534589,0.163,0.135,1,"19","Akap8l"
"Dnm2.13",0.0086014545274602,-1.53622183405483,0.094,0.119,1,"19","Dnm2"
"Wfs1.7",0.00860643161776439,0.929331676135758,0.03,0.019,1,"19","Wfs1"
"Pkn2.14",0.00860864229514343,-3.11498369824528,0.002,0.011,1,"19","Pkn2"
"Nfe2l2.3",0.00871045051275197,-3.04560268088903,0.002,0.011,1,"19","Nfe2l2"
"Hnrnpab.12",0.00874563936019907,0.313429516186559,0.104,0.081,1,"19","Hnrnpab"
"Sdf2l1.11",0.00876542444234083,0.29910722751216,0.097,0.075,1,"19","Sdf2l1"
"Klhl20.2",0.00876889894262133,1.70634357388901,0.01,0.005,1,"19","Klhl20"
"Stk10.15",0.00877446723500187,-2.05237314940037,0.012,0.025,1,"19","Stk10"
"Prr5.13",0.00877825130062331,-1.0206888481069,0.031,0.05,1,"19","Prr5"
"Arhgap45.15",0.00881926911699655,-3.09949404140733,0.006,0.017,1,"19","Arhgap45"
"AA467197.1",0.00882455420269817,1.09071854143427,0.013,0.006,1,"19","AA467197"
"Bcap31.10",0.00885553314019524,0.144604745768209,0.188,0.159,1,"19","Bcap31"
"Stat1.6",0.00888170992304755,0.230099416405798,0.099,0.077,1,"19","Stat1"
"Tnnt1.16",0.00891268269094,-0.858319724432919,0.038,0.057,1,"19","Tnnt1"
"Furin.17",0.00894760454976277,-0.710581229732374,0.344,0.371,1,"19","Furin"
"Wnt7b.16",0.00896878891262796,-1.52224788290495,0.025,0.042,1,"19","Wnt7b"
"Ino80c.7",0.00898106424080549,0.597461918231705,0.032,0.02,1,"19","Ino80c"
"Grb10.13",0.00901819077701419,0.539971567409732,0.066,0.048,1,"19","Grb10"
"Tmem165.10",0.00902885681256299,0.650422820741609,0.06,0.043,1,"19","Tmem165"
"Pdcd10.5",0.00903008234906939,0.504976828225336,0.061,0.044,1,"19","Pdcd10"
"Slc17a1.9",0.00907231422765263,0.266020665621784,0.119,0.095,1,"19","Slc17a1"
"Nfatc1.17",0.00913966252909433,-1.60451485917454,0.029,0.047,1,"19","Nfatc1"
"Map3k12.17",0.00918233979227415,-0.57971050097085,0.161,0.196,1,"19","Map3k12"
"Agtrap.15",0.00923124815743885,-3.41591944413343,0.002,0.011,1,"19","Agtrap"
"Irf3.3",0.00925113323136338,0.75844426208609,0.014,0.007,1,"19","Irf3"
"Fam234a.5",0.0092825096373496,0.39620295648987,0.026,0.016,1,"19","Fam234a"
"Mamdc2.15",0.00932365018272966,-1.41632592983572,0.023,0.039,1,"19","Mamdc2"
"Slc25a19.2",0.00937618154092364,1.03579542253368,0.016,0.008,1,"19","Slc25a19"
"Lgi1.12",0.00938122472602731,-0.250656567639538,0.296,0.256,1,"19","Lgi1"
"Nefm.19",0.00939549863253971,-0.745728931616707,0.078,0.104,1,"19","Nefm"
"Tec.17",0.00947876274055445,-3.75479969394075,0.003,0.012,1,"19","Tec"
"Tmem170b.10",0.00948028831456013,0.259877741593312,0.111,0.088,1,"19","Tmem170b"
"Tmem70.10",0.00951647723757518,0.452289505223987,0.04,0.026,1,"19","Tmem70"
"Sfi1.3",0.00955511295909975,0.442044617887879,0.029,0.018,1,"19","Sfi1"
"Iqce.10",0.00961956616050495,0.815744935823521,0.039,0.026,1,"19","Iqce"
"Slc35a3.8",0.00962850457443202,0.443326501603419,0.047,0.032,1,"19","Slc35a3"
"Rp1l1.16",0.00962956087388348,0.497831655903127,0.041,0.027,1,"19","Rp1l1"
"Atg9a.16",0.00971039557166621,0.30354987488234,0.134,0.109,1,"19","Atg9a"
