"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"mir7a-1.1",5.14540878003273e-14,3.8484530032201,0.267,0.013,8.00677060260893e-10,"MN","mir7a-1"
"fxyd6.2",5.28202903967317e-14,2.18309407931258,0.756,0.231,8.21936538863542e-10,"MN","fxyd6"
"syt9a.2",5.80910366073647e-14,2.65459801853151,0.467,0.07,9.03954620647203e-10,"MN","syt9a"
"tspan18a.1",6.33753191628258e-14,3.48336754940136,0.378,0.043,9.86183341492732e-10,"MN","tspan18a"
"nrip2.1",6.50550656387626e-14,7.02344511352985,0.289,0.02,1.01232187640478e-09,"MN","nrip2"
"prkd1.1",6.95162483160748e-14,4.26062788965932,0.333,0.03,1.08174234004644e-09,"MN","prkd1"
"nptnb.1",7.39023200628464e-14,2.08036246631598,0.511,0.09,1.14999400249795e-09,"MN","nptnb"
"rab39bb.1",7.48876699341682e-14,2.47515031024276,0.556,0.114,1.16532703184559e-09,"MN","rab39bb"
"adcyap1r1a.1",7.88034582518133e-14,1.6039227564615,0.578,0.12,1.22626061385647e-09,"MN","adcyap1r1a"
"LOC100333880.1",7.99406869809391e-14,2.35022748571407,0.311,0.023,1.24395703011039e-09,"MN","LOC100333880"
"klc4.1",8.27082589514695e-14,1.61889698424525,0.822,0.268,1.28702321754382e-09,"MN","klc4"
"rprml.1",1.00212291755457e-13,5.94934232263969,0.289,0.02,1.55940347200667e-09,"MN","rprml"
"ywhag1.1",1.10348363964153e-13,1.62426776887103,0.956,0.385,1.71713089164618e-09,"MN","ywhag1"
"ksr2.1",1.20712607656859e-13,2.47705125374992,0.444,0.064,1.87840888774838e-09,"MN","ksr2"
"calm1b.1",1.27052362499801e-13,1.83679737644705,0.867,0.361,1.97706181285941e-09,"MN","calm1b"
"grin2ab",1.28092482638708e-13,4.64427428810266,0.289,0.02,1.99324712234094e-09,"MN","grin2ab"
"arhgef2a",1.29533255287273e-13,4.33246556153774,0.244,0.01,2.01566698552526e-09,"MN","arhgef2a"
"cadm2b.1",1.39030468289255e-13,5.0694127207309,0.244,0.01,2.16345311704909e-09,"MN","cadm2b"
"eno1a.2",1.47175577782206e-13,1.4182628911909,0.956,0.441,2.29019916586891e-09,"MN","eno1a"
"rtn1b.1",1.58948244499747e-13,1.17769042859473,0.978,0.512,2.47339363266057e-09,"MN","rtn1b"
"slitrk4.1",1.61847937281784e-13,4.04098324742677,0.378,0.047,2.51851575204184e-09,"MN","slitrk4"
"asap1b.1",2.0261260037797e-13,1.91446947212795,0.711,0.197,3.1528546744816e-09,"MN","asap1b"
"shisa9b.2",2.03978916615003e-13,3.81826144242858,0.444,0.07,3.17411592144606e-09,"MN","shisa9b"
"prkcda",2.06020343459985e-13,4.4368733549581,0.333,0.033,3.20588256458083e-09,"MN","prkcda"
"bbln.1",2.13998815853823e-13,2.58927148938556,0.422,0.06,3.33003557350135e-09,"MN","bbln"
"ipo13a.1",2.27295398316666e-13,2.30975695330435,0.222,0.007,3.53694369320564e-09,"MN","ipo13a"
"gria2a.2",2.33354889495458e-13,2.44640112479243,0.644,0.164,3.63123543543883e-09,"MN","gria2a"
"tiam1a.1",2.35536144920348e-13,3.52534771209708,0.289,0.02,3.66517795110553e-09,"MN","tiam1a"
"atp6v1c1b.1",2.39097981121003e-13,2.40434368510261,0.489,0.087,3.72060368422393e-09,"MN","atp6v1c1b"
"tmem59.1",2.47861178283687e-13,1.74300875943772,0.578,0.117,3.85696779527246e-09,"MN","tmem59"
"hpcal1",2.61868489902184e-13,5.29990545502065,0.333,0.033,4.07493557136789e-09,"MN","hpcal1"
"cacna1ab.1",2.63244601494368e-13,2.7368872649561,0.467,0.077,4.09634924385386e-09,"MN","cacna1ab"
"chmp6b.2",2.77634349990992e-13,1.69136415365716,0.556,0.11,4.32026812020983e-09,"MN","chmp6b"
"tmsb2.1",2.85935187101145e-13,1.43698302719828,0.933,0.361,4.44943744648092e-09,"MN","tmsb2"
"puraa.1",2.9778276100716e-13,1.80399181951783,0.556,0.114,4.63379754403242e-09,"MN","puraa"
"stmn4.2",3.13637152988381e-13,1.45657708771023,0.978,0.425,4.8805077376522e-09,"MN","stmn4"
"celf4.1",3.5514239149675e-13,2.22136644673767,0.644,0.171,5.52637075408093e-09,"MN","celf4"
"pitpnab.1",3.56530366774456e-13,2.10078668255125,0.511,0.1,5.54796903737731e-09,"MN","pitpnab"
"gria2b.2",3.73150839798767e-13,1.19809057917928,0.889,0.311,5.80660021810861e-09,"MN","gria2b"
"si:ch73-344o19.1.1",4.03072760059054e-13,3.17404729002413,0.311,0.027,6.27221521927893e-09,"MN","si:ch73-344o19.1"
"si:ch73-119p20.1.2",4.0453393951574e-13,1.21300868478969,0.689,0.174,6.29495263280442e-09,"MN","si:ch73-119p20.1"
"pcloa.1",4.16702216977654e-13,2.63721750903661,0.556,0.12,6.48430319838927e-09,"MN","pcloa"
"si:dkey-106l3.6.1",4.18319613581624e-13,1.90005866175636,0.711,0.204,6.50947150694366e-09,"MN","si:dkey-106l3.6"
"camk2d2.1",4.31474116669976e-13,2.18575831603863,0.6,0.147,6.7141687295015e-09,"MN","camk2d2"
"mapk1.1",4.33783439656521e-13,3.0938844648323,0.422,0.064,6.75010410449513e-09,"MN","mapk1"
"rtn1a.2",4.68117203027079e-13,1.46997060191814,1,0.609,7.28437179630438e-09,"MN","rtn1a"
"nipa2",4.68673864561412e-13,3.34033795498557,0.333,0.033,7.29303400644012e-09,"MN","nipa2"
"LOC563561.1",4.8260494248082e-13,1.88810772164363,0.533,0.104,7.50981550994404e-09,"MN","LOC563561"
"oprl1.1",4.95839629682415e-13,3.35072800155421,0.267,0.017,7.71576047748807e-09,"MN","oprl1"
"kif1b.1",5.0628428825623e-13,1.55645437370528,0.822,0.294,7.8782898095552e-09,"MN","kif1b"
"ank3a.2",5.078412653533e-13,1.32752970933701,0.844,0.298,7.90251793016271e-09,"MN","ank3a"
"ndfip1.2",5.096281533349e-13,1.61169125879943,0.889,0.308,7.93032369404439e-09,"MN","ndfip1"
"dmxl2.1",5.91141209107131e-13,2.3206066372786,0.533,0.114,9.19874835491607e-09,"MN","dmxl2"
"gapdhs.2",5.91701101835525e-13,1.36475810456315,0.978,0.779,9.2074608456626e-09,"MN","gapdhs"
"dnm1a.1",6.82347520241016e-13,2.37409810999457,0.578,0.14,1.06180097624705e-08,"MN","dnm1a"
"rabac1",6.82871085616256e-13,2.94008068956479,0.378,0.047,1.06261569632746e-08,"MN","rabac1"
"ppp1r11",7.15404083812421e-13,2.35882444638517,0.356,0.04,1.11324029482051e-08,"MN","ppp1r11"
"fam32a.1",7.32623355551013e-13,1.62024489234886,0.867,0.288,1.14003520357293e-08,"MN","fam32a"
"ywhaba.1",7.60643985600248e-13,1.59358445188727,0.956,0.535,1.18363810599255e-08,"MN","ywhaba"
"zgc:65894.2",7.87628109235123e-13,1.74755486629135,0.867,0.398,1.22562810078077e-08,"MN","zgc:65894"
"scn2b.1",8.04964306873784e-13,2.98288658898346,0.444,0.074,1.2526049579263e-08,"MN","scn2b"
"ntrk3a.2",8.1013247202232e-13,3.29537390611078,0.489,0.094,1.26064713971393e-08,"MN","ntrk3a"
"lrrc4ba.1",9.77788002690872e-13,0.456936069974491,0.756,0.241,1.52153591098727e-08,"MN","lrrc4ba"
"LOC101886560.1",9.88198219340823e-13,4.29856152354483,0.289,0.023,1.53773524911625e-08,"MN","LOC101886560"
"r3hdm1.1",1.07211608502555e-12,1.74675279381477,0.911,0.441,1.66831983990827e-08,"MN","r3hdm1"
"cox6b1.2",1.2233956141935e-12,1.16204398068712,0.578,0.117,1.90372591524651e-08,"MN","cox6b1"
"kctd4.2",1.22759688884132e-12,3.61360544870578,0.378,0.054,1.91026351872598e-08,"MN","kctd4"
"rab2a.1",1.23152367588307e-12,1.44161034810502,0.956,0.421,1.91637399204164e-08,"MN","rab2a"
"otub1b.1",1.23368336274459e-12,1.84922261857785,0.689,0.197,1.91973468076685e-08,"MN","otub1b"
"srpk1b.1",1.24263519898705e-12,2.58499500364916,0.422,0.067,1.93366463314375e-08,"MN","srpk1b"
"syn2a.1",1.32968513335305e-12,1.99261444313731,0.689,0.207,2.06912303601068e-08,"MN","syn2a"
"pacsin1a.1",1.57919796673317e-12,1.66862703958194,0.689,0.201,2.45738995603349e-08,"MN","pacsin1a"
"slc36a1.1",1.60912258046411e-12,2.64436314414628,0.289,0.023,2.5039556474602e-08,"MN","slc36a1"
"cdipt.1",1.72918952004644e-12,2.02256606026963,0.667,0.201,2.69079181214426e-08,"MN","cdipt"
"gabarapl2.1",1.88936492668714e-12,1.41853290681191,0.8,0.288,2.94004076241786e-08,"MN","gabarapl2"
"syngap1b.1",2.04296775815549e-12,2.79888797312488,0.556,0.134,3.17906212846575e-08,"MN","syngap1b"
"cnih2.1",2.12290025110244e-12,2.71187464038624,0.511,0.11,3.3034450807405e-08,"MN","cnih2"
"tbkbp1.1",2.1736875926482e-12,1.84346217681557,0.378,0.05,3.38247526291987e-08,"MN","tbkbp1"
"dre-mir-103.1",2.208493193308e-12,2.35003082021097,0.244,0.013,3.43663625810658e-08,"MN","dre-mir-103"
"ppp1cb.1",2.27255873604134e-12,1.49936379984162,0.956,0.475,3.53632864915393e-08,"MN","ppp1cb"
"coa8.1",2.28148418594511e-12,3.84627791742548,0.244,0.013,3.55021754174918e-08,"MN","coa8"
"atp2b2.1",2.28347375756693e-12,2.50341802244048,0.6,0.157,3.55331351414989e-08,"MN","atp2b2"
"zgc:153615.1",2.33891144681621e-12,1.37326085147572,0.489,0.087,3.6395801023907e-08,"MN","zgc:153615"
"tmem59l.2",2.34411855174436e-12,1.45814654005967,0.933,0.448,3.6476828783694e-08,"MN","tmem59l"
"rac3b.1",2.38625518206119e-12,1.32376734065365,0.733,0.214,3.71325168880542e-08,"MN","rac3b"
"ptprr.1",2.41378400698521e-12,2.19630121033357,0.422,0.064,3.75608929326969e-08,"MN","ptprr"
"smim7.1",2.57576227406277e-12,2.69407909394388,0.444,0.077,4.00814367466908e-08,"MN","smim7"
"gmnn.1",2.76839679698413e-12,-4.19765979397082,0.622,0.906,4.307902255787e-08,"MN","gmnn"
"fundc1.1",2.8795199286927e-12,1.41054783576,0.733,0.214,4.48082096103871e-08,"MN","fundc1"
"arl6ip5b.1",2.89867107431216e-12,1.52736874480989,0.667,0.191,4.51062205873716e-08,"MN","arl6ip5b"
"hid1a.1",3.07807587690655e-12,4.73741686060578,0.222,0.01,4.78979387205429e-08,"MN","hid1a"
"ppp3ca.1",3.09107833104717e-12,2.46612714204643,0.578,0.147,4.8100269909425e-08,"MN","ppp3ca"
"mrpl53.1",3.25251252143924e-12,2.47520356254791,0.311,0.03,5.0612347346116e-08,"MN","mrpl53"
"crebl2.1",3.33720796971019e-12,2.0351572161822,0.444,0.077,5.19302932166602e-08,"MN","crebl2"
"tdh2.1",3.42864352967527e-12,2.36832869750042,0.311,0.03,5.33531219652768e-08,"MN","tdh2"
"zgc:171482.1",3.51492526127612e-12,4.47979300844353,0.311,0.033,5.46957519907177e-08,"MN","zgc:171482"
"gad1b",3.79785865196702e-12,4.63994104978626,0.311,0.033,5.90984784832588e-08,"MN","gad1b"
"shank2b.1",4.05754637056158e-12,2.47874907393612,0.422,0.07,6.31394790723087e-08,"MN","shank2b"
"aplp1.2",4.51237344731249e-12,1.62383415864712,0.956,0.502,7.02170432136297e-08,"MN","aplp1"
"tmem203.1",4.65522404586823e-12,3.5823919735478,0.222,0.01,7.24399413777556e-08,"MN","tmem203"
"npdc1b.1",4.67535266442774e-12,0.845246335352808,0.533,0.104,7.275316281116e-08,"MN","npdc1b"
"gpm6aa.1",4.69745030715463e-12,1.74614892365644,0.978,0.548,7.30970242296332e-08,"MN","gpm6aa"
"olfm1b.2",4.75186304481847e-12,1.34429065212811,0.844,0.301,7.39437408404202e-08,"MN","olfm1b"
"atxn7l3b.1",4.83610947249042e-12,2.58047600602452,0.267,0.02,7.52546995014235e-08,"MN","atxn7l3b"
"spock3.2",4.99106412546391e-12,1.67852010509136,0.756,0.254,7.7665948856344e-08,"MN","spock3"
"atp1a3b.1",5.17036460580759e-12,3.63821605396214,0.311,0.033,8.04560436309719e-08,"MN","atp1a3b"
"rtn4rl2b.1",5.20049417989667e-12,11.9680354750618,0.2,0.007,8.09248899333721e-08,"MN","rtn4rl2b"
"usp33.1",5.22986746007214e-12,2.74062502584853,0.467,0.09,8.13819675461826e-08,"MN","usp33"
"syt11a.1",5.42802904672916e-12,1.54508127044462,0.889,0.425,8.44655599961525e-08,"MN","syt11a"
"dre-mir-221.1",5.59535722212096e-12,3.15757278109844,0.4,0.06,8.70693537334242e-08,"MN","dre-mir-221"
"adcyap1b.1",5.72878736853515e-12,4.09516293001367,0.644,0.227,8.91456602417754e-08,"MN","adcyap1b"
"penkb",6.03196385330435e-12,5.59685716340195,0.2,0.007,9.3863389521269e-08,"MN","penkb"
"cbln12",6.13034416517424e-12,8.09298008066607,0.156,0,9.53942855542763e-08,"MN","cbln12"
"prlra",6.13034416517424e-12,7.69202575549388,0.156,0,9.53942855542763e-08,"MN","prlra"
"rftn1a",6.13034416517424e-12,6.45551688979718,0.156,0,9.53942855542763e-08,"MN","rftn1a"
"syn1.1",6.33380022425394e-12,2.79645386932011,0.556,0.144,9.85602652896156e-08,"MN","syn1"
"efna1b.1",6.35531719460855e-12,3.46978197582265,0.333,0.04,9.88950908653036e-08,"MN","efna1b"
"si:ch73-204p21.2",6.48170510538618e-12,3.09775805018386,0.267,0.02,1.00861813144914e-07,"MN","si:ch73-204p21.2"
"triob.1",6.49810897185614e-12,2.36484869490172,0.489,0.094,1.01117073711053e-07,"MN","triob"
"fam107b.2",6.59916251330368e-12,2.53055562906451,0.578,0.147,1.02689567869519e-07,"MN","fam107b"
"si:ch211-226l4.6",6.73976585312194e-12,3.55587538747909,0.2,0.007,1.0487749644043e-07,"MN","si:ch211-226l4.6"
"slc4a10a.1",7.12307624111753e-12,1.51327790295474,0.489,0.094,1.1084218938803e-07,"MN","slc4a10a"
"sgip1a.2",7.22578667821352e-12,2.09971860508105,0.622,0.177,1.12440466499681e-07,"MN","sgip1a"
"ndufs3.1",7.24535476105924e-12,1.70588902320066,0.6,0.154,1.12744965436843e-07,"MN","ndufs3"
"map1aa.2",7.49878211638017e-12,1.29849863307249,0.867,0.338,1.16688548512992e-07,"MN","map1aa"
"slc6a1a.1",8.08424551387615e-12,2.84159142826711,0.533,0.124,1.25798944441427e-07,"MN","slc6a1a"
"atp6v1c1a.1",8.3418344237386e-12,1.49857248521137,0.644,0.167,1.29807285467796e-07,"MN","atp6v1c1a"
"ypel5.1",8.57508742203933e-12,1.83072557716372,0.578,0.137,1.33436935374354e-07,"MN","ypel5"
"cnpy3",8.58296914558493e-12,2.09132681078984,0.378,0.054,1.33559582874447e-07,"MN","cnpy3"
"upf3a.1",9.32896760283951e-12,1.72173166853585,0.622,0.181,1.45168064867786e-07,"MN","upf3a"
"reep5.1",9.43343489755587e-12,1.43828511153274,0.867,0.331,1.46793680440867e-07,"MN","reep5"
"emid1.1",9.81204120481344e-12,4.3554028727078,0.178,0.003,1.52685173188102e-07,"MN","emid1"
"sanbr.1",1.0177502327825e-11,2.66053706142028,0.289,0.027,1.58372113723284e-07,"MN","sanbr"
"zgc:64022.1",1.02165529697242e-11,5.06380660541373,0.178,0.003,1.58979780761879e-07,"MN","zgc:64022"
"ins.1",1.02222239162222e-11,5.87157960369906,0.244,0.017,1.59068026360334e-07,"MN","ins"
"slc17a6a.2",1.31884274544926e-11,2.75720542465839,0.556,0.137,2.05225119619359e-07,"MN","slc17a6a"
"tafa5l.1",1.32646484400141e-11,3.06046037233624,0.4,0.064,2.06411194375059e-07,"MN","tafa5l"
"qpct.1",1.3409065307232e-11,0.781283955647217,0.533,0.117,2.08658465245837e-07,"MN","qpct"
"znf831.1",1.38683757993144e-11,5.01417765170099,0.244,0.017,2.15805795813132e-07,"MN","znf831"
"cnr1.1",1.38987089549576e-11,4.90697367790727,0.311,0.037,2.16277810048095e-07,"MN","cnr1"
"grin1a.2",1.4231672768802e-11,1.38763064610908,0.711,0.231,2.21459059955327e-07,"MN","grin1a"
"trim13.1",1.51460005621112e-11,1.63051155963928,0.533,0.11,2.35686914747012e-07,"MN","trim13"
"lrfn5b.1",1.54211543876126e-11,2.2690695197096,0.333,0.04,2.3996858342564e-07,"MN","lrfn5b"
"kcnip1b.1",1.57537498656839e-11,1.7046056878329,0.467,0.087,2.45144101659908e-07,"MN","kcnip1b"
"cdk5r2a.2",1.61504143979552e-11,1.31912075672714,0.778,0.244,2.51316598446581e-07,"MN","cdk5r2a"
"gnb5a.2",1.67174063086926e-11,1.46314144973956,0.556,0.124,2.60139559569565e-07,"MN","gnb5a"
"tspan7.2",1.78013483959762e-11,1.3489799335335,0.933,0.455,2.77006782389785e-07,"MN","tspan7"
"rbfox1.1",1.79709407249822e-11,4.18505387348549,0.378,0.064,2.79645808621447e-07,"MN","rbfox1"
"map1ab.2",1.90776166547617e-11,0.90236300276412,0.933,0.435,2.96866792764747e-07,"MN","map1ab"
"aldocb.2",1.95659364140585e-11,1.07590369792848,1,0.562,3.04465536539164e-07,"MN","aldocb"
"tmem184bb.1.1",1.99085694764583e-11,4.03100808461624,0.289,0.03,3.09797249623167e-07,"MN","tmem184bb.1"
"ptp4a2a.1",2.01080082833192e-11,1.71724565386606,0.756,0.251,3.1290071689673e-07,"MN","ptp4a2a"
"syt12.1",2.05868958378035e-11,2.01380765054806,0.511,0.114,3.20352686132061e-07,"MN","syt12"
"syngr3a.1",2.06315092013162e-11,1.85382674023206,0.578,0.147,3.21046914681681e-07,"MN","syngr3a"
"bsnb.1",2.11284470195276e-11,1.57899132214773,0.756,0.254,3.28779764070869e-07,"MN","bsnb"
"clip3.1",2.22603143674761e-11,1.36592335749798,0.8,0.308,3.46392751872296e-07,"MN","clip3"
"idh3g.1",2.40545643326992e-11,1.98804567385371,0.4,0.064,3.74313075581132e-07,"MN","idh3g"
"gng13b.2",2.60551402855722e-11,1.71632980785737,0.578,0.14,4.05444037983789e-07,"MN","gng13b"
"dock3.1",2.61034388644454e-11,2.1005410562461,0.622,0.184,4.06195612169635e-07,"MN","dock3"
"tprg1l.1",2.62653309118211e-11,1.92810482628921,0.422,0.074,4.08714814318848e-07,"MN","tprg1l"
"atp2b4.1",2.79152931235882e-11,2.48585353406512,0.6,0.171,4.34389876296156e-07,"MN","atp2b4"
"ppp2cb.1",2.86497019853541e-11,1.60892052709185,0.844,0.348,4.45818012594095e-07,"MN","ppp2cb"
"gpm6ab.1",2.99526513330639e-11,1.25806013239041,0.956,0.559,4.66093207393808e-07,"MN","gpm6ab"
"itpr1b",3.03954565889566e-11,2.66071046971871,0.311,0.037,4.72983699980754e-07,"MN","itpr1b"
"rabep2",3.08948949722945e-11,3.61407130004811,0.289,0.03,4.80755460663875e-07,"MN","rabep2"
"atp6v1ab.1",3.10661878901237e-11,1.71157918900197,0.533,0.124,4.83420949758214e-07,"MN","atp6v1ab"
"pld1b.1",3.26611526501943e-11,4.92797947584121,0.222,0.013,5.08240196389673e-07,"MN","pld1b"
"rps6ka3b.1",3.30612762999164e-11,2.66768002412684,0.333,0.043,5.14466520502999e-07,"MN","rps6ka3b"
"ndufa3",3.31881470177028e-11,0.440242064386706,0.778,0.261,5.16440755742473e-07,"MN","ndufa3"
"cacnb3a.1",3.3717345851646e-11,2.95456327450063,0.222,0.013,5.24675618797463e-07,"MN","cacnb3a"
"ndufa9a.1",3.41788370817555e-11,1.34359509865985,0.578,0.134,5.31856883829198e-07,"MN","ndufa9a"
"ppp3r1a.1",3.62318681155622e-11,2.41979925510827,0.556,0.147,5.63804099746264e-07,"MN","ppp3r1a"
"snap91b.1",3.70267730658299e-11,2.32148031464871,0.622,0.194,5.7617361567738e-07,"MN","snap91b"
"si:ch211-188i4.4.1",4.15812712574223e-11,2.8526102965602,0.378,0.06,6.47046162036748e-07,"MN","si:ch211-188i4.4"
"necab2.1",4.32352621392555e-11,3.0237845858772,0.489,0.117,6.72783914148956e-07,"MN","necab2"
"si:dkey-21c1.1",4.4856754431289e-11,2.77308434558045,0.222,0.013,6.98015955705289e-07,"MN","si:dkey-21c1.1"
"ndufc2.1",4.92811015430068e-11,0.529263958046197,0.711,0.211,7.6686322111073e-07,"MN","ndufc2"
"LOC101882338.1",4.9854541584776e-11,3.21477478819028,0.356,0.054,7.75786521600699e-07,"MN","LOC101882338"
"nrxn1a.2",5.07453582624417e-11,1.04298212630823,0.867,0.371,7.89648519921855e-07,"MN","nrxn1a"
"si:ch1073-75f15.2.1",5.7728356244404e-11,2.64248966007837,0.222,0.013,8.9831095151917e-07,"MN","si:ch1073-75f15.2"
"spa17.2",5.78770743708453e-11,2.76542133060924,0.378,0.064,9.00625154284724e-07,"MN","spa17"
"cd164",5.79695041960699e-11,0.762491086887151,0.533,0.12,9.02063454795043e-07,"MN","cd164"
"efr3a.1",6.04370539490915e-11,3.18252922183747,0.356,0.054,9.40460996501813e-07,"MN","efr3a"
"doc2b.1",6.25383308021114e-11,3.46486671269871,0.4,0.077,9.73158965611655e-07,"MN","doc2b"
"gng3.2",6.50219247862194e-11,1.20722705390208,0.956,0.448,1.01180617159836e-06,"MN","gng3"
"tmem178a.1",6.64297776780858e-11,2.78362592709165,0.289,0.03,1.03371377044869e-06,"MN","tmem178a"
"si:dkey-234i14.6.1",6.83015493867547e-11,4.01460366753067,0.244,0.02,1.06284041000729e-06,"MN","si:dkey-234i14.6"
"iglon5",6.99642800463927e-11,1.32254267944204,0.467,0.097,1.08871416180192e-06,"MN","iglon5"
"stmn2a.2",7.07626832778954e-11,1.43485197460588,0.911,0.472,1.10113811448733e-06,"MN","stmn2a"
"uqcrb.1",7.48645639210256e-11,1.12001526719221,0.778,0.251,1.16496747917508e-06,"MN","uqcrb"
"erc2.1",7.63422218156091e-11,1.74285471037925,0.533,0.13,1.18796131367269e-06,"MN","erc2"
"tnfaip8l3.1",8.10419339441835e-11,2.65564685248238,0.244,0.02,1.26109353410544e-06,"MN","tnfaip8l3"
"arl6.1",8.13005965942225e-11,2.37714852623672,0.289,0.03,1.2651185836027e-06,"MN","arl6"
"zgc:92818.1",8.32727542202995e-11,1.71488742409794,0.489,0.107,1.29580732842208e-06,"MN","zgc:92818"
"arf2a.1",8.49838662711096e-11,1.26230882779871,0.756,0.271,1.32243394304474e-06,"MN","arf2a"
"dpysl5b.1",8.57075308364152e-11,1.27679570072118,0.6,0.157,1.33369488734546e-06,"MN","dpysl5b"
"kcnip3a.1",8.67052779988974e-11,2.44432656394272,0.311,0.04,1.34922083094084e-06,"MN","kcnip3a"
"ralgps1.1",8.86029470056385e-11,2.38641635392768,0.356,0.054,1.37875045835474e-06,"MN","ralgps1"
"ube2nb.1",9.08697455100246e-11,1.52013671512457,0.644,0.187,1.41402410988149e-06,"MN","ube2nb"
"rgs16.2",9.12219682198633e-11,1.65498422804221,0.4,0.067,1.41950504746929e-06,"MN","rgs16"
"smu1b.1",9.17827759279612e-11,4.29740557332036,0.289,0.033,1.428231776215e-06,"MN","smu1b"
"baiap2a.1",9.3439045440079e-11,1.97685049074981,0.511,0.127,1.45400498609307e-06,"MN","baiap2a"
"ndufa5",9.38229801015611e-11,0.560086082332692,0.756,0.254,1.45997939336039e-06,"MN","ndufa5"
"shank3b.1",9.68144548774032e-11,2.01190755860429,0.422,0.077,1.50652973234727e-06,"MN","shank3b"
"rab3ab.1",9.92517390946633e-11,2.64616258871022,0.267,0.027,1.54445631205206e-06,"MN","rab3ab"
"timm17a.1",1.05083211628967e-10,1.36612930293892,0.556,0.13,1.63519985615835e-06,"MN","timm17a"
"rusc1.1",1.05723124466027e-10,2.67426576105041,0.467,0.1,1.64515753981585e-06,"MN","rusc1"
"fam49bb.1",1.09128146372356e-10,1.28179095230078,0.444,0.084,1.69814308570024e-06,"MN","fam49bb"
"dynlt1b",1.09623851123173e-10,2.69933793491075,0.422,0.084,1.7058567473277e-06,"MN","dynlt1b"
"ube2ql1.1",1.12696107767554e-10,1.81515008244113,0.6,0.171,1.75366413297091e-06,"MN","ube2ql1"
"synj1.1",1.15148585060279e-10,0.786829792627059,0.667,0.191,1.791827132123e-06,"MN","synj1"
"elavl1b.1",1.2687331688828e-10,1.8754950638795,0.667,0.227,1.97427568409853e-06,"MN","elavl1b"
"pkma.2",1.28548610596103e-10,1.29856646807096,0.911,0.428,2.00034492948595e-06,"MN","pkma"
"ndufb6.1",1.29372523984092e-10,1.52331647449449,0.578,0.144,2.01316584571645e-06,"MN","ndufb6"
"spcs2.1",1.30011266134139e-10,1.80438371889975,0.511,0.117,2.02310531231334e-06,"MN","spcs2"
"gabbr2.1",1.38919834372783e-10,1.89479460010181,0.4,0.07,2.16173154267488e-06,"MN","gabbr2"
"ywhaqa.2",1.39576365317395e-10,1.4462514612328,0.844,0.371,2.17194782070399e-06,"MN","ywhaqa"
"eif3hb.1",1.41044372825423e-10,1.42637681672444,0.556,0.134,2.19479148553641e-06,"MN","eif3hb"
"rassf5",1.4262764467835e-10,3.74788925665564,0.289,0.033,2.21942877883981e-06,"MN","rassf5"
"atp6v1aa.2",1.43465508147885e-10,1.43296835157192,0.733,0.268,2.23246677228923e-06,"MN","atp6v1aa"
"gpia.1",1.47932329421928e-10,1.29524371957993,0.8,0.314,2.30197497813462e-06,"MN","gpia"
"nptx1l.1",1.62204877671629e-10,2.54355133430178,0.444,0.094,2.52407010144822e-06,"MN","nptx1l"
"bbs5.1",1.62916957852042e-10,2.55370197849296,0.267,0.027,2.53515078113562e-06,"MN","bbs5"
"mea1.1",1.70692286941653e-10,2.0242870348956,0.578,0.164,2.65614267709906e-06,"MN","mea1"
"tbca.1",1.70778407153111e-10,1.5544285812337,0.711,0.241,2.65748279370956e-06,"MN","tbca"
"ubl3b.1",1.71112460557988e-10,2.34145185725803,0.467,0.104,2.66268099874286e-06,"MN","ubl3b"
"iqsec1a.1",1.77505916286877e-10,2.98527194886461,0.289,0.033,2.7621695633401e-06,"MN","iqsec1a"
"atp6v1d.1",1.90024766915864e-10,1.71402065431595,0.578,0.157,2.95697539797776e-06,"MN","atp6v1d"
"mocs3.1",1.94765626312773e-10,1.71272259722127,0.378,0.06,3.03074791105307e-06,"MN","mocs3"
