"Barcode","fullumapsketch_1","fullumapsketch_2"
"cellid_000000166-1",2.65542411804199,-0.7059725522995
"cellid_000000168-1",-3.94808220863342,3.81730365753174
"cellid_000000169-1",0.413657546043396,0.490316182374954
"cellid_000000171-1",2.50336933135986,-0.709853053092957
"cellid_000000172-1",-4.750159740448,3.27176475524902
"cellid_000000173-1",2.1322762966156,-0.375611156225204
"cellid_000000174-1",-2.94068288803101,-2.9031662940979
"cellid_000000175-1",2.53258204460144,0.103745698928833
"cellid_000000176-1",0.0316314697265625,1.54544878005981
"cellid_000000177-1",-1.05266356468201,-2.11203837394714
"cellid_000000178-1",-4.38669872283936,2.51769661903381
"cellid_000000179-1",-3.17404055595398,-4.01693630218506
"cellid_000000180-1",-2.56152033805847,-2.90604591369629
"cellid_000000181-1",0.559067785739899,-1.33546376228333
"cellid_000000182-1",-3.74458575248718,3.13569164276123
"cellid_000000183-1",-3.9968945980072,4.09420251846313
"cellid_000000184-1",-1.99018979072571,2.10883903503418
"cellid_000000185-1",2.14362835884094,-1.13974964618683
"cellid_000000186-1",0.489183723926544,-5.59720182418823
"cellid_000000187-1",-3.13509130477905,3.09656310081482
"cellid_000000188-1",2.65458226203918,-0.393365383148193
"cellid_000000189-1",3.4820728302002,-0.541084289550781
"cellid_000000190-1",-3.4251663684845,3.19443702697754
"cellid_000000191-1",-4.70374155044556,3.27562546730042
"cellid_000000192-1",-2.49048924446106,-2.83575773239136
"cellid_000000193-1",-2.6505069732666,-1.974888920784
"cellid_000000195-1",1.82654571533203,-1.11915063858032
"cellid_000000196-1",-1.26596355438232,5.56593465805054
"cellid_000000198-1",-0.453737676143646,-2.28576898574829
"cellid_000000199-1",-2.31143951416016,2.09504175186157
"cellid_000000200-1",-1.22592103481293,-2.62807512283325
"cellid_000000201-1",2.52885007858276,-0.539312303066254
"cellid_000000202-1",-2.99839210510254,-3.09939026832581
"cellid_000000203-1",2.71397995948792,0.306710600852966
"cellid_000000204-1",-4.33092260360718,2.64208769798279
"cellid_000000206-1",-4.53931760787964,3.94910216331482
"cellid_000000207-1",2.90421938896179,-0.399671614170074
"cellid_000000211-1",-3.98083090782166,-1.70288527011871
"cellid_000000212-1",2.20984506607056,-0.0891209095716476
"cellid_000000214-1",-2.25977945327759,2.81562399864197
"cellid_000000216-1",0.495543122291565,-0.878033399581909
"cellid_000000217-1",-3.35517573356628,4.84566879272461
"cellid_000000218-1",-4.53389024734497,2.48057961463928
"cellid_000000219-1",1.29065048694611,-5.23344326019287
