Barcode,Anatomical
cellid_000125771-1,Vs-m
cellid_000125772-1,Vd-c
cellid_000125773-1,Vs-m
cellid_000125774-1,Vd-c
cellid_000125775-1,Vs-m
cellid_000125776-1,Vs-m
cellid_000125777-1,Vs-m
cellid_000125778-1,Vs-m
cellid_000125779-1,Vs-m
cellid_000125780-1,Vd-c
cellid_000125781-1,Vd-c
cellid_000125782-1,Vs-m
cellid_000125783-1,Vs-m
cellid_000125784-1,Vs-m
cellid_000125785-1,Vs-m
cellid_000125786-1,Vs-m
cellid_000125787-1,Vd-c
cellid_000125788-1,Vs-m
cellid_000125789-1,Vd-c
cellid_000125790-1,Vd-c
cellid_000125791-1,Vs-m
cellid_000125792-1,Vs-m
cellid_000125793-1,Vs-m
cellid_000125794-1,Vs-m
cellid_000125795-1,Vs-m
cellid_000125796-1,Vd-c
cellid_000125797-1,Vd-c
cellid_000125798-1,Vd-c
cellid_000125799-1,Dc
cellid_000125800-1,Vd-c
cellid_000125801-1,Vs-m
cellid_000125802-1,Vd-c
cellid_000125803-1,Vs-m
cellid_000125804-1,Vd-c
cellid_000125805-1,Vs-m
cellid_000125806-1,Vs-m
cellid_000125807-1,Vs-m
cellid_000125808-1,Vs-m
cellid_000125809-1,Vs-m
cellid_000125810-1,Vs-m
cellid_000125811-1,Vs-m
cellid_000125812-1,Vs-m
cellid_000125813-1,Vs-m
cellid_000125814-1,Vs-m
cellid_000125815-1,Vd-c
cellid_000125816-1,Vs-m
cellid_000125817-1,Dc
cellid_000125818-1,Vs-m
cellid_000125819-1,Vs-m
cellid_000125820-1,Dc
cellid_000125821-1,Vs-m
cellid_000125822-1,Vs-m
cellid_000125823-1,Vd-c
cellid_000125824-1,Vs-m
cellid_000125825-1,Vs-m
cellid_000125826-1,Vs-m
cellid_000125827-1,Vs-m
cellid_000125828-1,Vs-m
cellid_000125829-1,Vd-c
cellid_000125830-1,Vs-m
cellid_000125831-1,Vs-m
cellid_000125832-1,Vs-m
cellid_000125833-1,Vd-c
cellid_000125834-1,Vs-m
cellid_000125835-1,Vs-m
cellid_000125836-1,Dc
cellid_000125837-1,Vd-c
cellid_000125838-1,Vd-c
cellid_000125839-1,Vs-m
cellid_000125840-1,Vs-m
cellid_000125841-1,Vs-m
cellid_000125842-1,Vd-c
cellid_000125843-1,Vs-m
cellid_000125844-1,Vs-m
cellid_000125845-1,Vd-c
cellid_000125846-1,Dc
cellid_000125847-1,Vd-c
cellid_000125848-1,Vd-c
cellid_000125849-1,Vs-m
cellid_000125850-1,Vd-c
cellid_000125851-1,Vs-m
cellid_000125852-1,Vd-c
cellid_000125853-1,Vd-c
cellid_000125854-1,Vs-m
cellid_000125855-1,Vs-m
cellid_000125856-1,Vs-m
cellid_000125857-1,Vd-c
cellid_000125858-1,Vs-m
cellid_000125859-1,Vd-c
cellid_000125860-1,Vd-c
cellid_000125861-1,Vs-m
cellid_000125862-1,Vs-m
cellid_000125863-1,Vd-c
cellid_000125864-1,Vd-c
cellid_000125865-1,Vd-c
cellid_000125866-1,Vs-m
cellid_000125867-1,Vs-m
cellid_000125868-1,Vs-m
cellid_000125869-1,Vd-c
cellid_000125870-1,Vs-m
cellid_000125871-1,Vs-m
cellid_000125872-1,Vs-m
cellid_000125873-1,Vs-m
cellid_000125874-1,Vd-c
cellid_000125875-1,Vs-m
cellid_000125876-1,Vs-m
cellid_000125877-1,Vs-m
cellid_000125878-1,Vd-c
cellid_000125879-1,Vd-c
cellid_000125880-1,Vd-c
cellid_000125881-1,Vd-c
cellid_000125882-1,Vd-c
cellid_000125883-1,Vs-m
cellid_000125884-1,Vd-c
cellid_000125885-1,Vs-m
cellid_000125886-1,Vd-c
cellid_000125887-1,Vs-m
cellid_000125888-1,Vs-m
cellid_000125889-1,Vd-c
cellid_000125890-1,Vs-m
cellid_000125891-1,Vs-m
cellid_000125892-1,Vd-c
cellid_000125893-1,Vs-m
cellid_000125894-1,Vs-m
cellid_000125895-1,Dc
cellid_000125896-1,Vd-c
cellid_000125897-1,Vs-m
cellid_000125898-1,Vs-m
cellid_000125899-1,Vs-m
cellid_000125900-1,Vd-c
cellid_000125901-1,Vs-m
cellid_000125902-1,Vd-c
cellid_000125903-1,Vd-c
cellid_000125904-1,Vs-m
cellid_000125905-1,Vs-m
cellid_000125906-1,Vd-c
cellid_000125907-1,Vs-m
cellid_000125908-1,Vd-c
cellid_000125909-1,Vs-m
cellid_000125910-1,Vs-m
cellid_000125911-1,Vs-m
cellid_000125912-1,Vs-m
cellid_000125913-1,Vs-m
cellid_000125914-1,Vs-m
cellid_000125915-1,Vs-m
cellid_000125916-1,Vs-m
cellid_000125917-1,Vs-m
cellid_000125918-1,Vd-c
cellid_000125919-1,Dm-3
cellid_000125920-1,Vd-c
cellid_000125921-1,Dc
cellid_000125922-1,Dc
cellid_000125923-1,Vs-m
cellid_000125924-1,Vs-m
cellid_000125925-1,Vs-m
cellid_000125926-1,Vd-c
cellid_000125927-1,Vd-c
cellid_000125928-1,Vd-c
cellid_000125929-1,Vs-m
cellid_000125930-1,Vd-c
cellid_000125931-1,Vs-m
cellid_000125932-1,Vd-c
cellid_000125933-1,Vs-m
cellid_000125934-1,Vs-m
cellid_000125935-1,Vs-m
cellid_000125936-1,Vs-m
cellid_000125937-1,Vs-m
cellid_000125938-1,Dc
cellid_000125939-1,Vs-m
cellid_000125940-1,Vs-m
cellid_000125941-1,Vs-m
cellid_000125942-1,Dc
cellid_000125943-1,Vs-m
cellid_000125944-1,Vs-m
cellid_000125945-1,Vs-m
cellid_000125946-1,Vs-m
cellid_000125947-1,Vs-m
cellid_000125948-1,Vd-c
cellid_000125949-1,Vs-m
cellid_000125950-1,Vs-m
cellid_000125951-1,Vs-m
cellid_000125952-1,Vs-m
cellid_000125953-1,Vs-m
cellid_000125954-1,Vs-m
cellid_000125955-1,Vd-c
cellid_000125956-1,Vs-m
cellid_000125957-1,Vs-m
cellid_000125958-1,Vd-c
cellid_000125959-1,Vs-m
cellid_000125960-1,Vs-m
cellid_000125961-1,Vs-m
cellid_000125962-1,Vs-m
cellid_000125963-1,Vs-m
cellid_000125964-1,Vs-m
cellid_000125965-1,Vs-m
cellid_000125966-1,Vs-m
cellid_000125967-1,Vs-m
cellid_000125969-1,Vd-c
cellid_000125970-1,Vs-m
cellid_000125971-1,Vs-m
cellid_000125972-1,Vs-m
cellid_000125973-1,Vs-m
cellid_000125974-1,Vs-m
cellid_000125975-1,Vs-m
cellid_000125976-1,Vs-m
cellid_000125977-1,Vs-m
cellid_000125978-1,Vd-c
cellid_000125979-1,Vd-c
cellid_000125980-1,Vs-m
cellid_000125981-1,Vd-c
cellid_000125982-1,Vd-c
cellid_000125983-1,Vd-c
cellid_000125984-1,Vd-c
cellid_000125985-1,Vs-m
cellid_000125986-1,Vs-m
cellid_000125987-1,Vd-c
cellid_000125988-1,Vs-m
cellid_000125989-1,Vs-m
cellid_000125990-1,Vs-m
cellid_000125991-1,Vs-m
cellid_000125992-1,Vs-m
cellid_000125993-1,Vs-m
cellid_000125994-1,Vs-m
cellid_000125995-1,Vs-m
cellid_000125996-1,Vs-m
cellid_000125997-1,Vs-m
cellid_000125998-1,Vs-m
cellid_000125999-1,Vs-m
cellid_000126000-1,Vd-c
cellid_000126001-1,Vs-m
cellid_000126002-1,Vd-c
cellid_000126003-1,Vs-m
cellid_000126004-1,Vd-c
cellid_000126005-1,Vs-m
cellid_000126006-1,Vd-c
cellid_000126007-1,Vd-c
cellid_000126008-1,Vs-m
cellid_000126009-1,Vs-m
cellid_000126010-1,Vd-c
cellid_000126011-1,Vd-c
cellid_000126012-1,Vs-m
cellid_000126013-1,Vs-m
cellid_000126014-1,Vs-m
cellid_000126015-1,Vs-m
cellid_000126016-1,Vs-m
cellid_000126017-1,Vs-m
cellid_000126018-1,Vs-m
cellid_000126019-1,Vd-c
cellid_000126020-1,Vs-m
cellid_000126021-1,Vs-m
cellid_000126022-1,Vd-c
cellid_000126023-1,Vs-m
cellid_000126024-1,Vs-m
cellid_000126025-1,Vs-m
cellid_000126026-1,Dc
cellid_000126027-1,Vd-c
cellid_000126028-1,Vs-m
cellid_000126029-1,Vd-c
cellid_000126030-1,Vs-m
cellid_000126031-1,Dc
cellid_000126032-1,Vs-m
cellid_000126033-1,Vs-m
cellid_000126034-1,Vs-m
cellid_000126035-1,Vs-m
cellid_000126036-1,Vs-m
cellid_000126037-1,Vs-m
cellid_000126038-1,Vs-m
cellid_000126039-1,Vs-m
cellid_000126040-1,Vd-c
cellid_000126041-1,Vs-m
cellid_000126042-1,Vd-c
cellid_000126043-1,Vd-c
cellid_000126044-1,Vd-c
cellid_000126045-1,Vd-c
cellid_000126046-1,Vd-c
cellid_000126047-1,Vs-m
cellid_000126048-1,Vs-m
cellid_000126049-1,Vs-m
cellid_000126050-1,Vs-m
cellid_000126051-1,Dc
cellid_000126053-1,Vs-m
cellid_000126054-1,Vs-m
cellid_000126055-1,Vd-c
cellid_000126056-1,Vs-m
cellid_000126057-1,Vs-m
cellid_000126058-1,Vd-c
cellid_000126059-1,Dc
cellid_000126060-1,Vs-m
cellid_000126061-1,Vd-c
cellid_000126062-1,Vs-m
cellid_000126063-1,Vd-c
cellid_000126064-1,Vs-m
cellid_000126065-1,Vd-c
cellid_000126066-1,Vd-c
cellid_000126067-1,Vd-c
cellid_000126068-1,Vs-m
cellid_000126069-1,Vs-m
cellid_000126070-1,Vd-c
cellid_000126071-1,Vd-c
cellid_000126072-1,Vs-m
cellid_000126073-1,Vs-m
cellid_000126074-1,Vd-c
cellid_000126075-1,Vd-c
cellid_000126076-1,Vd-c
cellid_000126077-1,Vs-m
cellid_000126078-1,Dc
cellid_000126079-1,Vd-c
cellid_000126080-1,Vs-m
cellid_000126081-1,Vd-c
cellid_000126082-1,Vd-c
cellid_000126083-1,Vs-m
cellid_000126084-1,Vs-m
cellid_000126085-1,Vs-m
cellid_000126086-1,Dc
cellid_000126087-1,Vs-m
cellid_000126088-1,Vd-c
cellid_000126089-1,Vs-m
cellid_000126090-1,Vd-c
cellid_000126091-1,Dc
cellid_000126092-1,Vs-m
cellid_000126094-1,Vd-c
cellid_000126095-1,Vs-m
cellid_000126096-1,Vd-c
cellid_000126097-1,Vd-c
cellid_000126098-1,Vd-c
cellid_000126099-1,Vs-m
cellid_000126100-1,Vs-m
cellid_000126101-1,Vs-m
cellid_000126102-1,Vs-m
cellid_000126103-1,Vd-c
cellid_000126104-1,Vs-m
cellid_000126105-1,Vd-c
cellid_000126106-1,Vs-m
cellid_000126107-1,Vd-c
cellid_000126108-1,Vs-m
cellid_000126109-1,Dc
cellid_000126110-1,Vs-m
cellid_000126111-1,Vs-m
cellid_000126112-1,Vs-m
cellid_000126113-1,Vd-c
cellid_000126114-1,Vs-m
cellid_000126115-1,Vs-m
cellid_000126116-1,Vd-c
cellid_000126117-1,Vd-c
cellid_000126118-1,Vs-m
cellid_000126120-1,Vs-m
cellid_000126121-1,Dc
cellid_000126122-1,Vs-m
cellid_000126123-1,Vs-m
cellid_000126124-1,Vd-c
cellid_000126125-1,Vs-m
cellid_000126126-1,Vs-m
cellid_000126127-1,Vd-c
cellid_000126128-1,Vs-m
cellid_000126129-1,Vs-m
cellid_000126130-1,Vs-m
cellid_000126131-1,Vs-m
cellid_000126132-1,Vs-m
cellid_000126133-1,Vs-m
cellid_000126134-1,Vd-c
cellid_000126135-1,Vs-m
cellid_000126136-1,Vs-m
cellid_000126137-1,Vs-m
cellid_000126138-1,Vs-m
cellid_000126139-1,Vs-m
cellid_000126140-1,Vd-c
cellid_000126141-1,Vs-m
cellid_000126142-1,Vs-m
cellid_000126143-1,Vs-m
cellid_000126144-1,Vs-m
cellid_000126145-1,Vd-c
cellid_000126146-1,Vs-m
cellid_000126147-1,Vd-c
cellid_000126148-1,Vs-m
cellid_000126149-1,Vd-c
cellid_000126150-1,Vs-m
cellid_000126151-1,Vs-m
cellid_000126152-1,Vs-m
cellid_000126153-1,Vd-c
cellid_000126154-1,Vs-m
cellid_000126155-1,Vd-c
cellid_000126156-1,Vs-m
cellid_000126157-1,Vs-m
cellid_000126158-1,Dm-3
cellid_000126159-1,Vs-m
cellid_000126160-1,Vd-c
cellid_000126161-1,Vd-c
cellid_000126162-1,Vs-m
cellid_000126163-1,Vd-c
cellid_000126164-1,Vs-m
cellid_000126165-1,Vs-m
cellid_000126166-1,Vs-m
cellid_000126167-1,Vd-c
cellid_000126168-1,Vs-m
cellid_000126169-1,Vs-m
cellid_000126170-1,Vs-m
cellid_000126171-1,Dc
cellid_000126172-1,Vs-m
cellid_000126173-1,Vs-m
cellid_000126174-1,Vd-c
cellid_000126175-1,Vs-m
cellid_000126176-1,Vs-m
cellid_000126177-1,Vs-m
cellid_000126178-1,Vs-m
cellid_000126179-1,Vs-m
cellid_000126180-1,Vs-m
cellid_000126181-1,Vs-m
cellid_000126182-1,Vs-m
cellid_000126183-1,Vs-m
cellid_000126184-1,Vd-c
cellid_000126185-1,Vd-c
cellid_000126186-1,Vs-m
cellid_000126187-1,Vd-c
cellid_000126188-1,Vd-c
cellid_000126189-1,Vd-c
cellid_000126190-1,Vs-m
cellid_000126191-1,Vs-m
cellid_000126192-1,Vs-m
cellid_000126193-1,Vd-c
cellid_000126194-1,Vs-m
cellid_000126195-1,Vd-c
cellid_000126196-1,Vs-m
cellid_000126197-1,Vs-m
cellid_000126198-1,Vs-m
cellid_000126199-1,Vs-m
cellid_000126200-1,Vs-m
cellid_000126201-1,Vs-m
cellid_000126202-1,Vs-m
cellid_000126203-1,Dc
cellid_000126204-1,Vs-m
cellid_000126205-1,Vs-m
cellid_000126206-1,Vd-c
cellid_000126207-1,Vs-m
cellid_000126208-1,Vd-c
cellid_000126209-1,Vs-m
cellid_000126210-1,Vd-c
cellid_000126211-1,Vs-m
cellid_000126212-1,Vd-c
cellid_000126213-1,Vs-m
cellid_000126214-1,Vd-c
cellid_000126215-1,Dc
cellid_000126216-1,Vs-m
cellid_000126217-1,Vs-m
cellid_000126218-1,Vs-m
cellid_000126219-1,Vd-c
cellid_000126220-1,Vs-m
cellid_000126221-1,Vs-m
cellid_000126222-1,Vs-m
cellid_000126223-1,Vd-c
cellid_000126224-1,Vs-m
cellid_000126225-1,Vs-m
cellid_000126226-1,Vs-m
cellid_000126227-1,Vs-m
cellid_000126228-1,Vs-m
cellid_000126229-1,Vs-m
cellid_000126230-1,Vd-c
cellid_000126231-1,Vs-m
cellid_000126232-1,Vs-m
cellid_000126233-1,Vs-m
cellid_000126234-1,Vs-m
cellid_000126235-1,Vs-m
cellid_000126236-1,Vs-m
cellid_000126237-1,Vd-c
cellid_000126238-1,Vs-m
cellid_000126239-1,Vs-m
cellid_000126240-1,Vs-m
cellid_000126241-1,Vs-m
cellid_000126242-1,Vd-c
cellid_000126243-1,Dc
cellid_000126244-1,Vs-m
cellid_000126245-1,Vs-m
cellid_000126246-1,Vs-m
cellid_000126247-1,Vs-m
cellid_000126248-1,Vd-c
cellid_000126249-1,Dc
cellid_000126250-1,Vd-c
cellid_000126251-1,Vd-c
cellid_000126252-1,Vd-c
cellid_000126253-1,Vs-m
cellid_000126254-1,Vd-c
cellid_000126255-1,Vd-c
cellid_000126256-1,Vs-m
cellid_000126257-1,Vs-m
cellid_000126258-1,Vd-c
cellid_000126259-1,Vd-c
cellid_000126260-1,Vs-m
cellid_000126261-1,Vs-m
cellid_000126262-1,Vs-m
cellid_000126263-1,Vd-c
cellid_000126264-1,Vs-m
cellid_000126265-1,Vs-m
cellid_000126266-1,Vs-m
cellid_000126267-1,Vs-m
cellid_000126268-1,Vs-m
cellid_000126269-1,Vd-c
cellid_000126270-1,Vs-m
cellid_000126271-1,Vs-m
cellid_000126272-1,Vs-m
cellid_000126273-1,Vs-m
cellid_000126274-1,Vs-m
cellid_000126276-1,Vs-m
cellid_000126277-1,Vs-m
cellid_000126278-1,Vd-c
cellid_000126279-1,Vd-c
cellid_000126280-1,Vs-m
cellid_000126281-1,Dc
cellid_000126282-1,Vd-c
cellid_000126283-1,Dc
cellid_000126284-1,Vs-m
cellid_000126285-1,Vs-m
cellid_000126286-1,Vs-m
cellid_000126288-1,Dc
cellid_000126289-1,Vs-m
cellid_000126290-1,Vd-c
cellid_000126291-1,Vs-m
cellid_000126292-1,Vd-c
cellid_000126293-1,Vs-m
cellid_000126294-1,Vs-m
cellid_000126295-1,Vs-m
cellid_000126296-1,Vs-m
cellid_000126297-1,Vd-c
cellid_000126298-1,Vs-m
cellid_000126299-1,Vs-m
cellid_000126300-1,Vd-c
cellid_000126301-1,Vs-m
cellid_000126302-1,Vs-m
cellid_000126303-1,Dc
cellid_000126304-1,Vs-m
cellid_000126305-1,Vs-m
cellid_000126306-1,Vs-m
cellid_000126307-1,Vs-m
cellid_000126308-1,Vd-c
cellid_000126309-1,Vs-m
cellid_000126310-1,Vs-m
cellid_000126311-1,Vs-m
cellid_000126312-1,Vd-c
cellid_000126313-1,Vs-m
cellid_000126314-1,Vs-m
cellid_000126315-1,Vs-m
cellid_000126316-1,Vs-m
cellid_000126317-1,Vs-m
cellid_000126318-1,Vd-c
cellid_000126319-1,Vs-m
cellid_000126320-1,Vd-c
cellid_000126321-1,Vs-m
cellid_000126322-1,Dc
cellid_000126324-1,Vd-c
cellid_000126325-1,Vs-m
cellid_000126326-1,Vs-m
cellid_000126327-1,Vs-m
cellid_000126328-1,Vs-m
cellid_000126329-1,Vs-m
cellid_000126330-1,Vs-m
cellid_000126331-1,Vs-m
cellid_000126332-1,Vd-c
cellid_000126333-1,Vs-m
cellid_000126334-1,Vs-m
cellid_000126335-1,Vs-m
cellid_000126336-1,Vs-m
cellid_000126337-1,Vs-m
cellid_000126338-1,Vs-m
cellid_000126339-1,Vs-m
cellid_000126340-1,Vs-m
cellid_000126341-1,Vd-c
cellid_000126343-1,Vs-m
cellid_000126344-1,Vd-c
cellid_000126345-1,Vs-m
cellid_000126346-1,Vs-m
cellid_000126347-1,Dm-3
cellid_000126348-1,Vs-m
cellid_000126349-1,Dc
cellid_000126350-1,Dm-3
cellid_000126351-1,Vd-c
cellid_000126352-1,Vs-m
cellid_000126353-1,Vs-m
cellid_000126354-1,Vs-m
cellid_000126355-1,Vs-m
cellid_000126356-1,Vs-m
cellid_000126357-1,Vd-c
cellid_000126358-1,Vd-c
cellid_000126359-1,Vs-m
cellid_000126360-1,Vd-c
cellid_000126361-1,Vs-m
cellid_000126362-1,Vs-m
cellid_000126363-1,Vs-m
cellid_000126364-1,Vs-m
cellid_000126365-1,Vs-m
cellid_000126366-1,Vs-m
cellid_000126367-1,Vs-m
cellid_000126368-1,Vs-m
cellid_000126369-1,Vd-c
cellid_000126370-1,Vs-m
cellid_000126371-1,Vd-c
cellid_000126372-1,Vd-c
cellid_000126373-1,Vs-m
cellid_000126374-1,Vs-m
cellid_000126375-1,Vd-c
cellid_000126376-1,Vs-m
cellid_000126377-1,Vs-m
cellid_000126378-1,Vd-c
cellid_000126379-1,Vd-c
cellid_000126380-1,Vd-c
cellid_000126381-1,Vs-m
cellid_000126382-1,Vd-c
cellid_000126383-1,Vs-m
cellid_000126384-1,Vs-m
cellid_000126385-1,Vd-c
cellid_000126386-1,Vs-m
cellid_000126387-1,Vs-m
cellid_000126388-1,Vd-c
cellid_000126389-1,Vs-m
cellid_000126390-1,Vs-m
cellid_000126391-1,Vs-m
cellid_000126392-1,Vd-c
cellid_000126393-1,Vd-c
cellid_000126394-1,Vd-c
cellid_000126395-1,Vs-m
cellid_000126396-1,Vd-c
cellid_000126397-1,Vs-m
cellid_000126398-1,Vs-m
cellid_000126399-1,Vs-m
cellid_000126400-1,Vs-m
cellid_000126401-1,Dc
cellid_000126402-1,Vd-c
cellid_000126403-1,Vs-m
cellid_000126404-1,Vs-m
cellid_000126405-1,Vd-c
cellid_000126406-1,Vs-m
cellid_000126407-1,Vd-c
cellid_000126408-1,Vs-m
cellid_000126409-1,Vs-m
cellid_000126411-1,Vs-m
cellid_000126412-1,Vs-m
cellid_000126413-1,Vd-c
cellid_000126414-1,Vd-c
cellid_000126415-1,Vd-c
cellid_000126416-1,Vs-m
cellid_000126417-1,Dc
cellid_000126418-1,Vs-m
cellid_000126419-1,Vs-m
cellid_000126420-1,Vs-m
cellid_000126421-1,Vs-m
cellid_000126422-1,Vd-c
cellid_000126423-1,Vd-c
cellid_000126424-1,Vs-m
cellid_000126425-1,Vs-m
cellid_000126426-1,Vs-m
cellid_000126427-1,Vs-m
cellid_000126428-1,Vd-c
cellid_000126429-1,Vd-c
cellid_000126430-1,Vs-m
cellid_000126431-1,Vd-c
cellid_000126432-1,Vd-c
cellid_000126433-1,Vs-m
cellid_000126434-1,Vs-m
cellid_000126435-1,Vs-m
cellid_000126436-1,Vd-c
cellid_000126437-1,Vd-c
cellid_000126439-1,Vs-m
cellid_000126440-1,Vd-c
cellid_000126441-1,Vd-c
cellid_000126442-1,Vs-m
cellid_000126443-1,Vd-c
cellid_000126444-1,Vs-m
cellid_000126445-1,Vs-m
cellid_000126446-1,Vs-m
cellid_000126447-1,Vs-m
cellid_000126448-1,Vs-m
cellid_000126449-1,Vs-m
cellid_000126450-1,Vd-c
cellid_000126451-1,Vd-c
cellid_000126452-1,Vs-m
cellid_000126453-1,Vd-c
cellid_000126454-1,Vs-m
cellid_000126455-1,Vs-m
cellid_000126456-1,Vs-m
cellid_000126457-1,Vs-m
cellid_000126458-1,Dm-3
cellid_000126459-1,Vs-m
cellid_000126460-1,Vs-m
cellid_000126461-1,Vd-c
cellid_000126462-1,Vs-m
cellid_000126463-1,Vs-m
cellid_000126464-1,Vd-c
cellid_000126465-1,Vs-m
cellid_000126466-1,Vs-m
cellid_000126468-1,Vs-m
cellid_000126469-1,Vs-m
cellid_000126470-1,Vs-m
cellid_000126471-1,Vs-m
cellid_000126472-1,Vs-m
cellid_000126473-1,Vs-m
cellid_000126474-1,Vs-m
cellid_000126475-1,Vs-m
cellid_000126476-1,Vs-m
cellid_000126477-1,Vs-m
cellid_000126478-1,Vs-m
cellid_000126479-1,Vs-m
cellid_000126480-1,Vs-m
cellid_000126481-1,Vd-c
cellid_000126482-1,Vs-m
cellid_000126483-1,Vs-m
cellid_000126484-1,Vd-c
cellid_000126485-1,Vs-m
cellid_000126486-1,Vs-m
cellid_000126487-1,Vd-c
cellid_000126488-1,Vs-m
cellid_000126489-1,Vd-c
cellid_000126490-1,Vd-c
cellid_000126491-1,Vs-m
cellid_000126492-1,Vd-c
cellid_000126493-1,Vs-m
cellid_000126494-1,Dc
cellid_000126495-1,Vd-c
cellid_000126496-1,Vd-c
cellid_000126497-1,Vs-m
cellid_000126498-1,Vd-c
cellid_000126499-1,Vd-c
cellid_000126500-1,Vs-m
cellid_000126501-1,Vs-m
cellid_000126502-1,Dc
cellid_000126503-1,Vs-m
cellid_000126504-1,Vd-c
cellid_000126505-1,Vd-c
cellid_000126506-1,Vs-m
cellid_000126507-1,Vs-m
cellid_000126508-1,Vs-m
cellid_000126510-1,Vs-m
cellid_000126511-1,Vd-c
cellid_000126512-1,Vs-m
cellid_000126513-1,Vd-c
cellid_000126514-1,Vd-c
cellid_000126515-1,Vs-m
cellid_000126516-1,Vd-c
cellid_000126517-1,Vs-m
cellid_000126518-1,Vd-c
cellid_000126519-1,Vs-m
cellid_000126520-1,Vs-m
cellid_000126521-1,Vd-c
cellid_000126522-1,Vs-m
cellid_000126523-1,Vs-m
cellid_000126524-1,Vs-m
cellid_000126525-1,Vs-m
cellid_000126526-1,Vs-m
cellid_000126528-1,Vd-c
cellid_000126529-1,Vd-c
cellid_000126530-1,Vd-c
cellid_000126531-1,Vs-m
cellid_000126532-1,Vs-m
cellid_000126533-1,Vs-m
cellid_000126534-1,Vs-m
cellid_000126535-1,Vd-c
cellid_000126536-1,Vd-c
cellid_000126537-1,Vs-m
cellid_000126538-1,Vd-c
cellid_000126539-1,Vs-m
cellid_000126540-1,Vs-m
cellid_000126541-1,Vs-m
cellid_000126542-1,Vd-c
cellid_000126543-1,Vd-c
cellid_000126544-1,Vs-m
cellid_000126545-1,Vs-m
cellid_000126546-1,Vs-m
cellid_000126547-1,Vd-c
cellid_000126548-1,Vs-m
cellid_000126549-1,Vs-m
cellid_000126550-1,Vs-m
cellid_000126551-1,Vd-c
cellid_000126552-1,Vd-c
cellid_000126553-1,Vs-m
cellid_000126554-1,Vd-c
cellid_000126555-1,Vd-c
cellid_000126556-1,Vd-c
cellid_000126557-1,Vs-m
cellid_000126558-1,Vs-m
cellid_000126559-1,Vd-c
cellid_000126560-1,Vs-m
cellid_000126561-1,Vs-m
cellid_000126563-1,Vd-c
cellid_000126564-1,Vs-m
cellid_000126565-1,Vd-c
cellid_000126566-1,Vs-m
cellid_000126567-1,Vs-m
cellid_000126568-1,Vs-m
cellid_000126569-1,Vd-c
cellid_000126570-1,Vd-c
cellid_000126571-1,Vs-m
cellid_000126572-1,Vs-m
cellid_000126573-1,Dc
cellid_000126574-1,Vd-c
cellid_000126575-1,Vs-m
cellid_000126576-1,Vd-c
cellid_000126577-1,Vs-m
cellid_000126578-1,Vd-c
cellid_000126580-1,Vd-c
cellid_000126581-1,Vs-m
cellid_000126582-1,Vs-m
cellid_000126583-1,Vs-m
cellid_000126584-1,Vs-m
cellid_000126585-1,Vs-m
cellid_000126586-1,Vs-m
cellid_000126587-1,Vd-c
cellid_000126588-1,Vs-m
cellid_000126589-1,Vs-m
cellid_000126590-1,Vs-m
cellid_000126591-1,Vd-c
cellid_000126592-1,Vd-c
cellid_000126593-1,Vd-c
cellid_000126594-1,Vd-c
cellid_000126595-1,Vd-c
cellid_000126596-1,Vs-m
cellid_000126597-1,Vs-m
cellid_000126598-1,Vs-m
cellid_000126599-1,Vd-c
cellid_000126600-1,Vd-c
cellid_000126601-1,Vd-c
cellid_000126602-1,Vs-m
cellid_000126603-1,Vs-m
cellid_000126604-1,Dc
cellid_000126605-1,Vs-m
cellid_000126606-1,Vs-m
cellid_000126607-1,Vd-c
cellid_000126608-1,Vs-m
cellid_000126609-1,Vd-c
cellid_000126610-1,Vd-c
cellid_000126611-1,Vd-c
cellid_000126612-1,Vd-c
cellid_000126613-1,Vs-m
cellid_000126615-1,Vd-c
cellid_000126616-1,Vd-c
cellid_000126617-1,Vs-m
cellid_000126618-1,Vs-m
cellid_000126619-1,Vs-m
cellid_000126620-1,Vs-m
cellid_000126621-1,Vs-m
cellid_000126622-1,Vd-c
cellid_000126623-1,Vs-m
cellid_000126624-1,Vs-m
cellid_000126625-1,Vd-c
cellid_000126626-1,Vs-m
cellid_000126627-1,Vd-c
cellid_000126628-1,Vs-m
cellid_000126629-1,Vd-c
cellid_000126630-1,Vs-m
cellid_000126631-1,Vs-m
cellid_000126632-1,Vs-m
cellid_000126633-1,Vd-c
cellid_000126634-1,Vs-m
cellid_000126635-1,Vs-m
cellid_000126636-1,Vs-m
cellid_000126637-1,Vs-m
cellid_000126638-1,Vs-m
cellid_000126639-1,Dc
cellid_000126640-1,Vs-m
cellid_000126641-1,Vs-m
cellid_000126642-1,Vs-m
cellid_000126643-1,Vs-m
cellid_000126645-1,Vs-m
cellid_000126646-1,Vd-c
cellid_000126647-1,Vd-c
cellid_000126648-1,Vs-m
cellid_000126649-1,Vs-m
cellid_000126650-1,Vs-m
cellid_000126651-1,Vd-c
cellid_000126652-1,Vs-m
cellid_000126653-1,Vs-m
cellid_000126654-1,Vs-m
cellid_000126655-1,Vs-m
cellid_000126656-1,Vd-c
cellid_000126657-1,Dm-3
cellid_000126658-1,Vs-m
cellid_000126659-1,Vs-m
cellid_000126660-1,Vs-m
cellid_000126661-1,Vs-m
cellid_000126662-1,Vs-m
cellid_000126663-1,Vs-m
cellid_000126664-1,Vd-c
cellid_000126665-1,Vs-m
