Barcode,Anatomical
cellid_000000905-1,Dm-3
cellid_000000906-1,Dm-3
cellid_000000907-1,Dm-3
cellid_000000908-1,Dm-3
cellid_000000909-1,Vd-r
cellid_000000910-1,Dm-3
cellid_000000911-1,Dm-3
cellid_000000912-1,Dm-3
cellid_000000913-1,Dm-3
cellid_000000914-1,Dm-3
cellid_000000915-1,Dm-3
cellid_000000916-1,Dm-3
cellid_000000917-1,Dm-3
cellid_000000918-1,Dm-3
cellid_000000919-1,Dm-3
cellid_000000920-1,Dm-3
cellid_000000921-1,Dm-3
cellid_000000922-1,Dm-3
cellid_000000923-1,Dm-3
cellid_000000924-1,Dm-3
cellid_000000925-1,Dm-3
cellid_000000926-1,Vd-r
cellid_000000927-1,Vd-r
cellid_000000928-1,Vd-r
cellid_000000929-1,Dm-3
cellid_000000930-1,Dm-3
cellid_000000931-1,Dm-3
cellid_000000932-1,Dm-3
cellid_000000933-1,Dm-3
cellid_000000934-1,Dm-3
cellid_000000935-1,Dm-3
cellid_000000936-1,Dm-3
cellid_000000937-1,Vd-r
cellid_000000938-1,Dm-3
cellid_000000939-1,Dm-3
cellid_000000940-1,Dm-3
cellid_000000941-1,Dm-3
cellid_000000942-1,Vd-r
cellid_000000943-1,Dm-3
cellid_000000944-1,Vd-r
cellid_000000945-1,Dm-3
cellid_000000946-1,Dm-3
cellid_000000947-1,Dm-3
cellid_000000948-1,Dm-3
cellid_000000949-1,Vd-r
cellid_000000950-1,Dm-3
cellid_000000951-1,Dm-3
cellid_000000952-1,Dm-3
cellid_000000953-1,Dm-3
cellid_000000954-1,Dm-3
cellid_000000955-1,Vd-r
cellid_000000956-1,Dm-3
cellid_000000957-1,Dm-3
cellid_000000958-1,Dm-3
cellid_000000959-1,Dm-3
cellid_000000960-1,Dm-3
cellid_000000961-1,Dm-3
cellid_000000962-1,Dm-3
cellid_000000963-1,Vd-r
cellid_000000964-1,Vd-r
cellid_000000965-1,Vd-r
cellid_000000966-1,Dm-3
cellid_000000967-1,Vd-r
cellid_000000968-1,Dm-3
cellid_000000969-1,Dm-3
cellid_000000970-1,Dm-3
cellid_000000971-1,Dm-3
cellid_000000972-1,Vd-r
cellid_000000973-1,Vd-r
cellid_000000975-1,Dm-3
cellid_000000976-1,Dm-3
cellid_000000977-1,Vd-r
cellid_000000978-1,Dm-3
cellid_000000980-1,Vd-r
cellid_000000981-1,Dm-3
cellid_000000982-1,Dm-3
cellid_000000984-1,Dm-3
cellid_000000985-1,Vd-r
cellid_000000986-1,Dm-3
cellid_000000987-1,Dm-3
cellid_000000988-1,Dm-3
cellid_000000989-1,Dm-3
cellid_000000990-1,Vd-r
cellid_000000991-1,Dm-3
cellid_000000992-1,Vd-r
cellid_000000993-1,Dm-3
cellid_000000994-1,Dm-3
cellid_000000995-1,Dm-3
cellid_000000996-1,Vd-r
cellid_000000997-1,Dm-3
cellid_000000998-1,Dm-3
cellid_000000999-1,Dm-3
cellid_000001000-1,Dm-3
cellid_000001001-1,Dm-3
cellid_000001002-1,Dm-3
cellid_000001003-1,Dm-3
cellid_000001004-1,Vd-r
cellid_000001005-1,Dm-3
cellid_000001006-1,Dm-3
cellid_000001007-1,Dm-3
cellid_000001008-1,Vd-r
cellid_000001009-1,Dm-3
cellid_000001010-1,Dm-3
cellid_000001011-1,Dm-3
cellid_000001012-1,Vd-r
cellid_000001013-1,Dm-3
cellid_000001014-1,Dm-3
cellid_000001015-1,Dm-3
cellid_000001017-1,Dm-3
cellid_000001018-1,Dm-3
cellid_000001019-1,Dm-3
cellid_000001022-1,Dm-3
cellid_000001023-1,Dm-3
cellid_000001024-1,Dm-3
cellid_000001025-1,Dm-3
cellid_000001026-1,Dm-3
cellid_000001027-1,Dm-3
cellid_000001028-1,Vd-r
cellid_000001029-1,Vd-r
cellid_000001031-1,Dm-3
cellid_000001032-1,Dm-3
cellid_000001033-1,Dm-3
cellid_000001035-1,Dm-3
cellid_000001036-1,Dm-3
cellid_000001037-1,Dm-3
cellid_000001038-1,Vd-r
cellid_000001039-1,Vd-r
cellid_000001041-1,Dm-3
cellid_000001042-1,Dm-3
cellid_000001043-1,Vd-r
cellid_000001044-1,Dm-3
cellid_000001045-1,Dm-3
cellid_000001046-1,Vd-r
cellid_000001047-1,Dm-3
cellid_000001048-1,Dm-3
cellid_000001049-1,Dm-3
cellid_000001050-1,Dm-3
cellid_000001051-1,Dm-3
cellid_000001052-1,Dm-3
cellid_000001053-1,Dm-3
cellid_000001054-1,Vd-r
cellid_000001055-1,Dm-3
cellid_000001056-1,Dm-3
cellid_000001057-1,Dm-3
cellid_000001058-1,Dm-3
cellid_000001059-1,Dm-3
cellid_000001060-1,Dm-3
cellid_000001061-1,Dm-3
cellid_000001062-1,Vd-r
cellid_000001064-1,Dm-1
cellid_000001065-1,Vd-r
cellid_000001066-1,Dm-1
cellid_000001067-1,Dm-1
cellid_000001068-1,Dm-1
cellid_000001070-1,Vd-r
cellid_000001071-1,Dm-1
cellid_000001072-1,Vd-r
cellid_000001073-1,Vd-r
cellid_000001074-1,Vd-r
cellid_000001075-1,Vd-r
cellid_000001076-1,Dm-1
cellid_000001077-1,Dm-1
cellid_000001078-1,Dm-1
cellid_000001079-1,Vd-r
cellid_000001080-1,Vd-r
cellid_000001081-1,Dm-1
cellid_000001083-1,Vd-r
cellid_000001084-1,Dm-1
cellid_000001086-1,Dm-1
cellid_000001088-1,Dm-1
cellid_000001089-1,Dm-1
cellid_000001091-1,Vd-r
cellid_000001092-1,Dm-1
cellid_000001093-1,Dm-1
cellid_000001095-1,Dm-1
cellid_000001096-1,Vd-r
cellid_000001097-1,Dm-1
cellid_000001098-1,Dm-1
cellid_000001099-1,Dm-1
cellid_000001100-1,Vd-r
cellid_000001101-1,Dm-1
cellid_000001103-1,Dm-1
cellid_000001104-1,Vd-r
cellid_000001105-1,Vd-r
cellid_000001107-1,Dm-1
cellid_000001108-1,Dm-1
cellid_000001110-1,Dm-1
cellid_000001111-1,Vd-r
cellid_000001113-1,Vd-r
cellid_000001114-1,Dm-1
cellid_000001115-1,Vd-r
cellid_000001117-1,Vd-r
cellid_000001118-1,Dm-1
cellid_000001120-1,Dm-1
cellid_000001122-1,Dm-1
cellid_000001123-1,Dm-1
cellid_000001124-1,Dm-1
cellid_000001126-1,Dm-1
cellid_000001129-1,Dm-1
cellid_000001130-1,Dm-1
cellid_000001131-1,Dm-1
cellid_000001132-1,Vd-r
cellid_000001133-1,Dm-1
cellid_000001138-1,Vd-r
cellid_000001140-1,Dm-1
cellid_000001141-1,Vd-r
cellid_000001142-1,Dm-1
cellid_000001143-1,Vd-r
cellid_000001144-1,Dm-1
cellid_000001145-1,Dm-1
cellid_000001146-1,Vd-r
cellid_000001147-1,Dm-1
cellid_000001149-1,Vd-r
cellid_000001150-1,Vd-r
cellid_000001151-1,Dm-1
cellid_000001152-1,Dm-1
cellid_000001154-1,Dm-1
cellid_000001156-1,Vd-r
cellid_000001157-1,Dm-1
cellid_000001158-1,Dm-1
cellid_000001159-1,Vd-r
cellid_000001160-1,Dm-1
cellid_000001161-1,Vd-r
cellid_000001162-1,Dm-1
cellid_000001163-1,Vd-r
cellid_000001165-1,Dm-1
cellid_000001166-1,Dm-1
cellid_000001167-1,Vd-r
cellid_000001168-1,Vd-r
cellid_000001169-1,Vd-r
cellid_000001170-1,Dm-1
cellid_000001172-1,Vd-r
cellid_000001173-1,Dm-1
cellid_000001175-1,Vd-r
cellid_000001176-1,Dm-1
cellid_000001177-1,Dm-1
cellid_000001178-1,Dm-1
cellid_000001179-1,Vd-r
cellid_000001181-1,Dm-1
cellid_000001182-1,Vd-r
cellid_000001183-1,Dm-1
cellid_000001184-1,Vd-r
cellid_000001186-1,Dm-1
cellid_000001187-1,Dm-1
cellid_000001189-1,Vd-r
cellid_000001191-1,Vd-r
cellid_000001192-1,Vd-r
cellid_000001193-1,Vd-r
cellid_000001195-1,Dm-1
cellid_000001197-1,Vd-r
cellid_000001199-1,Vd-r
cellid_000001200-1,Vd-r
cellid_000001201-1,Dm-1
cellid_000001202-1,Vd-r
cellid_000001203-1,Vd-r
cellid_000001204-1,Dm-1
cellid_000001205-1,Dm-1
cellid_000001206-1,Vd-r
cellid_000001207-1,Dm-1
cellid_000001208-1,Dm-1
cellid_000001209-1,Vd-r
cellid_000001212-1,Vd-r
cellid_000001214-1,Vd-r
cellid_000001216-1,Vd-r
cellid_000001217-1,Vd-r
cellid_000001218-1,Vd-r
cellid_000001219-1,Vd-r
cellid_000001224-1,Vd-r
cellid_000001225-1,Vd-r
cellid_000001226-1,Vd-r
cellid_000001227-1,Dm-1
cellid_000001228-1,Dm-1
cellid_000001230-1,Dm-1
cellid_000001232-1,Dm-1
cellid_000001233-1,Vd-r
cellid_000001234-1,Dm-1
cellid_000001235-1,Vd-r
cellid_000001238-1,Dm-1
cellid_000001239-1,Dm-1
cellid_000001240-1,Dm-1
cellid_000001241-1,Vd-r
cellid_000001244-1,Vd-r
cellid_000001245-1,Vd-r
cellid_000001246-1,Vd-r
cellid_000001247-1,Dm-1
cellid_000001248-1,Vd-r
cellid_000001249-1,Dm-1
cellid_000001250-1,Dm-1
cellid_000001251-1,Vd-r
cellid_000001252-1,Dm-1
cellid_000001253-1,Dm-1
cellid_000001254-1,Vd-r
cellid_000001255-1,Dm-1
cellid_000001257-1,Vd-r
cellid_000001258-1,Vd-r
cellid_000001259-1,Vd-r
cellid_000001260-1,Dm-1
cellid_000001261-1,Dm-1
cellid_000001262-1,Dm-1
cellid_000001263-1,Dm-1
cellid_000001264-1,Dm-1
cellid_000001265-1,Vd-r
cellid_000001266-1,Vd-r
cellid_000001267-1,Dm-1
cellid_000001268-1,Vd-r
cellid_000001269-1,Vd-r
cellid_000001270-1,Vd-r
cellid_000001271-1,Vd-r
cellid_000001272-1,Vd-r
cellid_000001273-1,Dm-1
cellid_000001275-1,Vd-r
cellid_000001277-1,Dm-1
cellid_000001278-1,Vd-r
cellid_000001280-1,Dm-1
cellid_000001281-1,Vd-r
cellid_000001283-1,Dm-1
cellid_000001284-1,Dm-1
cellid_000001285-1,Vd-r
cellid_000001286-1,Dm-1
cellid_000001287-1,Vd-r
cellid_000001288-1,Vd-r
cellid_000001290-1,Vd-r
cellid_000001291-1,Vd-r
cellid_000001292-1,Dm-1
cellid_000001293-1,Vd-r
cellid_000001294-1,Dm-1
cellid_000001295-1,Dm-1
cellid_000001296-1,Vd-r
cellid_000001297-1,Vd-r
cellid_000001299-1,Dm-1
cellid_000001300-1,Dm-1
cellid_000001305-1,Vd-r
cellid_000001307-1,Dm-1
cellid_000001308-1,Vd-r
cellid_000001309-1,Dm-1
cellid_000001310-1,Vd-r
cellid_000001312-1,Vd-r
cellid_000001313-1,Dm-1
cellid_000001315-1,Dm-1
cellid_000001316-1,Vd-r
cellid_000001319-1,Vd-r
cellid_000001320-1,Dm-1
cellid_000001321-1,Vd-r
cellid_000001322-1,Vd-r
cellid_000001323-1,Dm-1
cellid_000001324-1,Vd-r
cellid_000001325-1,Vd-r
cellid_000001326-1,Dm-1
cellid_000001331-1,Vd-r
cellid_000001333-1,Vd-r
cellid_000001336-1,Vd-r
cellid_000001338-1,Dm-1
cellid_000001339-1,Dm-1
cellid_000001341-1,Dm-1
cellid_000001343-1,Vd-r
cellid_000001344-1,Dm-1
cellid_000001345-1,Vd-r
cellid_000001347-1,Vd-r
cellid_000001348-1,Vd-r
cellid_000001350-1,Vd-r
cellid_000001351-1,Vd-r
cellid_000001352-1,Dm-1
cellid_000001354-1,Dm-1
cellid_000001355-1,Vd-r
cellid_000001356-1,Vd-r
cellid_000001357-1,Dm-1
cellid_000001358-1,Vd-r
cellid_000001359-1,Vd-r
cellid_000001360-1,Vd-r
cellid_000001361-1,Dm-1
cellid_000001363-1,Vd-r
cellid_000001364-1,Vd-r
cellid_000001365-1,Vd-r
cellid_000001367-1,Vd-r
cellid_000001368-1,Vd-r
cellid_000001370-1,Vd-r
cellid_000001371-1,Dm-1
cellid_000001372-1,Vd-r
cellid_000001375-1,Dm-1
cellid_000001376-1,Vd-r
cellid_000001377-1,Vd-r
cellid_000001378-1,Dm-1
cellid_000001379-1,Vd-r
cellid_000001380-1,Dm-1
cellid_000001381-1,Dm-1
cellid_000001382-1,Vd-r
cellid_000001384-1,Vd-r
cellid_000001385-1,Vd-r
cellid_000001386-1,Vd-r
cellid_000001387-1,Vd-r
cellid_000001388-1,Vd-r
cellid_000001390-1,Vd-r
cellid_000001391-1,Vd-r
cellid_000001393-1,Vd-r
cellid_000001395-1,Vd-r
cellid_000001397-1,Vd-r
cellid_000001399-1,Vd-r
cellid_000001401-1,Vd-r
cellid_000001402-1,Dm-1
cellid_000001403-1,Dm-1
cellid_000001405-1,Dm-1
cellid_000001406-1,Vd-r
cellid_000001408-1,Vd-r
cellid_000001411-1,Vd-r
cellid_000001412-1,Vd-r
cellid_000001413-1,Vd-r
cellid_000001415-1,Vd-r
cellid_000001416-1,Vd-r
cellid_000001418-1,Vd-r
cellid_000001419-1,Vd-r
cellid_000001420-1,Dm-1
cellid_000001422-1,Vd-r
cellid_000001423-1,Vd-r
cellid_000001424-1,Dm-1
cellid_000001425-1,Vd-r
cellid_000001426-1,Vd-r
cellid_000001427-1,Vd-r
cellid_000001428-1,Vd-r
cellid_000001432-1,Dm-1
cellid_000001433-1,Dm-1
cellid_000001436-1,Dm-1
cellid_000001437-1,Vd-r
cellid_000001438-1,Dm-1
cellid_000001439-1,Vd-r
cellid_000001440-1,Dm-1
cellid_000001441-1,Dm-1
cellid_000001442-1,Dm-1
cellid_000001443-1,Vd-r
cellid_000001444-1,Vd-r
cellid_000001445-1,Vd-r
cellid_000001448-1,Vd-r
cellid_000001449-1,Vd-r
cellid_000001451-1,Vd-r
cellid_000001452-1,Vd-r
cellid_000001453-1,Dm-1
cellid_000001454-1,Vd-r
cellid_000001456-1,Vd-r
cellid_000001458-1,Dm-1
cellid_000001460-1,Vd-r
cellid_000001462-1,Dm-1
cellid_000001463-1,Vd-r
cellid_000001464-1,Dm-1
cellid_000001466-1,Vd-r
cellid_000001467-1,Vd-r
cellid_000001469-1,Dm-1
cellid_000001471-1,Vd-r
cellid_000001472-1,Vd-r
cellid_000001473-1,Dm-1
cellid_000001474-1,Dm-1
cellid_000001475-1,Dm-1
cellid_000001476-1,Vd-r
cellid_000001477-1,Dm-1
cellid_000001479-1,Dm-1
cellid_000001480-1,Dm-1
cellid_000001481-1,Vd-r
cellid_000001482-1,Dm-1
cellid_000001483-1,Vd-r
cellid_000001485-1,Dm-1
cellid_000001486-1,Vd-r
cellid_000001487-1,Vd-r
cellid_000001488-1,Dm-1
cellid_000001490-1,Vd-r
cellid_000001492-1,Dm-1
cellid_000001493-1,Vd-r
cellid_000001494-1,Vd-r
cellid_000001495-1,Vd-r
cellid_000001497-1,Vd-r
cellid_000001499-1,Vd-r
cellid_000001501-1,Vd-r
cellid_000001502-1,Vd-r
cellid_000001503-1,Dm-1
cellid_000001505-1,Vd-r
cellid_000001507-1,Vd-r
cellid_000001508-1,Dm-1
cellid_000001509-1,Vd-r
cellid_000001510-1,Vd-r
cellid_000001511-1,Vd-r
cellid_000001512-1,Dm-1
cellid_000001513-1,Vd-r
cellid_000001514-1,Vd-r
cellid_000001516-1,Vd-r
cellid_000001517-1,Vd-r
cellid_000001518-1,Vd-r
cellid_000001519-1,Dm-1
cellid_000001522-1,Vd-r
cellid_000001524-1,Vd-r
cellid_000001525-1,Vd-r
cellid_000001526-1,Vd-r
cellid_000001527-1,Vd-r
cellid_000001529-1,Vd-r
cellid_000001532-1,Dm-1
cellid_000001533-1,Vd-r
cellid_000001534-1,Vd-r
cellid_000001535-1,Vd-r
cellid_000001536-1,Dm-1
cellid_000001537-1,Dm-1
cellid_000001538-1,Vd-r
cellid_000001539-1,Vd-r
cellid_000001540-1,Vd-r
cellid_000001543-1,Dm-1
cellid_000001544-1,Vd-r
cellid_000001546-1,Dm-1
cellid_000001547-1,Dm-1
cellid_000001548-1,Vd-r
cellid_000001550-1,Vd-r
cellid_000001552-1,Dm-1
cellid_000001553-1,Dm-1
cellid_000001555-1,Dm-1
cellid_000001556-1,Vd-r
cellid_000001557-1,Vd-r
cellid_000001558-1,Dm-1
cellid_000001559-1,Vd-r
cellid_000001560-1,Dm-1
cellid_000001562-1,Vd-r
cellid_000001563-1,Dm-1
cellid_000001564-1,Vd-r
cellid_000001565-1,Vd-r
cellid_000001567-1,Dm-1
cellid_000001568-1,Dm-1
cellid_000001569-1,Vd-r
cellid_000001570-1,Dm-1
cellid_000001571-1,Vd-r
cellid_000001572-1,Dm-1
cellid_000001573-1,Vd-r
cellid_000001575-1,Dm-1
cellid_000001576-1,Vd-r
cellid_000001577-1,Dm-1
cellid_000001578-1,Vd-r
cellid_000001580-1,Vd-r
cellid_000001581-1,Vd-r
cellid_000001582-1,Vd-r
cellid_000001585-1,Dm-1
cellid_000001586-1,Dm-1
cellid_000001587-1,Vd-r
cellid_000001588-1,Vd-r
cellid_000001589-1,Vd-r
cellid_000001590-1,Vd-r
cellid_000001591-1,Vd-r
cellid_000001593-1,Vd-r
cellid_000001594-1,Dm-1
cellid_000001596-1,Vd-r
cellid_000001597-1,Dm-1
cellid_000001598-1,Dm-1
cellid_000001600-1,Vd-r
cellid_000001601-1,Dm-1
cellid_000001602-1,Vd-r
cellid_000001603-1,Vd-r
cellid_000001604-1,Vd-r
cellid_000001606-1,Vd-r
cellid_000001607-1,Vd-r
cellid_000001608-1,Vd-r
cellid_000001609-1,Dm-1
cellid_000001610-1,Dm-1
cellid_000001611-1,Vd-r
cellid_000001612-1,Vd-r
cellid_000001614-1,Vd-r
cellid_000001616-1,Dm-1
cellid_000001618-1,Dm-1
cellid_000001622-1,Dm-1
cellid_000001623-1,Vd-r
cellid_000001625-1,Dm-1
cellid_000001626-1,Dm-1
cellid_000001627-1,Vd-r
cellid_000001628-1,Dm-1
cellid_000001630-1,Vd-r
cellid_000001635-1,Vd-r
cellid_000001636-1,Dm-1
cellid_000001637-1,Vd-r
cellid_000001638-1,Vd-r
cellid_000001639-1,Vd-r
cellid_000001640-1,Vd-r
cellid_000001641-1,Dm-1
cellid_000001642-1,Vd-r
cellid_000001643-1,Vd-r
cellid_000001644-1,Dm-1
cellid_000001645-1,Vd-r
cellid_000001647-1,Vd-r
cellid_000001648-1,Vd-r
cellid_000001649-1,Vd-r
cellid_000001651-1,Vd-r
cellid_000001652-1,Vd-r
cellid_000001653-1,Dm-1
cellid_000001654-1,Vd-r
cellid_000001656-1,Dm-1
cellid_000001657-1,Vd-r
cellid_000001658-1,Vd-r
cellid_000001660-1,Dm-1
cellid_000001661-1,Vd-r
cellid_000001662-1,Vd-r
cellid_000001663-1,Dm-1
cellid_000001664-1,Vd-r
cellid_000001665-1,Vd-r
cellid_000001666-1,Vd-r
cellid_000001667-1,Dm-1
cellid_000001670-1,Dm-1
cellid_000001671-1,Vd-r
cellid_000001673-1,Vd-r
cellid_000001674-1,Vd-r
cellid_000001675-1,Dm-1
cellid_000001676-1,Vd-r
cellid_000001677-1,Dm-1
cellid_000001678-1,Vd-r
cellid_000001679-1,Vd-r
cellid_000001682-1,Vd-r
cellid_000001684-1,Vd-r
cellid_000001685-1,Dm-1
cellid_000001686-1,Vd-r
cellid_000001687-1,Vd-r
cellid_000001688-1,Vd-r
cellid_000001689-1,Vd-r
cellid_000001691-1,Vd-r
cellid_000001693-1,Vd-r
cellid_000001694-1,Dm-1
cellid_000001695-1,Dm-1
cellid_000001696-1,Vd-r
cellid_000001697-1,Dm-1
cellid_000001699-1,Vd-r
cellid_000001700-1,Dm-1
cellid_000001702-1,Dm-1
cellid_000001703-1,Vd-r
cellid_000001704-1,Vd-r
cellid_000001705-1,Dm-1
cellid_000001708-1,Vd-r
cellid_000001709-1,Dm-1
cellid_000001711-1,Vd-r
cellid_000001712-1,Vd-r
cellid_000001713-1,Dm-1
cellid_000001714-1,Vd-r
cellid_000001715-1,Dm-1
cellid_000001716-1,Dm-1
cellid_000001718-1,Dm-1
cellid_000001719-1,Vd-r
cellid_000001721-1,Dm-1
cellid_000001723-1,Vd-r
cellid_000001724-1,Vd-r
cellid_000001725-1,Vd-r
cellid_000001726-1,Vd-r
cellid_000001727-1,Vd-r
cellid_000001728-1,Vd-r
cellid_000001729-1,Dm-1
cellid_000001730-1,Vd-r
cellid_000001731-1,Dm-1
cellid_000001732-1,Vd-r
cellid_000001733-1,Vd-r
cellid_000001734-1,Vd-r
cellid_000001735-1,Dm-1
cellid_000001737-1,Vd-r
cellid_000001738-1,Vd-r
cellid_000001739-1,Dm-1
cellid_000001741-1,Dm-1
cellid_000001742-1,Dm-1
cellid_000001743-1,Vd-r
cellid_000001746-1,Dm-1
cellid_000001747-1,Vd-r
cellid_000001748-1,Dm-1
cellid_000001750-1,Vd-r
cellid_000001751-1,Vd-r
cellid_000001753-1,Vd-r
cellid_000001754-1,Dm-1
cellid_000001755-1,Vd-r
cellid_000001756-1,Vd-r
cellid_000001757-1,Vd-r
cellid_000001758-1,Vd-r
cellid_000001759-1,Vd-r
cellid_000001761-1,Vd-r
cellid_000001763-1,Vd-r
cellid_000001764-1,Vd-r
cellid_000001765-1,Dm-1
cellid_000001766-1,Dm-1
cellid_000001769-1,Vd-r
cellid_000001771-1,Vd-r
cellid_000001772-1,Dm-1
cellid_000001774-1,Vd-r
cellid_000001775-1,Vd-r
cellid_000001776-1,Vd-r
cellid_000001777-1,Vd-r
cellid_000001779-1,Vd-r
cellid_000001780-1,Vd-r
cellid_000001781-1,Dm-1
cellid_000001782-1,Vd-r
cellid_000001784-1,Vd-r
cellid_000001786-1,Vd-r
cellid_000001787-1,Dm-1
cellid_000001788-1,Vd-r
cellid_000001790-1,Dm-1
cellid_000001791-1,Vd-r
cellid_000001792-1,Vd-r
cellid_000001793-1,Vd-r
cellid_000001794-1,Vd-r
cellid_000001795-1,Dm-1
cellid_000001796-1,Dm-1
cellid_000001798-1,Dm-1
cellid_000001799-1,Dm-1
cellid_000001801-1,Dm-1
cellid_000001806-1,Vd-r
cellid_000001807-1,Vd-r
cellid_000001808-1,Vd-r
cellid_000001809-1,Dm-1
cellid_000001811-1,Vd-r
cellid_000001812-1,Vd-r
cellid_000001813-1,Vd-r
cellid_000001816-1,Vd-r
cellid_000001817-1,Vd-r
cellid_000001819-1,Vd-r
cellid_000001820-1,Vd-r
cellid_000001821-1,Vd-r
cellid_000001822-1,Vd-r
cellid_000001823-1,Dm-1
cellid_000001824-1,Dm-1
cellid_000001825-1,Vd-r
cellid_000001826-1,Vd-r
cellid_000001827-1,Dm-1
cellid_000001828-1,Vd-r
cellid_000001829-1,Vd-r
cellid_000001830-1,Vd-r
cellid_000001831-1,Vd-r
cellid_000001832-1,Vd-r
cellid_000001833-1,Dm-1
cellid_000001834-1,Vd-r
cellid_000001836-1,Dm-1
cellid_000001837-1,Dm-1
cellid_000001838-1,Vd-r
cellid_000001839-1,Vd-r
cellid_000001840-1,Dm-1
cellid_000001841-1,Vd-r
cellid_000001843-1,Dm-1
cellid_000001844-1,Vd-r
cellid_000001845-1,Vd-r
cellid_000001846-1,Vd-r
cellid_000001847-1,Dm-1
cellid_000001848-1,Vd-r
cellid_000001849-1,Dm-1
cellid_000001850-1,Vd-r
cellid_000001851-1,Vd-r
cellid_000001852-1,Vd-r
cellid_000001853-1,Dm-1
cellid_000001854-1,Vd-r
cellid_000001855-1,Vd-r
cellid_000001856-1,Dm-1
cellid_000001857-1,Dm-1
cellid_000001858-1,Dm-1
cellid_000001860-1,Dm-1
cellid_000001861-1,Dm-1
cellid_000001862-1,Vd-r
cellid_000001864-1,Dm-1
cellid_000001866-1,Dm-1
cellid_000001867-1,Vd-r
cellid_000001868-1,Dm-1
cellid_000001870-1,Vd-r
cellid_000001872-1,Vd-r
cellid_000001873-1,Vd-r
cellid_000001874-1,Dm-1
cellid_000001875-1,Vd-r
cellid_000001876-1,Vd-r
cellid_000001878-1,Vd-r
cellid_000001879-1,Dm-1
cellid_000001880-1,Vd-r
cellid_000001882-1,Vd-r
cellid_000001884-1,Vd-r
cellid_000001885-1,Vd-r
cellid_000001888-1,Vd-r
cellid_000001890-1,Vd-r
cellid_000001892-1,Vd-r
cellid_000001893-1,Vd-r
cellid_000001895-1,Vd-r
cellid_000001896-1,Dm-1
cellid_000001897-1,Vd-r
cellid_000001898-1,Dm-1
cellid_000001899-1,Vd-r
cellid_000001900-1,Vd-r
cellid_000001901-1,Vd-r
cellid_000001902-1,Vd-r
cellid_000001903-1,Vd-r
cellid_000001904-1,Vd-r
cellid_000001905-1,Vd-r
cellid_000001907-1,Vd-r
cellid_000001908-1,Vd-r
cellid_000001910-1,Vd-r
cellid_000001913-1,Vd-r
cellid_000001914-1,Vd-r
cellid_000001915-1,Dm-1
cellid_000001916-1,Vd-r
cellid_000001917-1,Dm-1
cellid_000001919-1,Vd-r
cellid_000001920-1,Dm-1
cellid_000001921-1,Vd-r
cellid_000001923-1,Dm-1
cellid_000001925-1,Vd-r
cellid_000001926-1,Vd-r
cellid_000001927-1,Dm-1
cellid_000001928-1,Vd-r
cellid_000001929-1,Vd-r
cellid_000001930-1,Vd-r
cellid_000001931-1,Vd-r
cellid_000001932-1,Vd-r
cellid_000001933-1,Vd-r
cellid_000001934-1,Dm-1
cellid_000001935-1,Vd-r
cellid_000001936-1,Vd-r
cellid_000001937-1,Vd-r
cellid_000001938-1,Vd-r
cellid_000001940-1,Dm-1
cellid_000001941-1,Vd-r
cellid_000001942-1,Vd-r
cellid_000001943-1,Vd-r
cellid_000001944-1,Dm-1
cellid_000001945-1,Dm-1
cellid_000001946-1,Vd-r
cellid_000001948-1,Vd-r
cellid_000001949-1,Dm-1
cellid_000001950-1,Vd-r
cellid_000001951-1,Vd-r
cellid_000001953-1,Vd-r
cellid_000001954-1,Vd-r
cellid_000001955-1,Dm-1
cellid_000001956-1,Vd-r
cellid_000001957-1,Vd-r
cellid_000001958-1,Dm-1
cellid_000001959-1,Vd-r
cellid_000001960-1,Vd-r
cellid_000001962-1,Vd-r
cellid_000001963-1,Vd-r
cellid_000001964-1,Vd-r
cellid_000001965-1,Vd-r
cellid_000001966-1,Dm-1
cellid_000001967-1,Vd-r
cellid_000001969-1,Dm-1
cellid_000001971-1,Dm-1
cellid_000001972-1,Vd-r
cellid_000001973-1,Vd-r
cellid_000001974-1,Vd-r
cellid_000001975-1,Vd-r
cellid_000001977-1,Dm-1
cellid_000001978-1,Vd-r
cellid_000001979-1,Vd-r
cellid_000001980-1,Vd-r
cellid_000001981-1,Vd-r
cellid_000001982-1,Vd-r
cellid_000001983-1,Vd-r
cellid_000001987-1,Vd-r
cellid_000001988-1,Dm-1
cellid_000001989-1,Vd-r
cellid_000001991-1,Vd-r
cellid_000001992-1,Vd-r
cellid_000001994-1,Vd-r
cellid_000001995-1,Dm-1
cellid_000001996-1,Dm-1
cellid_000001997-1,Vd-r
cellid_000001998-1,Vd-r
cellid_000001999-1,Vd-r
cellid_000002000-1,Vd-r
cellid_000002001-1,Vd-r
cellid_000002002-1,Vd-r
cellid_000002003-1,Vd-r
cellid_000002004-1,Dm-1
cellid_000002005-1,Vd-r
cellid_000002006-1,Vd-r
cellid_000002007-1,Vd-r
cellid_000002008-1,Vd-r
cellid_000002010-1,Vd-r
cellid_000002011-1,Dm-1
cellid_000002012-1,Vd-r
cellid_000002013-1,Dm-1
cellid_000002015-1,Vd-r
cellid_000002016-1,Vd-r
cellid_000002018-1,Vd-r
cellid_000002019-1,Dm-1
cellid_000002020-1,Dm-1
cellid_000002022-1,Vd-r
cellid_000002023-1,Dm-1
cellid_000002024-1,Vd-r
cellid_000002025-1,Vd-r
cellid_000002026-1,Dm-1
cellid_000002027-1,Vd-r
