Barcode,Anatomical
cellid_000074924-1,Dl-v2
cellid_000074925-1,Dl-v2
cellid_000074927-1,Dl-v2
cellid_000074928-1,Dl-v2
cellid_000074930-1,Dl-v2
cellid_000074931-1,Dl-g
cellid_000074932-1,Dl-v2
cellid_000074933-1,Dl-v2
cellid_000074934-1,Dl-v2
cellid_000074935-1,Dl-g
cellid_000074936-1,Dl-v2
cellid_000074937-1,Dl-v2
cellid_000074938-1,Dl-v2
cellid_000074939-1,Dl-v2
cellid_000074941-1,Dl-v2
cellid_000074942-1,Dl-v2
cellid_000074943-1,Dl-g
cellid_000074944-1,Dl-v2
cellid_000074945-1,Dl-v2
cellid_000074946-1,Dl-v2
cellid_000074947-1,Dl-v2
cellid_000074948-1,Dl-v2
cellid_000074949-1,Dl-v2
cellid_000074950-1,Dl-v2
cellid_000074952-1,Dl-v2
cellid_000074953-1,Dl-v2
cellid_000074954-1,Dl-v2
cellid_000074955-1,Dl-v2
cellid_000074956-1,Dl-v2
cellid_000074957-1,Dl-v2
cellid_000074958-1,Dl-v2
cellid_000074960-1,Dl-v2
cellid_000074961-1,Dl-v2
cellid_000074962-1,Dl-v2
cellid_000074963-1,Dl-v2
cellid_000074964-1,Dl-g
cellid_000074965-1,Dl-v2
cellid_000074967-1,Dl-v2
cellid_000074969-1,Dl-v2
cellid_000074970-1,Dl-v2
cellid_000074971-1,Dl-v2
cellid_000074972-1,Dl-v2
cellid_000074973-1,Dl-v2
cellid_000074974-1,Dl-v2
cellid_000074975-1,Dl-v2
cellid_000074976-1,Dl-v2
cellid_000074977-1,Dl-v2
cellid_000074978-1,Dl-v2
cellid_000074980-1,Dl-v2
cellid_000074981-1,Dl-v2
cellid_000074982-1,Dl-v2
cellid_000074983-1,Dl-v2
cellid_000074984-1,Dl-v2
cellid_000074986-1,Dl-v2
cellid_000074987-1,Dl-v2
cellid_000074988-1,Dl-v2
cellid_000074989-1,Dl-v2
cellid_000074991-1,Dl-v2
cellid_000074992-1,Dl-v2
cellid_000074993-1,Dl-v2
cellid_000074995-1,Dl-v2
cellid_000074996-1,Dl-g
cellid_000074997-1,Dl-v2
cellid_000074998-1,Dl-v2
cellid_000075000-1,Dl-v2
cellid_000075001-1,Dl-v2
cellid_000075002-1,Dl-v2
cellid_000075003-1,Dl-v2
cellid_000075004-1,Dl-v2
cellid_000075005-1,Dl-v2
cellid_000075006-1,Dl-g
cellid_000075007-1,Dl-v2
cellid_000075008-1,Dl-v2
cellid_000075009-1,Dl-v2
cellid_000075010-1,Dl-v2
cellid_000075011-1,Dl-v2
cellid_000075012-1,Dl-v2
cellid_000075014-1,Dl-v2
cellid_000075015-1,Dl-v2
cellid_000075016-1,Dl-v2
cellid_000075017-1,Dl-v2
cellid_000075019-1,Dl-v2
cellid_000075020-1,Dl-v2
cellid_000075021-1,Dl-v2
cellid_000075023-1,Dl-v2
cellid_000075024-1,Dl-v2
cellid_000075025-1,Dl-v2
cellid_000075026-1,Dl-v2
cellid_000075027-1,Dl-v2
cellid_000075028-1,Dl-v2
cellid_000075029-1,Dl-v2
cellid_000075030-1,Dl-v2
cellid_000075031-1,Dl-v2
cellid_000075032-1,Dl-v2
cellid_000075033-1,Dl-v2
cellid_000075034-1,Dl-v2
cellid_000075035-1,Dl-v2
cellid_000075036-1,Dl-v2
cellid_000075037-1,Dl-v2
cellid_000075038-1,Dl-v2
cellid_000075039-1,Dl-v2
cellid_000075040-1,Dl-v2
cellid_000075041-1,Dl-v2
cellid_000075043-1,Dl-v2
cellid_000075044-1,Dl-v2
cellid_000075045-1,Dl-v2
cellid_000075046-1,Dl-v2
cellid_000075047-1,Dl-v2
cellid_000075048-1,Dl-v2
cellid_000075049-1,Dl-v2
cellid_000075050-1,Dl-v2
cellid_000075051-1,Dl-v2
cellid_000075053-1,Dl-v2
cellid_000075054-1,Dl-v2
cellid_000075056-1,Dl-v2
cellid_000075057-1,Dl-v2
cellid_000075058-1,Dl-v2
cellid_000075060-1,Dl-v2
cellid_000075061-1,Dl-v2
cellid_000075062-1,Dl-v2
cellid_000075063-1,Dl-v2
cellid_000075064-1,Dl-v2
cellid_000075065-1,Dl-v2
cellid_000075066-1,Dl-v2
cellid_000075067-1,Dl-v2
cellid_000075068-1,Dl-v2
cellid_000075069-1,Dl-v2
cellid_000075070-1,Dl-v2
cellid_000075071-1,Dl-v2
cellid_000075072-1,Dl-v2
cellid_000075074-1,Dl-v2
cellid_000075075-1,Dl-v2
cellid_000075078-1,Dl-v2
cellid_000075079-1,Dl-v2
cellid_000075080-1,Dl-v2
cellid_000075081-1,Dl-v2
cellid_000075082-1,Dl-v2
cellid_000075083-1,Dl-v2
cellid_000075084-1,Dl-v2
cellid_000075085-1,Dl-v2
cellid_000075086-1,Dl-v2
cellid_000075087-1,Dl-v2
cellid_000075088-1,Dl-v2
cellid_000075089-1,Dl-v2
cellid_000075090-1,Dl-v2
cellid_000075092-1,Dl-v2
cellid_000075093-1,Dl-v2
cellid_000075095-1,Dl-v2
cellid_000075096-1,Dl-v2
cellid_000075097-1,Dl-v2
cellid_000075098-1,Dl-v2
cellid_000075099-1,Dl-v2
cellid_000075100-1,Dl-v2
cellid_000075101-1,Dl-v2
cellid_000075103-1,Dl-v2
cellid_000075104-1,Dl-v2
cellid_000075105-1,Dl-v2
cellid_000075106-1,Dl-v2
cellid_000075107-1,Dl-v2
cellid_000075109-1,Dl-v2
cellid_000075110-1,Dl-v2
cellid_000075111-1,Dl-v2
cellid_000075112-1,Dl-v2
cellid_000075114-1,Dl-v2
cellid_000075115-1,Dl-v2
cellid_000075116-1,Dl-v2
cellid_000075117-1,Dl-v2
cellid_000075118-1,Dl-v2
cellid_000075119-1,Dl-v2
cellid_000075120-1,Dl-v2
cellid_000075121-1,Dl-v2
cellid_000075122-1,Dl-v2
cellid_000075123-1,Dl-v2
cellid_000075124-1,Dl-v2
cellid_000075125-1,Dl-v2
cellid_000075126-1,Dl-v2
cellid_000075127-1,Dl-v2
cellid_000075128-1,Dl-v2
cellid_000075129-1,Dl-v2
cellid_000075130-1,Dl-v2
cellid_000075132-1,Dl-v2
cellid_000075133-1,Dl-v2
cellid_000075134-1,Dl-v2
cellid_000075136-1,Dl-v2
cellid_000075137-1,Dl-v2
cellid_000075139-1,Dl-v2
cellid_000075140-1,Dl-v2
cellid_000075141-1,Dl-v2
cellid_000075142-1,Dl-v2
cellid_000075143-1,Dl-v2
cellid_000075144-1,Dl-v2
cellid_000075145-1,Dl-v2
cellid_000075146-1,Dl-v2
cellid_000075148-1,Dl-v2
cellid_000075149-1,Dl-v2
cellid_000075150-1,Dl-v2
cellid_000075151-1,Dl-v2
cellid_000075152-1,Dl-v2
cellid_000075153-1,Dl-g
cellid_000075154-1,Dl-v2
cellid_000075155-1,Dl-v2
cellid_000075156-1,Dl-v2
cellid_000075157-1,Dl-v2
cellid_000075158-1,Dl-v2
cellid_000075159-1,Dl-v2
cellid_000075160-1,Dl-v2
cellid_000075162-1,Dl-v2
cellid_000075163-1,Dl-v2
cellid_000075164-1,Dl-v2
cellid_000075165-1,Dl-v2
cellid_000075166-1,Dl-v2
cellid_000075167-1,Dl-v2
cellid_000075168-1,Dl-v2
cellid_000075169-1,Dl-v2
cellid_000075171-1,Dl-v2
cellid_000075172-1,Dl-v2
cellid_000075174-1,Dl-v2
cellid_000075176-1,Dl-v2
cellid_000075178-1,Dl-v2
cellid_000075179-1,Dl-v2
cellid_000075180-1,Dl-v2
cellid_000075181-1,Dl-v2
cellid_000075182-1,Dl-g
cellid_000075183-1,Dl-v2
cellid_000075185-1,Dl-v2
cellid_000075186-1,Dl-v2
cellid_000075187-1,Dl-v2
cellid_000075188-1,Dl-v2
cellid_000075189-1,Dl-v2
cellid_000075190-1,Dl-v2
cellid_000075192-1,Dl-v2
cellid_000075193-1,Dl-v2
cellid_000075194-1,Dl-v2
cellid_000075196-1,Dl-v2
cellid_000075197-1,Dl-v2
cellid_000075198-1,Dl-v2
cellid_000075199-1,Dl-v2
cellid_000075200-1,Dl-v2
cellid_000075201-1,Dl-v2
cellid_000075202-1,Dl-v2
cellid_000075204-1,Dl-v2
cellid_000075205-1,Dl-v2
cellid_000075207-1,Dl-v2
cellid_000075208-1,Dl-v2
cellid_000075209-1,Dl-v2
cellid_000075211-1,Dl-v2
cellid_000075212-1,Dl-g
cellid_000075213-1,Dl-v2
cellid_000075214-1,Dl-v2
cellid_000075215-1,Dl-v2
cellid_000075216-1,Dl-v2
cellid_000075217-1,Dl-g
cellid_000075219-1,Dl-v2
cellid_000075220-1,Dl-g
cellid_000075221-1,Dl-v2
cellid_000075222-1,Dl-v2
cellid_000075223-1,Dl-v2
cellid_000075224-1,Dl-v2
cellid_000075225-1,Dl-v2
cellid_000075226-1,Dl-v2
cellid_000075227-1,Dl-v2
cellid_000075228-1,Dl-v2
cellid_000075230-1,Dl-v2
cellid_000075231-1,Dl-v2
cellid_000075232-1,Dl-v2
cellid_000075235-1,Dl-v2
cellid_000075236-1,Dl-v2
cellid_000075237-1,Dl-v2
cellid_000075238-1,Dl-v2
cellid_000075239-1,Dl-v2
cellid_000075241-1,Dl-v2
cellid_000075242-1,Dl-v2
cellid_000075244-1,Dl-v2
cellid_000075245-1,Dl-v2
cellid_000075246-1,Dl-v2
cellid_000075247-1,Dl-v2
cellid_000075248-1,Dl-v2
cellid_000075249-1,Dl-v2
cellid_000075250-1,Dl-v2
cellid_000075251-1,Dl-v2
cellid_000075252-1,Dl-v2
cellid_000075253-1,Dl-v2
cellid_000075254-1,Dl-v2
cellid_000075255-1,Dl-v2
cellid_000075256-1,Dl-v2
cellid_000075257-1,Dl-g
cellid_000075258-1,Dl-v2
cellid_000075259-1,Dl-v2
cellid_000075260-1,Dl-v2
cellid_000075261-1,Dl-g
cellid_000075262-1,Dl-g
cellid_000075263-1,Dl-v2
cellid_000075264-1,Dl-g
cellid_000075265-1,Dl-v2
cellid_000075266-1,Dl-v2
cellid_000075267-1,Dl-v2
cellid_000075268-1,Dl-v2
cellid_000075269-1,Dl-v2
cellid_000075270-1,Dl-v2
cellid_000075271-1,Dl-g
cellid_000075272-1,Dl-g
cellid_000075273-1,Dl-v2
cellid_000075274-1,Dl-v2
cellid_000075275-1,Dl-v2
cellid_000075276-1,Dl-g
cellid_000075277-1,Dl-g
cellid_000075278-1,Dl-v2
cellid_000075279-1,Dl-v2
cellid_000075280-1,Dl-g
cellid_000075281-1,Dl-v2
cellid_000075282-1,Dl-v2
cellid_000075283-1,Dl-v2
cellid_000075284-1,Dl-v2
cellid_000075285-1,Dl-v2
cellid_000075286-1,Dl-v2
cellid_000075287-1,Dl-g
cellid_000075288-1,Dl-v2
cellid_000075289-1,Dl-g
cellid_000075290-1,Dl-v2
cellid_000075291-1,Dl-v2
cellid_000075292-1,Dl-g
cellid_000075293-1,Dl-g
cellid_000075294-1,Dl-g
cellid_000075295-1,Dl-g
cellid_000075296-1,Dl-v2
cellid_000075297-1,Dl-v2
cellid_000075298-1,Dl-g
cellid_000075299-1,Dl-v2
cellid_000075300-1,Dl-v2
cellid_000075301-1,Dl-v2
cellid_000075302-1,Dl-g
cellid_000075303-1,Dl-g
cellid_000075304-1,Dl-v2
cellid_000075305-1,Dl-g
cellid_000075306-1,Dl-g
cellid_000075307-1,Dl-g
cellid_000075308-1,Dl-v2
cellid_000075309-1,Dl-g
cellid_000075310-1,Dl-g
cellid_000075311-1,Dl-v2
cellid_000075312-1,Dl-v2
cellid_000075313-1,Dl-v2
cellid_000075314-1,Dl-v2
cellid_000075315-1,Dl-g
cellid_000075316-1,Dl-g
cellid_000075317-1,Dl-v2
cellid_000075318-1,Dl-g
cellid_000075319-1,Dl-v2
cellid_000075320-1,Dl-g
cellid_000075321-1,Dl-g
cellid_000075322-1,Dl-v2
cellid_000075323-1,Dl-v2
cellid_000075324-1,Dl-v2
cellid_000075325-1,Dl-v2
cellid_000075326-1,Dl-v2
cellid_000075327-1,Dl-v2
cellid_000075328-1,Dl-v2
cellid_000075329-1,Dl-v2
cellid_000075330-1,Dl-v2
cellid_000075331-1,Dl-v2
cellid_000075332-1,Dl-g
cellid_000075333-1,Dl-v2
cellid_000075334-1,Dl-v2
cellid_000075335-1,Dl-v2
cellid_000075336-1,Dl-v2
cellid_000075337-1,Dl-v2
cellid_000075338-1,Dl-v2
cellid_000075339-1,Dl-g
cellid_000075340-1,Dl-g
cellid_000075341-1,Dl-g
cellid_000075342-1,Dl-g
cellid_000075343-1,Dl-v2
cellid_000075344-1,Dl-g
cellid_000075345-1,Dl-g
cellid_000075346-1,Dl-g
cellid_000075347-1,Dl-g
cellid_000075348-1,Dl-v2
cellid_000075349-1,Dl-v2
cellid_000075350-1,Dl-v2
cellid_000075351-1,Dl-g
cellid_000075352-1,Dl-v2
cellid_000075353-1,Dl-g
cellid_000075354-1,Dl-g
cellid_000075355-1,Dl-v2
cellid_000075356-1,Dl-v2
cellid_000075357-1,Dl-g
cellid_000075358-1,Dl-g
cellid_000075359-1,Dl-g
cellid_000075360-1,Dl-g
cellid_000075361-1,Dl-v2
cellid_000075362-1,Dl-g
cellid_000075363-1,Dl-g
cellid_000075364-1,Dl-g
cellid_000075365-1,Dl-v2
cellid_000075366-1,Dl-v2
cellid_000075367-1,Dl-v2
cellid_000075368-1,Dl-g
cellid_000075369-1,Dl-v2
cellid_000075370-1,Dl-g
cellid_000075371-1,Dl-g
cellid_000075372-1,Dl-g
cellid_000075373-1,Dl-g
cellid_000075374-1,Dl-g
cellid_000075375-1,Dl-v2
cellid_000075376-1,Dl-v2
cellid_000075377-1,Dl-g
cellid_000075378-1,Dl-g
cellid_000075379-1,Dl-v2
cellid_000075380-1,Dl-g
cellid_000075381-1,Dl-g
cellid_000075382-1,Dl-g
cellid_000075383-1,Dl-g
cellid_000075384-1,Dl-v2
cellid_000075385-1,Dl-v2
cellid_000075386-1,Dl-g
cellid_000075387-1,Dl-g
cellid_000075388-1,Dl-v2
cellid_000075389-1,Dl-g
cellid_000075390-1,Dl-v2
cellid_000075391-1,Dl-g
cellid_000075392-1,Dl-v2
cellid_000075393-1,Dl-g
cellid_000075394-1,Dl-g
cellid_000075395-1,Dl-g
cellid_000075396-1,Dl-g
cellid_000075397-1,Dl-g
cellid_000075398-1,Dl-v2
cellid_000075399-1,Dl-g
cellid_000075400-1,Dl-v2
cellid_000075401-1,Dl-v2
cellid_000075402-1,Dl-v2
cellid_000075403-1,Dl-v2
cellid_000075404-1,Dl-v2
cellid_000075405-1,Dl-v2
cellid_000075406-1,Dl-g
cellid_000075407-1,Dl-g
cellid_000075408-1,Dl-v2
cellid_000075409-1,Dl-v2
cellid_000075410-1,Dl-v2
cellid_000075411-1,Dl-g
cellid_000075412-1,Dl-v2
cellid_000075413-1,Dl-g
cellid_000075414-1,Dl-v2
cellid_000075415-1,Dl-g
cellid_000075416-1,Dl-v2
cellid_000075417-1,Dl-g
cellid_000075418-1,Dl-g
cellid_000075419-1,Dl-v2
cellid_000075420-1,Dl-g
cellid_000075421-1,Dl-v2
cellid_000075422-1,Dl-v2
cellid_000075423-1,Dl-v2
cellid_000075424-1,Dl-v2
cellid_000075425-1,Dl-v2
cellid_000075426-1,Dl-v2
cellid_000075427-1,Dl-g
cellid_000075428-1,Dl-v2
cellid_000075429-1,Dl-v2
cellid_000075430-1,Dl-v2
cellid_000075431-1,Dl-v2
cellid_000075432-1,Dl-v2
cellid_000075433-1,Dl-g
cellid_000075434-1,Dl-g
cellid_000075435-1,Dl-v2
cellid_000075436-1,Dl-v2
cellid_000075437-1,Dl-v2
cellid_000075438-1,Dl-g
cellid_000075439-1,Dl-v2
cellid_000075440-1,Dl-g
cellid_000075441-1,Dl-v2
cellid_000075442-1,Dl-v2
cellid_000075443-1,Dl-g
cellid_000075444-1,Dl-g
cellid_000075445-1,Dl-g
cellid_000075446-1,Dl-v2
cellid_000075447-1,Dl-g
cellid_000075448-1,Dl-v2
cellid_000075449-1,Dl-g
cellid_000075450-1,Dl-v2
cellid_000075451-1,Dl-g
cellid_000075452-1,Dl-v2
cellid_000075453-1,Dl-v2
cellid_000075454-1,Dl-g
cellid_000075455-1,Dl-v2
cellid_000075456-1,Dl-g
cellid_000075457-1,Dl-g
cellid_000075458-1,Dl-v2
cellid_000075459-1,Dl-v2
cellid_000075460-1,Dl-g
cellid_000075461-1,Dl-v2
cellid_000075462-1,Dl-g
cellid_000075463-1,Dl-v2
cellid_000075464-1,Dl-g
cellid_000075465-1,Dl-v2
cellid_000075466-1,Dl-g
cellid_000075467-1,Dl-g
cellid_000075468-1,Dl-g
cellid_000075469-1,Dl-g
cellid_000075470-1,Dl-v2
cellid_000075471-1,Dl-g
cellid_000075472-1,Dl-v2
cellid_000075473-1,Dl-g
cellid_000075474-1,Dl-g
cellid_000075475-1,Dl-g
cellid_000075476-1,Dl-g
cellid_000075477-1,Dl-v2
cellid_000075478-1,Dl-g
cellid_000075479-1,Dl-v2
cellid_000075480-1,Dl-g
cellid_000075481-1,Dl-v2
cellid_000075482-1,Dl-v2
cellid_000075483-1,Dl-v2
cellid_000075484-1,Dl-v2
cellid_000075485-1,Dl-v2
cellid_000075486-1,Dl-g
cellid_000075487-1,Dl-g
cellid_000075488-1,Dl-v2
cellid_000075489-1,Dl-v2
cellid_000075490-1,Dl-v2
cellid_000075491-1,Dl-v2
cellid_000075492-1,Dl-g
cellid_000075493-1,Dl-g
cellid_000075494-1,Dl-v2
cellid_000075495-1,Dl-v2
cellid_000075496-1,Dl-v2
cellid_000075497-1,Dl-v2
cellid_000075498-1,Dl-v2
cellid_000075499-1,Dl-g
cellid_000075500-1,Dl-g
cellid_000075501-1,Dl-g
cellid_000075502-1,Dl-g
cellid_000075503-1,Dl-g
cellid_000075504-1,Dl-v2
cellid_000075505-1,Dl-v2
cellid_000075506-1,Dl-v2
cellid_000075507-1,Dl-g
cellid_000075508-1,Dl-v2
cellid_000075509-1,Dl-g
cellid_000075510-1,Dl-g
cellid_000075511-1,Dl-g
cellid_000075512-1,Dl-g
cellid_000075513-1,Dl-g
cellid_000075514-1,Dl-v2
cellid_000075515-1,Dl-v2
cellid_000075516-1,Dl-g
cellid_000075517-1,Dl-v2
cellid_000075518-1,Dl-g
cellid_000075519-1,Dl-v2
cellid_000075520-1,Dl-g
cellid_000075521-1,Dl-v2
cellid_000075522-1,Dl-g
cellid_000075523-1,Dl-g
cellid_000075524-1,Dl-g
cellid_000075525-1,Dl-g
cellid_000075526-1,Dl-g
cellid_000075527-1,Dl-g
cellid_000075528-1,Dl-v2
cellid_000075529-1,Dl-v2
cellid_000075530-1,Dl-g
cellid_000075531-1,Dl-g
cellid_000075532-1,Dl-g
cellid_000075533-1,Dl-v2
cellid_000075534-1,Dl-g
cellid_000075535-1,Dl-g
cellid_000075536-1,Dl-v2
cellid_000075537-1,Dl-v2
cellid_000075538-1,Dl-v2
cellid_000075539-1,Dl-g
cellid_000075540-1,Dl-v2
cellid_000075541-1,Dl-g
cellid_000075542-1,Dl-v2
cellid_000075543-1,Dl-g
cellid_000075544-1,Dl-g
cellid_000075545-1,Dl-g
cellid_000075546-1,Dl-g
cellid_000075547-1,Dl-g
cellid_000075548-1,Dl-g
cellid_000075549-1,Dl-v2
cellid_000075550-1,Dl-g
cellid_000075551-1,Dl-g
cellid_000075552-1,Dl-g
cellid_000075553-1,Dl-v2
cellid_000075554-1,Dl-v2
cellid_000075555-1,Dl-v2
cellid_000075556-1,Dl-v2
cellid_000075557-1,Dl-v2
cellid_000075558-1,Dl-v2
cellid_000075559-1,Dl-v2
cellid_000075560-1,Dl-v2
cellid_000075561-1,Dl-v2
cellid_000075562-1,Dl-g
cellid_000075563-1,Dl-v2
cellid_000075564-1,Dl-v2
cellid_000075565-1,Dl-g
cellid_000075566-1,Dl-v2
cellid_000075567-1,Dl-g
cellid_000075568-1,Dl-v2
cellid_000075569-1,Dl-g
cellid_000075570-1,Dl-v2
cellid_000075571-1,Dl-g
cellid_000075572-1,Dl-g
cellid_000075573-1,Dl-g
cellid_000075574-1,Dl-v2
cellid_000075575-1,Dl-v2
cellid_000075576-1,Dl-v2
cellid_000075577-1,Dl-g
cellid_000075578-1,Dl-g
cellid_000075579-1,Dl-g
cellid_000075580-1,Dl-v2
cellid_000075581-1,Dl-g
cellid_000075582-1,Dl-g
cellid_000075583-1,Dl-g
cellid_000075584-1,Dl-g
cellid_000075585-1,Dl-v2
cellid_000075586-1,Dl-v2
cellid_000075587-1,Dl-g
cellid_000075588-1,Dl-v2
cellid_000075589-1,Dl-g
cellid_000075590-1,Dl-v2
cellid_000075591-1,Dl-v2
cellid_000075592-1,Dl-g
cellid_000075593-1,Dl-v2
cellid_000075594-1,Dl-g
cellid_000075595-1,Dl-v2
cellid_000075596-1,Dl-g
cellid_000075597-1,Dl-v2
cellid_000075598-1,Dl-g
cellid_000075599-1,Dl-v2
cellid_000075600-1,Dl-g
cellid_000075601-1,Dl-v2
cellid_000075602-1,Dl-v2
cellid_000075603-1,Dl-g
cellid_000075604-1,Dl-g
cellid_000075605-1,Dl-g
cellid_000075606-1,Dl-v2
cellid_000075607-1,Dl-v2
cellid_000075608-1,Dl-v2
cellid_000075609-1,Dl-v2
cellid_000075610-1,Dl-g
cellid_000075611-1,Dl-g
cellid_000075612-1,Dl-v2
cellid_000075613-1,Dl-g
cellid_000075614-1,Dl-g
cellid_000075615-1,Dl-v2
cellid_000075616-1,Dl-v2
cellid_000075617-1,Dl-v2
cellid_000075618-1,Dl-g
cellid_000075619-1,Dl-v2
cellid_000075620-1,Dl-v2
cellid_000075621-1,Dl-g
cellid_000075622-1,Dl-g
cellid_000075623-1,Dl-v2
cellid_000075624-1,Dl-g
cellid_000075625-1,Dl-g
cellid_000075626-1,Dl-v2
cellid_000075627-1,Dl-g
cellid_000075628-1,Dl-g
cellid_000075629-1,Dl-g
cellid_000075630-1,Dl-v2
cellid_000075631-1,Dl-g
cellid_000075632-1,Dl-g
cellid_000075633-1,Dl-g
cellid_000075634-1,Dl-g
cellid_000075635-1,Dl-g
cellid_000075636-1,Dl-g
cellid_000075637-1,Dl-v2
cellid_000075638-1,Dl-g
cellid_000075639-1,Dl-v2
cellid_000075640-1,Dl-v2
cellid_000075641-1,Dl-g
cellid_000075642-1,Dl-v2
cellid_000075643-1,Dl-g
cellid_000075644-1,Dl-g
cellid_000075645-1,Dl-g
cellid_000075646-1,Dl-g
cellid_000075647-1,Dl-g
cellid_000075648-1,Dl-g
cellid_000075649-1,Dl-v2
cellid_000075650-1,Dl-g
cellid_000075651-1,Dl-g
cellid_000075652-1,Dl-v2
cellid_000075653-1,Dl-g
cellid_000075654-1,Dl-g
cellid_000075655-1,Dl-v2
cellid_000075656-1,Dl-g
cellid_000075657-1,Dl-v2
cellid_000075658-1,Dl-v2
cellid_000075659-1,Dl-g
cellid_000075660-1,Dl-g
cellid_000075661-1,Dl-g
cellid_000075662-1,Dl-g
cellid_000075663-1,Dl-v2
cellid_000075664-1,Dl-g
cellid_000075665-1,Dl-g
cellid_000075666-1,Dl-g
cellid_000075667-1,Dl-v2
cellid_000075668-1,Dl-v2
cellid_000075669-1,Dl-g
cellid_000075670-1,Dl-g
cellid_000075671-1,Dl-g
cellid_000075672-1,Dl-g
cellid_000075673-1,Dl-v2
cellid_000075674-1,Dl-g
cellid_000075675-1,Dl-v2
cellid_000075676-1,Dl-v2
cellid_000075677-1,Dl-g
cellid_000075678-1,Dl-g
cellid_000075679-1,Dl-g
cellid_000075680-1,Dl-g
cellid_000075681-1,Dl-g
cellid_000075682-1,Dl-v2
cellid_000075683-1,Dl-v2
cellid_000075684-1,Dl-v2
cellid_000075685-1,Dl-g
cellid_000075686-1,Dl-v2
cellid_000075687-1,Dl-v2
cellid_000075688-1,Dl-v2
cellid_000075689-1,Dl-g
cellid_000075690-1,Dl-v2
cellid_000075691-1,Dl-g
cellid_000075692-1,Dl-g
cellid_000075693-1,Dl-v2
cellid_000075694-1,Dl-v2
cellid_000075695-1,Dl-v2
cellid_000075696-1,Dl-g
cellid_000075697-1,Dl-v2
cellid_000075698-1,Dl-g
cellid_000075699-1,Dl-g
cellid_000075700-1,Dl-v2
cellid_000075701-1,Dl-v2
cellid_000075702-1,Dl-g
cellid_000075703-1,Dl-g
cellid_000075704-1,Dl-v2
cellid_000075705-1,Dl-v2
cellid_000075706-1,Dl-v2
cellid_000075708-1,Dl-g
cellid_000075709-1,Dl-g
cellid_000075710-1,Dl-v2
cellid_000075711-1,Dl-v2
cellid_000075712-1,Dl-g
cellid_000075713-1,Dl-v2
cellid_000075714-1,Dl-v2
cellid_000075715-1,Dl-v2
cellid_000075716-1,Dl-g
cellid_000075717-1,Dl-v2
cellid_000075718-1,Dl-g
cellid_000075719-1,Dl-g
cellid_000075720-1,Dl-g
cellid_000075721-1,Dl-g
cellid_000075722-1,Dl-g
cellid_000075723-1,Dl-v2
cellid_000075724-1,Dl-g
cellid_000075725-1,Dl-v2
cellid_000075726-1,Dl-g
cellid_000075727-1,Dl-g
cellid_000075728-1,Dl-g
cellid_000075729-1,Dl-g
cellid_000075730-1,Dl-g
cellid_000075731-1,Dl-v2
cellid_000075732-1,Dl-g
cellid_000075733-1,Dl-g
cellid_000075734-1,Dl-v2
cellid_000075735-1,Dl-g
cellid_000075736-1,Dl-g
cellid_000075737-1,Dl-g
cellid_000075738-1,Dl-g
cellid_000075739-1,Dl-v2
cellid_000075740-1,Dl-v2
cellid_000075741-1,Dl-v2
cellid_000075742-1,Dl-g
cellid_000075743-1,Dl-v2
cellid_000075744-1,Dl-g
cellid_000075745-1,Dl-v2
cellid_000075746-1,Dl-v2
cellid_000075747-1,Dl-g
cellid_000075748-1,Dl-v2
cellid_000075749-1,Dl-v2
cellid_000075750-1,Dl-g
cellid_000075751-1,Dl-v2
cellid_000075752-1,Dl-g
cellid_000075753-1,Dl-g
cellid_000075754-1,Dl-v2
cellid_000075755-1,Dl-v2
cellid_000075756-1,Dl-g
cellid_000075757-1,Dl-g
cellid_000075758-1,Dl-v2
cellid_000075759-1,Dl-g
cellid_000075760-1,Dl-v2
cellid_000075761-1,Dl-g
cellid_000075762-1,Dl-g
cellid_000075763-1,Dl-g
cellid_000075764-1,Dl-g
cellid_000075765-1,Dl-v2
cellid_000075766-1,Dl-v2
cellid_000075767-1,Dl-g
cellid_000075768-1,Dl-g
cellid_000075769-1,Dl-g
cellid_000075770-1,Dl-v2
cellid_000075771-1,Dl-g
cellid_000075772-1,Dl-v2
cellid_000075773-1,Dl-g
cellid_000075774-1,Dl-g
cellid_000075775-1,Dl-g
cellid_000075776-1,Dl-g
cellid_000075777-1,Dl-v2
cellid_000075778-1,Dl-g
cellid_000075779-1,Dl-g
cellid_000075780-1,Dl-v2
cellid_000075781-1,Dl-g
cellid_000075782-1,Dl-v2
cellid_000075783-1,Dl-v2
cellid_000075784-1,Dl-g
cellid_000075785-1,Dl-v2
cellid_000075786-1,Dl-v2
cellid_000075787-1,Dl-v2
cellid_000075788-1,Dl-v2
cellid_000075789-1,Dl-g
cellid_000075790-1,Dl-g
cellid_000075791-1,Dl-g
cellid_000075792-1,Dl-g
cellid_000075793-1,Dl-g
cellid_000075794-1,Dl-v2
cellid_000075795-1,Dl-g
cellid_000075796-1,Dl-g
cellid_000075797-1,Dl-v2
cellid_000075798-1,Dl-v2
cellid_000075799-1,Dl-g
cellid_000075800-1,Dl-g
cellid_000075801-1,Dl-v2
cellid_000075802-1,Dl-v2
cellid_000075803-1,Dl-v2
cellid_000075804-1,Dl-g
cellid_000075805-1,Dl-g
cellid_000075806-1,Dl-g
cellid_000075807-1,Dl-g
cellid_000075808-1,Dl-g
cellid_000075809-1,Dl-g
cellid_000075810-1,Dl-v2
cellid_000075811-1,Dl-g
cellid_000075812-1,Dl-v2
