Barcode,Coltan DIssection
cellid_000042430-1,included
cellid_000042431-1,included
cellid_000042432-1,included
cellid_000042433-1,included
cellid_000042434-1,included
cellid_000042436-1,included
cellid_000042437-1,included
cellid_000042438-1,included
cellid_000042439-1,included
cellid_000042440-1,included
cellid_000042441-1,included
cellid_000042442-1,included
cellid_000042443-1,included
cellid_000042444-1,included
cellid_000042445-1,included
cellid_000042446-1,included
cellid_000042447-1,included
cellid_000042449-1,included
cellid_000042450-1,included
cellid_000042451-1,included
cellid_000042452-1,included
cellid_000042453-1,included
cellid_000042455-1,included
cellid_000042456-1,included
cellid_000042457-1,included
cellid_000042458-1,included
cellid_000042459-1,included
cellid_000042460-1,included
cellid_000042461-1,included
cellid_000042463-1,included
cellid_000042464-1,included
cellid_000042465-1,included
cellid_000042466-1,included
cellid_000042467-1,included
cellid_000042468-1,included
cellid_000042469-1,included
cellid_000042470-1,included
cellid_000042472-1,included
cellid_000042473-1,included
cellid_000042474-1,included
cellid_000042475-1,included
cellid_000042476-1,included
cellid_000042477-1,included
cellid_000042478-1,included
cellid_000042479-1,included
cellid_000042480-1,included
cellid_000042481-1,included
cellid_000042482-1,included
cellid_000042483-1,included
cellid_000042485-1,included
cellid_000042486-1,included
cellid_000042487-1,included
cellid_000042488-1,included
cellid_000042490-1,included
cellid_000042493-1,included
cellid_000042494-1,included
cellid_000042495-1,included
cellid_000042496-1,included
cellid_000042497-1,included
cellid_000042498-1,included
cellid_000042499-1,included
cellid_000042500-1,included
cellid_000042501-1,included
cellid_000042503-1,included
cellid_000042504-1,included
cellid_000042505-1,included
cellid_000042506-1,included
cellid_000042507-1,included
cellid_000042508-1,included
cellid_000042509-1,included
cellid_000042510-1,included
cellid_000042511-1,included
cellid_000042512-1,included
cellid_000042513-1,included
cellid_000042514-1,included
cellid_000042515-1,included
cellid_000042517-1,included
cellid_000042518-1,included
cellid_000042519-1,included
cellid_000042520-1,included
cellid_000042521-1,included
cellid_000042522-1,included
cellid_000042523-1,included
cellid_000042524-1,included
cellid_000042525-1,included
cellid_000042526-1,included
cellid_000042527-1,included
cellid_000042528-1,included
cellid_000042529-1,included
cellid_000042530-1,included
cellid_000042531-1,included
cellid_000042533-1,included
cellid_000042534-1,included
cellid_000042535-1,included
cellid_000042537-1,included
cellid_000042538-1,included
cellid_000042539-1,included
cellid_000042540-1,included
cellid_000042542-1,included
cellid_000042543-1,included
cellid_000042545-1,included
cellid_000042546-1,included
cellid_000042547-1,included
cellid_000042548-1,included
cellid_000042550-1,included
cellid_000042551-1,included
cellid_000042553-1,included
cellid_000042554-1,included
cellid_000042555-1,included
cellid_000042557-1,included
cellid_000042558-1,included
cellid_000042559-1,included
cellid_000042560-1,included
cellid_000042561-1,included
cellid_000042562-1,included
cellid_000042563-1,included
cellid_000042564-1,included
cellid_000042565-1,included
cellid_000042566-1,included
cellid_000042567-1,included
cellid_000042568-1,included
cellid_000042569-1,included
cellid_000042570-1,included
cellid_000042571-1,included
cellid_000042572-1,included
cellid_000042573-1,included
cellid_000042574-1,included
cellid_000042575-1,included
cellid_000042576-1,included
cellid_000042578-1,included
cellid_000042579-1,included
cellid_000042581-1,included
cellid_000042582-1,included
cellid_000042583-1,included
cellid_000042584-1,included
cellid_000042586-1,included
cellid_000042588-1,included
cellid_000042589-1,included
cellid_000042590-1,included
cellid_000042591-1,included
cellid_000042592-1,included
cellid_000042593-1,included
cellid_000042595-1,included
cellid_000042597-1,included
cellid_000042598-1,included
cellid_000042599-1,included
cellid_000042600-1,included
cellid_000042601-1,included
cellid_000042602-1,included
cellid_000042604-1,included
cellid_000042605-1,included
cellid_000042606-1,included
cellid_000042607-1,included
cellid_000042608-1,included
cellid_000042609-1,included
cellid_000042610-1,included
cellid_000042611-1,included
cellid_000042613-1,included
cellid_000042614-1,included
cellid_000042615-1,included
cellid_000042616-1,included
cellid_000042617-1,included
cellid_000042618-1,included
cellid_000042619-1,included
cellid_000042620-1,included
cellid_000042621-1,included
cellid_000042624-1,included
cellid_000042625-1,included
cellid_000042626-1,included
cellid_000042627-1,included
cellid_000042628-1,included
cellid_000042629-1,included
cellid_000042630-1,included
cellid_000042631-1,included
cellid_000042633-1,included
cellid_000042634-1,included
cellid_000042635-1,included
cellid_000042636-1,included
cellid_000042637-1,included
cellid_000042638-1,included
cellid_000042639-1,included
cellid_000042641-1,included
cellid_000042642-1,included
cellid_000042643-1,included
cellid_000042644-1,included
cellid_000042645-1,included
cellid_000042647-1,included
cellid_000042648-1,included
cellid_000042649-1,included
cellid_000042651-1,included
cellid_000042652-1,included
cellid_000042653-1,included
cellid_000042654-1,included
cellid_000042655-1,included
cellid_000042656-1,included
cellid_000042657-1,included
cellid_000042659-1,included
cellid_000042660-1,included
cellid_000042661-1,included
cellid_000042662-1,included
cellid_000042663-1,included
cellid_000042664-1,included
cellid_000042665-1,included
cellid_000042666-1,included
cellid_000042667-1,included
cellid_000042668-1,included
cellid_000042669-1,included
cellid_000042670-1,included
cellid_000042671-1,included
cellid_000042672-1,included
cellid_000042673-1,included
cellid_000042674-1,included
cellid_000042677-1,included
cellid_000042678-1,included
cellid_000042679-1,included
cellid_000042680-1,included
cellid_000042681-1,included
cellid_000042682-1,included
cellid_000042683-1,included
cellid_000042684-1,included
cellid_000042685-1,included
cellid_000042686-1,included
cellid_000042687-1,included
cellid_000042688-1,included
cellid_000042689-1,included
cellid_000042690-1,included
cellid_000042691-1,included
cellid_000042692-1,included
cellid_000042693-1,included
cellid_000042694-1,included
cellid_000042695-1,included
cellid_000042696-1,included
cellid_000042698-1,included
cellid_000042699-1,included
cellid_000042700-1,included
cellid_000042701-1,included
cellid_000042702-1,included
cellid_000042704-1,included
cellid_000042705-1,included
cellid_000042706-1,included
cellid_000042707-1,included
cellid_000042709-1,included
cellid_000042710-1,included
cellid_000042711-1,included
cellid_000042712-1,included
cellid_000042714-1,included
cellid_000042715-1,included
cellid_000042716-1,included
cellid_000042717-1,included
cellid_000042718-1,included
cellid_000042719-1,included
cellid_000042720-1,included
cellid_000042721-1,included
cellid_000042722-1,included
cellid_000042723-1,included
cellid_000042724-1,included
cellid_000042725-1,included
cellid_000042726-1,included
cellid_000042727-1,included
cellid_000042729-1,included
cellid_000042730-1,included
cellid_000042731-1,included
cellid_000042732-1,included
cellid_000042733-1,included
cellid_000042734-1,included
cellid_000042735-1,included
cellid_000042736-1,included
cellid_000042738-1,included
cellid_000042739-1,included
cellid_000042740-1,included
cellid_000042741-1,included
cellid_000042742-1,included
cellid_000042743-1,included
cellid_000042744-1,included
cellid_000042745-1,included
cellid_000042746-1,included
cellid_000042747-1,included
cellid_000042749-1,included
cellid_000042750-1,included
cellid_000042751-1,included
cellid_000042752-1,included
cellid_000042753-1,included
cellid_000042754-1,included
cellid_000042755-1,included
cellid_000042756-1,included
cellid_000042758-1,included
cellid_000042759-1,included
cellid_000042760-1,included
cellid_000042761-1,included
cellid_000042762-1,included
cellid_000042764-1,included
cellid_000042765-1,included
cellid_000042768-1,included
cellid_000042769-1,included
cellid_000042770-1,included
cellid_000042771-1,included
cellid_000042772-1,included
cellid_000042773-1,included
cellid_000042774-1,included
cellid_000042775-1,included
cellid_000042776-1,included
cellid_000042778-1,included
cellid_000042780-1,included
cellid_000042781-1,included
cellid_000042783-1,included
cellid_000042785-1,included
cellid_000042786-1,included
cellid_000042787-1,included
cellid_000042788-1,included
cellid_000042789-1,included
cellid_000042791-1,included
cellid_000042793-1,included
cellid_000042794-1,included
cellid_000042796-1,included
cellid_000042797-1,included
cellid_000042798-1,included
cellid_000042799-1,included
cellid_000042800-1,included
cellid_000042802-1,included
cellid_000042803-1,included
cellid_000042804-1,included
cellid_000042805-1,included
cellid_000042806-1,included
cellid_000042807-1,included
cellid_000042808-1,included
cellid_000042809-1,included
cellid_000042810-1,included
cellid_000042811-1,included
cellid_000042812-1,included
cellid_000042813-1,included
cellid_000042815-1,included
cellid_000042816-1,included
cellid_000042817-1,included
cellid_000042818-1,included
cellid_000042819-1,included
cellid_000042820-1,included
cellid_000042821-1,included
cellid_000042822-1,included
cellid_000042823-1,included
cellid_000042824-1,included
cellid_000042825-1,included
cellid_000042826-1,included
cellid_000042827-1,included
cellid_000042828-1,included
cellid_000042829-1,included
cellid_000042830-1,included
cellid_000042831-1,included
cellid_000042832-1,included
cellid_000042833-1,included
cellid_000042834-1,included
cellid_000042835-1,included
cellid_000042836-1,included
cellid_000042837-1,included
cellid_000042838-1,included
cellid_000042839-1,included
cellid_000042840-1,included
cellid_000042842-1,included
cellid_000042843-1,included
cellid_000042845-1,included
cellid_000042846-1,included
cellid_000042848-1,included
cellid_000042849-1,included
cellid_000042850-1,included
cellid_000042851-1,included
cellid_000042852-1,included
cellid_000042853-1,included
cellid_000042855-1,included
cellid_000042856-1,included
cellid_000042857-1,included
cellid_000042858-1,included
cellid_000042859-1,included
cellid_000042860-1,included
cellid_000042861-1,included
cellid_000042862-1,included
cellid_000042864-1,included
cellid_000042865-1,included
cellid_000042866-1,included
cellid_000042867-1,included
cellid_000042869-1,included
cellid_000042870-1,included
cellid_000042872-1,included
cellid_000042873-1,included
cellid_000042874-1,included
cellid_000042876-1,included
cellid_000042877-1,included
cellid_000042878-1,included
cellid_000042879-1,included
cellid_000042880-1,included
cellid_000042882-1,included
cellid_000042883-1,included
cellid_000042885-1,included
cellid_000042886-1,included
cellid_000042887-1,included
cellid_000042888-1,included
cellid_000042889-1,included
cellid_000042890-1,included
cellid_000042891-1,included
cellid_000042892-1,included
cellid_000042893-1,included
cellid_000042894-1,included
cellid_000042895-1,included
cellid_000042896-1,included
cellid_000042897-1,included
cellid_000042898-1,included
cellid_000042899-1,included
cellid_000042900-1,included
cellid_000042901-1,included
cellid_000042902-1,included
cellid_000042903-1,included
cellid_000042904-1,included
cellid_000042905-1,included
cellid_000042906-1,included
cellid_000042907-1,included
cellid_000042908-1,included
cellid_000042909-1,included
cellid_000042910-1,included
cellid_000042911-1,included
cellid_000042912-1,included
cellid_000042913-1,included
cellid_000042914-1,included
cellid_000042915-1,included
cellid_000042916-1,included
cellid_000042917-1,included
cellid_000042918-1,included
cellid_000042919-1,included
cellid_000042921-1,included
cellid_000042922-1,included
cellid_000042923-1,included
cellid_000042924-1,included
cellid_000042925-1,included
cellid_000042926-1,included
cellid_000042927-1,included
cellid_000042928-1,included
cellid_000042929-1,included
cellid_000042930-1,included
cellid_000042932-1,included
cellid_000042933-1,included
cellid_000042934-1,included
cellid_000042935-1,included
cellid_000042936-1,included
cellid_000042937-1,included
cellid_000042938-1,included
cellid_000042939-1,included
cellid_000042941-1,included
cellid_000042942-1,included
cellid_000042943-1,included
cellid_000042944-1,included
cellid_000042945-1,included
cellid_000042946-1,included
cellid_000042947-1,included
cellid_000042948-1,included
cellid_000042949-1,included
cellid_000042950-1,included
cellid_000042952-1,included
cellid_000042954-1,included
cellid_000042955-1,included
cellid_000042957-1,included
cellid_000042958-1,included
cellid_000042959-1,included
cellid_000042960-1,included
cellid_000042961-1,included
cellid_000042962-1,included
cellid_000042963-1,included
cellid_000042964-1,included
cellid_000042965-1,included
cellid_000042966-1,included
cellid_000042967-1,included
cellid_000042968-1,included
cellid_000042969-1,included
cellid_000042970-1,included
cellid_000042971-1,included
cellid_000042972-1,included
cellid_000042973-1,included
cellid_000042974-1,included
cellid_000042975-1,included
cellid_000042976-1,included
cellid_000042977-1,included
cellid_000042978-1,included
cellid_000042979-1,included
cellid_000042981-1,included
cellid_000042982-1,included
cellid_000042983-1,included
cellid_000042984-1,included
cellid_000042985-1,included
cellid_000042986-1,included
cellid_000042987-1,included
cellid_000042988-1,included
cellid_000042989-1,included
cellid_000042990-1,included
cellid_000042991-1,included
cellid_000042992-1,included
cellid_000042993-1,included
cellid_000042994-1,included
cellid_000042996-1,included
cellid_000042997-1,included
cellid_000042998-1,included
cellid_000043000-1,included
cellid_000043001-1,included
cellid_000043002-1,included
cellid_000043003-1,included
cellid_000043004-1,included
cellid_000043005-1,included
cellid_000043006-1,included
cellid_000043008-1,included
cellid_000043009-1,included
cellid_000043010-1,included
cellid_000043011-1,included
cellid_000043013-1,included
cellid_000043015-1,included
cellid_000043016-1,included
cellid_000043017-1,included
cellid_000043018-1,included
cellid_000043020-1,included
cellid_000043021-1,included
cellid_000043022-1,included
cellid_000043023-1,included
cellid_000043024-1,included
cellid_000043025-1,included
cellid_000043026-1,included
cellid_000043028-1,included
cellid_000043029-1,included
cellid_000043030-1,included
cellid_000043031-1,included
cellid_000043032-1,included
cellid_000043033-1,included
cellid_000043034-1,included
cellid_000043035-1,included
cellid_000043037-1,included
cellid_000043039-1,included
cellid_000043040-1,included
cellid_000043041-1,included
cellid_000043042-1,included
cellid_000043043-1,included
cellid_000043044-1,included
cellid_000043046-1,included
cellid_000043047-1,included
cellid_000043048-1,included
cellid_000043049-1,included
cellid_000043050-1,included
cellid_000043051-1,included
cellid_000043052-1,included
cellid_000043053-1,included
cellid_000043054-1,included
cellid_000043055-1,included
cellid_000043056-1,included
cellid_000043057-1,included
cellid_000043058-1,included
cellid_000043059-1,included
cellid_000043060-1,included
cellid_000043062-1,included
cellid_000043063-1,included
cellid_000043064-1,included
cellid_000043065-1,included
cellid_000043066-1,included
cellid_000043067-1,included
cellid_000043068-1,included
cellid_000043069-1,included
cellid_000043070-1,included
cellid_000043071-1,included
cellid_000043072-1,included
cellid_000043073-1,included
cellid_000043074-1,included
cellid_000043075-1,included
cellid_000043076-1,included
cellid_000043077-1,included
cellid_000043078-1,included
cellid_000043079-1,included
cellid_000043080-1,included
cellid_000043081-1,included
cellid_000043082-1,included
cellid_000043083-1,included
cellid_000043084-1,included
cellid_000043085-1,included
cellid_000043086-1,included
cellid_000043087-1,included
cellid_000043088-1,included
cellid_000043089-1,included
cellid_000043092-1,included
cellid_000043093-1,included
cellid_000043094-1,included
cellid_000043095-1,included
cellid_000043096-1,included
cellid_000043098-1,included
cellid_000043099-1,included
cellid_000043100-1,included
cellid_000043101-1,included
cellid_000043102-1,included
cellid_000043104-1,included
cellid_000043105-1,included
cellid_000043106-1,included
cellid_000043111-1,included
cellid_000043112-1,included
cellid_000043113-1,included
cellid_000043114-1,included
cellid_000043115-1,included
cellid_000043116-1,included
cellid_000043117-1,included
cellid_000043118-1,included
cellid_000043119-1,included
cellid_000043120-1,included
cellid_000043121-1,included
cellid_000043122-1,included
cellid_000043123-1,included
cellid_000043124-1,included
cellid_000043126-1,included
cellid_000043127-1,included
cellid_000043128-1,included
cellid_000043129-1,included
cellid_000043131-1,included
cellid_000043133-1,included
cellid_000043134-1,included
cellid_000043135-1,included
cellid_000043136-1,included
cellid_000043137-1,included
cellid_000043138-1,included
cellid_000043139-1,included
cellid_000043140-1,included
cellid_000043141-1,included
cellid_000043142-1,included
cellid_000043143-1,included
cellid_000043144-1,included
cellid_000043145-1,included
cellid_000043146-1,included
cellid_000043147-1,included
cellid_000043148-1,included
cellid_000043149-1,included
cellid_000043150-1,included
cellid_000043151-1,included
cellid_000043152-1,included
cellid_000043154-1,included
cellid_000043155-1,included
cellid_000043156-1,included
cellid_000043157-1,included
cellid_000043158-1,included
cellid_000043159-1,included
cellid_000043160-1,included
cellid_000043161-1,included
cellid_000043162-1,included
cellid_000043163-1,included
cellid_000043164-1,included
cellid_000043165-1,included
cellid_000043167-1,included
cellid_000043168-1,included
cellid_000043169-1,included
cellid_000043170-1,included
cellid_000043171-1,included
cellid_000043173-1,included
cellid_000043174-1,included
cellid_000043175-1,included
cellid_000043176-1,included
cellid_000043177-1,included
cellid_000043178-1,included
cellid_000043179-1,included
cellid_000043180-1,included
cellid_000043181-1,included
cellid_000043182-1,included
cellid_000043183-1,included
cellid_000043184-1,included
cellid_000043185-1,included
cellid_000043186-1,included
cellid_000043188-1,included
cellid_000043189-1,included
cellid_000043190-1,included
cellid_000043191-1,included
cellid_000043192-1,included
cellid_000043193-1,included
cellid_000043194-1,included
cellid_000043195-1,included
cellid_000043196-1,included
cellid_000043197-1,included
cellid_000043199-1,included
cellid_000043200-1,included
cellid_000043201-1,included
cellid_000043202-1,included
cellid_000043203-1,included
cellid_000043204-1,included
cellid_000043205-1,included
cellid_000043206-1,included
cellid_000043207-1,included
cellid_000043210-1,included
cellid_000043211-1,included
cellid_000043212-1,included
cellid_000043213-1,included
cellid_000043214-1,included
cellid_000043216-1,included
cellid_000043217-1,included
cellid_000043218-1,included
cellid_000043219-1,included
cellid_000043220-1,included
cellid_000043221-1,included
cellid_000043222-1,included
cellid_000043223-1,included
cellid_000043225-1,included
cellid_000043226-1,included
cellid_000043227-1,included
cellid_000043228-1,included
cellid_000043229-1,included
cellid_000043230-1,included
cellid_000043231-1,included
cellid_000043232-1,included
cellid_000043233-1,included
cellid_000043234-1,included
cellid_000043235-1,included
cellid_000043236-1,included
cellid_000043237-1,included
cellid_000043238-1,included
cellid_000043239-1,included
cellid_000043240-1,included
cellid_000043241-1,included
cellid_000043242-1,included
cellid_000043243-1,included
cellid_000043244-1,included
cellid_000043245-1,included
cellid_000043246-1,included
cellid_000043247-1,included
cellid_000043248-1,included
cellid_000043249-1,included
cellid_000043250-1,included
cellid_000043252-1,included
cellid_000043253-1,included
cellid_000043254-1,included
cellid_000043255-1,included
cellid_000043256-1,included
cellid_000043257-1,included
cellid_000043258-1,included
cellid_000043259-1,included
cellid_000043260-1,included
cellid_000043261-1,included
cellid_000043262-1,included
cellid_000043263-1,included
cellid_000043264-1,included
cellid_000043265-1,included
cellid_000043266-1,included
cellid_000043268-1,included
cellid_000043269-1,included
cellid_000043270-1,included
cellid_000043271-1,included
cellid_000043272-1,included
cellid_000043273-1,included
cellid_000043274-1,included
cellid_000043275-1,included
cellid_000043276-1,included
cellid_000043278-1,included
cellid_000043279-1,included
cellid_000043280-1,included
cellid_000043281-1,included
cellid_000043283-1,included
cellid_000043285-1,included
cellid_000043286-1,included
cellid_000043287-1,included
cellid_000043288-1,included
cellid_000043290-1,included
cellid_000043291-1,included
cellid_000043292-1,included
cellid_000043293-1,included
cellid_000043294-1,included
cellid_000043295-1,included
cellid_000043296-1,included
cellid_000043297-1,included
cellid_000043299-1,included
cellid_000043300-1,included
cellid_000043301-1,included
cellid_000043303-1,included
cellid_000043304-1,included
cellid_000043305-1,included
cellid_000043306-1,included
cellid_000043307-1,included
cellid_000043308-1,included
cellid_000043309-1,included
cellid_000043310-1,included
cellid_000043311-1,included
cellid_000043312-1,included
cellid_000043313-1,included
cellid_000043314-1,included
cellid_000043315-1,included
cellid_000043316-1,included
cellid_000043317-1,included
cellid_000043318-1,included
cellid_000043319-1,included
cellid_000043320-1,included
cellid_000043321-1,included
cellid_000043322-1,included
cellid_000043323-1,included
cellid_000043324-1,included
cellid_000043326-1,included
cellid_000043327-1,included
cellid_000043328-1,included
cellid_000043329-1,included
cellid_000043330-1,included
cellid_000043331-1,included
cellid_000043332-1,included
cellid_000043333-1,included
cellid_000043334-1,included
cellid_000043335-1,included
cellid_000043336-1,included
cellid_000043337-1,included
cellid_000043338-1,included
cellid_000043339-1,included
cellid_000043340-1,included
cellid_000043341-1,included
cellid_000043342-1,included
cellid_000043343-1,included
cellid_000043344-1,included
cellid_000043345-1,included
cellid_000043346-1,included
cellid_000043349-1,included
cellid_000043350-1,included
cellid_000043351-1,included
cellid_000043352-1,included
cellid_000043353-1,included
cellid_000043354-1,included
cellid_000043355-1,included
cellid_000043356-1,included
cellid_000043357-1,included
cellid_000043358-1,included
cellid_000043361-1,included
cellid_000043362-1,included
cellid_000043363-1,included
cellid_000043364-1,included
cellid_000043366-1,included
cellid_000043367-1,included
cellid_000043369-1,included
cellid_000043370-1,included
cellid_000043372-1,included
cellid_000043373-1,included
cellid_000043374-1,included
cellid_000043376-1,included
cellid_000043378-1,included
cellid_000043380-1,included
cellid_000043382-1,included
cellid_000043383-1,included
cellid_000043384-1,included
cellid_000043385-1,included
cellid_000043387-1,included
cellid_000043388-1,included
cellid_000043390-1,included
cellid_000043391-1,included
cellid_000043392-1,included
cellid_000043393-1,included
cellid_000043394-1,included
cellid_000043395-1,included
cellid_000043396-1,included
cellid_000043397-1,included
cellid_000043398-1,included
cellid_000043399-1,included
cellid_000043400-1,included
cellid_000043401-1,included
cellid_000043402-1,included
cellid_000043403-1,included
cellid_000043405-1,included
cellid_000043406-1,included
cellid_000043407-1,included
cellid_000043408-1,included
cellid_000043409-1,included
cellid_000043410-1,included
cellid_000043411-1,included
cellid_000043413-1,included
cellid_000043415-1,included
cellid_000043416-1,included
cellid_000043417-1,included
cellid_000043418-1,included
cellid_000043419-1,included
cellid_000043420-1,included
cellid_000043421-1,included
cellid_000043422-1,included
cellid_000043424-1,included
cellid_000043426-1,included
cellid_000043427-1,included
cellid_000043428-1,included
cellid_000043429-1,included
cellid_000043430-1,included
cellid_000043431-1,included
cellid_000043432-1,included
cellid_000043433-1,included
cellid_000043434-1,included
cellid_000043435-1,included
cellid_000043437-1,included
cellid_000043439-1,included
cellid_000043441-1,included
cellid_000043444-1,included
cellid_000043445-1,included
cellid_000043446-1,included
cellid_000043447-1,included
cellid_000043449-1,included
cellid_000043450-1,included
cellid_000043451-1,included
cellid_000043453-1,included
cellid_000043454-1,included
cellid_000043455-1,included
cellid_000043457-1,included
cellid_000043458-1,included
cellid_000043459-1,included
cellid_000043460-1,included
cellid_000043461-1,included
cellid_000043462-1,included
cellid_000043463-1,included
cellid_000043464-1,included
cellid_000043465-1,included
cellid_000043466-1,included
cellid_000043467-1,included
cellid_000043468-1,included
cellid_000043469-1,included
cellid_000043470-1,included
cellid_000043471-1,included
cellid_000043472-1,included
cellid_000043473-1,included
cellid_000043474-1,included
cellid_000043475-1,included
cellid_000043476-1,included
cellid_000043477-1,included
cellid_000043478-1,included
cellid_000043479-1,included
cellid_000043482-1,included
cellid_000043483-1,included
cellid_000043485-1,included
cellid_000043486-1,included
cellid_000043487-1,included
cellid_000043488-1,included
cellid_000043489-1,included
cellid_000043490-1,included
cellid_000043491-1,included
cellid_000043492-1,included
cellid_000043493-1,included
cellid_000043494-1,included
cellid_000043495-1,included
cellid_000043497-1,included
cellid_000043498-1,included
cellid_000043500-1,included
cellid_000043501-1,included
cellid_000043502-1,included
cellid_000043503-1,included
cellid_000043505-1,included
cellid_000043506-1,included
cellid_000043507-1,included
cellid_000043509-1,included
cellid_000043510-1,included
cellid_000043511-1,included
cellid_000043512-1,included
cellid_000043513-1,included
cellid_000043514-1,included
cellid_000043515-1,included
cellid_000043516-1,included
cellid_000043517-1,included
cellid_000043518-1,included
cellid_000043519-1,included
cellid_000043520-1,included
cellid_000043521-1,included
cellid_000043522-1,included
cellid_000043523-1,included
cellid_000043524-1,included
cellid_000043525-1,included
cellid_000043526-1,included
cellid_000043528-1,included
cellid_000043529-1,included
cellid_000043530-1,included
cellid_000043531-1,included
cellid_000043533-1,included
cellid_000043535-1,included
cellid_000043537-1,included
cellid_000043538-1,included
cellid_000043541-1,included
cellid_000043542-1,included
cellid_000043543-1,included
cellid_000043545-1,included
cellid_000043546-1,included
cellid_000043547-1,included
cellid_000043548-1,included
cellid_000043549-1,included
cellid_000043550-1,included
cellid_000043551-1,included
cellid_000043552-1,included
cellid_000043553-1,included
cellid_000043554-1,included
cellid_000043555-1,included
cellid_000043556-1,included
cellid_000043557-1,included
cellid_000043558-1,included
cellid_000043559-1,included
cellid_000043560-1,included
cellid_000043561-1,included
cellid_000043562-1,included
cellid_000043563-1,included
cellid_000043564-1,included
cellid_000043566-1,included
cellid_000043567-1,included
cellid_000043569-1,included
cellid_000043570-1,included
cellid_000043571-1,included
cellid_000043572-1,included
cellid_000043574-1,included
cellid_000043575-1,included
cellid_000043576-1,included
cellid_000043578-1,included
cellid_000043581-1,included
cellid_000043582-1,included
cellid_000043583-1,included
cellid_000043584-1,included
cellid_000043585-1,included
cellid_000043586-1,included
cellid_000043587-1,included
cellid_000043588-1,included
cellid_000043589-1,included
cellid_000043591-1,included
cellid_000043592-1,included
cellid_000043593-1,included
cellid_000043594-1,included
cellid_000043595-1,included
cellid_000043596-1,included
cellid_000043597-1,included
cellid_000043598-1,included
cellid_000043599-1,included
cellid_000043600-1,included
cellid_000043601-1,included
cellid_000043603-1,included
cellid_000043604-1,included
cellid_000043606-1,included
cellid_000043607-1,included
cellid_000043608-1,included
cellid_000043610-1,included
cellid_000043611-1,included
cellid_000043612-1,included
cellid_000043613-1,included
cellid_000043614-1,included
cellid_000043615-1,included
cellid_000043616-1,included
cellid_000043617-1,included
cellid_000043618-1,included
cellid_000043619-1,included
cellid_000043620-1,included
cellid_000043621-1,included
cellid_000043622-1,included
cellid_000043623-1,included
cellid_000043624-1,included
cellid_000043625-1,included
cellid_000043627-1,included
cellid_000043628-1,included
cellid_000043629-1,included
cellid_000043630-1,included
cellid_000043631-1,included
cellid_000043632-1,included
cellid_000043633-1,included
cellid_000043634-1,included
cellid_000043635-1,included
cellid_000043637-1,included
cellid_000043638-1,included
cellid_000043639-1,included
cellid_000043641-1,included
cellid_000043642-1,included
cellid_000043644-1,included
cellid_000043645-1,included
cellid_000043646-1,included
cellid_000043647-1,included
cellid_000043648-1,included
cellid_000043649-1,included
cellid_000043650-1,included
cellid_000043652-1,included
cellid_000043653-1,included
cellid_000043654-1,included
cellid_000043655-1,included
cellid_000043656-1,included
cellid_000043657-1,included
cellid_000043658-1,included
cellid_000043660-1,included
cellid_000043661-1,included
cellid_000043663-1,included
cellid_000043664-1,included
cellid_000043666-1,included
cellid_000043667-1,included
cellid_000043668-1,included
cellid_000043669-1,included
cellid_000043670-1,included
cellid_000043671-1,included
cellid_000043673-1,included
cellid_000043674-1,included
cellid_000043675-1,included
cellid_000043676-1,included
cellid_000043677-1,included
cellid_000043678-1,included
cellid_000043679-1,included
cellid_000043680-1,included
cellid_000043681-1,included
cellid_000043682-1,included
cellid_000043683-1,included
cellid_000043684-1,included
cellid_000043686-1,included
cellid_000043687-1,included
cellid_000043688-1,included
cellid_000043689-1,included
cellid_000043690-1,included
cellid_000043691-1,included
cellid_000043692-1,included
cellid_000043693-1,included
cellid_000043694-1,included
cellid_000043695-1,included
cellid_000043696-1,included
cellid_000043697-1,included
cellid_000043698-1,included
cellid_000043699-1,included
cellid_000043700-1,included
cellid_000043701-1,included
cellid_000043702-1,included
cellid_000043703-1,included
cellid_000043704-1,included
cellid_000043706-1,included
cellid_000043707-1,included
cellid_000043708-1,included
cellid_000043709-1,included
cellid_000043710-1,included
cellid_000043712-1,included
cellid_000043713-1,included
cellid_000043714-1,included
cellid_000043715-1,included
cellid_000043716-1,included
cellid_000043717-1,included
cellid_000043718-1,included
cellid_000043720-1,included
cellid_000043721-1,included
cellid_000043722-1,included
cellid_000043723-1,included
cellid_000043724-1,included
cellid_000043725-1,included
cellid_000043726-1,included
cellid_000043727-1,included
cellid_000043728-1,included
cellid_000043729-1,included
cellid_000043730-1,included
cellid_000043732-1,included
cellid_000043733-1,included
cellid_000043734-1,included
cellid_000043735-1,included
cellid_000043736-1,included
cellid_000043737-1,included
cellid_000043738-1,included
cellid_000043740-1,included
cellid_000043741-1,included
cellid_000043742-1,included
cellid_000043743-1,included
cellid_000043744-1,included
cellid_000043745-1,included
cellid_000043746-1,included
cellid_000043747-1,included
cellid_000043748-1,included
cellid_000043749-1,included
cellid_000043750-1,included
cellid_000043751-1,included
cellid_000043752-1,included
cellid_000043753-1,included
cellid_000043754-1,included
cellid_000043755-1,included
cellid_000043756-1,included
cellid_000043757-1,included
cellid_000043758-1,included
cellid_000043759-1,included
cellid_000043760-1,included
cellid_000043761-1,included
cellid_000043762-1,included
cellid_000043763-1,included
cellid_000043764-1,included
cellid_000043765-1,included
cellid_000043766-1,included
cellid_000043767-1,included
cellid_000043768-1,included
cellid_000043769-1,included
cellid_000043770-1,included
cellid_000043771-1,included
