"Barcode","multiome_predicted"
"cellid_000102214-1","0"
"cellid_000102216-1","3"
"cellid_000102217-1","3"
"cellid_000102219-1","3"
"cellid_000102222-1","0"
"cellid_000102223-1","3"
"cellid_000102226-1","3"
"cellid_000102230-1","24"
"cellid_000102231-1","0"
"cellid_000102232-1","0"
"cellid_000102233-1","0"
"cellid_000102234-1","3"
"cellid_000102235-1","0"
"cellid_000102242-1","0"
"cellid_000102243-1","3"
"cellid_000102244-1","24"
"cellid_000102246-1","0"
"cellid_000102251-1","24"
"cellid_000102252-1","0"
"cellid_000102253-1","24"
"cellid_000102256-1","24"
"cellid_000102257-1","24"
"cellid_000102259-1","24"
"cellid_000102260-1","24"
"cellid_000102261-1","0"
"cellid_000102262-1","0"
"cellid_000102265-1","24"
"cellid_000102266-1","24"
"cellid_000102267-1","24"
"cellid_000102268-1","0"
"cellid_000102269-1","6"
"cellid_000102270-1","24"
"cellid_000102272-1","0"
"cellid_000102273-1","25"
"cellid_000102274-1","0"
"cellid_000102275-1","24"
"cellid_000102277-1","24"
"cellid_000102278-1","0"
"cellid_000102280-1","24"
"cellid_000102283-1","24"
"cellid_000102284-1","22"
"cellid_000102286-1","0"
"cellid_000102289-1","24"
"cellid_000102291-1","24"
"cellid_000102295-1","24"
"cellid_000102297-1","0"
"cellid_000102301-1","0"
"cellid_000102303-1","24"
"cellid_000102304-1","24"
"cellid_000102309-1","24"
"cellid_000102312-1","24"
"cellid_000102315-1","0"
"cellid_000102317-1","22"
"cellid_000102318-1","24"
"cellid_000102319-1","3"
"cellid_000102320-1","0"
"cellid_000102321-1","0"
"cellid_000102323-1","25"
"cellid_000102325-1","3"
"cellid_000102326-1","24"
"cellid_000102331-1","24"
"cellid_000102332-1","24"
"cellid_000102333-1","3"
"cellid_000102335-1","0"
"cellid_000102336-1","0"
"cellid_000102337-1","6"
"cellid_000102338-1","22"
"cellid_000102342-1","24"
"cellid_000102343-1","24"
"cellid_000102344-1","0"
"cellid_000102345-1","24"
"cellid_000102347-1","0"
"cellid_000102348-1","22"
"cellid_000102349-1","3"
"cellid_000102350-1","24"
"cellid_000102351-1","3"
"cellid_000102352-1","3"
"cellid_000102353-1","24"
"cellid_000102355-1","24"
"cellid_000102359-1","0"
"cellid_000102361-1","0"
"cellid_000102363-1","0"
"cellid_000102364-1","24"
"cellid_000102366-1","0"
"cellid_000102367-1","25"
"cellid_000102368-1","24"
"cellid_000102370-1","22"
"cellid_000102372-1","24"
"cellid_000102373-1","24"
"cellid_000102375-1","24"
"cellid_000102377-1","3"
"cellid_000102378-1","0"
"cellid_000102381-1","24"
"cellid_000102382-1","24"
"cellid_000102383-1","22"
"cellid_000102385-1","0"
"cellid_000102387-1","24"
"cellid_000102388-1","24"
"cellid_000102389-1","0"
"cellid_000102390-1","0"
"cellid_000102391-1","0"
"cellid_000102392-1","0"
"cellid_000102394-1","24"
"cellid_000102395-1","0"
"cellid_000102397-1","3"
"cellid_000102398-1","24"
"cellid_000102400-1","3"
"cellid_000102402-1","24"
"cellid_000102403-1","3"
"cellid_000102404-1","0"
"cellid_000102406-1","24"
"cellid_000102407-1","22"
"cellid_000102409-1","0"
"cellid_000102410-1","24"
"cellid_000102413-1","24"
"cellid_000102414-1","24"
"cellid_000102415-1","24"
"cellid_000102417-1","3"
"cellid_000102418-1","24"
"cellid_000102421-1","25"
"cellid_000102422-1","24"
"cellid_000102425-1","3"
"cellid_000102426-1","24"
"cellid_000102427-1","0"
"cellid_000102430-1","24"
"cellid_000102431-1","24"
"cellid_000102432-1","3"
"cellid_000102434-1","24"
"cellid_000102436-1","24"
"cellid_000102439-1","24"
"cellid_000102441-1","0"
"cellid_000102443-1","0"
"cellid_000102444-1","0"
"cellid_000102445-1","25"
"cellid_000102446-1","0"
"cellid_000102448-1","0"
"cellid_000102449-1","24"
"cellid_000102455-1","0"
"cellid_000102456-1","0"
"cellid_000102461-1","0"
"cellid_000102468-1","24"
"cellid_000102470-1","3"
"cellid_000102471-1","24"
"cellid_000102472-1","24"
"cellid_000102475-1","0"
"cellid_000102476-1","0"
"cellid_000102477-1","0"
"cellid_000102479-1","24"
"cellid_000102480-1","0"
"cellid_000102483-1","5"
"cellid_000102484-1","24"
"cellid_000102485-1","24"
"cellid_000102493-1","24"
"cellid_000102496-1","24"
"cellid_000102498-1","24"
"cellid_000102499-1","0"
"cellid_000102501-1","24"
"cellid_000102502-1","0"
"cellid_000102503-1","24"
"cellid_000102507-1","24"
"cellid_000102508-1","0"
"cellid_000102511-1","24"
"cellid_000102513-1","24"
"cellid_000102514-1","6"
"cellid_000102516-1","24"
"cellid_000102518-1","0"
"cellid_000102519-1","24"
"cellid_000102521-1","24"
"cellid_000102522-1","0"
"cellid_000102527-1","24"
"cellid_000102528-1","3"
"cellid_000102529-1","24"
"cellid_000102531-1","24"
"cellid_000102532-1","0"
"cellid_000102536-1","0"
"cellid_000102538-1","24"
"cellid_000102539-1","0"
"cellid_000102540-1","24"
"cellid_000102541-1","5"
"cellid_000102543-1","0"
"cellid_000102544-1","24"
"cellid_000102545-1","24"
"cellid_000102546-1","0"
"cellid_000102552-1","0"
"cellid_000102553-1","0"
"cellid_000102555-1","24"
"cellid_000102559-1","3"
"cellid_000102560-1","0"
"cellid_000102564-1","0"
"cellid_000102565-1","24"
"cellid_000102566-1","24"
"cellid_000102567-1","24"
"cellid_000102573-1","24"
"cellid_000102574-1","24"
"cellid_000102575-1","24"
"cellid_000102577-1","3"
"cellid_000102578-1","24"
"cellid_000102582-1","24"
"cellid_000102586-1","3"
"cellid_000102593-1","0"
"cellid_000102594-1","24"
"cellid_000102596-1","0"
"cellid_000102604-1","24"
"cellid_000102606-1","24"
"cellid_000102607-1","3"
"cellid_000102610-1","22"
"cellid_000102612-1","3"
"cellid_000102614-1","3"
"cellid_000102615-1","3"
"cellid_000102616-1","0"
"cellid_000102617-1","24"
"cellid_000102618-1","3"
"cellid_000102619-1","0"
"cellid_000102620-1","24"
"cellid_000102621-1","24"
"cellid_000102626-1","24"
"cellid_000102629-1","0"
"cellid_000102630-1","0"
"cellid_000102635-1","0"
"cellid_000102638-1","3"
"cellid_000102641-1","0"
"cellid_000102642-1","24"
"cellid_000102643-1","24"
"cellid_000102644-1","24"
"cellid_000102647-1","0"
"cellid_000102651-1","0"
"cellid_000102652-1","0"
"cellid_000102653-1","24"
"cellid_000102658-1","25"
"cellid_000102659-1","24"
"cellid_000102661-1","24"
"cellid_000102662-1","3"
"cellid_000102663-1","24"
"cellid_000102666-1","6"
"cellid_000102667-1","0"
"cellid_000102668-1","3"
"cellid_000102671-1","0"
"cellid_000102672-1","24"
"cellid_000102674-1","24"
"cellid_000102675-1","24"
"cellid_000102677-1","0"
"cellid_000102681-1","0"
"cellid_000102682-1","24"
"cellid_000102685-1","24"
"cellid_000102691-1","0"
"cellid_000102692-1","24"
"cellid_000102696-1","24"
"cellid_000102697-1","0"
"cellid_000102698-1","24"
"cellid_000102700-1","0"
"cellid_000102701-1","24"
"cellid_000102704-1","0"
"cellid_000102705-1","0"
"cellid_000102707-1","3"
"cellid_000102709-1","0"
"cellid_000102710-1","0"
"cellid_000102711-1","5"
"cellid_000102713-1","3"
"cellid_000102719-1","3"
"cellid_000102721-1","24"
"cellid_000102722-1","24"
"cellid_000102723-1","24"
"cellid_000102724-1","3"
"cellid_000102725-1","24"
"cellid_000102726-1","0"
"cellid_000102727-1","24"
"cellid_000102728-1","6"
"cellid_000102731-1","0"
"cellid_000102733-1","24"
"cellid_000102734-1","24"
"cellid_000102735-1","24"
"cellid_000102737-1","3"
"cellid_000102738-1","24"
"cellid_000102740-1","24"
"cellid_000102741-1","24"
"cellid_000102744-1","3"
"cellid_000102746-1","3"
"cellid_000102747-1","3"
"cellid_000102749-1","24"
"cellid_000102750-1","24"
"cellid_000102751-1","3"
"cellid_000102753-1","3"
"cellid_000102755-1","24"
"cellid_000102756-1","24"
"cellid_000102757-1","24"
"cellid_000102758-1","3"
"cellid_000102759-1","3"
"cellid_000102760-1","6"
"cellid_000102763-1","3"
"cellid_000102765-1","0"
"cellid_000102767-1","24"
"cellid_000102769-1","3"
"cellid_000102772-1","24"
"cellid_000102776-1","24"
"cellid_000102781-1","0"
"cellid_000102782-1","24"
"cellid_000102784-1","24"
"cellid_000102788-1","0"
"cellid_000102793-1","24"
"cellid_000102794-1","24"
"cellid_000102795-1","0"
"cellid_000102796-1","3"
"cellid_000102798-1","3"
"cellid_000102803-1","3"
"cellid_000102804-1","3"
"cellid_000102805-1","24"
"cellid_000102806-1","3"
"cellid_000102807-1","3"
"cellid_000102808-1","3"
"cellid_000102809-1","3"
"cellid_000102811-1","3"
"cellid_000102812-1","0"
"cellid_000102813-1","3"
"cellid_000102814-1","0"
"cellid_000102815-1","3"
"cellid_000102816-1","3"
"cellid_000102817-1","3"
"cellid_000102818-1","3"
"cellid_000102819-1","3"
"cellid_000102820-1","0"
"cellid_000102821-1","24"
"cellid_000102823-1","3"
"cellid_000102824-1","24"
"cellid_000102826-1","24"
"cellid_000102827-1","3"
"cellid_000102829-1","24"
"cellid_000102830-1","3"
"cellid_000102831-1","0"
"cellid_000102832-1","3"
"cellid_000102833-1","6"
"cellid_000102834-1","24"
"cellid_000102835-1","6"
"cellid_000102837-1","3"
"cellid_000102838-1","0"
"cellid_000102839-1","24"
"cellid_000102840-1","24"
"cellid_000102841-1","0"
"cellid_000102842-1","3"
"cellid_000102843-1","24"
"cellid_000102844-1","3"
"cellid_000102846-1","6"
"cellid_000102847-1","24"
"cellid_000102848-1","3"
"cellid_000102849-1","3"
"cellid_000102850-1","3"
"cellid_000102852-1","24"
"cellid_000102853-1","3"
"cellid_000102854-1","3"
"cellid_000102855-1","3"
"cellid_000102856-1","3"
"cellid_000102857-1","0"
"cellid_000102858-1","6"
"cellid_000102859-1","14"
"cellid_000102860-1","24"
"cellid_000102861-1","3"
"cellid_000102862-1","24"
"cellid_000102864-1","3"
"cellid_000102865-1","3"
"cellid_000102866-1","3"
"cellid_000102867-1","3"
"cellid_000102868-1","24"
"cellid_000102869-1","3"
"cellid_000102870-1","24"
"cellid_000102871-1","3"
"cellid_000102872-1","3"
"cellid_000102874-1","3"
"cellid_000102876-1","3"
"cellid_000102877-1","3"
"cellid_000102878-1","24"
"cellid_000102879-1","6"
"cellid_000102880-1","3"
"cellid_000102881-1","3"
"cellid_000102883-1","24"
"cellid_000102885-1","3"
"cellid_000102886-1","24"
"cellid_000102887-1","24"
"cellid_000102888-1","24"
"cellid_000102889-1","3"
"cellid_000102890-1","24"
"cellid_000102891-1","24"
"cellid_000102892-1","24"
"cellid_000102893-1","23"
"cellid_000102895-1","3"
"cellid_000102897-1","0"
"cellid_000102898-1","0"
"cellid_000102899-1","24"
"cellid_000102900-1","3"
"cellid_000102902-1","0"
"cellid_000102903-1","3"
"cellid_000102904-1","3"
"cellid_000102905-1","3"
"cellid_000102906-1","3"
"cellid_000102907-1","3"
"cellid_000102908-1","24"
"cellid_000102909-1","3"
"cellid_000102910-1","3"
"cellid_000102911-1","3"
"cellid_000102915-1","3"
"cellid_000102917-1","3"
"cellid_000102919-1","24"
"cellid_000102920-1","3"
"cellid_000102924-1","0"
"cellid_000102925-1","3"
"cellid_000102926-1","3"
"cellid_000102927-1","3"
"cellid_000102928-1","3"
"cellid_000102929-1","24"
"cellid_000102930-1","24"
"cellid_000102931-1","24"
"cellid_000102932-1","24"
"cellid_000102933-1","0"
"cellid_000102935-1","0"
"cellid_000102936-1","24"
"cellid_000102937-1","3"
"cellid_000102939-1","3"
"cellid_000102940-1","3"
"cellid_000102941-1","24"
"cellid_000102942-1","3"
"cellid_000102943-1","3"
"cellid_000102944-1","3"
"cellid_000102945-1","6"
"cellid_000102948-1","3"
"cellid_000102949-1","3"
"cellid_000102950-1","3"
"cellid_000102951-1","22"
"cellid_000102952-1","3"
"cellid_000102953-1","3"
"cellid_000102954-1","6"
"cellid_000102955-1","24"
"cellid_000102956-1","0"
"cellid_000102957-1","3"
"cellid_000102958-1","3"
"cellid_000102959-1","3"
"cellid_000102960-1","6"
"cellid_000102961-1","3"
"cellid_000102962-1","3"
"cellid_000102963-1","0"
"cellid_000102964-1","24"
"cellid_000102965-1","6"
"cellid_000102966-1","24"
"cellid_000102967-1","0"
"cellid_000102968-1","0"
"cellid_000102969-1","3"
"cellid_000102970-1","3"
"cellid_000102971-1","6"
"cellid_000102972-1","3"
"cellid_000102973-1","0"
"cellid_000102974-1","3"
"cellid_000102975-1","3"
"cellid_000102976-1","0"
"cellid_000102977-1","3"
"cellid_000102978-1","3"
"cellid_000102979-1","24"
"cellid_000102980-1","24"
"cellid_000102981-1","0"
"cellid_000102982-1","3"
"cellid_000102983-1","3"
"cellid_000102984-1","0"
"cellid_000102985-1","3"
"cellid_000102986-1","24"
"cellid_000102987-1","24"
"cellid_000102988-1","3"
"cellid_000102989-1","6"
"cellid_000102990-1","0"
"cellid_000102991-1","3"
"cellid_000102992-1","24"
"cellid_000102993-1","23"
"cellid_000102994-1","0"
"cellid_000102995-1","3"
"cellid_000102996-1","3"
"cellid_000102998-1","3"
"cellid_000102999-1","24"
"cellid_000103000-1","24"
"cellid_000103001-1","24"
"cellid_000103002-1","0"
"cellid_000103004-1","3"
"cellid_000103005-1","24"
"cellid_000103006-1","3"
"cellid_000103007-1","24"
"cellid_000103008-1","24"
"cellid_000103010-1","3"
"cellid_000103011-1","3"
"cellid_000103012-1","22"
"cellid_000103014-1","3"
"cellid_000103015-1","3"
"cellid_000103017-1","3"
"cellid_000103018-1","24"
"cellid_000103019-1","3"
"cellid_000103020-1","3"
"cellid_000103021-1","3"
"cellid_000103022-1","3"
"cellid_000103023-1","3"
"cellid_000103024-1","0"
"cellid_000103025-1","3"
"cellid_000103026-1","3"
"cellid_000103027-1","24"
"cellid_000103028-1","0"
"cellid_000103029-1","24"
"cellid_000103030-1","3"
"cellid_000103031-1","6"
"cellid_000103032-1","3"
"cellid_000103033-1","3"
"cellid_000103034-1","3"
"cellid_000103035-1","0"
"cellid_000103036-1","3"
"cellid_000103037-1","3"
"cellid_000103038-1","3"
"cellid_000103039-1","3"
"cellid_000103040-1","3"
"cellid_000103041-1","24"
"cellid_000103042-1","3"
"cellid_000103043-1","3"
"cellid_000103044-1","24"
"cellid_000103046-1","3"
"cellid_000103047-1","0"
"cellid_000103048-1","3"
"cellid_000103051-1","3"
"cellid_000103052-1","3"
"cellid_000103053-1","24"
"cellid_000103054-1","0"
"cellid_000103055-1","24"
"cellid_000103057-1","24"
"cellid_000103058-1","0"
"cellid_000103059-1","6"
"cellid_000103060-1","24"
"cellid_000103061-1","0"
"cellid_000103062-1","3"
"cellid_000103063-1","3"
"cellid_000103065-1","3"
"cellid_000103066-1","3"
"cellid_000103067-1","3"
"cellid_000103068-1","3"
"cellid_000103069-1","3"
"cellid_000103070-1","0"
"cellid_000103071-1","24"
"cellid_000103072-1","3"
"cellid_000103073-1","3"
"cellid_000103074-1","3"
"cellid_000103075-1","24"
"cellid_000103077-1","24"
"cellid_000103078-1","6"
"cellid_000103079-1","24"
"cellid_000103080-1","24"
"cellid_000103081-1","3"
"cellid_000103082-1","24"
"cellid_000103083-1","24"
"cellid_000103084-1","3"
"cellid_000103085-1","24"
"cellid_000103086-1","24"
"cellid_000103089-1","24"
"cellid_000103091-1","3"
"cellid_000103092-1","3"
"cellid_000103093-1","24"
"cellid_000103096-1","24"
"cellid_000103097-1","24"
"cellid_000103098-1","3"
"cellid_000103099-1","0"
"cellid_000103100-1","3"
"cellid_000103101-1","24"
"cellid_000103102-1","3"
"cellid_000103103-1","0"
"cellid_000103104-1","3"
"cellid_000103105-1","24"
"cellid_000103106-1","24"
"cellid_000103107-1","3"
"cellid_000103108-1","3"
"cellid_000103109-1","3"
"cellid_000103110-1","24"
"cellid_000103111-1","3"
"cellid_000103112-1","0"
"cellid_000103113-1","3"
"cellid_000103114-1","24"
"cellid_000103115-1","3"
"cellid_000103116-1","24"
"cellid_000103117-1","0"
"cellid_000103118-1","3"
"cellid_000103119-1","0"
"cellid_000103120-1","22"
"cellid_000103121-1","3"
"cellid_000103122-1","3"
"cellid_000103123-1","0"
"cellid_000103124-1","3"
"cellid_000103125-1","0"
"cellid_000103126-1","0"
"cellid_000103127-1","24"
"cellid_000103128-1","3"
"cellid_000103130-1","3"
"cellid_000103131-1","3"
"cellid_000103132-1","5"
"cellid_000103134-1","0"
"cellid_000103135-1","3"
"cellid_000103137-1","0"
"cellid_000103138-1","3"
"cellid_000103139-1","24"
"cellid_000103140-1","24"
"cellid_000103142-1","0"
"cellid_000103143-1","3"
"cellid_000103144-1","24"
"cellid_000103145-1","3"
"cellid_000103146-1","24"
"cellid_000103147-1","3"
"cellid_000103148-1","0"
"cellid_000103150-1","3"
"cellid_000103151-1","0"
"cellid_000103152-1","3"
"cellid_000103155-1","24"
"cellid_000103156-1","3"
"cellid_000103157-1","3"
"cellid_000103158-1","5"
"cellid_000103159-1","3"
"cellid_000103160-1","0"
"cellid_000103161-1","3"
"cellid_000103162-1","3"
"cellid_000103163-1","24"
"cellid_000103165-1","24"
"cellid_000103166-1","3"
"cellid_000103168-1","3"
"cellid_000103169-1","3"
"cellid_000103171-1","3"
"cellid_000103172-1","3"
"cellid_000103173-1","3"
"cellid_000103174-1","24"
"cellid_000103175-1","6"
"cellid_000103176-1","24"
"cellid_000103177-1","3"
"cellid_000103178-1","0"
"cellid_000103179-1","3"
"cellid_000103180-1","23"
"cellid_000103181-1","3"
"cellid_000103182-1","24"
"cellid_000103183-1","0"
"cellid_000103184-1","3"
"cellid_000103185-1","3"
"cellid_000103186-1","3"
"cellid_000103187-1","0"
"cellid_000103188-1","24"
"cellid_000103189-1","6"
"cellid_000103190-1","3"
"cellid_000103191-1","3"
"cellid_000103192-1","24"
"cellid_000103193-1","24"
"cellid_000103194-1","3"
"cellid_000103195-1","3"
"cellid_000103196-1","24"
"cellid_000103197-1","0"
"cellid_000103198-1","3"
"cellid_000103199-1","3"
"cellid_000103200-1","3"
"cellid_000103202-1","3"
"cellid_000103203-1","3"
"cellid_000103204-1","3"
"cellid_000103205-1","3"
"cellid_000103206-1","3"
"cellid_000103207-1","24"
"cellid_000103210-1","3"
"cellid_000103211-1","3"
"cellid_000103212-1","3"
"cellid_000103213-1","23"
"cellid_000103215-1","24"
"cellid_000103216-1","3"
"cellid_000103217-1","0"
"cellid_000103218-1","3"
"cellid_000103219-1","24"
"cellid_000103220-1","24"
"cellid_000103221-1","24"
"cellid_000103222-1","0"
"cellid_000103223-1","24"
"cellid_000103224-1","3"
"cellid_000103225-1","24"
"cellid_000103227-1","3"
"cellid_000103229-1","3"
"cellid_000103230-1","24"
"cellid_000103231-1","3"
"cellid_000103232-1","3"
"cellid_000103233-1","6"
"cellid_000103234-1","3"
"cellid_000103235-1","0"
"cellid_000103236-1","3"
"cellid_000103237-1","3"
"cellid_000103239-1","24"
"cellid_000103240-1","7"
"cellid_000103241-1","6"
"cellid_000103242-1","24"
"cellid_000103243-1","24"
"cellid_000103246-1","3"
"cellid_000103247-1","24"
"cellid_000103248-1","3"
"cellid_000103249-1","24"
"cellid_000103250-1","3"
"cellid_000103251-1","3"
"cellid_000103252-1","3"
"cellid_000103253-1","0"
"cellid_000103254-1","3"
"cellid_000103255-1","6"
"cellid_000103256-1","23"
"cellid_000103257-1","3"
"cellid_000103258-1","24"
"cellid_000103259-1","24"
"cellid_000103260-1","3"
"cellid_000103261-1","3"
"cellid_000103262-1","3"
"cellid_000103264-1","3"
"cellid_000103265-1","3"
"cellid_000103266-1","0"
"cellid_000103267-1","0"
"cellid_000103268-1","6"
"cellid_000103269-1","6"
"cellid_000103270-1","14"
"cellid_000103271-1","3"
"cellid_000103272-1","3"
"cellid_000103273-1","3"
"cellid_000103274-1","3"
"cellid_000103275-1","24"
"cellid_000103276-1","24"
"cellid_000103277-1","24"
"cellid_000103278-1","24"
"cellid_000103279-1","3"
"cellid_000103280-1","0"
"cellid_000103281-1","3"
"cellid_000103282-1","24"
"cellid_000103283-1","3"
"cellid_000103284-1","3"
"cellid_000103285-1","3"
"cellid_000103286-1","0"
"cellid_000103287-1","5"
"cellid_000103288-1","3"
"cellid_000103289-1","24"
"cellid_000103290-1","24"
"cellid_000103291-1","24"
"cellid_000103293-1","3"
"cellid_000103294-1","0"
"cellid_000103295-1","3"
"cellid_000103296-1","0"
"cellid_000103297-1","24"
"cellid_000103298-1","23"
"cellid_000103299-1","3"
"cellid_000103300-1","3"
"cellid_000103301-1","3"
"cellid_000103302-1","6"
"cellid_000103303-1","3"
"cellid_000103304-1","3"
"cellid_000103305-1","3"
"cellid_000103306-1","3"
"cellid_000103308-1","24"
"cellid_000103309-1","0"
"cellid_000103310-1","3"
"cellid_000103311-1","6"
"cellid_000103313-1","3"
"cellid_000103314-1","0"
"cellid_000103315-1","3"
"cellid_000103316-1","3"
"cellid_000103317-1","3"
"cellid_000103318-1","24"
"cellid_000103319-1","6"
"cellid_000103320-1","3"
"cellid_000103321-1","24"
"cellid_000103322-1","3"
"cellid_000103324-1","24"
"cellid_000103325-1","3"
"cellid_000103326-1","3"
"cellid_000103327-1","3"
"cellid_000103329-1","3"
"cellid_000103331-1","24"
"cellid_000103332-1","5"
"cellid_000103333-1","6"
"cellid_000103334-1","22"
"cellid_000103335-1","3"
"cellid_000103336-1","0"
"cellid_000103337-1","3"
"cellid_000103338-1","3"
"cellid_000103339-1","3"
"cellid_000103340-1","3"
"cellid_000103341-1","23"
"cellid_000103342-1","3"
"cellid_000103343-1","3"
"cellid_000103345-1","24"
"cellid_000103346-1","0"
"cellid_000103347-1","0"
"cellid_000103348-1","3"
"cellid_000103349-1","3"
"cellid_000103350-1","0"
"cellid_000103351-1","3"
"cellid_000103352-1","3"
"cellid_000103354-1","24"
"cellid_000103355-1","0"
"cellid_000103356-1","0"
"cellid_000103357-1","24"
"cellid_000103358-1","3"
"cellid_000103359-1","3"
"cellid_000103361-1","3"
"cellid_000103362-1","3"
"cellid_000103364-1","3"
"cellid_000103365-1","3"
"cellid_000103366-1","24"
"cellid_000103367-1","3"
"cellid_000103368-1","3"
"cellid_000103370-1","3"
"cellid_000103371-1","23"
"cellid_000103372-1","24"
"cellid_000103373-1","14"
"cellid_000103375-1","3"
"cellid_000103376-1","0"
"cellid_000103377-1","3"
"cellid_000103378-1","0"
"cellid_000103379-1","24"
"cellid_000103380-1","24"
"cellid_000103381-1","6"
"cellid_000103382-1","24"
"cellid_000103383-1","6"
"cellid_000103384-1","24"
"cellid_000103385-1","6"
"cellid_000103386-1","24"
"cellid_000103388-1","3"
"cellid_000103389-1","0"
"cellid_000103390-1","0"
"cellid_000103391-1","3"
"cellid_000103392-1","0"
"cellid_000103393-1","3"
"cellid_000103394-1","3"
"cellid_000103395-1","23"
"cellid_000103396-1","0"
"cellid_000103397-1","3"
"cellid_000103398-1","3"
"cellid_000103399-1","24"
"cellid_000103400-1","3"
"cellid_000103401-1","5"
"cellid_000103402-1","0"
"cellid_000103403-1","18"
"cellid_000103404-1","6"
"cellid_000103405-1","3"
"cellid_000103406-1","3"
"cellid_000103407-1","5"
"cellid_000103408-1","24"
"cellid_000103409-1","24"
"cellid_000103410-1","24"
"cellid_000103411-1","0"
"cellid_000103412-1","3"
"cellid_000103414-1","23"
"cellid_000103415-1","24"
"cellid_000103416-1","24"
"cellid_000103418-1","24"
"cellid_000103419-1","0"
"cellid_000103420-1","24"
"cellid_000103422-1","6"
"cellid_000103423-1","3"
"cellid_000103424-1","3"
"cellid_000103425-1","3"
"cellid_000103427-1","23"
"cellid_000103428-1","24"
"cellid_000103429-1","3"
"cellid_000103431-1","0"
"cellid_000103432-1","0"
"cellid_000103433-1","6"
"cellid_000103434-1","3"
"cellid_000103435-1","24"
"cellid_000103436-1","3"
"cellid_000103437-1","24"
"cellid_000103438-1","0"
"cellid_000103439-1","24"
"cellid_000103440-1","3"
"cellid_000103442-1","0"
"cellid_000103443-1","24"
"cellid_000103444-1","3"
"cellid_000103445-1","24"
"cellid_000103446-1","3"
"cellid_000103447-1","3"
"cellid_000103448-1","24"
"cellid_000103449-1","3"
"cellid_000103450-1","3"
"cellid_000103451-1","3"
"cellid_000103452-1","0"
"cellid_000103453-1","24"
"cellid_000103454-1","5"
"cellid_000103455-1","6"
"cellid_000103456-1","0"
"cellid_000103457-1","24"
"cellid_000103458-1","3"
"cellid_000103459-1","0"
"cellid_000103461-1","24"
"cellid_000103462-1","3"
"cellid_000103463-1","14"
"cellid_000103465-1","22"
"cellid_000103466-1","6"
"cellid_000103467-1","24"
"cellid_000103469-1","24"
"cellid_000103470-1","24"
"cellid_000103471-1","3"
"cellid_000103472-1","3"
"cellid_000103473-1","24"
"cellid_000103474-1","0"
"cellid_000103475-1","3"
"cellid_000103476-1","24"
"cellid_000103477-1","3"
"cellid_000103478-1","3"
"cellid_000103479-1","3"
"cellid_000103481-1","24"
"cellid_000103482-1","24"
"cellid_000103483-1","0"
"cellid_000103484-1","0"
"cellid_000103485-1","24"
"cellid_000103486-1","24"
"cellid_000103487-1","3"
"cellid_000103488-1","3"
"cellid_000103489-1","3"
"cellid_000103490-1","24"
"cellid_000103491-1","23"
"cellid_000103492-1","3"
"cellid_000103493-1","24"
"cellid_000103494-1","3"
"cellid_000103495-1","22"
"cellid_000103496-1","3"
"cellid_000103497-1","24"
"cellid_000103499-1","0"
"cellid_000103500-1","3"
"cellid_000103501-1","0"
"cellid_000103502-1","3"
"cellid_000103503-1","3"
"cellid_000103504-1","3"
"cellid_000103505-1","24"
"cellid_000103506-1","5"
"cellid_000103507-1","3"
"cellid_000103508-1","3"
"cellid_000103510-1","3"
"cellid_000103511-1","3"
"cellid_000103512-1","3"
"cellid_000103514-1","3"
"cellid_000103515-1","3"
"cellid_000103516-1","6"
"cellid_000103517-1","3"
"cellid_000103518-1","3"
"cellid_000103519-1","24"
"cellid_000103520-1","6"
"cellid_000103522-1","3"
"cellid_000103523-1","0"
"cellid_000103524-1","3"
"cellid_000103525-1","24"
"cellid_000103526-1","3"
"cellid_000103527-1","24"
"cellid_000103528-1","3"
"cellid_000103529-1","0"
"cellid_000103530-1","3"
"cellid_000103532-1","0"
"cellid_000103533-1","3"
"cellid_000103534-1","3"
"cellid_000103535-1","6"
"cellid_000103536-1","3"
"cellid_000103537-1","3"
"cellid_000103538-1","0"
"cellid_000103539-1","3"
"cellid_000103541-1","3"
"cellid_000103542-1","24"
"cellid_000103544-1","24"
"cellid_000103545-1","6"
"cellid_000103546-1","3"
"cellid_000103547-1","3"
"cellid_000103548-1","24"
"cellid_000103549-1","24"
"cellid_000103550-1","3"
"cellid_000103553-1","0"
"cellid_000103554-1","24"
"cellid_000103555-1","23"
"cellid_000103556-1","3"
"cellid_000103558-1","3"
"cellid_000103559-1","24"
"cellid_000103560-1","3"
"cellid_000103561-1","3"
"cellid_000103562-1","0"
"cellid_000103563-1","6"
"cellid_000103564-1","3"
"cellid_000103565-1","0"
"cellid_000103566-1","24"
"cellid_000103567-1","3"
"cellid_000103568-1","3"
"cellid_000103569-1","3"
"cellid_000103570-1","3"
"cellid_000103571-1","3"
"cellid_000103572-1","3"
"cellid_000103573-1","3"
"cellid_000103574-1","24"
"cellid_000103575-1","3"
"cellid_000103576-1","3"
"cellid_000103577-1","3"
"cellid_000103578-1","3"
"cellid_000103579-1","3"
"cellid_000103580-1","3"
"cellid_000103581-1","24"
"cellid_000103582-1","24"
"cellid_000103583-1","24"
"cellid_000103584-1","24"
"cellid_000103585-1","3"
"cellid_000103586-1","3"
"cellid_000103587-1","24"
"cellid_000103588-1","24"
"cellid_000103589-1","3"
"cellid_000103590-1","3"
"cellid_000103591-1","3"
"cellid_000103592-1","0"
"cellid_000103594-1","24"
