"Barcode","multiome_predicted"
"cellid_000073598-1","24"
"cellid_000073599-1","24"
"cellid_000073600-1","24"
"cellid_000073601-1","0"
"cellid_000073605-1","3"
"cellid_000073606-1","3"
"cellid_000073608-1","5"
"cellid_000073609-1","24"
"cellid_000073611-1","3"
"cellid_000073612-1","3"
"cellid_000073613-1","0"
"cellid_000073616-1","5"
"cellid_000073618-1","3"
"cellid_000073619-1","6"
"cellid_000073623-1","24"
"cellid_000073624-1","3"
"cellid_000073626-1","24"
"cellid_000073628-1","7"
"cellid_000073630-1","24"
"cellid_000073631-1","0"
"cellid_000073632-1","3"
"cellid_000073633-1","0"
"cellid_000073634-1","6"
"cellid_000073637-1","3"
"cellid_000073638-1","5"
"cellid_000073639-1","5"
"cellid_000073642-1","24"
"cellid_000073643-1","0"
"cellid_000073646-1","0"
"cellid_000073647-1","24"
"cellid_000073648-1","0"
"cellid_000073650-1","22"
"cellid_000073651-1","3"
"cellid_000073652-1","0"
"cellid_000073653-1","24"
"cellid_000073654-1","3"
"cellid_000073657-1","24"
"cellid_000073659-1","0"
"cellid_000073661-1","0"
"cellid_000073662-1","24"
"cellid_000073664-1","3"
"cellid_000073666-1","3"
"cellid_000073668-1","24"
"cellid_000073669-1","24"
"cellid_000073671-1","5"
"cellid_000073672-1","24"
"cellid_000073673-1","24"
"cellid_000073675-1","24"
"cellid_000073678-1","0"
"cellid_000073679-1","3"
"cellid_000073680-1","3"
"cellid_000073681-1","24"
"cellid_000073685-1","24"
"cellid_000073686-1","0"
"cellid_000073687-1","24"
"cellid_000073688-1","3"
"cellid_000073689-1","5"
"cellid_000073690-1","24"
"cellid_000073691-1","7"
"cellid_000073693-1","24"
"cellid_000073694-1","0"
"cellid_000073695-1","24"
"cellid_000073698-1","0"
"cellid_000073700-1","3"
"cellid_000073702-1","3"
"cellid_000073703-1","0"
"cellid_000073704-1","7"
"cellid_000073708-1","24"
"cellid_000073709-1","0"
"cellid_000073711-1","0"
"cellid_000073712-1","5"
"cellid_000073713-1","24"
"cellid_000073714-1","0"
"cellid_000073715-1","24"
"cellid_000073716-1","0"
"cellid_000073717-1","3"
"cellid_000073718-1","18"
"cellid_000073719-1","0"
"cellid_000073720-1","7"
"cellid_000073721-1","0"
"cellid_000073722-1","24"
"cellid_000073723-1","24"
"cellid_000073724-1","0"
"cellid_000073725-1","3"
"cellid_000073726-1","22"
"cellid_000073727-1","0"
"cellid_000073730-1","24"
"cellid_000073731-1","5"
"cellid_000073732-1","3"
"cellid_000073734-1","3"
"cellid_000073736-1","0"
"cellid_000073737-1","3"
"cellid_000073738-1","24"
"cellid_000073740-1","3"
"cellid_000073741-1","24"
"cellid_000073742-1","3"
"cellid_000073743-1","3"
"cellid_000073744-1","3"
"cellid_000073745-1","24"
"cellid_000073746-1","0"
"cellid_000073747-1","0"
"cellid_000073748-1","5"
"cellid_000073749-1","5"
"cellid_000073750-1","3"
"cellid_000073751-1","3"
"cellid_000073753-1","0"
"cellid_000073754-1","0"
"cellid_000073756-1","3"
"cellid_000073757-1","0"
"cellid_000073759-1","5"
"cellid_000073760-1","0"
"cellid_000073761-1","3"
"cellid_000073762-1","3"
"cellid_000073763-1","24"
"cellid_000073764-1","3"
"cellid_000073767-1","3"
"cellid_000073768-1","3"
"cellid_000073769-1","0"
"cellid_000073770-1","3"
"cellid_000073771-1","3"
"cellid_000073772-1","3"
"cellid_000073774-1","5"
"cellid_000073776-1","7"
"cellid_000073777-1","24"
"cellid_000073778-1","0"
"cellid_000073780-1","0"
"cellid_000073782-1","3"
"cellid_000073783-1","3"
"cellid_000073784-1","3"
"cellid_000073785-1","0"
"cellid_000073786-1","22"
"cellid_000073787-1","3"
"cellid_000073788-1","0"
"cellid_000073789-1","3"
"cellid_000073790-1","12"
"cellid_000073791-1","3"
"cellid_000073792-1","3"
"cellid_000073793-1","25"
"cellid_000073794-1","0"
"cellid_000073795-1","0"
"cellid_000073796-1","24"
"cellid_000073797-1","7"
"cellid_000073798-1","24"
"cellid_000073799-1","14"
"cellid_000073800-1","5"
"cellid_000073801-1","0"
"cellid_000073802-1","0"
"cellid_000073803-1","0"
"cellid_000073804-1","3"
"cellid_000073805-1","24"
"cellid_000073806-1","5"
"cellid_000073807-1","0"
"cellid_000073808-1","24"
"cellid_000073810-1","0"
"cellid_000073811-1","3"
"cellid_000073812-1","3"
"cellid_000073813-1","0"
"cellid_000073814-1","3"
"cellid_000073816-1","0"
"cellid_000073818-1","3"
"cellid_000073819-1","0"
"cellid_000073820-1","5"
"cellid_000073821-1","3"
"cellid_000073822-1","5"
"cellid_000073823-1","3"
"cellid_000073824-1","3"
"cellid_000073825-1","3"
"cellid_000073829-1","0"
"cellid_000073830-1","0"
"cellid_000073832-1","3"
"cellid_000073833-1","24"
"cellid_000073834-1","18"
"cellid_000073835-1","3"
"cellid_000073836-1","0"
"cellid_000073837-1","24"
"cellid_000073838-1","0"
"cellid_000073839-1","3"
"cellid_000073840-1","0"
"cellid_000073841-1","3"
"cellid_000073842-1","3"
"cellid_000073843-1","3"
"cellid_000073845-1","0"
"cellid_000073846-1","0"
"cellid_000073847-1","0"
"cellid_000073848-1","3"
"cellid_000073849-1","3"
"cellid_000073851-1","3"
"cellid_000073852-1","3"
"cellid_000073853-1","24"
"cellid_000073854-1","0"
"cellid_000073855-1","3"
"cellid_000073857-1","0"
"cellid_000073858-1","5"
"cellid_000073859-1","0"
"cellid_000073861-1","24"
"cellid_000073862-1","24"
"cellid_000073863-1","3"
"cellid_000073864-1","24"
"cellid_000073866-1","0"
"cellid_000073868-1","0"
"cellid_000073869-1","5"
"cellid_000073870-1","3"
"cellid_000073871-1","0"
"cellid_000073872-1","5"
"cellid_000073873-1","5"
"cellid_000073874-1","24"
"cellid_000073875-1","24"
"cellid_000073876-1","3"
"cellid_000073877-1","7"
"cellid_000073878-1","0"
"cellid_000073879-1","24"
"cellid_000073880-1","24"
"cellid_000073881-1","0"
"cellid_000073883-1","3"
"cellid_000073884-1","0"
"cellid_000073885-1","24"
"cellid_000073886-1","24"
"cellid_000073887-1","3"
"cellid_000073888-1","3"
"cellid_000073890-1","5"
"cellid_000073891-1","22"
"cellid_000073893-1","24"
"cellid_000073895-1","3"
"cellid_000073896-1","7"
"cellid_000073897-1","24"
"cellid_000073898-1","24"
"cellid_000073899-1","6"
"cellid_000073901-1","3"
"cellid_000073903-1","24"
"cellid_000073905-1","5"
"cellid_000073907-1","0"
"cellid_000073908-1","3"
"cellid_000073909-1","0"
"cellid_000073910-1","3"
"cellid_000073911-1","24"
"cellid_000073914-1","24"
"cellid_000073915-1","0"
"cellid_000073916-1","3"
"cellid_000073917-1","3"
"cellid_000073918-1","0"
"cellid_000073919-1","0"
"cellid_000073920-1","3"
"cellid_000073921-1","3"
"cellid_000073923-1","3"
"cellid_000073924-1","24"
"cellid_000073926-1","24"
"cellid_000073927-1","5"
"cellid_000073928-1","24"
"cellid_000073929-1","24"
"cellid_000073930-1","3"
"cellid_000073931-1","0"
"cellid_000073932-1","24"
"cellid_000073933-1","24"
"cellid_000073934-1","3"
"cellid_000073935-1","0"
"cellid_000073936-1","24"
"cellid_000073937-1","0"
"cellid_000073939-1","5"
"cellid_000073940-1","3"
"cellid_000073941-1","5"
"cellid_000073942-1","0"
"cellid_000073943-1","3"
"cellid_000073945-1","6"
"cellid_000073946-1","5"
"cellid_000073947-1","3"
"cellid_000073948-1","3"
"cellid_000073949-1","24"
"cellid_000073951-1","0"
"cellid_000073952-1","3"
"cellid_000073953-1","3"
"cellid_000073954-1","0"
"cellid_000073955-1","3"
"cellid_000073957-1","24"
"cellid_000073958-1","3"
"cellid_000073959-1","7"
"cellid_000073960-1","3"
"cellid_000073961-1","0"
"cellid_000073962-1","24"
"cellid_000073963-1","0"
"cellid_000073964-1","0"
"cellid_000073965-1","24"
"cellid_000073966-1","3"
"cellid_000073968-1","0"
"cellid_000073969-1","3"
"cellid_000073971-1","3"
"cellid_000073972-1","5"
"cellid_000073973-1","3"
"cellid_000073974-1","5"
"cellid_000073975-1","5"
"cellid_000073976-1","24"
"cellid_000073977-1","0"
"cellid_000073978-1","3"
"cellid_000073979-1","24"
"cellid_000073980-1","3"
"cellid_000073982-1","0"
"cellid_000073983-1","24"
"cellid_000073986-1","5"
"cellid_000073987-1","24"
"cellid_000073988-1","3"
"cellid_000073989-1","3"
"cellid_000073990-1","6"
"cellid_000073991-1","24"
"cellid_000073993-1","5"
"cellid_000073994-1","0"
"cellid_000073995-1","5"
"cellid_000073997-1","3"
"cellid_000073998-1","0"
"cellid_000073999-1","5"
"cellid_000074000-1","24"
"cellid_000074003-1","0"
"cellid_000074004-1","3"
"cellid_000074005-1","24"
"cellid_000074007-1","3"
"cellid_000074008-1","3"
"cellid_000074009-1","24"
"cellid_000074010-1","3"
"cellid_000074011-1","3"
"cellid_000074012-1","3"
"cellid_000074013-1","0"
"cellid_000074014-1","3"
"cellid_000074015-1","0"
"cellid_000074016-1","0"
"cellid_000074017-1","3"
"cellid_000074019-1","0"
"cellid_000074021-1","24"
"cellid_000074022-1","0"
"cellid_000074023-1","3"
"cellid_000074024-1","3"
"cellid_000074025-1","3"
"cellid_000074026-1","24"
"cellid_000074027-1","5"
"cellid_000074028-1","0"
"cellid_000074029-1","0"
"cellid_000074030-1","3"
"cellid_000074032-1","3"
"cellid_000074033-1","3"
"cellid_000074034-1","0"
"cellid_000074035-1","24"
"cellid_000074036-1","24"
"cellid_000074037-1","3"
"cellid_000074038-1","3"
"cellid_000074039-1","3"
"cellid_000074042-1","0"
"cellid_000074043-1","6"
"cellid_000074044-1","0"
"cellid_000074045-1","0"
"cellid_000074046-1","0"
"cellid_000074047-1","24"
"cellid_000074048-1","24"
"cellid_000074049-1","24"
"cellid_000074054-1","0"
"cellid_000074055-1","22"
"cellid_000074057-1","0"
"cellid_000074058-1","3"
"cellid_000074059-1","24"
"cellid_000074060-1","0"
"cellid_000074061-1","5"
"cellid_000074062-1","24"
"cellid_000074063-1","0"
"cellid_000074064-1","24"
"cellid_000074066-1","5"
"cellid_000074067-1","0"
"cellid_000074068-1","3"
"cellid_000074069-1","3"
"cellid_000074071-1","24"
"cellid_000074072-1","24"
"cellid_000074075-1","0"
"cellid_000074076-1","0"
"cellid_000074077-1","0"
"cellid_000074078-1","3"
"cellid_000074079-1","0"
"cellid_000074080-1","3"
"cellid_000074081-1","0"
"cellid_000074083-1","6"
"cellid_000074084-1","0"
"cellid_000074085-1","24"
"cellid_000074086-1","25"
"cellid_000074087-1","0"
"cellid_000074088-1","24"
"cellid_000074089-1","24"
"cellid_000074091-1","24"
"cellid_000074092-1","24"
"cellid_000074093-1","24"
"cellid_000074094-1","5"
"cellid_000074095-1","5"
"cellid_000074097-1","3"
"cellid_000074098-1","0"
"cellid_000074099-1","5"
"cellid_000074101-1","24"
"cellid_000074102-1","24"
"cellid_000074103-1","0"
"cellid_000074107-1","24"
"cellid_000074108-1","3"
"cellid_000074110-1","3"
"cellid_000074111-1","0"
"cellid_000074112-1","0"
"cellid_000074114-1","5"
"cellid_000074116-1","24"
"cellid_000074117-1","3"
"cellid_000074118-1","24"
"cellid_000074120-1","3"
"cellid_000074121-1","5"
"cellid_000074122-1","3"
"cellid_000074123-1","0"
"cellid_000074124-1","3"
"cellid_000074125-1","3"
"cellid_000074126-1","24"
"cellid_000074127-1","7"
"cellid_000074128-1","24"
"cellid_000074130-1","3"
"cellid_000074131-1","3"
"cellid_000074132-1","3"
"cellid_000074133-1","0"
"cellid_000074134-1","24"
"cellid_000074135-1","24"
"cellid_000074136-1","18"
"cellid_000074137-1","3"
"cellid_000074138-1","0"
"cellid_000074139-1","24"
"cellid_000074140-1","24"
"cellid_000074141-1","3"
"cellid_000074142-1","3"
"cellid_000074143-1","3"
"cellid_000074144-1","3"
"cellid_000074145-1","5"
"cellid_000074148-1","18"
"cellid_000074149-1","24"
"cellid_000074150-1","3"
"cellid_000074151-1","24"
"cellid_000074153-1","5"
"cellid_000074154-1","0"
"cellid_000074155-1","24"
"cellid_000074157-1","3"
"cellid_000074158-1","0"
"cellid_000074159-1","3"
"cellid_000074160-1","3"
"cellid_000074162-1","5"
"cellid_000074163-1","6"
"cellid_000074164-1","7"
"cellid_000074165-1","24"
"cellid_000074166-1","24"
"cellid_000074167-1","3"
"cellid_000074168-1","24"
"cellid_000074169-1","24"
"cellid_000074170-1","0"
"cellid_000074171-1","3"
"cellid_000074173-1","24"
"cellid_000074174-1","0"
"cellid_000074176-1","3"
"cellid_000074177-1","3"
"cellid_000074179-1","24"
"cellid_000074180-1","7"
"cellid_000074181-1","0"
"cellid_000074182-1","5"
"cellid_000074183-1","3"
"cellid_000074184-1","24"
"cellid_000074185-1","3"
"cellid_000074186-1","6"
"cellid_000074187-1","7"
"cellid_000074190-1","24"
"cellid_000074194-1","3"
"cellid_000074196-1","24"
"cellid_000074197-1","3"
"cellid_000074198-1","24"
"cellid_000074200-1","0"
"cellid_000074202-1","3"
"cellid_000074203-1","24"
"cellid_000074206-1","24"
"cellid_000074208-1","6"
"cellid_000074209-1","24"
"cellid_000074210-1","24"
"cellid_000074212-1","0"
"cellid_000074213-1","24"
"cellid_000074214-1","24"
"cellid_000074215-1","24"
"cellid_000074217-1","24"
"cellid_000074222-1","24"
"cellid_000074224-1","0"
"cellid_000074232-1","24"
"cellid_000074234-1","0"
"cellid_000074235-1","24"
"cellid_000074236-1","24"
"cellid_000074240-1","24"
"cellid_000074241-1","24"
"cellid_000074242-1","6"
"cellid_000074243-1","25"
"cellid_000074244-1","24"
"cellid_000074245-1","24"
"cellid_000074247-1","0"
"cellid_000074248-1","6"
"cellid_000074249-1","24"
"cellid_000074250-1","22"
"cellid_000074251-1","0"
"cellid_000074252-1","3"
"cellid_000074254-1","24"
"cellid_000074255-1","24"
"cellid_000074257-1","0"
"cellid_000074259-1","24"
"cellid_000074260-1","24"
"cellid_000074261-1","24"
"cellid_000074262-1","24"
"cellid_000074263-1","24"
"cellid_000074265-1","24"
"cellid_000074266-1","24"
"cellid_000074267-1","24"
"cellid_000074268-1","24"
"cellid_000074270-1","24"
"cellid_000074271-1","24"
"cellid_000074273-1","24"
"cellid_000074274-1","0"
"cellid_000074275-1","24"
"cellid_000074278-1","24"
"cellid_000074281-1","0"
"cellid_000074282-1","24"
"cellid_000074283-1","0"
"cellid_000074284-1","24"
"cellid_000074285-1","24"
"cellid_000074287-1","24"
"cellid_000074288-1","24"
"cellid_000074289-1","22"
"cellid_000074291-1","24"
"cellid_000074295-1","24"
"cellid_000074296-1","22"
"cellid_000074297-1","24"
"cellid_000074298-1","0"
"cellid_000074304-1","0"
"cellid_000074306-1","24"
"cellid_000074307-1","24"
"cellid_000074309-1","24"
"cellid_000074310-1","0"
"cellid_000074311-1","24"
"cellid_000074312-1","24"
"cellid_000074314-1","24"
"cellid_000074319-1","6"
"cellid_000074322-1","0"
"cellid_000074326-1","24"
"cellid_000074328-1","24"
"cellid_000074331-1","0"
"cellid_000074332-1","0"
"cellid_000074334-1","24"
"cellid_000074335-1","24"
"cellid_000074336-1","24"
"cellid_000074339-1","0"
"cellid_000074341-1","24"
"cellid_000074343-1","22"
"cellid_000074345-1","24"
"cellid_000074346-1","24"
"cellid_000074347-1","24"
"cellid_000074348-1","24"
"cellid_000074350-1","3"
"cellid_000074351-1","24"
"cellid_000074355-1","24"
"cellid_000074356-1","24"
"cellid_000074357-1","3"
"cellid_000074360-1","24"
"cellid_000074361-1","24"
"cellid_000074362-1","24"
"cellid_000074364-1","3"
"cellid_000074365-1","24"
"cellid_000074366-1","0"
"cellid_000074367-1","0"
"cellid_000074368-1","6"
"cellid_000074370-1","24"
"cellid_000074371-1","0"
"cellid_000074372-1","0"
"cellid_000074378-1","24"
"cellid_000074382-1","24"
"cellid_000074383-1","0"
"cellid_000074385-1","24"
"cellid_000074386-1","24"
"cellid_000074387-1","0"
"cellid_000074388-1","0"
"cellid_000074390-1","24"
"cellid_000074393-1","25"
"cellid_000074395-1","24"
"cellid_000074396-1","24"
"cellid_000074397-1","3"
"cellid_000074399-1","0"
"cellid_000074400-1","0"
"cellid_000074401-1","0"
"cellid_000074403-1","24"
"cellid_000074404-1","24"
"cellid_000074405-1","24"
"cellid_000074406-1","24"
"cellid_000074407-1","24"
"cellid_000074410-1","0"
"cellid_000074411-1","24"
"cellid_000074412-1","24"
"cellid_000074413-1","24"
"cellid_000074415-1","25"
"cellid_000074416-1","22"
"cellid_000074417-1","25"
"cellid_000074418-1","24"
"cellid_000074419-1","24"
"cellid_000074421-1","0"
"cellid_000074422-1","0"
"cellid_000074423-1","24"
"cellid_000074424-1","0"
"cellid_000074426-1","24"
"cellid_000074429-1","23"
"cellid_000074433-1","24"
"cellid_000074434-1","24"
"cellid_000074436-1","24"
"cellid_000074441-1","25"
"cellid_000074445-1","0"
"cellid_000074446-1","0"
"cellid_000074448-1","24"
"cellid_000074449-1","24"
"cellid_000074450-1","24"
"cellid_000074453-1","0"
"cellid_000074454-1","24"
"cellid_000074455-1","0"
"cellid_000074456-1","24"
"cellid_000074458-1","24"
"cellid_000074461-1","0"
"cellid_000074462-1","24"
"cellid_000074463-1","0"
"cellid_000074465-1","24"
"cellid_000074466-1","0"
"cellid_000074468-1","0"
"cellid_000074471-1","24"
"cellid_000074472-1","3"
"cellid_000074476-1","0"
"cellid_000074478-1","0"
"cellid_000074479-1","0"
"cellid_000074481-1","3"
"cellid_000074483-1","0"
"cellid_000074485-1","24"
"cellid_000074486-1","0"
"cellid_000074487-1","24"
"cellid_000074489-1","24"
"cellid_000074490-1","24"
"cellid_000074491-1","24"
"cellid_000074492-1","24"
"cellid_000074493-1","0"
"cellid_000074502-1","24"
"cellid_000074503-1","24"
"cellid_000074504-1","24"
"cellid_000074506-1","3"
"cellid_000074507-1","5"
"cellid_000074508-1","24"
"cellid_000074511-1","24"
"cellid_000074514-1","24"
"cellid_000074515-1","24"
"cellid_000074517-1","24"
"cellid_000074518-1","0"
"cellid_000074519-1","0"
"cellid_000074520-1","24"
"cellid_000074521-1","24"
"cellid_000074522-1","23"
"cellid_000074523-1","24"
"cellid_000074524-1","3"
"cellid_000074526-1","24"
"cellid_000074527-1","0"
"cellid_000074530-1","24"
"cellid_000074531-1","24"
"cellid_000074532-1","3"
"cellid_000074534-1","0"
"cellid_000074535-1","3"
"cellid_000074537-1","24"
"cellid_000074540-1","24"
"cellid_000074542-1","24"
"cellid_000074543-1","0"
"cellid_000074547-1","25"
"cellid_000074548-1","24"
"cellid_000074549-1","0"
"cellid_000074551-1","3"
"cellid_000074553-1","24"
"cellid_000074556-1","5"
"cellid_000074557-1","24"
"cellid_000074558-1","24"
"cellid_000074560-1","24"
"cellid_000074561-1","24"
"cellid_000074562-1","24"
"cellid_000074565-1","0"
"cellid_000074569-1","0"
"cellid_000074570-1","24"
"cellid_000074572-1","0"
"cellid_000074574-1","24"
"cellid_000074576-1","24"
"cellid_000074579-1","24"
"cellid_000074580-1","3"
"cellid_000074583-1","24"
"cellid_000074587-1","24"
"cellid_000074589-1","3"
"cellid_000074590-1","24"
"cellid_000074592-1","24"
"cellid_000074593-1","24"
"cellid_000074594-1","24"
"cellid_000074595-1","24"
"cellid_000074597-1","24"
"cellid_000074599-1","24"
"cellid_000074600-1","24"
"cellid_000074601-1","0"
"cellid_000074602-1","0"
"cellid_000074605-1","0"
"cellid_000074606-1","24"
"cellid_000074607-1","24"
"cellid_000074609-1","24"
"cellid_000074613-1","24"
"cellid_000074615-1","22"
"cellid_000074616-1","24"
"cellid_000074618-1","24"
"cellid_000074619-1","24"
"cellid_000074620-1","24"
"cellid_000074621-1","6"
"cellid_000074622-1","24"
"cellid_000074629-1","24"
"cellid_000074630-1","24"
"cellid_000074632-1","24"
"cellid_000074634-1","24"
"cellid_000074638-1","24"
"cellid_000074639-1","24"
"cellid_000074640-1","24"
"cellid_000074641-1","24"
"cellid_000074642-1","24"
"cellid_000074644-1","24"
"cellid_000074646-1","22"
"cellid_000074648-1","0"
"cellid_000074651-1","0"
"cellid_000074654-1","6"
"cellid_000074655-1","0"
"cellid_000074656-1","22"
"cellid_000074658-1","0"
"cellid_000074659-1","24"
"cellid_000074660-1","24"
"cellid_000074665-1","24"
"cellid_000074666-1","24"
"cellid_000074667-1","3"
"cellid_000074670-1","6"
"cellid_000074672-1","24"
"cellid_000074676-1","0"
"cellid_000074677-1","3"
"cellid_000074678-1","24"
"cellid_000074679-1","24"
"cellid_000074682-1","24"
"cellid_000074685-1","24"
"cellid_000074687-1","24"
"cellid_000074690-1","0"
"cellid_000074691-1","24"
"cellid_000074692-1","24"
"cellid_000074695-1","0"
"cellid_000074700-1","3"
"cellid_000074702-1","24"
"cellid_000074707-1","24"
"cellid_000074712-1","0"
"cellid_000074713-1","24"
"cellid_000074718-1","24"
"cellid_000074720-1","0"
"cellid_000074722-1","0"
"cellid_000074723-1","24"
"cellid_000074724-1","24"
"cellid_000074725-1","24"
"cellid_000074728-1","0"
"cellid_000074731-1","24"
"cellid_000074733-1","24"
"cellid_000074736-1","0"
"cellid_000074737-1","24"
"cellid_000074743-1","24"
"cellid_000074744-1","24"
"cellid_000074745-1","0"
"cellid_000074749-1","0"
"cellid_000074750-1","0"
"cellid_000074751-1","24"
"cellid_000074754-1","24"
"cellid_000074755-1","24"
"cellid_000074756-1","24"
"cellid_000074757-1","0"
"cellid_000074761-1","0"
"cellid_000074763-1","24"
"cellid_000074767-1","0"
"cellid_000074768-1","0"
"cellid_000074769-1","25"
"cellid_000074770-1","25"
"cellid_000074772-1","24"
"cellid_000074773-1","24"
"cellid_000074774-1","0"
"cellid_000074775-1","24"
"cellid_000074776-1","0"
"cellid_000074777-1","24"
"cellid_000074778-1","24"
"cellid_000074779-1","24"
"cellid_000074784-1","24"
"cellid_000074785-1","24"
"cellid_000074787-1","24"
"cellid_000074788-1","24"
"cellid_000074790-1","24"
"cellid_000074793-1","25"
"cellid_000074794-1","24"
"cellid_000074795-1","24"
"cellid_000074798-1","0"
"cellid_000074800-1","24"
"cellid_000074805-1","24"
"cellid_000074806-1","24"
"cellid_000074808-1","24"
"cellid_000074810-1","0"
"cellid_000074811-1","24"
"cellid_000074812-1","24"
"cellid_000074813-1","0"
"cellid_000074814-1","24"
"cellid_000074815-1","0"
"cellid_000074816-1","22"
"cellid_000074821-1","24"
"cellid_000074823-1","24"
"cellid_000074826-1","24"
"cellid_000074829-1","0"
"cellid_000074832-1","24"
"cellid_000074833-1","24"
"cellid_000074835-1","24"
"cellid_000074836-1","24"
"cellid_000074837-1","0"
"cellid_000074840-1","0"
"cellid_000074841-1","0"
"cellid_000074842-1","24"
"cellid_000074843-1","24"
"cellid_000074844-1","24"
"cellid_000074845-1","0"
"cellid_000074846-1","24"
"cellid_000074848-1","24"
"cellid_000074849-1","24"
"cellid_000074850-1","0"
"cellid_000074853-1","24"
"cellid_000074855-1","3"
"cellid_000074862-1","3"
"cellid_000074864-1","3"
"cellid_000074867-1","3"
"cellid_000074873-1","3"
"cellid_000074880-1","3"
"cellid_000074882-1","0"
"cellid_000074883-1","0"
"cellid_000074885-1","3"
"cellid_000074892-1","3"
"cellid_000074899-1","3"
"cellid_000074907-1","3"
"cellid_000074915-1","24"
"cellid_000074924-1","3"
"cellid_000074938-1","3"
"cellid_000074945-1","24"
"cellid_000074948-1","3"
"cellid_000074960-1","3"
"cellid_000074967-1","3"
"cellid_000074984-1","24"
"cellid_000074989-1","3"
"cellid_000075009-1","24"
"cellid_000075010-1","3"
"cellid_000075015-1","0"
"cellid_000075019-1","3"
"cellid_000075023-1","3"
"cellid_000075026-1","3"
"cellid_000075036-1","0"
"cellid_000075040-1","0"
"cellid_000075043-1","3"
"cellid_000075045-1","3"
"cellid_000075061-1","3"
"cellid_000075082-1","24"
"cellid_000075083-1","3"
"cellid_000075086-1","3"
"cellid_000075095-1","0"
"cellid_000075099-1","3"
"cellid_000075104-1","3"
"cellid_000075116-1","0"
"cellid_000075126-1","3"
"cellid_000075132-1","0"
"cellid_000075140-1","3"
"cellid_000075141-1","3"
"cellid_000075177-1","0"
"cellid_000075187-1","24"
"cellid_000075188-1","3"
"cellid_000075189-1","3"
"cellid_000075192-1","0"
"cellid_000075194-1","3"
"cellid_000075199-1","0"
"cellid_000075202-1","24"
"cellid_000075213-1","3"
"cellid_000075229-1","0"
"cellid_000075231-1","3"
"cellid_000075235-1","24"
"cellid_000075237-1","24"
"cellid_000075242-1","24"
"cellid_000075249-1","24"
"cellid_000075250-1","24"
"cellid_000075255-1","3"
"cellid_000075260-1","24"
"cellid_000075267-1","0"
"cellid_000075270-1","3"
"cellid_000075278-1","24"
"cellid_000075279-1","24"
"cellid_000075280-1","0"
"cellid_000075292-1","24"
"cellid_000075301-1","3"
"cellid_000075307-1","0"
"cellid_000075309-1","3"
"cellid_000075317-1","3"
"cellid_000075318-1","3"
"cellid_000075321-1","3"
"cellid_000075327-1","3"
"cellid_000075332-1","3"
"cellid_000075335-1","0"
"cellid_000075344-1","0"
"cellid_000075350-1","3"
"cellid_000075357-1","0"
"cellid_000075359-1","3"
"cellid_000075361-1","24"
"cellid_000075368-1","3"
"cellid_000075371-1","3"
"cellid_000075374-1","3"
"cellid_000075375-1","3"
"cellid_000075381-1","3"
"cellid_000075403-1","3"
"cellid_000075411-1","3"
"cellid_000075427-1","3"
"cellid_000075439-1","24"
"cellid_000075440-1","3"
"cellid_000075442-1","3"
"cellid_000075447-1","3"
"cellid_000075463-1","24"
"cellid_000075481-1","3"
"cellid_000075484-1","3"
"cellid_000075492-1","24"
"cellid_000075493-1","3"
"cellid_000075498-1","3"
"cellid_000075501-1","24"
"cellid_000075503-1","3"
"cellid_000075504-1","0"
"cellid_000075511-1","3"
"cellid_000075515-1","24"
"cellid_000075519-1","0"
"cellid_000075524-1","3"
"cellid_000075525-1","3"
"cellid_000075558-1","24"
"cellid_000075559-1","3"
"cellid_000075560-1","24"
"cellid_000075565-1","3"
"cellid_000075570-1","3"
"cellid_000075576-1","0"
"cellid_000075579-1","3"
"cellid_000075594-1","0"
"cellid_000075602-1","24"
"cellid_000075614-1","24"
"cellid_000075616-1","3"
"cellid_000075623-1","0"
"cellid_000075636-1","3"
"cellid_000075640-1","3"
"cellid_000075648-1","24"
"cellid_000075650-1","3"
"cellid_000075652-1","0"
"cellid_000075663-1","24"
"cellid_000075669-1","3"
"cellid_000075697-1","24"
"cellid_000075717-1","3"
"cellid_000075726-1","3"
"cellid_000075733-1","3"
"cellid_000075756-1","0"
"cellid_000075766-1","3"
"cellid_000075769-1","3"
"cellid_000075785-1","3"
"cellid_000075790-1","3"
"cellid_000075791-1","24"
"cellid_000075803-1","3"
"cellid_000075807-1","24"
"cellid_000075808-1","3"
"cellid_000075810-1","3"
"cellid_000075816-1","3"
"cellid_000075822-1","3"
"cellid_000075825-1","3"
"cellid_000075843-1","3"
"cellid_000075847-1","3"
"cellid_000075848-1","24"
"cellid_000075855-1","24"
"cellid_000075858-1","0"
"cellid_000075863-1","3"
"cellid_000075869-1","3"
"cellid_000075871-1","3"
"cellid_000075873-1","3"
"cellid_000075878-1","3"
"cellid_000075883-1","0"
"cellid_000075884-1","0"
"cellid_000075885-1","3"
"cellid_000075892-1","24"
"cellid_000075904-1","24"
"cellid_000075905-1","3"
"cellid_000075906-1","3"
"cellid_000075907-1","3"
"cellid_000075913-1","0"
"cellid_000075930-1","0"
"cellid_000075938-1","3"
"cellid_000075941-1","24"
"cellid_000075949-1","24"
"cellid_000075953-1","0"
"cellid_000075956-1","3"
"cellid_000075957-1","24"
"cellid_000075963-1","3"
"cellid_000075965-1","3"
"cellid_000075970-1","3"
"cellid_000075976-1","24"
"cellid_000075980-1","3"
"cellid_000075981-1","0"
"cellid_000075988-1","3"
