gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	0	10	11	12	13	14	15	16	17	18	19	1_0	1_1	1_2	1_3	1_4	1_5	2	20	21	22	23	24	25	26	3	4	5	6	7	8	9
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	DHCR24	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117	0.026	0.0	0.053	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.055	0.0	0.0	0.057
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	DHCR24	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117	0.026	0.0	0.053	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.055	0.0	0.0	0.057
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	DHCR7	0.128	0.131	0.0	0.047	0.0	0.317	0.31	0.208	0.083	0.078	0.073	0.0	0.0	0.0	0.097	0.0	0.0	0.034	0.0	0.029	0.105	0.211	0.189	0.211	0.0	0.126	0.091	0.132	0.094	0.068	0.044	0.069
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	DHCR7	0.128	0.131	0.0	0.047	0.0	0.317	0.31	0.208	0.083	0.078	0.073	0.0	0.0	0.0	0.097	0.0	0.0	0.034	0.0	0.029	0.105	0.211	0.189	0.211	0.0	0.126	0.091	0.132	0.094	0.068	0.044	0.069
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	CYP19A1	0.046	0.0	0.0	0.0	0.131	0.0	0.805	0.0	0.0	0.0	0.094	0.777	0.13	1.635	1.345	0.0	0.362	0.051	0.127	0.091	0.049	0.173	0.281	0.0	0.0	0.03	0.028	0.068	0.104	0.111	0.12	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	CYP19A1	0.046	0.0	0.0	0.0	0.131	0.0	0.805	0.0	0.0	0.0	0.094	0.777	0.13	1.635	1.345	0.0	0.362	0.051	0.127	0.091	0.049	0.173	0.281	0.0	0.0	0.03	0.028	0.068	0.104	0.111	0.12	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0AFE4D0CB	LTA4H	0.06	0.0	0.0	0.0	0.147	0.0	0.0	0.055	0.161	0.04	0.018	0.0	0.179	0.021	0.0	0.0	0.0	0.185	0.25	0.0	0.042	0.0	0.0	0.0	0.0	0.076	0.024	0.033	0.073	0.041	0.024	0.033
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	LTA4H	0.06	0.0	0.0	0.0	0.147	0.0	0.0	0.055	0.161	0.04	0.018	0.0	0.179	0.021	0.0	0.0	0.0	0.185	0.25	0.0	0.042	0.0	0.0	0.0	0.0	0.076	0.024	0.033	0.073	0.041	0.024	0.033
ASMT	P46597	True	ASMT_HUMAN	Melatonin_byASMT	CPI-CS05C6F5BDD	ASMT	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	PTGIS	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.073	0.0	0.0	0.062	0.0	0.165	0.0	0.021	0.0	0.132	0.0	0.0	0.0	0.0	0.0	0.023	0.021	0.042	0.104	0.051	0.063	0.033
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	PTGES	0.004	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	PTGES	0.004	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	PTGES	0.004	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	PTGES3	0.307	0.146	0.0	0.028	0.125	0.206	0.253	0.18	0.395	0.186	0.349	0.0	0.037	0.083	0.189	0.0	0.0	0.149	0.24	0.046	0.457	0.0	0.312	0.562	0.0	0.265	0.368	0.249	0.113	0.17	0.378	0.256
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	PTGES3	0.307	0.146	0.0	0.028	0.125	0.206	0.253	0.18	0.395	0.186	0.349	0.0	0.037	0.083	0.189	0.0	0.0	0.149	0.24	0.046	0.457	0.0	0.312	0.562	0.0	0.265	0.368	0.249	0.113	0.17	0.378	0.256
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	PTGES3	0.307	0.146	0.0	0.028	0.125	0.206	0.253	0.18	0.395	0.186	0.349	0.0	0.037	0.083	0.189	0.0	0.0	0.149	0.24	0.046	0.457	0.0	0.312	0.562	0.0	0.265	0.368	0.249	0.113	0.17	0.378	0.256
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07B83D2DD	DDC	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.221	0.139	0.135	0.0	0.028	0.0	0.0	0.112	0.0	0.0	0.096
