"","gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","warning","error","av_q","interaction_q","positive_q"
"9156","ubxn7",0.203866060252659,0.82975395963846,0.995108958027817,0.588899495107325,0.517331127092226,0.98203382609862,0.0451459217422754,-0.0431027369664208,0.00204318477585455,0.785975536273339,0.893343783315114,0.830196784142748,0.0194130237961346,0.0133848382594836,0.0305712262091724,NA,NA,0.328123782368098,0.999920826329251,0.966461250053702
"9158","eif4g1a",0.204259628970634,0.327931876403068,0.813196547158833,0.191932464966432,0.179746727026874,0.979017050862957,0.0452694325404366,-0.0443674021308657,0.000902030409570867,0.543561396825218,0.829874777345896,0.328822807151211,0.0176426274922326,0.0056882704461857,0.0333788420389025,NA,NA,0.328123782368098,0.999775367666602,0.805530335931955
"9162","fam131aa",0.346458524032307,0.288218309919155,0.332467427370854,0.0401384495100156,0.165434913985585,0.438565060975086,0.0728390328104006,-0.0459046726440093,0.0269343601663914,0.31120043173321,0.691562804169488,0.289600652071494,0.029065775707883,0.0110108501021559,-0.0372801725050295,NA,NA,0.377808904404775,0.999775367666602,0.787653823411263
"9163","clcn2a",0.156625057587906,0.0509376313440546,0.369372560497833,0.359704995950723,0.219722032265265,0.803832964446511,0.0309088342325826,-0.0394010171567126,-0.00849218292412999,0.657896865033175,0.60961755196585,0.0518111678384645,0.0112850995867998,0.0130784756871204,0.0666369863652372,NA,NA,0.328123782368098,0.999775367666602,0.579990578072264
"9164","per2",0.23968053880458,0.520558716602953,0.410152895809161,0.137592979354062,0.0654786526705771,0.756716429534786,0.0654714275281914,-0.07842372879039,-0.0129523012621986,0.225942616588847,0.580312430350718,0.521338045492158,0.0623481353049133,-0.0233674790675574,0.0311495710795467,NA,NA,0.328123782368098,0.999775367666602,0.880189320378164
"9166","itm2cb",0.291935920941315,8.54618610132225e-06,0.118857771003369,0.019129495252625,0.0266243091434163,0.843089658560273,0.0868781080333491,-0.0796405775265376,0.00723753050681145,0.0131247618548967,7.90816653190134e-07,1.1089049513689e-05,-0.0863314348752968,-0.177102402744137,-0.174414948366714,NA,NA,0.339402679210261,0.93526739439774,0.00323068324593405
"9169","gigyf2",0.214307676712885,0.426868785276685,0.942911410615747,0.261733782344208,0.223386771532474,0.977472106557606,0.0474199348332291,-0.0462627682927451,0.00115716654048407,0.423509055240883,0.549020917571861,0.427669041341629,0.0338893550152689,0.0209720558772609,0.0406030795236218,NA,NA,0.328123782368098,0.999775367666602,0.843293299638542
"9171","tmem275a",0.0928833020794304,0.0402103033506056,0.0948967078548327,0.8403760469497,0.36556229051348,0.530669487706846,0.00729127514451217,-0.0315747479703715,-0.0242834728258594,0.410649596159151,0.952200857228138,0.0416981935299022,-0.0245138652254078,0.00226950123353903,0.0896675186086149,NA,NA,0.328123782368098,0.887494276259552,0.556359999278119
"9172","LOC111570141",0.155357087038282,0.639098792155344,0.735775593217385,0.282678239003009,0.323849190893884,0.886690372921477,0.0381144059801066,-0.033057421582009,0.00505698439809761,0.531451582521116,0.927741693644688,0.639743299749044,-0.0190712575309491,0.00261502896417267,0.0171931834142787,NA,NA,0.328123782368098,0.999775367666602,0.919279643193073
"9173","pbx1a",0.667164005288481,0.235870411392377,0.0905316352171692,0.0569232046036151,0.171948571635091,0.552158757178324,0.0632295384053132,-0.0436686419848904,0.0195608964204228,0.0467672788398595,0.717509484736719,0.237454351704128,0.045714696417887,0.00911103272466814,-0.032703890433308,NA,NA,0.673304126455601,0.873983158531341,0.764380689572965
"9174","prtfdc1b",0.205022283798655,0.978704014089715,0.742334678545907,0.651473638129004,0.39353049708172,0.54881708268423,0.0377840785834198,-0.0880174661856736,-0.0502333876022539,0.841062448728408,0.377383465557146,0.978814385732286,-0.0283289057533191,-0.124760323549697,-0.00196397793589262,NA,NA,0.328123782368098,0.999775367666602,0.997455961246265
"9175","arhgap21b",0.341990783060414,0.743304400735314,0.238764092018137,0.0293382488032853,0.099698729756505,0.49196923640453,0.0756847968375577,-0.0529963455213506,0.0226884513162072,0.0288852708089685,0.186020587919448,0.743941759917686,0.0645547538186953,0.0328522371812485,-0.011011965932938,NA,NA,0.374712570985011,0.999775367666602,0.952015861382378
"9176","LOC111570143",0.160402575799601,0.10682775313782,0.281116387871523,0.10303217843716,0.295319591913663,0.520183468044139,0.0496420782284815,-0.030366104842925,0.0192759733855564,0.173469895483002,0.000356054560803495,0.107995505563247,0.0300690899476398,0.0763523552819253,0.0397446744201708,NA,NA,0.328123782368098,0.999775367666602,0.676270040394416
"9178","kmt2cb",0.121426515685349,0.189779759005562,0.628396538305143,0.10739705987635,0.204297802730352,0.691669134295578,0.0507685751638956,-0.0384976496363422,0.0122709255275534,0.891934628360256,0.223030895209814,0.191483389443366,0.00305516914738397,0.0264705893590023,0.0330981970833522,NA,NA,0.328123782368098,0.999775367666602,0.73541576426083
"9179","LOC111570138",0.118430920755396,0.209849662920481,0.142817133807491,0.733718432073958,0.940045643828488,0.686787747584406,0.013495191051745,0.00285714912872879,0.0163523401804738,0.411928432276842,0.0803848113472041,0.211022375120295,-0.032121724969117,0.0700815548917973,0.0577647822096935,NA,NA,0.328123782368098,0.969550154605203,0.751461722845567
"9180","LOC129349800",0.188905290843728,0.747665617408642,0.939454459508324,0.519816260882415,0.603270572269016,0.936209288097152,0.035162802864959,-0.0303184636538842,0.00484433921107482,0.869818183220778,0.898488880064711,0.747937186066098,-0.0107689643208649,0.0104769805307575,0.0228377647817531,NA,NA,0.328123782368098,0.999775367666602,0.952015861382378
"9181","LOC111579931",0.294135638088825,0.249552690759858,0.141126588477311,0.0114977027675887,0.0826000627163081,0.292186584815352,0.118202373877177,-0.0713349849908945,0.0468673888862821,0.0899437841420326,0.736751403714888,0.250611593921808,0.0826027858387489,0.0135618183012054,-0.0672755488518195,NA,NA,0.340505282718973,0.968290061418076,0.766775676115508
"9182","kdsr",0.254623644124056,0.051891293948891,0.0601060367614105,0.340998514691125,0.0746399199642896,0.447817557309255,0.0337770807210174,-0.0614175250710508,-0.0276404443500334,0.210246947196624,0.250373198635541,0.0525966618402143,0.0341197517234407,-0.0334737113597472,0.0720184805253907,NA,NA,0.328123782368098,0.779262832200056,0.579990578072264
"9183","vps4b",0.15673212262027,0.646978838731018,0.698166027356198,0.498325518782316,0.66222319034887,0.76437463175697,0.0317117493804785,-0.0176407461428395,0.014071003237639,0.778874803513404,0.379230596665468,0.647878983133402,-0.0128611809283393,0.0396184122231003,0.0296296980666296,NA,NA,0.328123782368098,0.999775367666602,0.921896015471279
"9185","LOC111579928",0.225085233026021,0.711183481721286,0.669355504593081,0.166961932558009,0.1852166293898,0.811969507146389,0.105102283318296,-0.0891703432586606,0.0159319400596359,0.46515333536636,0.713197885483856,0.711733229008937,0.074339312442256,-0.0261806789596731,-0.0371443365544338,NA,NA,0.328123782368098,0.999775367666602,0.945939881011692
"9186","LOC111579926",0.170554931013424,0.37350507680038,0.767906291697892,0.515590053136848,0.99764865520347,0.421625666815081,0.0554438896806535,0.000264901001829812,0.0557087906824833,0.576586502300502,0.101998599022328,0.37466044385045,0.0790139707391324,0.163210608656517,0.0729979335887579,NA,NA,0.328123782368098,0.999775367666602,0.828198932422141
"9188","LOC111579927",0.410477272474446,0.243323729570102,0.453157076509091,0.0595131733741036,0.136422378650613,0.650025709705126,0.0607990951035125,-0.0464024641854706,0.0143966309180419,0.00273724949293017,0.120416025705454,0.244937930983666,0.0763340789026636,0.0396071294680334,0.0334177873544476,NA,NA,0.43163062873109,0.999775367666602,0.764380689572965
"9189","ss18",0.2453638766366,0.571526019307923,0.463063680167401,0.0706079540666175,0.300684246775618,0.37970398277511,0.0651151094912444,-0.0337232419882962,0.0313918675029483,0.0276603579268754,0.00404901251608419,0.572065924659416,0.0678819242384553,0.0844880605475572,0.0228703462908322,NA,NA,0.328123782368098,0.999775367666602,0.895405307815281
"9190","psma8",0.272253198152284,0.214679260858108,0.153847438836765,0.0519864155053873,0.0217805739971079,0.51132671502426,0.0892864857142852,-0.125842815659888,-0.0365563299456028,0.712010132027967,0.049899697740079,0.215917140801114,0.0187815419267068,-0.15948460626189,-0.0675465796938619,NA,NA,0.331012597523734,0.97152091344809,0.753895327653423
"9191","kctd1",0.200840086587688,0.818306010376355,0.92990126810808,0.661957484766616,0.468559909587076,0.803241019073513,0.0395903893553706,-0.065381249560619,-0.0257908602052485,0.923067609349967,0.77154692017283,0.818778301258392,0.00972663016968297,-0.0409130131136556,0.0326619331678285,NA,NA,0.328123782368098,0.999775367666602,0.965864524939083
"9193","cdh2",0.342416437872189,0.88000291603715,0.675629229565574,0.101243655342888,0.268671342108919,0.565354802619958,0.0527729286087408,-0.0343383869525867,0.0184345416561541,0.272773133861813,0.135958558642891,0.880493962080191,0.0253655183064702,0.0353190055896029,0.00404011916900177,NA,NA,0.375052392682729,0.999775367666602,0.97869101052101
"9194","LOC111568711",0.256719735700402,0.509471758111827,0.960423985458837,0.133233155550476,0.223144292339919,0.713796173284373,0.054082449223238,-0.04090799041083,0.013174458812408,0.190526355876093,0.221156912047927,0.510107771340738,0.0389705817898747,0.0353129963144585,0.0253146402547835,NA,NA,0.328143894831198,0.999775367666602,0.877369604495532
"9196","LOC111568693",0.226507999751368,0.774972633162459,0.0291785519190451,0.353437015857531,0.00377168222457363,0.0844071406541179,0.0833845077766783,-0.260811434979808,-0.177426927203129,0.790623663833623,0.00279944275125065,0.775401879837857,0.0262994427117676,-0.420158110038054,-0.0400490172684864,NA,NA,0.328123782368098,0.61962698189354,0.95921983911776
"9198","LOC111568697",0.17090210684932,0.156717733560593,0.929290147308079,0.205044776453878,0.242091729925534,0.88898732496794,0.0450187931851837,-0.0400699057771631,0.00494888740802065,0.281793955244802,0.261435186943006,0.158108924261247,0.0362362601262876,0.0364622613591792,0.0533099424578412,NA,NA,0.328123782368098,0.999775367666602,0.715332487842571
"9199","LOC111568703",0.204233524068685,0.0207570637768229,0.0684286165590259,0.0316102263457105,0.833078534089346,0.03827373353449,0.121224590120214,-0.00942240958496518,0.111802180535249,0.474152563715004,0.560530198680295,0.0213496491177699,-0.0415288510242208,0.0265516126042433,-0.188631391737824,NA,NA,0.328123782368098,0.808646652603075,0.443713126717354
"9200","LOC111568692",0.272876730362604,0.639252050663215,0.469951597673228,0.0814320127632116,0.192260142076532,0.609113955906427,0.0538035694066323,-0.0384022065542738,0.0154013628523585,0.0827126728434862,0.0124486920456769,0.640672784896495,0.0398744207966191,0.053572919553837,0.0122529750383007,NA,NA,0.331366589365858,0.999775367666602,0.919279643193073
"9201","LOC111568691",0.30788407547508,0.000496124058161451,0.032477958292426,0.00504510665394471,0.828445746193069,0.107157998237983,0.148711984340441,-0.017539404567768,0.131172579772673,0.910817404877744,0.777921969727098,0.000561862893387113,-0.00711971582432705,0.0393045617532476,-0.223647158922477,NA,NA,0.349689793179821,0.648954206161855,0.0574743717378165
"9202","phlpp1",0.128890640656801,0.175179557371818,0.376872142689777,0.447506196771869,0.297684156083023,0.790120703913181,0.0272292925832272,-0.0367850493666518,-0.00955575678342462,0.64573072187145,0.840166803845814,0.176770768435435,-0.0162872403783987,-0.00676332693148551,0.0488542845473771,NA,NA,0.328123782368098,0.999775367666602,0.724717150315602
"9209","dhx30",0.198730528532378,0.36418181317298,0.927504092311253,0.831742975627228,0.663176372524006,0.846238117982866,0.019201157608086,-0.0392365567870743,-0.0200353991789883,0.519620985753724,0.639969984111308,0.365345130223634,0.0644958079389614,0.0659117736105543,0.12825064548085,NA,NA,0.328123782368098,0.999775367666602,0.823852054381797
"9211","LOC111568702",0.17383605226753,0.690547743939869,0.512355691936374,0.325917592468503,0.796995084114523,0.449542928040771,0.0456926478546703,-0.0102599478016318,0.0354327000530384,0.730396391505099,0.0555031680406286,0.691269533561766,0.0151553824989825,0.0834612249997374,0.0255899357210776,NA,NA,0.328123782368098,0.999775367666602,0.937325743333291
"9212","gpaa1",0.188335197998086,0.0413266799797828,0.0190639352475823,0.0764322767790395,0.523602666218606,0.017293553028674,0.0980817421980228,0.0318534340774713,0.129935176275494,0.426891366988352,0.0728030189445311,0.0428380665547046,-0.0503665064026502,0.103761377039445,-0.149716039022981,NA,NA,0.328123782368098,0.535916692429589,0.560959890537368
"9214","prkacbb",0.216090971007694,0.248454458090269,0.983221329005965,0.160261238054576,0.265004830210966,0.719038075224398,0.0532791226138164,-0.039524517840568,0.0137546047732484,0.0862720626622833,0.0938926652495338,0.24959063622443,0.0601929259215207,0.0600545922205307,0.050813089776182,NA,NA,0.328123782368098,0.999920826329251,0.765777444175052
"9216","LOC111579000",0.242359087968901,0.827236815658641,0.420991195099395,0.0921961593026374,0.305220288316001,0.47545458018175,0.0523914967063341,-0.0302466115807767,0.0221448851255574,0.287261343244226,0.0267811903201333,0.827945788382089,0.0242673648920488,0.0539714247414527,0.0062503034758811,NA,NA,0.328123782368098,0.999775367666602,0.966461250053702
"9217","LOC118471329",0.205457081475572,0.974095397184807,0.338229511148446,0.44590193721962,0.55659041420985,0.181068187951038,0.0579363616593026,0.0441629111204003,0.102099272779703,0.857719503053301,0.0557285674170516,0.974208988697003,0.0179787661533925,0.19051327854691,0.00332135801207473,NA,NA,0.328123782368098,0.999775367666602,0.997120080338852
"9219","efcab14",0.214973491914606,0.913571889103912,0.792339619840941,0.189740447774969,0.156781416109809,0.949242272285862,0.0492495911984118,-0.0516319970636298,-0.00238240586521801,0.999790674416901,0.424798761235403,0.913815180088287,9.49809725422739e-06,-0.027879976920653,0.00437079334177445,NA,NA,0.328123782368098,0.999775367666602,0.988352653194969
"9220","znf830",0.200923246703769,0.958884776970816,0.978164073014794,0.417319391850878,0.743739963880229,0.752652456339631,0.0564708868517192,-0.0279443101996836,0.0285265766520356,0.837870506723218,0.768713200538963,0.958967124313821,0.0167587051155346,0.0415645682025082,0.00517922417826983,NA,NA,0.328123782368098,0.999775367666602,0.996888798634718
"9221","LOC111567176",0.185902460884144,0.0155619052833844,0.0518855571020931,0.40243351494539,0.0487245875562278,0.300472842784335,0.0309114263973445,-0.0692874225658355,-0.0383759961684911,0.104892349773846,0.537831913934159,0.0162034467094723,0.0562238479611713,-0.0194688274153562,0.103385856464154,NA,NA,0.328123782368098,0.738098909867904,0.415979719355406
"9222","LOC111567159",0.216428496250919,0.846774538821897,0.672445524820447,0.116016802775397,0.334906737128061,0.520530651916525,0.0533586913139734,-0.0312176153989451,0.0221410759150283,0.933428207820063,0.306693621114302,0.847250718588661,0.00210072118612436,0.0289824431897266,-0.00633420022828943,NA,NA,0.328123782368098,0.999775367666602,0.969554222461324
"9224","LOC111577408",0.538757146539742,0.844829888923673,0.571027320442531,0.112057067423511,0.188310758723298,0.742454235997495,0.0508224066532055,-0.0405135648652303,0.0103088417879752,0.350157608461036,0.634847743815262,0.845178463715499,0.02104804363363,-0.00998165425669257,-0.00495381768876639,NA,NA,0.550131248936835,0.999775367666602,0.968486649526953
"9226","dtna",0.156355157584556,0.502004119773594,0.748913440276928,0.191551047851064,0.407255196987428,0.58892249863792,0.0499576758514715,-0.0287810865727288,0.0211765892787427,0.19607413915328,0.865704865864891,0.5029414956049,-0.0402051038271046,-0.00574403498935641,-0.0310944295662474,NA,NA,0.328123782368098,0.999775367666602,0.875581493509917
"9227","mapre2",0.236314418166489,0.557177349679446,0.899752668434516,0.12735758271032,0.161154379307422,0.846080171597786,0.0539223359864514,-0.0471429293405891,0.0067794066458622,0.323936276532457,0.702383914575955,0.559391175529066,0.0307398602535393,0.011190769547617,0.0216526144227575,NA,NA,0.328123782368098,0.999775367666602,0.892954373386448
"9228","spidr",0.2737101837411,0.158020818169478,0.536013798509053,0.0639338661423487,0.14013123771077,0.509721629946393,0.0949734169162947,-0.065982475566534,0.0289909413497606,0.855684313615277,0.144879451085495,0.160332470217681,0.0116512289049575,-0.0502510699720494,-0.0848954758811338,NA,NA,0.331366589365858,0.999775367666602,0.715332487842571
"9230","ube2v2",0.326753340157788,0.33851046722533,0.186348424489187,0.0188390544821302,0.164842086585202,0.262549732604854,0.0945452050273639,-0.0498042318957628,0.0447409731316011,0.0759819213712849,0.302332808348887,0.339869632010106,0.0621405289969373,0.036092960299299,-0.0465119298538514,NA,NA,0.36307330842873,0.999775367666602,0.81320054404481
"9232","sntg1",0.412495840957763,0.990646847622486,0.487619681963728,0.0881498328992184,0.132025678169033,0.798513133124975,0.0561158259603958,-0.0478571269267484,0.00825869903364734,0.217505276312858,0.690270628240985,0.990668082648691,0.029639894880584,-0.0093225909020279,0.000331757999390732,NA,NA,0.433531076628495,0.999775367666602,0.999188346717126
"9233","pcmtd1",0.300015643172238,0.228347329216095,0.875597819580218,0.110661747862905,0.176421395543048,0.77036746411632,0.0514696282345962,-0.0421660987947619,0.00930352943983432,0.0884981670368126,0.328268389342614,0.229906031577337,0.0401567948069541,0.0230571853901629,0.0327190629224367,NA,NA,0.344777977133535,0.999775367666602,0.758065197035244
"9234","st18",0.20669654064265,0.745924382559933,0.753031563625402,0.420266074863744,0.174160322530326,0.745849273422702,0.0446203232978942,-0.0626645550468388,-0.0180442317489447,0.797487971913267,0.523381600192911,0.746294340847101,0.0139565805118445,-0.034440504272088,0.0265445164229281,NA,NA,0.328123782368098,0.999775367666602,0.952015861382378
"9235","rb1cc1",0.401852820018317,0.724295123278746,0.014692855276459,0.077409728853135,0.0174642734955117,0.591183460034266,0.065982084065148,-0.0862223704505584,-0.0202402863854104,0.0392152067302888,0.0433806998373846,0.725318044321785,0.0620444690406105,-0.0653390073786362,0.014676334624851,NA,NA,0.424207507316515,0.479544580843663,0.950201109161502
"9236","agap3",0.450616632003547,0.05520628061191,0.796731581056505,0.123792989694997,0.305604079400947,0.579285910781123,0.055692999739492,-0.0362192483953988,0.0194737513440933,0.240904585633214,0.287736292464932,0.0567516514551656,0.0433745719474689,0.0344381879108679,0.065527612382733,NA,NA,0.467743906259915,0.999775367666602,0.591672010616313
"9237","LOC129349945",0.200376874391558,0.214504326480651,0.0499093697947392,0.506977904910586,0.0170424315768281,0.105877674515051,0.0357488709524139,-0.123839179583321,-0.0880903086309068,0.380932651583617,0.055728730609359,0.216124199484707,0.0558143960760587,-0.121175117929152,0.0888778986267197,NA,NA,0.328123782368098,0.731375840064812,0.753895327653423
"9239","asic1c",0.32463022726456,0.46228888365821,0.267764242819661,0.0689622777663272,0.259314809096207,0.439032053600957,0.0622995784496059,-0.0361721196630542,0.0261274587865517,0.306429686583208,0.0961690495128417,0.463822754810606,0.0251683974769037,0.0394618978080437,-0.0226698742033213,NA,NA,0.36124511694596,0.999775367666602,0.855810544658656
"9241","cdk5",0.215653155372369,0.304024316066181,0.710584780152157,0.710295084640474,0.805824768166082,0.865546386181409,0.0220099464063792,-0.011095068203344,0.0109148782030351,0.223858517372482,0.0970754950246678,0.30542192719367,0.0494367583630409,0.105858942773386,0.102932203212748,NA,NA,0.328123782368098,0.999775367666602,0.793335022759435
"9242","atg9b",0.167285637654957,0.745071192082251,0.617827641849156,0.550541629048106,0.687663995083279,0.777218417642261,0.0310352059699426,-0.0158163256852029,0.0152188802847396,0.646904356352607,0.390178454187709,0.745494514041146,-0.0178440173873832,0.0390709111445693,0.0266687806485626,NA,NA,0.328123782368098,0.999775367666602,0.952015861382378
"9243","obscnb",0.199100173352636,0.708385662358288,0.824208527601929,0.150722026416074,0.318103247035873,0.585053125740339,0.0789973749467728,-0.0544264139771008,0.024570960969672,0.352602696181688,0.327855597662609,0.709133353049667,0.0759998105806188,0.0494186089820809,0.0193512003897572,NA,NA,0.328123782368098,0.999775367666602,0.94523873655294
"9244","guk1a",0.117240578770222,0.117395814136754,0.322480247392552,0.701451093075988,0.650074824476888,0.982751335964306,0.0151816857189043,-0.0160518223490785,-0.00087013663017424,0.940612535617446,0.119031202210352,0.119076502082032,-0.00267144295020534,0.0572105363214415,0.0811050112738194,NA,NA,0.328123782368098,0.999775367666602,0.692312835331219
"9245","c10h1orf35",0.218018050468358,0.930552315189701,0.667300872401427,0.113935870427668,0.242778810831379,0.534973665739629,0.101744976261678,-0.0658448945334599,0.0359000817282182,0.229264969932805,0.420890913782937,0.930898704084479,0.0983587284069775,0.0467983147561297,-0.00737230109226266,NA,NA,0.328123782368098,0.999775367666602,0.992160914992953
"9246","arf1",0.230285188130736,0.925705936825555,0.683675774168737,0.159466991368419,0.242608417225943,0.878410287870864,0.0821595150004658,-0.0953089547250245,-0.0131494397245587,0.357240915273961,0.695506795051211,0.925947430060717,0.0588718221883662,-0.0552692799717221,-0.00775798814368538,NA,NA,0.328123782368098,0.999775367666602,0.990227551008943
"9248","wnt9a",0.197824548398903,0.818283028473595,0.934028674756814,0.7226474203248,0.434965931081732,0.826101181918201,0.0304693005181503,-0.0493746619021162,-0.0189053613839659,0.911070556591871,0.73475663860993,0.818754989483318,-0.00914866855219777,-0.0276260839511055,0.0326649020866559,NA,NA,0.328123782368098,0.999775367666602,0.965864524939083
"9250","snap47",0.232884488076599,0.201985613140916,0.252131622697416,0.0460465844367958,0.420748844595512,0.199112860707331,0.0845310883670899,-0.0324547139825514,0.0520763743845385,0.671717538732906,0.326645813254023,0.203114256920167,0.0203077352484234,0.039911081991303,-0.0588788053137123,NA,NA,0.328123782368098,0.999775367666602,0.744295875579126
"9251","jmjd4",0.18862052315877,0.245763028545845,0.761126690051634,0.769921736571054,0.709281113740386,0.96047940889411,0.0166473944612226,-0.0196554192939702,-0.00300802483274767,0.671686668089768,0.342360107843043,0.247668281100217,0.0248352254557414,0.0675745072279803,0.0964259537924587,NA,NA,0.328123782368098,0.999775367666602,0.764380689572965
"9252","iba57",0.170786804781494,0.586031343621216,0.363588281644511,0.624822630313425,0.401017064180473,0.802750391697682,-0.0504314710948886,0.0718763747684748,0.0214449036735863,0.363169927377398,0.220089259223766,0.586706870592663,-0.128753642382448,0.100968135900092,0.0766821080976135,NA,NA,0.328123782368098,0.999775367666602,0.901461347486642
"9254","higd1a",0.206663255203334,0.829613609156456,0.985192034174565,0.487765131145124,0.454885517098661,0.87594130789178,0.0627900308227045,-0.0497358361255872,0.0130541946971173,0.581849769898325,0.605929439180772,0.829946772773908,0.055363219058103,0.036648324933832,0.030439527896991,NA,NA,0.328123782368098,0.999920826329251,0.966461250053702
"9257","pth1r",0.217285209923321,0.644255317724158,0.0801932232558581,0.287192650231314,0.0104111320019138,0.400432129580036,0.0659552258023922,-0.119692421270037,-0.0537371954676448,0.7387330347417,0.00136511743723651,0.645878896814542,-0.0167484895932126,-0.185620685553736,-0.0469664713048493,NA,NA,0.328123782368098,0.841043441560167,0.92132679334072
"9258","LOC111568629",0.153722128457818,0.111821895509561,0.367533036301828,0.890544552601617,0.475282130109209,0.672843907926257,0.00610232330918331,-0.0248297652590064,-0.0187274419498231,0.889894995883859,0.136881858790118,0.112903771811433,0.00473606003786667,0.0464177250490238,0.101441179759224,NA,NA,0.328123782368098,0.999775367666602,0.683541076168019
"9259","LOC111568625",0.212609286367838,0.162721560796376,0.0039853077049015,0.805480762753072,0.0025503441268184,0.00440284967578247,-0.0220805257388852,-0.271214695235123,-0.293295220974008,0.630299427260527,0.0027320436813649,0.164189157206717,0.0477827503836165,-0.420238949375669,0.19585605307349,NA,NA,0.328123782368098,0.26627416363214,0.71945066815634
"9261","thoc1",0.221434712085667,0.718465669981231,0.237952067479684,0.360066444152502,0.0684588392983111,0.371773990309725,0.0498965157214132,-0.0932235944146796,-0.0433270786932664,0.73654642233103,0.00530479178679506,0.718825681714579,-0.024401705246506,-0.140791255526259,-0.0228365666699691,NA,NA,0.328123782368098,0.999775367666602,0.948250583359095
"9262","usp14",0.115119583897406,0.960868181623251,0.119550107756753,0.974771222426725,0.758488473505484,0.791540967072221,-0.00135044783180444,0.0130853221991172,0.0117348743673127,0.0119824579816468,0.919189832983582,0.960932722860619,-0.116461299570768,0.00512300450822663,0.00250102286602419,NA,NA,0.328123782368098,0.93526739439774,0.996888798634718
"9263","rock1",0.263270814144704,0.196711753152949,0.0840249523434509,0.0325596176304042,0.385584449421332,0.182735360534212,0.0765832483794514,-0.0293173342136603,0.047265914165791,0.381110874282987,0.0674725424950495,0.197777855578248,0.0283756807894886,0.0570740043683371,-0.044819969631208,NA,NA,0.328778815918454,0.845843335959125,0.742021367506952
"9264","greb1l",0.295268118168365,0.925369835745342,0.0125360226653576,0.0798270181197181,0.00868783130033487,0.314461524848334,0.0605417421683501,-0.0967698896812033,-0.0362281475128532,0.341613141937654,0.00359002873097647,0.925491990664088,0.0298090787263482,-0.10951158358194,0.00300586818702809,NA,NA,0.341266652225362,0.454747387848136,0.990157274924276
"9265","abhd3",0.180864249569686,0.729545422110637,0.677542962840824,0.345160482241062,0.603514797608767,0.600994556190181,0.0447226964823825,-0.0194137160966139,0.0253089803857686,0.730816096429896,0.133372240167096,0.7298940821556,0.0130892289784103,0.0617001811812913,0.024544026963662,NA,NA,0.328123782368098,0.999775367666602,0.950562256787571
"9266","mib1",0.155734902168072,0.463792538096968,0.646859445661769,0.124941090550697,0.310702315848447,0.571886485795094,0.0492533051588572,-0.0312001695879832,0.018053135570874,0.583129280320474,0.0725330367101712,0.464623235347875,0.0140208726436257,0.0463653945021262,0.0209697664452267,NA,NA,0.328123782368098,0.999775367666602,0.856748264219284
"9267","LOC129349742",0.188179675718668,0.865978287874458,0.659020271143848,0.658437009906448,0.790595520272437,0.397296688995406,0.0399081981582038,0.0239386652756802,0.063846863433884,0.967726884163014,0.207447330581396,0.866281241136346,-0.00571720355961028,0.125846317370944,0.0169627859607781,NA,NA,0.328123782368098,0.999775367666602,0.974394713062438
"9268","cables1",0.251709111404096,0.287430364854772,0.328472577325223,0.211217139197583,0.0575795728247733,0.655019483908701,0.0523428702090006,-0.0710328642456155,-0.0186899940366149,0.0837935928065568,0.816969643685585,0.28894768086775,0.0663577923362259,-0.00863605338365395,0.0583051797618228,NA,NA,0.328123782368098,0.999775367666602,0.78706389461281
"9270","npc1",0.178983998718622,0.224931299556179,0.751604979210814,0.734095985927384,0.621938996397801,0.916868573740445,0.0180941551148702,-0.0235327222324938,-0.00543856711762354,0.775952955404875,0.319072851220148,0.226084335355665,0.017036036436369,0.0536145190497935,0.0864529523925384,NA,NA,0.328123782368098,0.999775367666602,0.756989686397472
"9272","mmp16b",0.422761431021655,0.0690092849552891,0.27687707224931,0.0471745154601042,0.0966732508376489,0.692827402068527,0.0678498254306017,-0.0545927346760476,0.0132570907545541,0.916511222913329,0.105060140097426,0.0706077830391748,0.00273592962646148,-0.0432066395535605,-0.0570532931463427,NA,NA,0.442765234516337,0.999775367666602,0.614228448553423
"9274","LOC118470825",0.172148277907879,0.264055247742629,0.492876708070966,0.873707933943203,0.456262374335124,0.379031637257248,-0.0120233955457354,-0.0673945256606645,-0.0794179212063999,0.857511821120434,0.606923947976872,0.265447706886632,-0.0182613236201207,-0.0724217296397311,0.112234181399876,NA,NA,0.328123782368098,0.999775367666602,0.770913076550905
"9277","gpt",0.261330378667125,0.146411745410855,0.127755288940298,0.0104607508583783,0.180055656468895,0.118853704288688,0.12636758880247,-0.050937045527342,0.075430543275128,0.144628975098207,0.310318791725216,0.147930201698906,0.0618896409951702,0.0383891570248192,-0.104060315097054,NA,NA,0.328383421616128,0.94970517724416,0.708522507567019
"9279","gng5",0.284782890887848,0.190381996495026,0.0639245903144772,0.0581979140344046,0.00723006259818976,0.261260441365628,0.0936552978284077,-0.15608336823156,-0.0624280704031521,0.693867680897141,0.00791844589470646,0.191625283743323,0.0249317230691568,-0.215488802432809,-0.071012548168136,NA,NA,0.335375162125261,0.792847481407812,0.736265882458895
