"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","error_msg","av_q.value","cluster"
"4307","LOC111563066",-19481.7089694951,0.99887404715915,33.1880369460023,0.999997682331668,19514.8970064411,0.99799064528449,0.999996828944015,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4308","LOC129349118",-1.80268073230037,0.0116775024018248,-1.68997105399874,0.0438773219354302,0.112709678301626,0.904663673622397,0.0161283954099902,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4309","cnot6l",-0.71747828934276,0.436965653907307,-0.00858186600061786,0.992428958552776,0.708896423342142,0.404930382396512,0.644916631860482,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4310","mrpl1",-0.887104566107668,0.191197953621837,-1.92213508293094,0.0883200724407354,-1.03503051682327,0.357413159395632,0.166400066983744,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4311","fras1",-0.514517345756897,0.236758778226509,-0.788240417136915,0.119969771426087,-0.273723071380019,0.545374408558445,0.275893488371095,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4312","bmp2k",0.419319689206823,0.422002486136081,0.723976985849385,0.18463480745515,0.304657296642562,0.443495560913871,0.404194645918345,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4313","antxr2a",19.1485532594824,0.99877489209127,-7.55290077264656,0.999987335241264,-26.7014540321289,0.999955211423325,0.99999881962848,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4314","prdm8b",-0.140638869981082,0.91023034135494,-33.2545888092963,0.999997478394415,-33.1139499393152,0.999997489058681,0.993664100672831,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4315","fgf5",32.6466017882532,0.999997753426873,-777.168611295395,0.999960546625452,-809.815213083648,0.999939105775983,0.999999997083696,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4316","cfap299",0.42704429765519,0.613794273665073,0.704233415638744,0.42542426644302,0.277189117983554,0.663320818329707,0.723259130336548,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4317","prkg2",20.2135185953776,0.998546596245495,19.7331346687651,0.998581137044081,-0.480383926612475,0.600712382200827,0.872002468234896,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4318","LOC118470006",-90.6605442426669,0.999994786428459,36.7643399704686,0.999997451254886,127.424884213135,0.999986879661086,0.999999999859697,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4319","rasgef1ba",0.530523432631659,0.185123262797299,0.498714848338703,0.257833951902717,-0.0318085842929568,0.931786064316783,0.383103209067617,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4320","LOC118469736",31.9680593908711,0.969500343780782,32.194530006292,0.96928435939331,0.226470615420862,0.937561725030408,0.996202267671561," Hessian is numerically singular: parameters are n",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4321","tmem175",-0.234240496432725,0.72175369819147,-1.66529372641271,0.144581609198886,-1.43105322997998,0.187223442868661,0.338118924587403,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4322","cds1",-0.522536004529421,0.162395084628067,-0.796350294812083,0.0756434744229776,-0.273814290282661,0.507696018268019,0.17482800294985,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4323","wdfy3",-0.12892055111219,0.628231458413971,-0.153744241708436,0.605832942096215,-0.0248236905962455,0.9218687063946,0.854947984370041,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4324","rusc2",-0.300680418332801,0.30320381733848,-0.506091854346616,0.133019255710572,-0.205411436013815,0.486996013335743,0.316015546987441,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4325","LOC111565599",0.445632855052919,0.350229867369614,-0.737605164306456,0.202395448954403,-1.18323801935938,0.0152434773995496,0.0508505827429866,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4326","LOC111565600",0.413404451467566,0.651604087027,-0.24653175381346,0.817515866921623,-0.659936205281027,0.466888436690793,0.746416263495851,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4327","LOC129349156",0.763931775865294,0.491486983356763,-32.0147177263804,0.999996656511198,-32.7786495022457,0.999996576729225,0.789279610130002,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4328","LOC118470004",1.60887619116999,0.138616410440079,1.66888323991445,0.135331936615081,0.06000704874446,0.910471936664411,0.308870135260907,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4329","rnf215",1.00202026401124,0.364988984905273,1.13842502456003,0.321278450870702,0.136404760548785,0.839433335123551,0.60381712787696,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4330","ascc2",1.27238368588481,0.244436625015243,-0.27234046778247,0.850594707722526,-1.54472415366728,0.156521761001178,0.222890260610925,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4331","slc39a14",-0.0450943723268207,0.918302623030464,-0.306136255757384,0.54872402922225,-0.261041883430563,0.549729502671613,0.796730591516091,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4332","LOC111565773",-1.17829303722443,0.0824217943540139,-1.34115942306522,0.114760670334232,-0.162866385840792,0.853752816555192,0.129380809734296,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4333","LOC111588300",-85.4358637382311,0.999991203072346,-0.428868651521581,0.867624065491795,85.0069950867095,0.999991247230927,0.986205389294232,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4334","zgc:171971",-0.146219198189605,0.870553463241908,-0.971915066521457,0.437486708553995,-0.825695868331851,0.469793174389186,0.719785842812528,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4335","tfam",-0.813768301824516,0.427126236006626,-0.957754781345038,0.442349498928647,-0.143986479520523,0.907242285632081,0.650807189768221,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4336","ube2d1b",20.0344176077871,0.999002568498613,-6.11792278028328,0.99998365895382,-26.1523403880704,0.999930046033293,0.999999214787754,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4337","ppil2",18.7743988448019,0.997403329446866,19.1210311596735,0.997355387212315,0.346632314871581,0.508497816392819,0.803656034243444,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4338","LOC129349052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"4339","LOC129349051",-4633.07997332137,0.999734925391201,34.2178642257011,0.999997645300582,4667.29783754708,0.999519430399175,0.999999818610179,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4340","ypel1",0.562663068606824,0.105674837037968,-0.337696636596631,0.422356103819037,-0.900359705203455,0.00868486091406999,0.0198795659232712,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4341","mapk1",-0.310250662832066,0.19372486878826,-0.163539552535353,0.535570299074916,0.146711110296714,0.518597929788231,0.42193771396157,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4342","zmat4a",-1.25051214669102,0.0196166882357481,-0.345847781817432,0.49685497614649,0.904664364873585,0.091448554329761,0.058353524209315,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4343","sfrp1a",32.4595592518515,0.999997528874962,-71.2768976217259,0.999996186810598,-103.736456873577,0.99999219951546,0.999999999947414,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4344","LOC111578327",1.15898448583146,0.288159004128205,1.35556239560253,0.227105311580245,0.196577909771066,0.749288058161763,0.480790141774605,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4345","LOC111583692",20.7419686857498,0.999298217872457,-5.44970714357625,0.999986202421601,-26.191675829326,0.999933501424794,0.999999609719752,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4346","hdr",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"4347","unc5db",-0.45307452771523,0.127264445521651,0.154276417873794,0.63098062404845,0.607350945589024,0.0274144041522272,0.065903237773679,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4348","htra4",-8439.12591275089,0.999514695346902,33.7724103730123,0.999997658675064,8472.8983231239,0.999127585823413,0.999999402223991,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4349","tm2d2",0.236652138560738,0.778349346188292,0.613045430383283,0.478783939367287,0.376393291822545,0.558659990127753,0.738617842278809,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4350","lman2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"4351","nsmfb",2.60854412567156,0.0153052979188985,2.68718559348092,0.0139393584459302,0.0786414678093568,0.856217717346788,0.0446303917566087,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4352","zgc:162952",-0.0950740871491979,0.93939490878615,-0.286037656440214,0.844133822400652,-0.190963569291016,0.878995859843739,0.979803417161303,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4353","b3galt8",31.7577583512127,0.999997642008053,-98.1338804392051,0.999994815249049,-129.891638790418,0.999990232771094,0.999999999920707,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4354","tncb",-0.0564922606637119,0.94167101255445,1.567061609448,0.0283796187505206,1.62355387011171,0.00287271085050212,0.00419320813024392,NA,TRUE,NA,"0.486001044271997","cckb+ 6_poa_mixed"
"4355","traf2a",0.849387423569549,0.14480587668039,0.0674308122412423,0.922442776399561,-0.781956611328307,0.127227978386883,0.157593924072473,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4356","rabl6b",0.407052041416824,0.404421135854514,0.297107151857227,0.580849992369926,-0.109944889559597,0.789076508961469,0.706198943583637,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4357","imp4",0.50365125892042,0.724556639290801,-0.117385579225488,0.943140367678643,-0.621036838145909,0.650221474648612,0.880106886413069,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4358","araf",14.0956930423857,0.995642245478438,-108.256378344858,0.999991859639262,-122.352071387244,0.999990799710439,0.999985085166104,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4359","zgc:64051",22.9190375509211,0.999928937881932,-57.4767368883138,0.999995679295216,-80.3957744392348,0.999993954622951,0.999999996005173,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4360","LOC129349044",32.8901253758053,0.999997686552089,-54.7691424892219,0.999997186612836,-87.6592678650272,0.999993408443046,0.999999999961672,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4361","LOC129349043",37.3011867763846,0.999997414037145,-8.89428857294717,0.999999546659014,-46.1954753493318,0.999996526321583,0.999999999985271,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4362","LOC111587602",33.8729594412551,0.99999824454332,35.1624396187091,0.999998177716369,1.289480177454,0.307055255244137,0.595765240751117,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4363","pnpla7b",34.0874679382292,0.999997619520399,-8.96081886203857,0.999999541468391,-43.0482868002678,0.999996762975084,0.99999999998732,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4364","mrpl41",-1.54987668824964,0.212999704354978,-0.985148917140115,0.428730394202726,0.564727771109525,0.692994984599816,0.426490834509154,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4365","dph7",0.785229110288858,0.707843205404251,-40.1749859398477,0.999996979033542,-40.9602150501366,0.999996919988075,0.932188350112802,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4366","LOC111587607",0.449927190037231,0.304529579081312,0.31753014616051,0.511605918434177,-0.132397043876721,0.719992655903729,0.589173251505296,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4367","si:ch211-158d24.4",20.8589047572659,0.999719178471151,-27.8958851190731,0.999997902395811,-48.754789876339,0.999996333873393,0.99999993805237,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4368","si:ch211-158d24.2",0.153929520024766,0.745061384800085,0.397004125680011,0.430346173372741,0.243074605655245,0.541001110454694,0.705765482777915,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4369","LOC111578464",24.6211420068525,0.999881650577756,24.4598250046523,0.999882425999704,-0.161317002200214,0.856459294008305,0.983773673405445,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4370","LOC111578457",-34.6442746585377,0.999996432842551,-0.321997159329286,0.823314414722874,34.3222774992084,0.999996465997078,0.975380243374485,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4371","LOC111578599",34.5971117766974,0.999997601501355,-2.00666389654099,0.999999897720545,-36.6037756732384,0.999997247571444,0.999999999989532,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4372","LOC111578458",32.1020020512331,0.99999735568669,-5007.87245000219,0.999721886095278,-5039.97445205342,0.999621018082739,0.999999887189893,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4373","LOC129347232",32.3204360055401,0.999997694375197,32.856875182915,0.999997656107537,0.536439177374838,0.707696709218113,0.932396266325032,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4374","LOC111578459",-1.12325673547022,0.621034849627741,-36.274489435595,0.999997272332191,-35.1512327001248,0.999997356795716,0.884964380237729,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4375","LOC111578466",19.8424287952881,0.957678432495594,20.1385937522143,0.957047399685797,0.296164956926255,0.616140717456819,0.880667130834203,"Model is nearly unidentifiable: large eigenvalue r",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4376","LOC111578456",-0.83473677121765,0.560845484611306,-33.7020405153779,0.999997465768025,-32.8673037441603,0.999997528536231,0.844406541657339,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4377","LOC129347236",-1.19929334348968,0.270656554588313,-23.9429718329044,0.99067222098823,-22.7436784894148,0.991139428270153,0.545103287931786," Hessian is numerically singular: parameters are n",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4378","LOC111578452",-33.9966722373014,0.999996492869399,0.407347932531303,0.743667196713427,34.4040201698327,0.99999645084698,0.947939310081758,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4379","LOC111578449",0.396505497775093,0.632497425034663,-0.270818467169315,0.79109087330769,-0.667323964944408,0.419058617127239,0.690683178513888,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4380","nelfb",0.262270857257365,0.757681308071259,0.101227241183265,0.91542737050762,-0.1610436160741,0.83009738669358,0.945604134261883,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4381","LOC111566507",-34.2983626830171,0.999996468459474,-35.5108790841817,0.999997329752031,-1.21251640116463,0.999999926369203,0.999999999984605,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4382","fkbp15b",0.857416975164094,0.421497850983523,0.356764526021908,0.756723143054032,-0.500652449142186,0.580085484900354,0.690464103321213,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4383","si:dkey-90l8.3",32.3460872931863,0.99999774112876,-11041.8712580275,0.999434979475496,-11074.2173453207,0.999167272065064,0.999999455372729,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4384","bcl2l16",20.1763269137184,0.99936709846534,-6.59807055168711,0.999991261115277,-26.7743974654055,0.999964506712595,0.999999684408053,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4385","tubb2b",-0.134538729661043,0.699356494428783,0.093527695879517,0.804136211549008,0.22806642554056,0.472822420488773,0.765753348640765,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4386","lhx2b",-0.94731017565792,0.349446066772933,-0.329784549225471,0.7448115082244,0.617525626432449,0.532915799824618,0.633832244399595,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4387","adgrd2",29.5294757857479,0.999997953764125,-220.382734010649,0.999988769906311,-249.912209796397,0.999981207799192,0.999999999719351,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4388","nr6a1a",1.52386444496288,0.163291867290603,0.863874612407602,0.471858752585454,-0.659989832555276,0.34192145491685,0.28709581330402,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4389","LOC111580772",-34.1227127047915,0.999996483304835,-32.7208924624685,0.999997391944186,1.40182024232298,0.999999911615323,0.999999999984945,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4390","LOC129349131",32.5039927018885,0.999997746610094,-17486.9513587505,0.99910869204997,-17519.4553514524,0.998682621494493,0.999998636948086,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4391","ehmt1a",0.642949306596803,0.695733461656622,-27.3140792797678,0.999978561163416,-27.9570285863646,0.999978056512134,0.926376777851455,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4392","cacna1ba",-0.0643050488097324,0.750264993041951,-0.254742194881468,0.266551786400338,-0.190437146071735,0.326457635299459,0.490093002159631,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4393","paxx",0.949603310495035,0.43805270947796,1.37744575659819,0.252310546707632,0.427842446103152,0.590372594164279,0.508981610863703,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4394","abca2",0.192955746448028,0.472156586178749,0.176765483789244,0.551485292244071,-0.0161902626587845,0.946413085757028,0.760428696839296,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4395","npdc1b",0.122404980156316,0.759692676187587,-0.0824981228064069,0.856125266984142,-0.204903102962723,0.584701302750536,0.852580116045399,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4396","golga1",1.0163507707803,0.358406997367861,-0.308464492761394,0.832090382839631,-1.32481526354169,0.237020997846845,0.37424370606218,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4397","rpl35",-0.210621571809891,0.61559762843193,-0.125602400706466,0.785612779695985,0.0850191711034251,0.831316594620006,0.881111663687324,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4398","man1b1b",-0.391929686248847,0.313832519801529,-0.645159068646456,0.163362296101378,-0.253229382397609,0.54718114044538,0.359049432193435,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4399","dpp7",19.8425573758638,0.970317303549713,-5.23050589844522,0.99797929131199,-25.073063274309,0.990313716654234,0.99928058706994," Hessian is numerically singular: parameters are n",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4400","whrnb",0.744079381713292,0.216934201189173,0.962924022968804,0.117708592896427,0.218844641255512,0.62545540940532,0.29136727458856,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4401","fam189a2",0.29144266720066,0.643246719679247,1.03896207006916,0.100348365478075,0.7475194028685,0.105324939461914,0.14361945032398,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4402","LOC111579322",-0.0665491355550301,0.824284214077142,-0.133891609101263,0.690521979993768,-0.0673424735462328,0.812548195271875,0.92352227535586,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4403","fxn",19.8395137212382,0.999174966949412,21.0243348195475,0.999125695772567,1.1848210983093,0.179371657779072,0.4059960924812,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4404","LOC111579328",17.9321855154011,0.999239409161381,-102.199838596594,0.999992315073869,-120.132024111996,0.999990966647358,0.999999545584276,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4405","LOC111579332",19.2631871864972,0.99837667179641,18.0567591760708,0.99847833858071,-1.20642801042638,0.272398839337508,0.547542306236969,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4406","gcnt4a",-14.3963083079742,0.999999176337148,33.0581449501798,0.999997725106565,47.454453258154,0.999995113838921,0.999999999977184,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4407","LOC118471362",-58.0448866296213,0.999994023391981,0.337022820157265,0.854408282402759,58.3819094497786,0.999993988690332,0.983305400066531,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"4408","apba1a",-0.193437130778724,0.501782525708438,0.135121681100823,0.66266529166867,0.328558811879547,0.210021814674803,0.444424538902714,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4409","ptar1",1.13060612064406,0.37836818006822,0.328098517872308,0.816836307872006,-0.80250760277175,0.44813386747583,0.588473898917276,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4410","mamdc2a",-921.473564275821,0.999947553226199,34.3817516765911,0.999997651745607,955.855315952412,0.999901580089758,0.999999992387927,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"4411","arid3c",1.33093637222336,0.308329898409864,-0.182682019413421,0.909204795063298,-1.51361839163678,0.234538425040804,0.367666235140263,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"4412","pias2",0.443653629841881,0.514424521198682,0.821983340255739,0.240276738361526,0.378329710413857,0.441099602497404,0.473766231356262,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
