,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
LOC111584469,0.04453708,0.0058716163,0.0027398327,0.023670675,0.029821685,0.026504187,0.02477456,0.008136374,0.031203624,0.017139452,0.014886375,0.0041763266,0.011649661,0.034619775,0.044289183,0.015187694,0.039986398,0.027961455,0.04892669,0.026125163,0.0046707704,0.04565621,0.111998044,0.012513624,0.016155414,0.0161337,0.059200514
LOC129348344,0.00035689794,0.00055689807,0.0004830873,0.0006561661,0.0009821302,0.0018094996,0.0012403113,0.001553273,0.0018082266,0.001785671,0.0014880433,0.0012113667,0.0017573326,0.0016040739,0.005398292,0.0028324528,0.0035036006,0.0031401115,0.0036434522,0.003773577,0.0048929392,0.0054419003,0.014777966,0.005719139,0.00712042,0.013957746,0.08293493
LOC111583877,0.092500634,0.01906647,0.026497731,0.07260477,0.013059924,0.062821165,0.06778585,0.014247106,0.047290895,0.03671973,0.039744847,0.014466386,0.026153166,0.039440468,0.16676623,0.03730085,0.0752274,0.16373438,0.16064693,0.052460406,0.03172538,0.09216107,0.07595006,0.06923673,0.0655466,0.08438518,0.15772177
LOC118471841,0.0034502505,0.0005147951,0.0042026406,0.00563436,0.000959288,0.006994053,0.0060757487,0.0038317754,0.0027716672,0.0032475323,0.0025725907,0.0017756525,0.0022390455,0.0015516849,0.014060951,0.02743064,0.0016971545,0.016286714,0.010924743,0.0045623328,0.005125851,0.009224268,0.008820994,0.0032478627,0.009502162,0.0059091165,0.02959722
LOC111583876,0.09611208,0.13525097,0.3325781,0.058437817,0.0561451,0.08399201,0.049606252,0.022668663,0.075182945,0.04673034,0.045470178,0.10938767,0.041886155,0.1844801,0.22086759,0.11922721,0.11775532,0.21176194,0.1324166,0.058563344,0.12474033,0.08802772,0.14665172,0.038983684,0.22955643,0.13757876,0.12127919
mcf2la,0.30802882,0.08185828,0.010803286,0.21792693,0.15313947,0.23110409,0.18839803,0.10037998,0.30085653,0.12501083,0.031862494,0.25404856,0.12178449,0.109792046,0.33418903,0.05817391,0.0987433,0.27013403,0.2441627,0.18169007,0.09880833,0.2670093,0.38982826,0.16704603,0.33530486,0.1964801,0.048329048
cdadc1,0.25881517,0.11019238,0.08278582,0.19217044,0.1567674,0.21777768,0.18323757,0.11945374,0.21742032,0.11220224,0.07344617,0.11965034,0.116703585,0.087740466,0.27053347,0.09460697,0.1653428,0.178273,0.14883341,0.20261167,0.092613414,0.19898929,0.3459834,0.14955029,0.2631578,0.18937609,0.1495887
cab39l,0.18388806,0.045865126,0.06364984,0.10807627,0.09333007,0.1510045,0.13453153,0.0468486,0.15465719,0.053394753,0.04298714,0.09512053,0.075405635,0.06442249,0.22772604,0.045917843,0.065081604,0.1099255,0.15809506,0.10476738,0.048188683,0.13830608,0.22862741,0.07640596,0.12005984,0.18187743,0.058885675
rcbtb1,0.11395039,0.040242195,0.045254998,0.06866727,0.043688804,0.07879601,0.0698855,0.030410621,0.089166924,0.02644504,0.01812837,0.02174066,0.030340742,0.07895963,0.06256333,0.027959745,0.032510173,0.05459579,0.06482246,0.07333357,0.028696641,0.09229563,0.14790453,0.041984037,0.06421339,0.073185965,0.07380956
LOC111582257,1.72459,0.19369075,0.057072155,0.83862156,0.36418062,1.2184504,1.2340528,0.26101673,1.649249,0.5774271,0.44576302,0.16131113,1.2025335,0.63447875,0.2621101,0.2641377,0.84926707,0.51468027,0.34044358,1.1913706,0.24049264,1.0224315,2.1219883,0.77832437,0.89943546,0.41762325,0.32648188
tubgcp3,0.1542757,0.03407612,0.02967045,0.09572279,0.092619,0.11912257,0.10208206,0.060070597,0.1363363,0.047823694,0.030925365,0.028463675,0.05623166,0.07931808,0.09471926,0.03061124,0.04658471,0.07603418,0.10660891,0.09567091,0.043474168,0.1275547,0.14133365,0.084957585,0.118820675,0.12568626,0.10582959
atp11a,0.039531875,0.018544413,0.047712304,0.08991049,0.023087392,0.034652717,0.046970952,0.06853706,0.040762257,0.023594668,0.017050166,0.07041393,0.012399025,0.016196188,0.02548393,0.015227607,0.021932745,0.046541568,0.11441245,0.01206379,0.08619339,0.012537103,0.09243338,0.10789513,0.33005255,0.027396105,0.04295851
sox1b,0.022611802,0.005554374,0.0008657474,0.02681777,0.0011936581,0.0008675091,0.016200392,0.0011785418,0.0012162584,0.011945798,0.0026671463,0.0012589691,0.0012506807,0.0012869079,0.036086753,0.0045023556,0.008799905,0.004799782,0.0024725285,0.003499945,0.003966496,0.0038159504,0.0035373697,0.078653336,0.013963468,0.009300067,0.04698835
LOC118471517,0.19756274,0.07430692,0.0035954684,0.15723261,0.0040553752,0.012632467,0.4145182,0.010740771,0.037482,0.10968981,0.025565205,0.017066056,0.0030661926,0.021798626,0.19113249,0.08754997,0.07097244,0.01197342,0.08441428,0.008192399,0.032785065,0.013919632,0.03817337,0.49240944,0.052254673,0.01862668,0.049207505
arhgef7b,0.112657234,0.03395453,0.004780012,0.07481157,0.023273936,0.0998942,0.078852884,0.018040355,0.23327017,0.045216955,0.02252734,0.062279154,0.007730522,0.029782213,0.06222526,0.022291193,0.105160505,0.047829483,0.02794544,0.021636454,0.030402103,0.07337791,0.09971239,0.053001534,0.07347587,0.043104894,0.047062445
LOC111580787,0.00050961034,0.0017353221,0.00039791552,0.00061913393,0.000861175,0.0016199581,0.0011714179,0.0012462292,0.0034302152,0.002477718,0.0011464348,0.0017551867,0.0012174745,0.0020983987,0.0030594834,0.0017094124,0.0040827757,0.0020474256,0.004627529,0.002716304,0.0029115633,0.004988469,0.0033116103,0.0044912333,0.005025708,0.00921555,0.051718272
zc3h13,0.10538547,0.02426718,0.020397326,0.06282365,0.05770854,0.08222237,0.041095063,0.046805337,0.081734434,0.03747514,0.026269909,0.024867067,0.02676363,0.040865354,0.05130223,0.020648785,0.06557044,0.07039811,0.078919336,0.12483397,0.023474647,0.06718417,0.12769711,0.041459806,0.105133615,0.06324031,0.105926506
alg11,0.11854521,0.02810659,0.009812541,0.08235829,0.05717341,0.090991184,0.063213184,0.032674976,0.10030433,0.02451753,0.019693265,0.017144699,0.030898018,0.063760124,0.08595853,0.04037883,0.04160283,0.05730629,0.07674064,0.0697169,0.019093042,0.13140804,0.1134847,0.012539526,0.08992886,0.0771445,0.028035188
spp2,0.0007802453,0.00053451787,0.00067353086,0.00080324395,0.0008287466,0.0015338826,0.0010033334,0.0013900005,0.00285958,0.0012439284,0.0023540652,0.0013802227,0.0025584903,0.0011549674,0.0014877401,0.0017842653,0.0023925768,0.003842827,0.0020835674,0.0024886702,0.0051670964,0.00468992,0.0047394074,0.0073276917,0.004524964,0.007954419,0.031177612
raph1b,0.5474467,0.090049885,0.11264124,0.3348476,0.29453817,0.48721287,0.39653906,0.20465454,0.6209565,0.19412075,0.2511841,0.056693684,0.25538054,0.18907773,0.3905003,0.11248271,0.29904306,0.48419306,0.51069623,0.34305915,0.081871904,0.35237107,0.6248386,0.13486803,0.45656413,0.81405574,0.15302566
si:dkey-1h24.6,0.0029607879,0.001156089,0.00038652084,0.0053166957,0.00091972126,0.0031002343,0.0017564549,0.0031865793,0.0028342314,0.0024814398,0.0011983956,0.0011920696,0.0023473536,0.0041881036,0.0022673677,0.0032230783,0.0055889185,0.005642601,0.0019025523,0.0043070694,0.032556206,0.0025741726,0.012607706,0.0033641546,0.009907975,0.010969649,0.037043504
fastkd2,0.048553787,0.011944418,0.0035243027,0.03466519,0.015207845,0.03233978,0.035425138,0.0060660383,0.034019694,0.005890383,0.011859465,0.010441785,0.009279587,0.011904432,0.023179622,0.020064862,0.02315167,0.014448955,0.017712085,0.023565762,0.011937563,0.02752474,0.046642546,0.02558808,0.02913371,0.035777964,0.049671903
mdh1b,0.0039027617,0.0016872141,0.0007953835,0.008122345,0.0011923445,0.0044961367,0.008323898,0.0026231466,0.0044471137,0.0027573283,0.0027883854,0.0012283333,0.0016549905,0.003950939,0.003550794,0.016832707,0.0017099304,0.0021938467,0.0029071847,0.0042269076,0.003908484,0.009078747,0.0090636965,0.009325527,0.0074944114,0.014504223,0.02700557
retreg2,0.2234228,0.055314917,0.06522003,0.13015793,0.12782401,0.1443511,0.109868415,0.070234306,0.16543655,0.06328296,0.03714092,0.04630373,0.08158401,0.075766616,0.13080043,0.061082415,0.105065614,0.14937136,0.1167161,0.12650222,0.05407791,0.18388695,0.27170807,0.07139675,0.20318021,0.18402089,0.04630823
prkag3a,0.001991655,0.0052882116,0.00035359382,0.00058256893,0.0031415168,0.0023725692,0.0015122999,0.0009375112,0.0033390508,0.0011414877,0.0008650042,0.0015503705,0.0025906907,0.0010503288,0.001969433,0.001940267,0.0025764583,0.001607872,0.0022344773,0.0034833485,0.002647835,0.004196057,0.0022964657,0.0033101675,0.0054123257,0.0055859955,0.024812942
cnppd1,0.04839751,0.009936438,0.012020535,0.028435383,0.031858657,0.035271686,0.018707028,0.0122949155,0.02190696,0.008191376,0.013100531,0.012375202,0.0148074655,0.023851898,0.021709034,0.012397631,0.010210928,0.034352392,0.024707766,0.012758938,0.011622149,0.03177052,0.07264027,0.031198287,0.05778984,0.0083188005,0.01753772
abcb6a,0.057127915,0.010314569,0.0045921425,0.05321994,0.032295424,0.036826033,0.044352762,0.016303765,0.058779392,0.017066179,0.009637485,0.0074802716,0.015595316,0.020937353,0.03656246,0.017943848,0.03334574,0.04544508,0.030932445,0.01756112,0.013986916,0.03428662,0.11402741,0.01773322,0.03036961,0.029499382,0.032168142
nrp2a,1.1225921,0.064532466,0.10827209,1.1423645,1.9982374,1.0844566,0.7387803,1.1856842,0.94779354,0.6863775,0.65127826,0.13568114,0.8071493,0.057441406,1.3086886,0.20090657,1.3240334,1.9599677,1.6165975,0.08679083,0.24917962,2.0462244,1.3211336,0.13673207,0.806485,0.2783274,0.3678346
pard3ba,0.06614649,0.11797593,0.0031944187,0.1462593,0.047482796,0.050225753,0.12687624,0.025142571,0.009272176,0.057894558,0.016894368,0.0117999,0.022701763,0.00310293,0.026949706,0.13105512,0.015153349,0.050192486,0.11454899,0.017443148,0.02684042,0.15675175,0.02764072,0.058155145,0.05137937,0.039733447,0.17451465
LOC111582608,0.0077810856,0.001022343,0.0009793371,0.015907448,0.005021429,0.00357789,0.0052817618,0.0035802934,0.0047908733,0.0081665125,0.0042778524,0.07692237,0.0016224881,0.006512028,0.007839861,0.007996912,0.0035486047,0.005059342,0.007071965,0.0075678104,0.019084474,0.011964392,0.013634964,0.009443423,0.010432622,0.010078153,0.048896793
mbnl2,1.2869545,0.31010902,0.9893313,1.2872741,0.93514675,1.4863043,0.84954906,0.39193803,1.8387865,0.48006722,1.3161675,0.64828014,0.3310749,0.80665606,0.5014607,0.48814288,0.8770793,0.41265398,0.57569224,0.5542812,0.41318566,0.8445505,3.4801395,0.62754816,1.2200712,0.49457243,0.31243035
LOC111582606,0.122749336,0.022352386,0.028568266,0.06888907,0.1394111,0.10239978,0.07931917,0.1017593,0.27840513,0.04767386,0.030496499,0.019491058,0.05534377,0.040086515,0.055557016,0.044155624,0.05080068,0.10545274,0.10074024,0.08353486,0.024631975,0.09888658,0.19525264,0.01881321,0.082534224,0.073049754,0.07192675
mrpl39,0.05737117,0.015150768,0.0051449942,0.04430544,0.02855209,0.03645002,0.028648851,0.013199361,0.05466591,0.017246941,0.018725561,0.017493237,0.024331309,0.015053274,0.04857396,0.019145463,0.034421347,0.03347329,0.045002848,0.04319993,0.0089388145,0.03784251,0.09880329,0.025520576,0.05193243,0.0726412,0.061427005
jam2a,0.20450875,0.0068689226,0.3012855,0.069871396,0.4047687,0.13882211,0.23375809,0.111759074,0.7732174,0.10770621,0.04657332,0.008484717,0.05202944,0.028638285,0.049834885,0.07093695,0.031197885,0.4531782,0.39369377,0.027522804,0.047531012,0.090611376,0.31846803,0.096158,0.56015337,0.1748357,0.073875375
LOC118471716,0.004637335,0.0014900008,0.0019800689,0.0020248606,0.0035409473,0.0029337984,0.004071737,0.002007872,0.006826026,0.0018551113,0.004741722,0.0014543314,0.005123034,0.007378535,0.005033141,0.002599764,0.0062522353,0.007112043,0.008177014,0.0043515884,0.003122494,0.009942468,0.009043255,0.006623246,0.0053008036,0.005689023,0.020521482
atp5pf,0.40223634,0.0698707,0.051959466,0.17360054,0.11828635,0.21740852,0.12595071,0.08862523,0.2606762,0.09118028,0.07789109,0.052538007,0.07825943,0.072571374,0.1780752,0.10795904,0.12092542,0.22163354,0.23164122,0.24798483,0.05302994,0.2723455,0.7640978,0.10176574,0.21747707,0.3907652,0.057803325
appa,4.223649,0.70181817,0.2676683,2.3498313,3.4541268,3.0386183,2.1744683,0.92683905,3.72237,1.1974794,0.75401765,0.77097493,1.049677,0.84409523,2.5986104,0.88135767,1.6676925,2.5117724,3.8161342,2.9410534,0.7671347,3.7743363,4.8789606,0.9968308,3.3164704,2.4361038,0.43147454
cyyr1,0.0040463367,0.0044354494,0.0003473197,0.0025091828,0.0006689506,0.0010763342,0.016324567,0.0014490567,0.008327951,0.0059545017,0.001072591,0.0034393405,0.0009687812,0.0011350461,0.03263281,0.003977359,0.0016636578,0.0031475031,0.00354214,0.018918796,0.0025258455,0.0048841895,0.009658705,0.0043717,0.005385045,0.024319107,0.027872933
adamts1,0.0038885113,0.00082725316,0.0009903258,0.0017879504,0.00070230686,0.0029495324,0.009619811,0.0009864692,0.001243685,0.0017030402,0.0034428295,0.0013787518,0.0012907459,0.0033898095,0.0025993471,0.0018622234,0.002047187,0.0031092858,0.005855717,0.002641636,0.004961862,0.0036356393,0.006256614,0.008000505,0.0059268195,0.016732968,0.109709516
LOC111575438,0.017884986,0.014669333,0.05806232,0.0073894076,0.022224054,0.014223933,0.008602058,0.0076151784,0.022038156,0.0067055207,0.001769533,0.0018983202,0.008605305,0.005334797,0.035653766,0.022412838,0.0020321496,0.008888064,0.007581371,0.0052509033,0.024975376,0.01820801,0.11301102,0.003823594,0.030958598,0.03282033,0.05830748
LOC111575432,0.04493704,0.016344413,0.0020287752,0.041991163,0.026584428,0.03115626,0.043626986,0.013407098,0.03980522,0.016534341,0.011049706,0.032109194,0.0116233155,0.012984158,0.030886313,0.030616967,0.013611649,0.02250488,0.01858181,0.018092353,0.047320787,0.03872263,0.077641875,0.0240503,0.039975222,0.060223732,0.083181545
LOC129348253,0.22901353,0.11248933,0.0032910658,0.9986701,0.11738451,0.45230317,0.3056593,0.07194602,0.50040954,0.17848009,0.025969857,0.07928872,0.044287916,0.07951085,0.14815651,0.076210104,0.012632401,0.061119612,0.18774061,0.117033474,0.16569571,0.16888599,0.21715921,0.04191882,0.22630483,0.10053787,0.047618896
LOC111575440,0.5153892,0.19442058,0.09941349,0.42524022,0.25289142,0.45551383,0.32336357,0.17592196,0.36357254,0.24907526,0.19933948,0.17900899,0.31236416,0.2728228,0.3317491,0.19107953,0.2960585,0.2982839,0.34751317,0.39554423,0.15590976,0.3548618,1.0865817,0.27733514,0.5269509,0.43048412,0.26202518
LOC111575443,0.22511877,0.053540852,0.012597717,0.14863665,0.12769434,0.18646592,0.16433927,0.08016182,0.21441405,0.072004594,0.059010312,0.032910064,0.107156545,0.049730882,0.18515697,0.061680146,0.077597044,0.13396403,0.13960338,0.15873846,0.054721534,0.17786945,0.33538023,0.0697749,0.17715274,0.25863978,0.043041363
cenpl,0.0033262805,0.0004069149,0.000761224,0.0036375676,0.0065923743,0.006802971,0.0065907263,0.006120202,0.0047467225,0.0021662633,0.0031710092,0.0011811921,0.008017209,0.0022449715,0.005155437,0.0036305871,0.0024028474,0.004281373,0.0045938017,0.00297011,0.00487713,0.0058239712,0.005130673,0.0033456415,0.012795227,0.010299908,0.019733083
LOC111575429,0.8266613,0.16989467,0.05276051,0.56604314,0.581051,0.68446946,0.5221572,0.4325124,1.0210446,0.30214578,0.21230318,0.14867055,0.35424626,0.30166963,0.7692596,0.17806813,0.2828767,0.61485916,0.6631544,0.6258714,0.16970426,0.5930361,0.84757996,0.3186455,0.75505054,0.6813843,0.27010366
LOC111575431,0.008183279,0.0015535343,0.0011991581,0.075712,0.0052939863,0.004842018,0.008096468,0.0019851632,0.02024483,0.004471387,0.004380491,0.40724215,0.009360942,0.007944092,0.021496983,0.0037698064,0.004277269,0.009273728,0.007939592,0.0039651906,0.058325507,0.00332755,0.017001165,0.014972877,0.023787368,0.0091667585,0.019571774
LOC129348251,0.023810305,0.002879344,0.005577274,0.013776587,0.022109699,0.023528881,0.024143096,0.0107162455,0.025832323,0.009159511,0.0044228737,0.003983836,0.007599058,0.009507959,0.016133241,0.013853675,0.014344232,0.02253984,0.02450683,0.019182911,0.0060430593,0.013573851,0.04089174,0.023131618,0.03953771,0.03358238,0.043474272
LOC129348252,0.0069115055,0.0011746376,0.0011344984,0.0070027206,0.00784191,0.0061902064,0.0079930695,0.005103494,0.008611213,0.003633594,0.0038543348,0.0014399335,0.0035537395,0.032604303,0.01717157,0.0024231337,0.003692084,0.009048905,0.004895476,0.0035910585,0.0032194876,0.0077630742,0.015152499,0.009032975,0.008709361,0.005301056,0.019786919
LOC118469463,0.009317888,0.0077163465,0.0031452992,0.012431611,0.0027421287,0.015023422,0.0032619794,0.004382383,0.004859842,0.0028854448,0.0022085013,0.0013513924,0.012412626,0.0023756016,0.0072877347,0.029877694,0.004494782,0.0141207585,0.0030330976,0.003262799,0.0048045972,0.014718334,0.007659021,0.011217015,0.005456311,0.021847326,0.02453223
LOC111587330,0.0022302037,0.00038175692,0.00038755027,0.0012859366,0.00075199147,0.0019521371,0.0024398684,0.0009102209,0.0023404115,0.0011179189,0.0013335495,0.0009950354,0.0014280614,0.0021641324,0.005176358,0.0023548102,0.0015604203,0.0057529635,0.001967982,0.0026242868,0.0054353066,0.0067232423,0.0057776347,0.004230379,0.005115322,0.008264916,0.016220268
LOC111587331,0.015248839,0.030920135,0.0029751442,0.022570549,0.0045094853,0.012970687,0.005077352,0.002402685,0.027674334,0.0048027504,0.0033058147,0.0022748036,0.0027671766,0.01904411,0.028876305,0.014848034,0.001479535,0.012824136,0.0024622295,0.0060758526,0.005170588,0.0049850214,0.005353877,0.0037919383,0.014320238,0.018389598,0.025382306
il1rapl1b,3.2621074,3.17484,0.7013839,2.7575395,1.0729996,2.6244466,1.2108071,0.20698766,2.6027145,1.4014789,1.813785,0.40158185,0.8926655,2.9422216,3.9699469,1.3488908,0.20501344,1.768089,0.76425284,1.8953967,0.6405817,1.9986823,0.9317638,0.825146,1.5508251,5.3175664,1.4351162
LOC111571711,0.0008565352,0.0012755129,0.00048491245,0.001466026,0.0015988336,0.0009635948,0.009078459,0.0015897942,0.00287723,0.0015213919,0.001012117,0.0013243421,0.002141775,0.0013627775,0.02602394,0.005256013,0.0029768336,0.0026725894,0.0026754276,0.008027031,0.007265199,0.0037428043,0.0035145467,0.0061732526,0.0065471227,0.00910092,0.04588336
LOC111571714,0.13721289,0.0020094765,0.001498822,0.029933799,0.114238985,0.05785226,0.22331543,0.02838209,0.15495807,0.037125085,0.007448098,0.05003562,0.10012614,0.018451389,0.67974645,0.02248007,0.009610171,0.09419777,0.04718135,0.024556946,0.1236727,0.13172409,0.14321826,0.028391274,0.35145786,0.22364962,0.023665508
LOC111571708,0.10868109,0.06472778,0.03551795,0.057483613,0.05257086,0.070043914,0.044044983,0.024007443,0.09476948,0.030215435,0.032639466,0.06131737,0.03907584,0.07418062,0.069480516,0.07112558,0.04894144,0.058614846,0.07968988,0.028162185,0.059045896,0.091452956,0.13786004,0.05132954,0.07236863,0.057137657,0.0780779
LOC111571705,0.115327284,0.044785365,0.34845144,0.52079046,0.00365841,0.2629918,0.16392699,0.010678191,0.22557524,0.06013412,0.017217156,0.07263169,0.04624255,0.017661799,0.010470457,0.061333343,0.02205164,0.05781504,0.09179802,0.012957709,0.10471341,0.042206902,0.171733,0.18833369,0.11081836,0.04446774,0.042797085
LOC111571712,0.0044492497,0.013890695,0.014548529,0.027242556,0.0009904768,0.011425794,0.006248972,0.002444515,0.006740896,0.0024113976,0.0051249713,0.013274459,0.0022595478,0.011535052,0.007046652,0.013425388,0.008825512,0.0025681164,0.003487895,0.0033001225,0.01084634,0.011524651,0.00775735,0.024209145,0.016944136,0.013573621,0.027679356
LOC111571707,0.247342,0.35518426,0.007144582,0.12780546,0.06720197,0.1595694,0.04255694,0.054188218,0.20557606,0.08507969,0.048075076,0.019415341,0.01846889,0.042716067,0.039688393,0.42394057,0.52795905,0.21174851,0.043736167,0.023665769,0.08553454,0.06567913,0.7022724,0.023750782,0.21485697,0.33973345,0.20715393
LOC111571710,0.653089,0.045938063,0.013372808,0.46455616,0.34882393,0.6388987,0.41568032,0.13461323,0.36323363,0.17643559,0.05874044,0.07002983,0.27232853,0.3045026,0.3092035,0.060677156,0.028825222,0.42077747,0.17676218,0.42498514,0.08858271,0.65764475,0.26270577,0.08356963,0.36463118,1.0180887,0.037502456
slitrk6,0.15187551,0.009413434,0.002432479,0.10441811,0.22764666,0.15016267,0.044956986,0.0342535,0.45323914,0.049773056,0.005895669,0.0047327057,0.0024387727,0.15103278,0.19738565,0.009886079,0.009673719,0.06251524,0.0043425173,0.009627866,0.032628905,0.03209579,0.019554108,0.03855252,0.08058946,0.07349794,0.04645278
LOC118469706,0.016088296,0.0020995946,0.00081193197,0.020038052,0.014159336,0.014135941,0.007941123,0.0013949594,0.029505812,0.0033976196,0.0018128761,0.0023008017,0.0015681398,0.031067792,0.0055633127,0.003312416,0.0061305254,0.005036025,0.0045009325,0.0062810164,0.0058215256,0.0043606153,0.0042403685,0.019442363,0.01242955,0.014458872,0.03863988
LOC111562844,2.189813,0.08723722,0.03325577,1.6698781,0.7179888,2.1475997,0.8853973,0.19940987,0.7895568,0.62341344,0.12782806,0.17324536,0.51322377,0.80447227,1.6301345,0.1458837,0.050516535,0.8671154,0.19006093,0.7162555,0.2719045,1.9055223,0.40722498,0.17644079,0.9486691,1.1924826,0.12864701
LOC118469708,0.2909583,0.15332387,0.04992978,0.35302946,0.036729928,0.46040422,0.30098248,0.012843543,0.10116508,0.08810608,0.015107986,0.034534395,0.08872164,0.1006772,0.2901515,0.094431184,0.01086116,0.089973874,0.113703504,0.14327128,0.117469914,0.17073525,0.07459399,0.060044363,0.14982578,0.60059035,0.07789353
spry2,0.0025742748,0.07883882,0.050760213,0.004705305,0.0014334447,0.006663721,0.0012310789,0.0025464713,0.0032555927,0.003301621,0.001721016,0.0133812595,0.0064927535,0.05274334,0.0037248014,0.020490682,0.0025113367,0.003591864,0.0033531846,0.0016992247,0.03174686,0.0054068617,0.0050107366,0.003223096,0.007940145,0.023851229,0.01979092
ndfip2,0.8370694,0.1742246,0.32399097,0.5893821,0.58666265,0.6716933,0.3251953,0.20879921,0.77107656,0.23371974,0.12157956,0.14805058,0.1550964,0.25805202,0.46390036,0.17609784,0.09830112,0.54313,0.47625598,0.5515694,0.13312572,0.65023845,0.9762254,0.11497182,0.5975614,0.70687604,0.12156305
LOC111563566,0.6235106,0.4083648,0.051183816,0.86212224,0.5240534,0.8594492,0.5518404,0.54662156,0.38109124,0.3056408,0.40787992,0.09623687,0.15228961,0.3692987,0.50771254,3.7132127,0.42678556,0.6712423,0.35874203,0.46017918,0.1867646,0.6255051,0.58359724,0.5338666,0.6530934,0.43695578,0.48148638
LOC111563568,0.82759905,0.044091113,0.007503088,0.7291326,0.28556982,0.8224774,0.5474197,0.0828732,0.2555243,0.22359103,0.031213941,0.06967203,0.13111906,0.14337327,0.2608713,0.2108879,0.031845782,0.41330233,0.14194128,0.31832686,0.1114726,0.55719876,0.3533901,0.15406439,0.46169576,0.17126065,0.061507203
LOC111563567,1.2169615,0.088724956,0.5905123,1.0513752,0.10896811,1.3154838,1.2676089,0.31697893,1.5095891,0.47296977,3.9555805,0.14806476,0.59398586,0.17284204,1.6906208,0.45502326,3.0688486,2.351472,1.2167863,0.5006761,0.22543633,0.9835385,1.1727637,0.6499301,0.7634627,0.2725208,0.11751831
cfap221,0.027121449,0.07155361,0.009178478,0.027114168,0.0030213175,0.030574063,0.050336394,0.09267648,0.006556929,0.010568949,0.07598307,0.0062121744,0.0016005789,0.005478032,0.01114703,0.34384495,0.01679449,0.014066898,0.005790122,0.027488062,0.017126353,0.069573075,0.007819171,0.13701968,0.042239524,0.0139809465,0.15523864
LOC129348308,0.002511374,0.0003888695,0.00070401205,0.009332973,0.0012848867,0.014733138,0.019356068,0.0011937935,0.0014265588,0.0019771096,0.0010623388,0.0013462146,0.0028725148,0.0014649812,0.0111316405,0.0019485208,0.0031593838,0.0018037346,0.004205295,0.004901987,0.0042285942,0.029222185,0.0038085622,0.009230265,0.003895033,0.008265346,0.053702738
LOC129348309,0.00066582154,0.0014314975,0.002192671,0.002282371,0.003297478,0.0036572646,0.0051210094,0.0048063,0.006181778,0.006250327,0.005978027,0.005136471,0.007826132,0.0076082326,0.016010366,0.015960807,0.014181422,0.017990902,0.010394339,0.011807866,0.03735846,0.015650295,0.016186578,0.060693234,0.031444244,0.02891756,0.028019842
steap3,0.00044442277,0.013875142,0.0018640803,0.0012139376,0.0011256116,0.0008325963,0.0014039947,0.0016230723,0.0014007328,0.002130164,0.0011414739,0.005302609,0.0017845611,0.0020871207,0.0026249744,0.0068226005,0.0044349055,0.0015634164,0.0016891517,0.0046084733,0.011094961,0.0027575486,0.002618146,0.016142353,0.0055467505,0.006844354,0.04206965
LOC129348236,0.03567083,0.0004013347,0.0041309968,0.001700727,0.0012069045,0.001867624,0.008554069,0.0010148836,0.0074945814,0.0050884346,0.021159092,0.0024134452,0.0011835834,0.0013421014,0.004472999,0.0023864754,0.026962666,0.0018735561,0.0035045368,0.005945954,0.0061219614,0.013785953,0.0036601655,0.012902129,0.004859002,0.028920028,0.09712385
LOC118469694,0.0035012078,0.0035709406,0.001650028,0.0023959717,0.0013526997,0.0024664486,0.0027640522,0.0053260676,0.0067300936,0.0019014996,0.0070735775,0.0026571525,0.003425559,0.002083899,0.0046659093,0.03485896,0.0030779464,0.004344305,0.0053164153,0.0045787515,0.0060473536,0.0067771673,0.009104377,0.019385193,0.012127904,0.029450148,0.1877184
LOC129348343,0.0010803207,0.00061547733,0.00055979734,0.00051226676,0.00065299554,0.0011525977,0.0010697591,0.0008760436,0.0015389387,0.0011457164,0.0010325601,0.0010421964,0.0018334626,0.0013665635,0.0014314849,0.001707178,0.0016361885,0.0019297531,0.0027191567,0.002332448,0.002948646,0.002811886,0.003494022,0.0046005496,0.004833915,0.0089844,0.04006093
LOC111562792,0.014728082,0.0022319136,0.0023245036,0.011503627,0.011431088,0.01556547,0.015210667,0.0034146002,0.013547808,0.008027124,0.006058091,0.004425696,0.0049049975,0.0039415606,0.007939223,0.005623439,0.008934672,0.009517741,0.011921362,0.014795185,0.0027648807,0.0067747617,0.011805965,0.008006271,0.011246867,0.030603653,0.034700464
c24h8orf74,0.0008574224,0.0009612415,0.001058834,0.0023660169,0.00096043886,0.002410163,0.0015709011,0.0041468972,0.0023111908,0.0010118422,0.0051258225,0.0011932371,0.0012265076,0.001388704,0.0036482392,0.020201778,0.0023744982,0.0030674438,0.002718059,0.004473206,0.0035293363,0.0082056355,0.004039659,0.005558539,0.0080089355,0.015942985,0.020537162
rp1l1a,0.041471288,0.002086498,0.018665388,0.0407708,0.0075344704,0.05613411,0.067155264,0.006878974,0.0107466085,0.014106417,0.185559,0.0060196114,0.0020795844,0.013101941,0.0059056017,0.004432909,0.04968166,0.008783722,0.017946297,0.008236902,0.008312017,0.016776096,0.028363256,0.014074753,0.03729836,0.020507816,0.020216295
gckr,0.025261438,0.0029802604,0.0034516798,0.027516015,0.017634153,0.023226898,0.04122292,0.0040566656,0.022152154,0.009037545,0.011272074,0.00177265,0.002688134,0.010806449,0.008239983,0.008525979,0.008268923,0.014248548,0.012644182,0.004381581,0.03291213,0.017731322,0.033401642,0.008986636,0.010945776,0.0069163917,0.024064321
